frame,phase,timestamp,scene_points,robot_points,plane_points,cluster_count,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_points,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_object_id,predicted_tau_s,risk_state_current,risk_state_predicted,max_track_speed_m_s,mean_track_speed_m_s,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad
0,pre_empty,1785920058.135256,0,50000,0,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,124.8806,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
1,pre_empty,1785920058.260211,0,50000,0,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,104.9152,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
2,pre_empty,1785920058.365199,2720,50000,2295,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,150.2057,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
3,pre_empty,1785920058.515447,2670,50000,2274,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,128.9363,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
4,pre_empty,1785920058.644414,2617,50000,2211,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,130.6967,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
5,pre_empty,1785920058.775142,2629,50000,2227,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,130.4989,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
6,pre_empty,1785920058.905673,2692,50000,2314,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,126.3069,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
7,pre_empty,1785920059.032025,2790,50000,2349,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,136.8745,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
8,pre_empty,1785920059.168945,2606,50000,2235,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,132.3820,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
9,pre_empty,1785920059.301362,2691,50000,2279,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,122.9795,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
10,pre_empty,1785920059.424372,2737,50000,2308,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,130.8360,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
11,pre_empty,1785920059.555255,2732,50000,2322,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,131.5075,0.01449971,0.00617329,1.57995534,0.00561942,1.57079637,-0.00811735
