trajectory,t_s,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s,qdd1_rad_s2,qdd2_rad_s2,qdd3_rad_s2,qdd4_rad_s2,qdd5_rad_s2,qdd6_rad_s2
ccro_nubs_candidate,0.000000,0.869832516,-0.429001570,1.023959204,-0.117831729,1.570781607,0.869821489,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
ccro_nubs_candidate,0.040000,0.869830321,-0.429002317,1.023958290,-0.117830690,1.570781153,0.869820216,-0.000164125,-0.000055838,-0.000068323,0.000077643,-0.000033980,-0.000095227,-0.008159628,-0.002771566,-0.003392144,0.003854938,-0.001687106,-0.004738635
ccro_nubs_candidate,0.080000,0.869815108,-0.429007483,1.023951967,-0.117823505,1.570778008,0.869811380,-0.000649059,-0.000220109,-0.000269463,0.000306230,-0.000134023,-0.000377284,-0.016040916,-0.005421925,-0.006641116,0.007547471,-0.003303265,-0.009341749
ccro_nubs_candidate,0.120000,0.869774267,-0.429021307,1.023935038,-0.117804266,1.570769588,0.869787614,-0.001443727,-0.000487995,-0.000597724,0.000679299,-0.000297306,-0.000840778,-0.023646809,-0.007952531,-0.009748479,0.011079392,-0.004849259,-0.013810737
ccro_nubs_candidate,0.160000,0.869695627,-0.429047840,1.023902529,-0.117767320,1.570753418,0.869741769,-0.002537171,-0.000854734,-0.001047474,0.001190463,-0.000521038,-0.001480373,-0.030980250,-0.010364837,-0.012715794,0.014452496,-0.006325870,-0.018146991
ccro_nubs_candidate,0.200000,0.869567454,-0.429090941,1.023849694,-0.117707272,1.570727135,0.869666907,-0.003918553,-0.001315624,-0.001613141,0.001833405,-0.000802460,-0.002290786,-0.038044185,-0.012660296,-0.015544625,0.017668574,-0.007733882,-0.022351907
ccro_nubs_candidate,0.240000,0.869378446,-0.429154283,1.023772006,-0.117618974,1.570688488,0.869556299,-0.005577152,-0.001866019,-0.002289218,0.002601880,-0.001138844,-0.003266793,-0.044841557,-0.014840361,-0.018236534,0.020729421,-0.009074075,-0.026426878
ccro_nubs_candidate,0.280000,0.869117727,-0.429241355,1.023665157,-0.117497530,1.570635331,0.869403424,-0.007502363,-0.002501334,-0.003070259,0.003489713,-0.001527493,-0.004403223,-0.051375311,-0.016906484,-0.020793083,0.023636829,-0.010347234,-0.030373297
ccro_nubs_candidate,0.320000,0.868774842,-0.429355462,1.023525058,-0.117338287,1.570565627,0.869201970,-0.009683701,-0.003217038,-0.003950881,0.004490804,-0.001965740,-0.005694961,-0.057648392,-0.018860120,-0.023215836,0.026392591,-0.011554139,-0.034192560
ccro_nubs_candidate,0.360000,0.868339754,-0.429499730,1.023347830,-0.117136836,1.570477446,0.868945824,-0.012110798,-0.004008663,-0.004925763,0.005599122,-0.002450951,-0.007136951,-0.063663744,-0.020702720,-0.025506353,0.028998502,-0.012695574,-0.037886059
