frame,t_s,cluster_index,dynamic_tracker_input,radius_in_legacy_band,point_count,center_x,center_y,center_z,raw_radius_m,bbox_dx_m,bbox_dy_m,bbox_dz_m,raw_centroid_speed_m_s
31,5.516228,0,1,1,73,0.529667,-0.480365,0.364801,0.090430,0.115651,0.042510,0.189937,
32,5.689992,0,1,1,99,0.530916,-0.468274,0.371886,0.094544,0.154107,0.043682,0.195073,0.080105
33,5.879521,0,1,1,106,0.536808,-0.461774,0.374254,0.098713,0.136297,0.055661,0.174328,0.047631
34,6.053943,0,1,1,105,0.548420,-0.454808,0.383926,0.091808,0.118696,0.085216,0.180451,0.094993
35,6.223689,0,1,0,155,0.540673,-0.442758,0.383987,0.109318,0.147148,0.098529,0.180722,0.085581
36,6.400267,0,1,0,153,0.546475,-0.440050,0.382671,0.104906,0.133898,0.104369,0.182585,0.037653
37,6.591592,0,1,0,198,0.537319,-0.422271,0.380226,0.112554,0.174252,0.124313,0.178646,0.103304
38,6.769814,0,1,0,176,0.550991,-0.421990,0.383994,0.110222,0.133765,0.164633,0.190626,0.079470
39,6.946819,0,1,0,198,0.546233,-0.411601,0.384644,0.115524,0.180722,0.172012,0.181435,0.065373
40,7.132756,0,1,0,242,0.552465,-0.401262,0.382051,0.114424,0.149530,0.171857,0.194718,0.065762
41,7.322624,0,1,0,204,0.558578,-0.399314,0.387439,0.116723,0.156791,0.190791,0.179037,0.044942
42,7.511264,0,1,0,216,0.562255,-0.361798,0.383070,0.115997,0.188726,0.185685,0.178191,0.199998
43,7.699290,0,1,0,234,0.558296,-0.340739,0.380434,0.118778,0.150970,0.197396,0.182926,0.116380
44,7.892534,0,1,0,235,0.562181,-0.329613,0.374209,0.117343,0.147966,0.247911,0.187900,0.067960
