tau,distance_m,nearest_link,surface_density,forecast_radius
0.000000,0.149686959,left_link,medium,0.194168860
0.040000,0.147783615,left_link,medium,0.194451201
0.080000,0.145650431,left_link,medium,0.194733543
0.120000,0.143210195,left_link,medium,0.195015885
0.160000,0.140510738,left_link,medium,0.195298226
0.200000,0.137673664,left_link,medium,0.195580568
0.240000,0.134844211,left_link,medium,0.195862910
0.280000,0.132151119,left_link,medium,0.196145251
0.320000,0.129689454,left_link,medium,0.196427593
0.360000,0.127511964,left_link,medium,0.196709935
0.400000,0.125620343,left_link,medium,0.196992276
0.440000,0.123956625,left_link,medium,0.197274618
0.480000,0.122406047,left_link,medium,0.197556960
0.520000,0.120829501,left_link,medium,0.197839301
0.560000,0.119107729,left_link,medium,0.198121643
0.600000,0.117186010,left_link,medium,0.198403985
0.640000,0.115117726,left_link,medium,0.198686326
0.680000,0.113077879,left_link,medium,0.198968668
0.720000,0.111300278,left_link,medium,0.199251010
0.760000,0.109984778,left_link,medium,0.199533351
0.800000,0.109203494,left_link,medium,0.199815693
0.840000,0.108809820,left_link,medium,0.200098035
0.880000,0.108419257,left_link,medium,0.200380376
0.920000,0.107572595,left_link,medium,0.200662718
0.960000,0.105970898,left_link,medium,0.200945060
1.000000,0.103712506,left_link,medium,0.201227402
