trajectory,t_s,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s,qdd1_rad_s2,qdd2_rad_s2,qdd3_rad_s2,qdd4_rad_s2,qdd5_rad_s2,qdd6_rad_s2
ccro_nubs_candidate,0.000000,0.869840087,-0.428997904,1.023977657,-0.117828064,1.570788980,0.869847178,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
ccro_nubs_candidate,0.040000,0.869839626,-0.428994110,1.023978039,-0.117828884,1.570789806,0.869845906,-0.000034688,0.000283297,0.000028593,-0.000061257,0.000061685,-0.000095205,-0.001742758,0.014040617,0.001422713,-0.003033974,0.003056189,-0.004740135
ccro_nubs_candidate,0.080000,0.869836369,-0.428967950,1.023980692,-0.117834536,1.570795500,0.869837066,-0.000140074,0.001113398,0.000113265,-0.000240429,0.000242269,-0.000377607,-0.003534518,0.027342346,0.002804019,-0.005896257,0.005945455,-0.009359968
ccro_nubs_candidate,0.120000,0.869827452,-0.428898138,1.023987826,-0.117849600,1.570810684,0.869813266,-0.000318069,0.002461010,0.000252367,-0.000530711,0.000535137,-0.000842409,-0.005372801,0.039918477,0.004144250,-0.008590024,0.008670884,-0.013860299
ccro_nubs_candidate,0.160000,0.869809932,-0.428764552,1.024001585,-0.117878386,1.570839721,0.869767305,-0.000570485,0.004297378,0.000444262,-0.000925426,0.000933797,-0.001484848,-0.007255126,0.051782302,0.005443742,-0.011118450,0.011235562,-0.018241930
ccro_nubs_candidate,0.200000,0.869780798,-0.428548208,1.024024049,-0.117924939,1.570886714,0.869692173,-0.000899034,0.006594274,0.000687327,-0.001418024,0.001431880,-0.002300192,-0.009179012,0.062947110,0.006702828,-0.013484707,0.013642574,-0.022505661
ccro_nubs_candidate,0.240000,0.869736972,-0.428231240,1.024057232,-0.117993047,1.570955514,0.869581047,-0.001305327,0.009324004,0.000979954,-0.002002083,0.002023142,-0.003283740,-0.011141980,0.073426193,0.007921843,-0.015691970,0.015895007,-0.026652294
ccro_nubs_candidate,0.280000,0.869675315,-0.427796879,1.024103085,-0.118086241,1.571049726,0.869427293,-0.001790880,0.012459404,0.001320545,-0.002671304,0.002701461,-0.004430824,-0.013141548,0.083232841,0.009101121,-0.017743413,0.017995946,-0.030682630
ccro_nubs_candidate,0.320000,0.869592626,-0.427229434,1.024163494,-0.118207805,1.571172711,0.869224462,-0.002357106,0.015973843,0.001707518,-0.003419520,0.003460839,-0.005736810,-0.015175236,0.092380345,0.010240997,-0.019642209,0.019948477,-0.034597470
ccro_nubs_candidate,0.360000,0.869485653,-0.426514266,1.024240284,-0.118360775,1.571327595,0.868966291,-0.003005321,0.019841220,0.002139304,-0.004240688,0.004295401,-0.007197093,-0.017240564,0.100881996,0.011341804,-0.021391533,0.021755686,-0.038397615
ccro_nubs_candidate,0.400000,0.869351091,-0.425637771,1.024335215,-0.118547953,1.571517269,0.868646699,-0.003736740,0.024035968,0.002614346,-0.005128892,0.005199397,-0.008807101,-0.019335051,0.108751085,0.012403876,-0.022994559,0.023420659,-0.042083865
ccro_nubs_candidate,0.440000,0.869185589,-0.424587358,1.024449988,-0.118771903,1.571744398,0.868259787,-0.004552481,0.028533050,0.003131102,-0.006078345,0.006167199,-0.010562294,-0.021456217,0.116000901,0.013427549,-0.024454461,0.024946481,-0.045657023
ccro_nubs_candidate,0.480000,0.868985755,-0.423351423,1.024586239,-0.119034962,1.572011422,0.867799839,-0.005453560,0.033307961,0.003688042,-0.007083383,0.007193301,-0.012458165,-0.023601582,0.122644736,0.014413155,-0.025774413,0.026336238,-0.049117889
ccro_nubs_candidate,0.520000,0.868748154,-0.421919336,1.024745546,-0.119339241,1.572320567,0.867261318,-0.006440897,0.038336726,0.004283651,-0.008138474,0.008272325,-0.014490239,-0.025768665,0.128695880,0.015361030,-0.026957588,0.027593017,-0.052467264
ccro_nubs_candidate,0.560000,0.868469322,-0.420281413,1.024929427,-0.119686635,1.572673844,0.866638863,-0.007515310,0.043595906,0.004916426,-0.009238209,0.009399011,-0.016654071,-0.027954986,0.134167624,0.016271508,-0.028007160,0.028719902,-0.055705950
ccro_nubs_candidate,0.600000,0.868145759,-0.418428897,1.025139336,-0.120078823,1.573073055,0.865927294,-0.008677519,0.049062588,0.005584878,-0.010377308,0.010568226,-0.018945249,-0.030158064,0.139073259,0.017144923,-0.028926304,0.029719980,-0.058834747
ccro_nubs_candidate,0.640000,0.867773941,-0.416353938,1.025376673,-0.120517276,1.573519802,0.865121604,-0.009928145,0.054714396,0.006287530,-0.011550617,0.011774960,-0.021359396,-0.032375419,0.143426076,0.017981608,-0.029718194,0.030596337,-0.061854456
ccro_nubs_candidate,0.680000,0.867350322,-0.414049569,1.025642775,-0.121003261,1.574015487,0.864216961,-0.011267710,0.060529481,0.007022921,-0.012753109,0.013014324,-0.023892162,-0.034604571,0.147239365,0.018781899,-0.030386004,0.031352057,-0.064765879
ccro_nubs_candidate,0.720000,0.866871333,-0.411509687,1.025938924,-0.121537848,1.574561320,0.863208707,-0.012696635,0.066486528,0.007789601,-0.013979885,0.014281557,-0.026539233,-0.036843039,0.150526416,0.019546130,-0.030932907,0.031990228,-0.067569817
ccro_nubs_candidate,0.760000,0.866333395,-0.408729031,1.026266341,-0.122121912,1.575158321,0.862092355,-0.014215244,0.072564755,0.008586135,-0.015226172,0.015572017,-0.029296325,-0.039088342,0.153300521,0.020274634,-0.031362077,0.032513935,-0.070267070
