frame,t_s,timestamp,scene_points,robot_points,cluster_count,raw_point_count,roi_point_count,safety_roi_point_count,rho_retain,table_z_m,table_plane_valid,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_tau_s,trigger_horizon_s,predicted_object_id,trigger_block_reason,reference_state,reference_armed,reference_index,reference_index_step,reference_step_clamped,reference_time_s,reference_tcp_y_m,reference_actual_y_error_m,reference_joint_match_max_rad,reference_future_time_s,reference_future_index,reference_future_delta_q_max_rad,predicted_object_speed_m_s,predicted_object_velocity_x_m_s,predicted_object_velocity_y_m_s,predicted_object_velocity_z_m_s,predicted_object_raw_speed_m_s,predicted_object_filtered_speed_m_s,predicted_object_raw_velocity_x_m_s,predicted_object_raw_velocity_y_m_s,predicted_object_raw_velocity_z_m_s,predicted_object_velocity_ema_alpha,predicted_object_radius_m,predicted_object_age,predicted_object_association_error_m,dynamic_object_prediction_ready,dynamic_object_valid,dynamic_object_block_reason,risk_state_current,risk_state_predicted,max_track_speed_m_s,motion_y_m,guard_distance_m,guard_object_id,guard_in_motion_direction,guard_speed_scale,guard_decision,guard_cluster_count,guard_robot_points_source,guard_robot_points_count,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s
0,0.096912,1787148073.003557,0,50000,0,0,0,0,0.000000,,0,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.591001,0.994846,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,97.9122,0.00000000,0.00000000,1.57080007,0.00000000,1.57079637,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1,0.208559,1787148073.101506,2465,50000,0,2465,33,1623,0.013387,0.224383,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.590999,0.994843,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.344545,,0,1.000000,SAFE,1,current,50000,224.3758,0.00000367,0.00000000,1.57080364,-0.00000367,1.57079637,0.00000367,0.00003285,0.00000000,0.00003203,-0.00003285,0.00000000,0.00003285
2,0.404621,1787148073.325910,2595,50000,0,2595,24,1734,0.009249,0.225321,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.589036,0.991116,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.339874,,0,1.000000,SAFE,1,current,50000,188.9627,0.00376340,-0.00374872,1.56707323,-0.00165061,1.57079637,0.00372672,0.01917625,-0.01912012,-0.01902674,-0.00840013,0.00000000,0.01898916
3,0.592828,1787148073.514902,2568,50000,0,2568,32,1701,0.012461,0.224303,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.580754,0.974232,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.353970,,0,1.000000,SAFE,1,current,50000,159.1580,0.02061432,-0.01648412,1.55307603,-0.00381842,1.57079637,0.02072803,0.08953393,-0.06766692,-0.07437126,-0.01151819,0.00000000,0.09033299
4,0.750782,1787148073.674078,2617,50000,0,2617,21,1676,0.008024,0.225843,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.567370,0.948086,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.374615,,0,1.000000,SAFE,1,current,50000,174.6428,0.04676002,-0.02878302,1.53870845,-0.00552772,1.57079637,0.04694342,0.16552707,-0.07786367,-0.09096040,-0.01082149,0.00000000,0.16596830
5,0.922539,1787148073.848739,2552,50000,0,2552,21,1691,0.008229,0.224159,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.546425,0.908295,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.387987,,0,1.000000,SAFE,1,current,50000,160.6135,0.08655079,-0.04188888,1.52342737,-0.00738007,1.57079637,0.08685157,0.23166910,-0.07630474,-0.08896924,-0.01078475,0.00000000,0.23235248
6,1.084244,1787148074.009368,2452,50000,0,2452,20,1644,0.008157,0.225879,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.520007,0.859529,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.408001,,0,1.000000,SAFE,1,current,50000,178.4342,0.13531722,-0.05418044,1.50911474,-0.00917741,1.57079637,0.13571703,0.30157749,-0.07601249,-0.08851099,-0.01111493,0.00000000,0.30218992
7,1.267683,1787148074.187823,2555,50000,0,2555,18,1754,0.007045,0.225436,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.481017,0.789675,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.445151,,0,1.000000,SAFE,1,current,50000,175.9519,0.20517114,-0.06843439,1.49241793,-0.01118382,1.57079637,0.20579104,0.38080150,-0.07770396,-0.09102096,-0.01093774,0.00000000,0.38200130
8,1.443920,1787148074.363800,2580,50000,0,2580,19,1732,0.007364,0.224976,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.437996,0.714796,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.452284,,0,1.000000,SAFE,1,current,50000,176.8275,0.28005028,-0.08188505,1.47677743,-0.01309486,1.57079637,0.28083891,0.42487619,-0.07632119,-0.08874668,-0.01084356,0.00000000,0.42583357
9,1.618632,1787148074.540648,2460,50000,0,2460,8,1701,0.003252,0.224219,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.393034,0.638505,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.450452,,0,1.000000,SAFE,1,current,50000,160.8012,0.35634157,-0.09533571,1.46104515,-0.01502058,1.57079637,0.35717791,0.43666974,-0.07698776,-0.09004716,-0.01102225,0.00000000,0.43694284
