frame,t_s,track_id,age,center_x,center_y,center_z,instant_speed_m_s,window_speed_m_s,median_speed_m_s,raw_cluster_speed_m_s,window_velocity_x_m_s,window_velocity_y_m_s,window_velocity_z_m_s,cluster_radius_raw_m,tracked_radius_m,risk_radius_m,raw_radius_m,association_error_m,valid_streak,dynamic_state,prediction_ready,dynamic_valid,block_reason
27,4.734278,1,1,0.594617,-0.492460,0.377025,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.093428,0.105313,0.160313,0.093428,0.015271,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
28,4.927355,1,2,0.564999,-0.476911,0.363153,0.017063,0.189588,0.189588,0.103412,-0.155058,0.081404,-0.072622,0.099012,0.110419,0.165419,0.099012,0.018232,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
29,5.120900,1,3,0.567283,-0.465902,0.366893,0.025022,0.102630,0.102630,0.039912,-0.071138,0.069116,-0.026368,0.099538,0.111894,0.166894,0.099538,0.015133,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
30,5.297695,1,4,0.574570,-0.461656,0.372416,0.026107,0.065441,0.065441,0.079934,-0.035418,0.054423,-0.008143,0.103630,0.109374,0.164374,0.103630,0.019883,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
31,5.471692,1,5,0.581816,-0.449965,0.369177,0.029156,0.060776,0.060776,0.089275,-0.017262,0.057304,-0.010584,0.100055,0.111251,0.166251,0.100055,0.012054,0,0,0,0,"speed_ok,valid_streak_not_ready"
32,5.639159,1,6,0.574235,-0.453634,0.371106,0.000000,0.036742,0.036742,0.034625,0.012916,0.032550,0.011121,0.101116,0.111704,0.166704,0.101116,0.018822,0,0,0,0,"speed_ok,valid_streak_not_ready"
33,5.811200,1,7,0.573535,-0.451321,0.369584,0.000000,0.023178,0.023178,0.030240,0.009006,0.021002,0.003876,0.104495,0.118469,0.173469,0.104495,0.023025,0,0,0,0,"speed_ok,valid_streak_not_ready"
34,5.980619,1,8,0.574647,-0.438700,0.365344,0.011461,0.035111,0.035111,0.034645,0.000112,0.033554,-0.010337,0.102012,0.118275,0.173275,0.102012,0.020946,0,0,0,0,"speed_ok,valid_streak_not_ready"
35,6.182308,1,9,0.578459,-0.441877,0.370642,0.000000,0.012799,0.012799,0.010484,-0.004839,0.011659,0.002112,0.104949,0.120725,0.175725,0.104949,0.015094,0,0,0,0,"speed_ok,valid_streak_not_ready"
36,6.361121,1,10,0.604841,-0.435738,0.377836,0.015125,0.049902,0.049902,0.086544,0.042323,0.024747,0.009306,0.110930,0.122599,0.177599,0.110930,0.009125,0,0,0,0,"speed_ok,valid_streak_not_ready"
37,6.538921,1,11,0.588726,-0.419485,0.370610,0.021267,0.048613,0.048613,0.143328,0.020926,0.043855,0.001414,0.106732,0.119740,0.174740,0.106732,0.016364,0,0,0,0,"speed_ok,valid_streak_not_ready"
38,6.695382,1,12,0.600855,-0.413151,0.376410,0.031400,0.053645,0.053645,0.061464,0.036769,0.035844,0.015525,0.109750,0.132158,0.187158,0.109750,0.016709,0,0,0,0,"speed_ok,valid_streak_not_ready"
39,6.866741,1,13,0.592469,-0.412529,0.375811,0.030952,0.047128,0.047128,0.099535,0.020051,0.042003,0.007399,0.116254,0.133803,0.188803,0.116254,0.013986,0,0,0,0,"speed_ok,valid_streak_not_ready"
40,7.052148,1,14,0.595499,-0.401961,0.371650,0.032779,0.051621,0.051621,0.039092,-0.013552,0.048996,-0.008973,0.117629,0.135562,0.190562,0.117629,0.016562,0,0,0,0,"speed_ok,valid_streak_not_ready"
41,7.228753,1,15,0.595006,-0.400640,0.371297,0.031766,0.028739,0.028739,0.046020,0.009080,0.027249,0.000993,0.119434,0.141828,0.196828,0.119434,0.014722,0,0,0,0,"speed_ok,valid_streak_not_ready"
42,7.404383,1,16,0.584472,-0.372085,0.356779,0.043026,0.068248,0.068248,0.143037,-0.023114,0.057936,-0.027695,0.120086,0.134612,0.189612,0.120086,0.030122,0,0,0,0,"speed_ok,valid_streak_not_ready"
43,7.563866,1,17,0.587581,-0.368631,0.366833,0.047872,0.064495,0.064495,0.057612,-0.006994,0.062815,-0.012847,0.122139,0.140569,0.195569,0.122139,0.021520,0,0,0,0,"speed_ok,valid_streak_not_ready"
44,7.734862,1,18,0.580832,-0.341499,0.366617,0.059884,0.091244,0.091244,0.135632,-0.021440,0.088384,-0.007357,0.118817,0.142974,0.197974,0.118817,0.023559,1,1,1,0,valid_streak_not_ready
45,7.923688,1,19,0.584739,-0.332936,0.366087,0.062395,0.098544,0.098544,0.043068,-0.014731,0.097150,-0.007475,0.118650,0.140848,0.195848,0.118650,0.024268,2,1,1,1,
46,8.110112,1,20,0.609333,-0.319362,0.363674,0.065235,0.082936,0.082936,0.087255,0.035128,0.074495,0.009742,0.114969,0.138556,0.193556,0.114969,0.018133,3,1,1,1,
47,8.296755,1,21,0.594282,-0.301614,0.363943,0.068781,0.091742,0.091742,0.086852,0.009119,0.091203,-0.003933,0.121214,0.136767,0.191767,0.121214,0.021869,4,1,1,1,
48,8.462310,1,22,0.601965,-0.291560,0.372360,0.072229,0.074588,0.074588,0.118398,0.028906,0.068308,0.007856,0.113355,0.138621,0.193621,0.113355,0.020293,5,1,1,1,
49,8.653640,1,23,0.595388,-0.297129,0.370604,0.062503,0.051563,0.051563,0.034023,0.014593,0.049066,0.006189,0.119444,0.144095,0.199095,0.119444,0.023975,6,1,1,1,
50,8.833622,1,24,0.595395,-0.266028,0.357971,0.068032,0.076567,0.076567,0.130806,-0.019257,0.073686,-0.007878,0.118193,0.137871,0.192871,0.118193,0.029370,7,1,1,1,
51,9.018995,1,25,0.602269,-0.270086,0.364315,0.062574,0.045229,0.045229,0.027432,0.011107,0.043841,0.000517,0.121323,0.138925,0.193925,0.121323,0.018140,8,1,1,1,
52,9.200826,1,26,0.613245,-0.260801,0.371238,0.060365,0.045015,0.045015,0.061031,0.015489,0.042239,-0.001540,0.116829,0.136771,0.191771,0.116829,0.014690,9,1,1,1,
53,9.382113,1,27,0.607331,-0.242936,0.365211,0.060895,0.076459,0.076459,0.090718,0.016378,0.074317,-0.007395,0.117478,0.137802,0.192802,0.117478,0.018574,10,1,1,1,
54,9.550515,1,28,0.596930,-0.231588,0.363862,0.063044,0.048928,0.048928,0.064325,0.002148,0.048182,0.008240,0.117993,0.139754,0.194754,0.117993,0.026450,11,1,1,1,
55,9.712941,1,29,0.602182,-0.215561,0.370602,0.067476,0.078686,0.078686,0.082415,-0.000125,0.078168,0.009013,0.113821,0.133165,0.188165,0.113821,0.021725,12,1,1,1,
56,9.890044,1,30,0.612875,-0.210609,0.374127,0.065883,0.072115,0.072115,0.048548,-0.000530,0.071994,0.004143,0.114179,0.131539,0.186539,0.114179,0.015815,13,1,1,1,
57,10.069774,1,31,0.596587,-0.202083,0.369386,0.062630,0.062034,0.062034,0.075855,-0.015702,0.059703,0.006100,0.118637,0.145431,0.200431,0.118637,0.028529,14,1,1,1,
58,10.264661,1,32,0.605062,-0.183636,0.367747,0.062827,0.068220,0.068220,0.099689,0.011370,0.067046,0.005433,0.120892,0.137471,0.192471,0.120892,0.025241,15,1,1,1,
59,10.455010,1,33,0.613736,-0.173850,0.368843,0.062704,0.058617,0.058617,0.068010,0.015635,0.056443,-0.002380,0.115447,0.134330,0.189330,0.115447,0.019815,16,1,1,1,
60,10.663304,1,34,0.604691,-0.165133,0.363565,0.059327,0.061359,0.061359,0.064899,-0.010594,0.058871,-0.013674,0.119032,0.140080,0.195080,0.119032,0.025137,17,1,1,1,
61,10.836106,1,35,0.619011,-0.150814,0.367992,0.062557,0.072735,0.072735,0.080031,0.029138,0.066619,-0.001811,0.119340,0.152223,0.207223,0.119340,0.015720,18,1,1,1,
