trajectory,t_s,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s,qdd1_rad_s2,qdd2_rad_s2,qdd3_rad_s2,qdd4_rad_s2,qdd5_rad_s2,qdd6_rad_s2
ccro_nubs_candidate,0.000000,0.869832516,-0.429001570,1.023963094,-0.117824398,1.570785284,0.869847178,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
ccro_nubs_candidate,0.040000,0.869831499,-0.428999864,1.023962042,-0.117823723,1.570785385,0.869845625,-0.000076147,0.000127366,-0.000078469,0.000050420,0.000007563,-0.000116200,-0.003798500,0.006312332,-0.003880033,0.002498641,0.000374113,-0.005780318
ccro_nubs_candidate,0.080000,0.869824412,-0.428988103,1.023954816,-0.117819067,1.570786082,0.869834847,-0.000303167,0.000500549,-0.000306966,0.000198121,0.000029609,-0.000460063,-0.007543504,0.012291881,-0.007502290,0.004864494,0.000724253,-0.011383438
ccro_nubs_candidate,0.120000,0.869805263,-0.428956718,1.023935620,-0.117806646,1.570787935,0.869805879,-0.000678903,0.001106363,-0.000675288,0.000437842,0.000065191,-0.001024537,-0.011234161,0.017944884,-0.010872245,0.007100086,0.001050958,-0.016811214
ccro_nubs_candidate,0.160000,0.869768146,-0.428896665,1.023899062,-0.117782882,1.570791466,0.869750036,-0.001201164,0.001931869,-0.001173454,0.000764424,0.000113381,-0.001802647,-0.014869623,0.023277580,-0.013995376,0.009207940,0.001354768,-0.022065502
ccro_nubs_candidate,0.200000,0.869707246,-0.428799409,1.023840143,-0.117744402,1.570797161,0.869658911,-0.001867725,0.002964382,-0.001791700,0.001172808,0.000173274,-0.002787489,-0.018449037,0.028296205,-0.016877157,0.011190583,0.001636221,-0.027148156
ccro_nubs_candidate,0.240000,0.869616835,-0.428656920,1.023754252,-0.117688033,1.570805472,0.869524371,-0.002676328,0.004191461,-0.002520482,0.001658035,0.000243988,-0.003972236,-0.021971555,0.033006997,-0.019523065,0.013050538,0.001895857,-0.032061033
ccro_nubs_candidate,0.280000,0.869491276,-0.428461660,1.023637155,-0.117610799,1.570816813,0.869338556,-0.003624680,0.005600920,-0.003350474,0.002215249,0.000324659,-0.005350133,-0.025436326,0.037416194,-0.021938574,0.014790331,0.002134213,-0.036805986
ccro_nubs_candidate,0.320000,0.869325028,-0.428206574,1.023484986,-0.117509916,1.570831566,0.869093874,-0.004710453,0.007180819,-0.004272569,0.002839693,0.000414448,-0.006914500,-0.028842500,0.041530032,-0.024129162,0.016412487,0.002351829,-0.041384872
ccro_nubs_candidate,0.360000,0.869112639,-0.427885078,1.023294240,-0.117382789,1.570850079,0.868782998,-0.005931287,0.008919468,-0.005277880,0.003526713,0.000512536,-0.008658733,-0.032189227,0.045354749,-0.026100303,0.017919530,0.002549244,-0.045799545
