frame,t_s,timestamp,scene_points,robot_points,cluster_count,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_tau_s,predicted_object_id,trigger_block_reason,reference_state,reference_armed,reference_index,reference_index_step,reference_step_clamped,reference_time_s,reference_tcp_y_m,reference_actual_y_error_m,reference_joint_match_max_rad,reference_future_time_s,reference_future_index,reference_future_delta_q_max_rad,predicted_object_speed_m_s,predicted_object_radius_m,predicted_object_age,predicted_object_association_error_m,dynamic_object_valid,dynamic_object_block_reason,risk_state_current,risk_state_predicted,max_track_speed_m_s,motion_y_m,guard_distance_m,guard_object_id,guard_in_motion_direction,guard_speed_scale,guard_decision,guard_cluster_count,guard_robot_points_source,guard_robot_points_count,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s
27,3.801603,1786362070.267879,2492,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.268234,0.382484,0.000000,0,,,,,,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,128.0385,0.48734888,-0.32948795,1.16366363,-0.07703592,1.57081473,0.48820353,0.44719518,-0.07946956,-0.11540742,-0.03047461,0.00002525,0.44724527
28,3.931563,1786362070.395935,2585,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.228903,0.325765,0.000000,0,,,,,,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,130.1223,0.54406762,-0.33956403,1.14904284,-0.08096071,1.57081473,0.54490387,0.43643091,-0.07753189,-0.11250181,-0.03019993,0.00000000,0.43628942
29,4.063659,1786362070.526076,2646,50000,1,0,0,0.514164,upperArm_Link,0,0.622646,-0.620865,0.359146,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.189692,0.269043,0.000000,0,,,,,,0,,SAFE,SAFE,,0.000000,0.503727,,0,1.000000,SAFE,1,current,50000,149.9326,0.60078996,-0.34965113,1.13443303,-0.08484149,1.57081473,0.60162258,0.42940331,-0.07636207,-0.11060020,-0.02937852,0.00000000,0.42937578
30,4.208673,1786362070.676027,2695,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.146867,0.206708,0.000000,0,,,,,,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,126.2061,0.66312444,-0.36090830,1.11805165,-0.08911841,1.57081831,0.66375536,0.42985265,-0.07762839,-0.11296446,-0.02949321,0.00002466,0.42846173
31,4.359501,1786362070.802251,2747,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.106675,0.147943,0.000000,0,,,,,,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,130.4318,0.72188991,-0.37254328,1.10116410,-0.09364842,1.57082200,0.72237045,0.38961757,-0.07714038,-0.11196515,-0.03003418,0.00002450,0.38862053
32,4.465392,1786362070.932699,2683,50000,1,0,0,0.500415,upperArm_Link,0,0.619058,-0.621051,0.351284,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.082364,0.112487,0.000000,0,,,,,,0,,SAFE,SAFE,,0.000000,0.497108,,0,1.000000,SAFE,1,current,50000,147.4716,0.75734508,-0.38067162,1.08931994,-0.09679192,1.57082558,0.75768626,0.33482853,-0.07676178,-0.11185287,-0.02968636,0.00003377,0.33351250
33,4.615721,1786362071.080190,2705,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.053140,0.070316,0.000000,0,,,,,,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,128.4043,0.79951638,-0.39230293,1.07246530,-0.10124491,1.57082558,0.79974383,0.28052595,-0.07737215,-0.11211808,-0.02962154,0.00000000,0.27976944
34,4.743922,1786362071.208613,2817,50000,1,0,0,0.482416,upperArm_Link,0,0.623070,-0.623169,0.344475,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.032910,0.041863,0.000000,0,,,,,,0,,SAFE,SAFE,,0.000000,0.478435,,0,1.000000,SAFE,1,current,50000,144.2122,0.82796931,-0.40239370,1.05780792,-0.10523940,1.57082939,0.82809770,0.22193965,-0.07871039,-0.11433104,-0.03115795,0.00002976,0.22116693
35,4.888761,1786362071.352844,2721,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.015759,0.018989,0.000000,0,,,,,,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,128.2515,0.85084313,-0.41362152,1.04176033,-0.10956033,1.57082939,0.85087609,0.15792597,-0.07751936,-0.11079621,-0.02983270,0.00000000,0.15726712
36,5.019336,1786362071.481112,2735,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.005485,0.006412,0.000000,0,,,,,,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,135.2747,0.86342078,-0.42283562,1.03037107,-0.11340075,1.57083297,0.86347210,0.09632546,-0.07056584,-0.08722416,-0.02941168,0.00002739,0.09646605
37,5.153604,1786362071.616419,2673,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.000772,0.000972,0.000000,0,,,,,,0,,SAFE,SAFE,,0.399635,,,1,1.000000,SAFE,0,current,50000,131.5555,0.86891180,-0.42812121,1.02493501,-0.11700642,1.57083297,0.86890817,0.04089576,-0.03936579,-0.04048646,-0.02685416,0.00000000,0.04048646
38,5.293181,1786362071.748007,2670,50000,0,0,0,,,,,,,,,,,no_stable_track,REFERENCE_ARMED,1,0,0,0,0.000000,0.399997,0.000023,0.000077,1.005039,25,0.028240,,,,,0,,SAFE,SAFE,,0.399984,,,1,1.000000,SAFE,0,current,50000,135.3585,0.86978847,-0.42900524,1.02397406,-0.11782440,1.57083666,0.86977750,0.00628088,-0.00633362,-0.00688472,-0.00586041,0.00002648,0.00622836
39,5.420376,1786362071.883383,2623,50000,0,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,0,0,0,0.000000,0.399997,0.000025,0.000059,1.005039,25,0.028233,,,,,0,,SAFE,SAFE,,0.399958,,,1,1.000000,SAFE,0,current,50000,130.5818,0.86979216,-0.42899421,1.02398133,-0.11783173,1.57083666,0.86979580,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
40,5.547234,1786362072.013981,2748,50000,1,0,0,0.520778,upperArm_Link,0,0.619688,-0.618933,0.363119,,,,,reference_step_jump,RUNNING,1,5,5,1,0.171240,0.399967,0.000484,0.001166,1.212231,30,0.035319,,,,,0,,SAFE,SAFE,,0.399101,0.515432,,0,1.000000,SAFE,1,current,50000,145.4839,0.86936295,-0.42830831,1.02522111,-0.11762632,1.57084036,0.86952800,-0.00338341,0.00540684,0.00977295,0.00161917,0.00002913,-0.00211105
41,5.695518,1786362072.159484,2716,50000,1,0,0,,,,,,,,,,,reference_step_jump,RUNNING,1,10,5,1,0.378422,0.398591,0.000726,0.001562,1.379146,34,0.038672,,,,,0,,SAFE,SAFE,,0.397560,,,1,1.000000,SAFE,0,current,50000,126.3649,0.86782980,-0.42597544,1.02865803,-0.11621046,1.57084036,0.86780775,-0.01033932,0.01573247,0.02317805,0.00954835,0.00000000,-0.01160108
42,5.821037,1786362072.285866,2675,50000,0,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,14,4,0,0.544795,0.395995,0.000272,0.000602,1.548775,38,0.040825,,,,,0,,SAFE,SAFE,,0.394740,,,1,1.000000,SAFE,0,current,50000,131.7370,0.86578667,-0.42297500,1.03325784,-0.11453418,1.57084036,0.86579037,-0.01627735,0.02390412,0.03664611,0.01335474,0.00000000,-0.01607220
43,5.953129,1786362072.417633,2777,50000,1,0,0,0.513417,upperArm_Link,0,0.623058,-0.617618,0.361621,,,,,no_stable_track,RUNNING,1,18,4,0,0.710154,0.392728,0.000315,0.000825,1.714460,42,0.041581,,,,,0,,SAFE,SAFE,,0.392337,0.507679,,0,1.000000,SAFE,1,current,50000,147.6365,0.86323005,-0.41927764,1.03902030,-0.11260846,1.57084036,0.86322272,-0.01935497,0.02799100,0.04362484,0.01457867,0.00000000,-0.01943845
44,6.099300,1786362072.565287,2757,50000,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,21,3,0,0.838779,0.390142,0.000002,0.000051,1.879660,46,0.041907,,,,,0,,SAFE,SAFE,,0.389244,,,1,1.000000,SAFE,0,current,50000,128.9236,0.86045700,-0.41526479,1.04512024,-0.11050668,1.57084036,0.86043501,-0.01897118,0.02745303,0.04173137,0.01437890,0.00000000,-0.01907149
45,6.232570,1786362072.694240,2706,50000,1,0,0,0.506254,upperArm_Link,0,0.619840,-0.623409,0.358493,,,,,no_stable_track,RUNNING,1,24,3,0,0.963943,0.387628,0.000197,0.000437,2.005110,49,0.041229,,,,,0,,SAFE,SAFE,,0.386632,0.500213,,0,1.000000,SAFE,1,current,50000,154.4262,0.85782701,-0.41156009,1.05075073,-0.10848927,1.57084036,0.85784543,-0.01973432,0.02779841,0.04224873,0.01513774,0.00000000,-0.01943109
46,6.384524,1786362072.848686,2770,50000,0,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,28,4,0,1.129306,0.384340,0.000105,0.000183,2.129570,52,0.039607,,,,,0,,SAFE,SAFE,,0.383537,,,1,1.000000,SAFE,0,current,50000,139.4797,0.85494763,-0.40749225,1.05696797,-0.10641683,1.57084036,0.85492563,-0.01894904,0.02677021,0.04091531,0.01363860,0.00000000,-0.01921499
47,6.522398,1786362072.988183,2639,50000,0,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,31,3,0,1.254820,0.381822,0.000198,0.000429,2.295773,56,0.040352,,,,,0,,SAFE,SAFE,,0.381130,,,1,1.000000,SAFE,0,current,50000,122.9626,0.85218930,-0.40371048,1.06269014,-0.10448378,1.57084036,0.85218930,-0.02000616,0.02742920,0.04150295,0.01402041,0.00000000,-0.01984664
48,6.645974,1786362073.111176,2689,50000,1,0,0,0.495534,upperArm_Link,0,0.617686,-0.619014,0.355802,,,,,no_stable_track,RUNNING,1,34,3,0,1.379146,0.379332,0.000204,0.000224,2.420616,59,0.040136,,,,,0,,SAFE,SAFE,,0.378629,0.492445,,0,1.000000,SAFE,1,current,50000,145.6717,0.84986013,-0.40046063,1.06755388,-0.10279649,1.57084036,0.84982342,-0.01884806,0.02629839,0.03935824,0.01365390,0.00000000,-0.01914518
49,6.790628,1786362073.256865,2670,50000,0,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,38,4,0,1.548775,0.375926,0.000404,0.000770,2.586849,63,0.040488,,,,,0,,SAFE,SAFE,,0.375425,,,1,1.000000,SAFE,0,current,50000,129.6054,0.84699166,-0.39663488,1.07331276,-0.10083043,1.57084036,0.84700269,-0.01982983,0.02644753,0.03981129,0.01359142,0.00000000,-0.01949978
50,6.920876,1786362073.386489,2705,50000,0,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,41,3,0,1.673119,0.373436,0.000199,0.000535,2.711422,66,0.039868,,,,,0,,SAFE,SAFE,,0.373635,,,1,1.000000,SAFE,0,current,50000,128.0210,0.84443140,-0.39321628,1.07845533,-0.09917981,1.57084036,0.84442043,-0.01965683,0.02624687,0.03948299,0.01267290,0.00000000,-0.01982570
51,7.050590,1786362073.514528,2720,50000,0,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,44,3,0,1.797423,0.370935,0.000203,0.000345,2.837775,69,0.039193,,,,,0,,SAFE,SAFE,,0.370836,,,1,1.000000,SAFE,0,current,50000,130.8127,0.84185642,-0.38980868,1.08356845,-0.09749619,1.57084036,0.84185642,-0.01985129,0.02627018,0.03941860,0.01297955,0.00000000,-0.01976674
52,7.180941,1786362073.645358,2773,50000,1,0,0,0.485334,upperArm_Link,0,0.622559,-0.620164,0.355487,,,,,no_stable_track,RUNNING,1,47,3,0,1.921422,0.368421,0.000007,0.000180,2.963503,72,0.038676,,,,,0,,SAFE,SAFE,,0.367537,0.484509,,0,1.000000,SAFE,1,current,50000,150.6271,0.83923382,-0.38643044,1.08859742,-0.09575021,1.57084405,0.83924115,-0.02011947,0.02591639,0.03858000,0.01339442,0.00002835,-0.02006323
53,7.330983,1786362073.796005,2731,50000,0,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,51,4,0,2.088108,0.365139,0.000406,0.000712,3.088169,75,0.037410,,,,,0,,SAFE,SAFE,,0.365038,,,1,1.000000,SAFE,0,current,50000,128.8812,0.83624071,-0.38259000,1.09434152,-0.09392720,1.57084036,0.83622974,-0.01994853,0.02559590,0.03828341,0.01215003,-0.00002463,-0.02007049
54,7.461358,1786362073.924903,2695,50000,1,0,0,0.509894,upperArm_Link,0,0.622185,-0.621429,0.356829,,,,,no_stable_track,RUNNING,1,54,3,0,2.212442,0.362615,0.000197,0.000539,3.213139,78,0.036776,,,,,0,,SAFE,SAFE,,0.362030,0.506713,,0,1.000000,SAFE,1,current,50000,146.8035,0.83358139,-0.37924111,1.09933364,-0.09237195,1.57084405,0.83362907,-0.02039738,0.02568646,0.03829035,0.01192899,0.00002834,-0.01994752
55,7.605104,1786362074.071725,2624,50000,0,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,57,3,0,2.337021,0.360142,0.000098,0.000187,3.337816,81,0.035756,,,,,0,,SAFE,SAFE,,0.359550,,,1,1.000000,SAFE,0,current,50000,128.3832,0.83066529,-0.37557307,1.10470366,-0.09049758,1.57084405,0.83066529,-0.02028655,0.02551763,0.03735788,0.01303948,0.00000000,-0.02061828
56,7.735117,1786362074.200126,2737,50000,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,60,3,0,2.462189,0.357641,0.000203,0.000352,3.462779,84,0.035239,,,,,0,,SAFE,SAFE,,0.356430,,,1,1.000000,SAFE,0,current,50000,129.4197,0.82799494,-0.37231219,1.10953450,-0.08893501,1.57084036,0.82801336,-0.02053904,0.02508114,0.03715649,0.01201857,-0.00002842,-0.02039738
