frame,t_s,track_id,age,center_x,center_y,center_z,instant_speed_m_s,window_speed_m_s,median_speed_m_s,raw_cluster_speed_m_s,window_velocity_x_m_s,window_velocity_y_m_s,window_velocity_z_m_s,cluster_radius_raw_m,tracked_radius_m,risk_radius_m,raw_radius_m,association_error_m,valid_streak,dynamic_state,prediction_ready,dynamic_valid,block_reason
85,11.172773,1,1,0.799590,-0.255632,0.384592,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.143632,0.188755,0.243755,0.143632,0.027542,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
86,11.336344,1,2,0.793783,-0.259959,0.394768,0.000000,0.076841,0.076841,0.099914,-0.035725,-0.026619,0.062608,0.133603,0.180157,0.235157,0.133603,0.025933,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
87,11.483354,1,3,0.779102,-0.269087,0.394196,0.014347,0.085306,0.085306,0.088953,-0.066390,-0.043599,0.031121,0.140846,0.179782,0.234782,0.140846,0.028615,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
88,11.637545,1,4,0.775543,-0.268147,0.393237,0.020670,0.061106,0.061106,0.044405,-0.051642,-0.026876,0.018567,0.138314,0.178760,0.233760,0.138314,0.027826,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
89,11.792005,1,5,0.765629,-0.288818,0.397820,0.034380,0.079862,0.079862,0.104904,-0.055024,-0.053768,0.021432,0.141948,0.171488,0.226488,0.141948,0.029241,0,0,0,0,"speed_ok,valid_streak_not_ready"
90,11.944466,1,6,0.768784,-0.276838,0.400239,0.000000,0.050260,0.050260,0.050520,-0.040985,-0.027673,0.008970,0.137331,0.167657,0.222657,0.137331,0.024183,0,0,0,0,"speed_ok,valid_streak_not_ready"
91,12.100373,1,7,0.767314,-0.283759,0.406874,0.011256,0.036822,0.036822,0.092713,-0.019126,-0.023808,0.020572,0.134453,0.164966,0.219966,0.134453,0.022195,0,0,0,0,"speed_ok,valid_streak_not_ready"
92,12.250625,1,8,0.757236,-0.284550,0.399856,0.017936,0.041513,0.041513,0.071176,-0.029854,-0.026749,0.010794,0.138295,0.170810,0.225810,0.138295,0.024251,0,0,0,0,"speed_ok,valid_streak_not_ready"
93,12.406161,1,9,0.755874,-0.284961,0.404654,0.021720,0.020332,0.020332,0.062921,-0.015842,0.006264,0.011099,0.139376,0.165197,0.220197,0.139376,0.021744,0,0,0,0,"speed_ok,valid_streak_not_ready"
94,12.579937,1,10,0.732750,-0.284841,0.392642,0.030734,0.059518,0.059518,0.070431,-0.056909,-0.012640,-0.011999,0.144549,0.174289,0.229289,0.144549,0.035800,0,0,0,0,"speed_ok,valid_streak_not_ready"
