frame,t_s,timestamp,scene_points,robot_points,cluster_count,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_tau_s,predicted_object_id,trigger_block_reason,reference_state,reference_armed,reference_index,reference_index_step,reference_step_clamped,reference_time_s,reference_tcp_y_m,reference_actual_y_error_m,reference_joint_match_max_rad,reference_future_time_s,reference_future_index,reference_future_delta_q_max_rad,predicted_object_speed_m_s,predicted_object_velocity_x_m_s,predicted_object_velocity_y_m_s,predicted_object_velocity_z_m_s,predicted_object_radius_m,predicted_object_age,predicted_object_association_error_m,dynamic_object_prediction_ready,dynamic_object_valid,dynamic_object_block_reason,risk_state_current,risk_state_predicted,max_track_speed_m_s,motion_y_m,guard_distance_m,guard_object_id,guard_in_motion_direction,guard_speed_scale,guard_decision,guard_cluster_count,guard_robot_points_source,guard_robot_points_count,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s
0,0.092381,1786434224.506356,0,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,95.2394,0.00000000,0.00000367,1.57079637,0.00000000,1.57079637,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1,0.198425,1786434224.601633,2372,50000,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,154.5402,0.00000000,-0.00000367,1.57079637,-0.00000734,1.57079637,0.00000000,0.00000000,-0.00006918,0.00000000,-0.00006918,0.00000000,0.00000000
2,0.328879,1786434224.756187,2314,50000,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,130.9614,0.00000000,-0.00177533,1.56927776,-0.00125447,1.57079637,0.00000000,0.00000000,-0.01358071,-0.01164094,-0.00955992,0.00000000,0.00000000
3,0.465081,1786434224.887164,2447,50000,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,133.3602,0.00000000,-0.00902335,1.56174731,-0.00393579,1.57079637,0.00000000,0.00000000,-0.05321501,-0.05528859,-0.01968632,0.00000000,0.00000000
4,0.615880,1786434225.020538,2387,50000,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,136.2713,0.00000000,-0.02616771,1.54455888,-0.00667214,1.57079637,0.00000000,0.00000000,-0.11369045,-0.11398268,-0.01814572,0.00000000,0.00000000
5,0.730371,1786434225.156824,2392,50000,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,130.9747,0.00000000,-0.04542119,1.52480292,-0.00882161,1.57079637,0.00000000,0.00000000,-0.16816616,-0.17255499,-0.01877412,0.00000000,0.00000000
6,0.862494,1786434225.287818,2357,50000,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,132.4390,0.00000000,-0.07094333,1.49588788,-0.01126085,1.57079637,0.00000000,0.00000000,-0.19316963,-0.21884953,-0.01846188,0.00000000,0.00000000
7,0.999077,1786434225.420269,2368,50000,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,130.8056,0.00000000,-0.09932286,1.45921493,-0.01380646,1.57079637,0.00000000,0.00000000,-0.20778138,-0.26850192,-0.01863776,0.00000000,0.00000000
8,1.128858,1786434225.551100,2332,50000,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,131.0872,0.00000000,-0.12572533,1.42414129,-0.01623836,1.57079637,0.00000000,0.00000000,-0.20343860,-0.27025240,-0.01873850,0.00000000,0.00000000
9,1.251818,1786434225.682202,2305,50000,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,131.6041,0.00000000,-0.15003335,1.39415872,-0.01846118,1.57079637,0.00000000,0.00000000,-0.19769125,-0.24384091,-0.01807769,0.00000000,0.00000000
10,1.383348,1786434225.813821,2384,50000,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,115.4403,0.00000000,-0.17534640,1.36688697,-0.02090776,1.57079637,0.00000000,0.00000000,-0.19245059,-0.20734222,-0.01860087,0.00000000,0.00000000
11,1.499765,1786434225.929276,2260,50000,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,128.0338,0.00000000,-0.19224501,1.34999204,-0.02309757,1.57079637,0.00000000,0.00000000,-0.14515521,-0.14512372,-0.01881000,0.00000000,0.00000000
12,1.635945,1786434226.057335,2316,50000,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,131.3939,0.00000000,-0.20433117,1.33786917,-0.02543411,1.57079637,0.00000000,0.00000000,-0.08875182,-0.08902133,-0.01715776,0.00000000,0.00000000
13,1.771227,1786434226.188746,2272,50000,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,135.3433,0.00000000,-0.20949575,1.33269000,-0.02790636,1.57079637,0.00000000,0.00000000,-0.03817643,-0.03828427,-0.01827482,0.00000000,0.00000000
14,1.894797,1786434226.324103,2360,50000,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,117.7359,0.00000000,-0.21019635,1.33210683,-0.02857027,1.57079637,0.00000000,0.00000000,-0.00566959,-0.00471935,-0.00537275,0.00000000,0.00000000
15,2.011059,1786434226.441854,2428,50000,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,132.1274,0.00000000,-0.21021101,1.33206272,-0.02858494,1.57079637,0.00000000,0.00000000,-0.00012612,-0.00037938,-0.00012620,0.00000000,0.00000000
16,2.147498,1786434226.574006,2383,50000,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590763,0.869594,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,131.4832,0.00039982,-0.21070987,1.33151245,-0.02910580,1.57079256,0.00026043,0.00293037,-0.00365631,-0.00403310,-0.00381754,-0.00002796,0.00190877
17,2.276426,1786434226.705509,2347,50000,2,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.588318,0.865335,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,129.2084,0.00454469,-0.21473737,1.32734203,-0.03208057,1.57079256,0.00451901,0.03214862,-0.03123827,-0.03234677,-0.02307304,0.00000000,0.03303058
18,2.407220,1786434226.834731,2300,50000,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.581931,0.854581,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,128.6924,0.01525166,-0.22332421,1.31724393,-0.03604571,1.57079637,0.01534336,0.08186160,-0.06565183,-0.07720637,-0.03031600,0.00002917,0.08275902
19,2.536864,1786434226.963439,2353,50000,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.571066,0.836655,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,132.9519,0.03317731,-0.23335260,1.30331266,-0.03987880,1.57079637,0.03323600,0.13826864,-0.07735351,-0.10745820,-0.02956637,0.00000000,0.13801402
20,2.670700,1786434227.096421,2314,50000,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.554866,0.810396,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,128.4686,0.05943672,-0.24383217,1.28812337,-0.04398699,1.57079637,0.05960179,0.19620496,-0.07830120,-0.11349128,-0.03069553,0.00000000,0.19699975
21,2.813612,1786434227.224905,2266,50000,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.531647,0.773492,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,136.3191,0.09634076,-0.25507468,1.27180076,-0.04833361,1.57079637,0.09657184,0.25822905,-0.07866734,-0.11421441,-0.03041463,0.00000000,0.25869099
22,2.933188,1786434227.361240,2259,50000,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.507697,0.737820,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,118.2854,0.13201232,-0.26397696,1.25885987,-0.05171186,1.57080007,0.13233511,0.29831649,-0.07444859,-0.10822288,-0.02825188,0.00003090,0.29908344
23,3.051731,1786434227.479550,2329,50000,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.480592,0.694523,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,132.0528,0.17530973,-0.27330109,1.24529922,-0.05538722,1.57080007,0.17577191,0.36524831,-0.07865653,-0.11439496,-0.03100461,0.00000000,0.36642414
24,3.184054,1786434227.611630,2144,50000,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.444124,0.639425,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,128.9250,0.23040718,-0.28374764,1.23013556,-0.05937804,1.57080007,0.23096839,0.41638625,-0.07894738,-0.11459587,-0.03015969,0.00000000,0.41713467
25,3.312707,1786434227.740576,2084,50000,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.406292,0.585329,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,130.5655,0.28450328,-0.29345325,1.21606123,-0.06307908,1.57080364,0.28519285,0.42048032,-0.07544009,-0.10939747,-0.02876761,0.00002780,0.42147803
26,3.445257,1786434227.871163,2176,50000,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.367677,0.526465,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,130.2434,0.34336779,-0.30393279,1.20087934,-0.06720927,1.57080734,0.34410870,0.44409373,-0.07906119,-0.11453738,-0.03115957,0.00002788,0.44448113
27,3.575116,1786434228.001431,2064,50000,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.328668,0.469753,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,134.0992,0.40007916,-0.31400153,1.18621826,-0.07101669,1.57080734,0.40084210,0.43671488,-0.07753595,-0.11289991,-0.02931962,0.00000000,0.43688448
28,3.707700,1786434228.135562,2114,50000,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.287908,0.412925,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,131.6854,0.45690793,-0.32408127,1.17155719,-0.07495982,1.57080734,0.45755714,0.42862247,-0.07602494,-0.11057895,-0.02974047,0.00000000,0.42776471
29,3.839745,1786434228.267272,2261,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.248564,0.354130,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,127.3208,0.51570272,-0.33454251,1.15635324,-0.07902033,1.57081103,0.51643997,0.44526492,-0.07922510,-0.11514262,-0.03075104,0.00002799,0.44593164
30,3.971583,1786434228.394609,2336,50000,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.209270,0.297407,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,127.7360,0.57242513,-0.34461856,1.14174342,-0.08284608,1.57081103,0.57315511,0.43024299,-0.07642744,-0.11081636,-0.02901858,0.00000000,0.43018783
31,4.094574,1786434228.522360,2383,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.171732,0.242952,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,129.8404,0.62688071,-0.35432783,1.12768757,-0.08666450,1.57081473,0.62757027,0.44275956,-0.07894272,-0.11428326,-0.03104622,0.00003005,0.44243098
32,4.224473,1786434228.652216,2324,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.134235,0.188247,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,130.1196,0.68158561,-0.36440760,1.11301541,-0.09051225,1.57081831,0.68213582,0.42113452,-0.07759706,-0.11295063,-0.02962116,0.00002753,0.42006172
