frame,t_s,track_id,age,center_x,center_y,center_z,instant_speed_m_s,window_speed_m_s,median_speed_m_s,raw_cluster_speed_m_s,cluster_radius_raw_m,tracked_radius_m,risk_radius_m,raw_radius_m,association_error_m,valid_streak,dynamic_state,dynamic_valid,block_reason
9,1.324017,1,3,0.663178,0.411203,0.201641,0.000000,0.000000,0.000000,,0.069117,0.088272,0.143272,0.069117,0.011005,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
27,3.699610,9,3,0.664851,0.521156,0.324164,0.100378,0.000000,0.000000,,0.093233,0.127809,0.182809,0.093233,0.032915,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
30,4.083507,9,4,0.703057,0.537746,0.345150,0.091987,0.121437,0.121437,0.040063,0.070099,0.098605,0.153605,0.070099,0.021584,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
31,4.201318,9,5,0.701185,0.525025,0.331215,0.119835,0.073660,0.073660,0.086605,0.076310,0.101778,0.156778,0.076310,0.013916,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
32,4.335082,9,6,0.709436,0.525308,0.311383,0.129190,0.073392,0.073392,0.138866,0.079825,0.096841,0.151841,0.079825,0.007005,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
33,4.465479,9,7,0.681016,0.539556,0.306893,0.104038,0.039106,0.039106,0.110742,0.085413,0.111486,0.166486,0.085413,0.024585,0,0,0,"speed_ok,valid_streak_not_ready"
34,4.582829,9,8,0.713604,0.532824,0.313450,0.102632,0.067293,0.067293,0.064631,0.083374,0.099181,0.154181,0.083374,0.005323,0,0,0,"speed_ok,valid_streak_not_ready"
35,4.714272,9,9,0.730078,0.525167,0.309109,0.104071,0.071258,0.071258,0.076597,0.088499,0.108701,0.163701,0.088499,0.013884,0,0,0,"speed_ok,valid_streak_not_ready"
37,4.966710,9,10,0.715064,0.529700,0.322146,0.000000,0.020309,0.020309,0.045184,0.093860,0.106485,0.161485,0.093860,0.009750,0,0,0,"speed_ok,valid_streak_not_ready"
