frame,t_s,timestamp,scene_points,robot_points,cluster_count,raw_point_count,roi_point_count,safety_roi_point_count,rho_retain,table_z_m,table_plane_valid,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_tau_s,trigger_horizon_s,predicted_object_id,trigger_block_reason,reference_state,reference_armed,reference_index,reference_index_step,reference_step_clamped,reference_time_s,reference_tcp_y_m,reference_actual_y_error_m,reference_joint_match_max_rad,reference_future_time_s,reference_future_index,reference_future_delta_q_max_rad,predicted_object_speed_m_s,predicted_object_velocity_x_m_s,predicted_object_velocity_y_m_s,predicted_object_velocity_z_m_s,predicted_object_raw_speed_m_s,predicted_object_filtered_speed_m_s,predicted_object_raw_velocity_x_m_s,predicted_object_raw_velocity_y_m_s,predicted_object_raw_velocity_z_m_s,predicted_object_velocity_ema_alpha,predicted_object_radius_m,predicted_object_age,predicted_object_association_error_m,dynamic_object_prediction_ready,dynamic_object_valid,dynamic_object_block_reason,risk_state_current,risk_state_predicted,max_track_speed_m_s,motion_y_m,guard_distance_m,guard_object_id,guard_in_motion_direction,guard_speed_scale,guard_decision,guard_cluster_count,guard_robot_points_source,guard_robot_points_count,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s
0,0.099950,1787143149.471699,0,50000,0,0,0,0,0.000000,,0,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.591001,0.994846,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,100.8561,0.00000000,0.00000367,1.57080007,0.00000000,1.57079637,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1,0.209317,1787143149.572581,2517,50000,0,2517,13,1629,0.005165,0.224384,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.590993,0.994832,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.379617,,0,1.000000,SAFE,1,current,50000,192.2441,0.00001467,-0.00001467,1.57079637,-0.00000734,1.57079637,0.00001467,0.00013415,-0.00016769,-0.00003379,-0.00006708,0.00000000,0.00013415
2,0.371337,1787143149.764843,2555,50000,0,2555,23,1692,0.009002,0.224065,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.589495,0.991787,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.380377,,0,1.000000,SAFE,1,current,50000,172.2805,0.00307748,-0.00309215,1.56777751,-0.00147455,1.57079637,0.00305547,0.01890387,-0.01899443,-0.01863263,-0.00905575,0.00000000,0.01876804
3,0.548658,1787143149.937139,2466,50000,0,2466,33,1581,0.013382,0.223442,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.582610,0.977918,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.385584,,0,1.000000,SAFE,1,current,50000,168.7048,0.01692795,-0.01420261,1.55563998,-0.00348463,1.57079637,0.01708201,0.07810953,-0.06265725,-0.06844942,-0.01133581,0.00000000,0.07910244
4,0.712065,1787143150.105859,2442,50000,0,2442,22,1642,0.009009,0.223921,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.569858,0.952899,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.398932,,0,1.000000,SAFE,1,current,50000,166.2833,0.04194757,-0.02689398,1.54098618,-0.00527462,1.57079637,0.04211630,0.15311213,-0.07766722,-0.08967663,-0.01095422,0.00000000,0.15320196
5,0.881462,1787143150.272160,2472,50000,0,2472,17,1555,0.006877,0.224497,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.549956,0.914924,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.413822,,0,1.000000,SAFE,1,current,50000,178.2452,0.07992266,-0.03996317,1.52567232,-0.00711231,1.57079637,0.08025279,0.22417812,-0.07715123,-0.09040223,-0.01084838,0.00000000,0.22513088
6,1.061047,1787143150.450434,2518,50000,0,2518,5,1605,0.001986,0.224897,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.520937,0.861224,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.445742,,0,1.000000,SAFE,1,current,50000,156.7307,0.13362259,-0.05378797,1.50957334,-0.00912239,1.57079637,0.13409577,0.29902154,-0.07698172,-0.08964520,-0.01119288,0.00000000,0.29981814
7,1.212979,1787143150.607181,2303,50000,0,2303,11,1608,0.004776,0.223673,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.490184,0.805906,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.467888,,0,1.000000,SAFE,1,current,50000,145.7844,0.18894012,-0.06534225,1.49607849,-0.01076566,1.57079637,0.18964072,0.36409567,-0.07604938,-0.08882204,-0.01081592,0.00000000,0.36559244
8,1.365390,1787143150.753002,2428,50000,0,2428,18,1604,0.007414,0.223281,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.453086,0.742981,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.512523,,0,1.000000,SAFE,1,current,50000,174.5532,0.25186515,-0.07688921,1.48259127,-0.01239060,1.57079637,0.25262809,0.41286441,-0.07576206,-0.08849250,-0.01066155,0.00000000,0.41327348
9,1.539274,1787143150.927572,2336,50000,0,2336,19,1648,0.008134,0.223937,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.409869,0.666870,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.485833,,0,1.000000,SAFE,1,current,50000,163.1486,0.32797670,-0.09032886,1.46686268,-0.01430898,1.57079637,0.32893774,0.43771344,-0.07729069,-0.09045429,-0.01103249,0.00000000,0.43885267
10,1.700766,1787143151.090737,2403,50000,0,2403,30,1646,0.012484,0.222413,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.366911,0.597060,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.499555,,0,1.000000,SAFE,1,current,50000,180.6024,0.39778665,-0.10264976,1.45254278,-0.01606963,1.57079637,0.39876598,0.43227998,-0.07629402,-0.08867225,-0.01090239,0.00000000,0.43239329
11,1.882120,1787143151.271356,2350,50000,0,2350,27,1651,0.011489,0.223158,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.319341,0.516345,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.501398,,0,1.000000,SAFE,1,current,50000,175.8507,0.47850162,-0.11686704,1.43591559,-0.01810906,1.57079637,0.47945529,0.44506974,-0.07839538,-0.09168386,-0.01124558,0.00000000,0.44492825
12,2.056595,1787143151.447222,2363,50000,0,2363,11,1638,0.004655,0.225477,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.272672,0.439984,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.487638,,0,1.000000,SAFE,1,current,50000,165.9713,0.55486262,-0.13035437,1.42018712,-0.01998342,1.57079637,0.55584931,0.43766246,-0.07730253,-0.09014762,-0.01074289,0.00000000,0.43785172
13,2.220742,1787143151.613225,2397,50000,0,2397,13,1624,0.005423,0.223782,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.228590,0.370152,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.491403,,0,1.000000,SAFE,1,current,50000,163.8335,0.62469453,-0.14264596,1.40584505,-0.02176975,1.57079637,0.62565559,0.42542186,-0.07488134,-0.08737309,-0.01088247,0.00000000,0.42526572
14,2.389230,1787143151.777084,2520,50000,0,2520,7,1625,0.002778,0.224441,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.184729,0.295999,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.489121,,0,1.000000,SAFE,1,current,50000,141.8481,0.69884735,-0.15571512,1.39063013,-0.02366245,1.57079637,0.69979739,0.44010759,-0.07756737,-0.09030272,-0.01123346,0.00000000,0.44004215
15,2.527823,1787143151.918949,2424,50000,0,2424,18,1683,0.007426,0.223557,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.147925,0.235073,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.498376,,0,1.000000,SAFE,1,current,50000,154.9487,0.75977331,-0.16649179,1.37805617,-0.02514433,1.57079637,0.76060593,0.43960292,-0.07775758,-0.09072567,-0.01069234,0.00000000,0.43875569
16,2.683035,1787143152.073914,2625,50000,0,2625,14,1699,0.005333,0.224119,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.109605,0.171095,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.482751,,0,1.000000,SAFE,1,current,50000,147.5102,0.82375109,-0.17839821,1.36409187,-0.02685363,1.57080007,0.82438928,0.41219777,-0.07671098,-0.08996954,-0.01101273,0.00002381,0.41094509
17,2.836536,1787143152.221445,2390,50000,0,2390,11,1651,0.004603,0.225475,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.076683,0.116225,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.478058,,0,1.000000,SAFE,1,current,50000,168.9391,0.87862110,-0.19033031,1.35022306,-0.02860695,1.57079637,0.87909061,0.35745630,-0.07773292,-0.09034978,-0.01142215,-0.00002407,0.35635741
18,3.003420,1787143152.390401,2407,50000,0,2407,10,1615,0.004155,0.224337,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.048152,0.069517,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.496287,,0,1.000000,SAFE,1,current,50000,145.3193,0.92532974,-0.20303635,1.33541167,-0.03038594,1.57079637,0.92563421,0.27988733,-0.07613708,-0.08875279,-0.01066008,0.00000000,0.27889834
19,3.145445,1787143152.535738,2451,50000,0,2451,19,1614,0.007752,0.225477,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.028397,0.039395,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.493932,,0,1.000000,SAFE,1,current,50000,158.7353,0.95545161,-0.21378368,1.32284129,-0.03184949,1.57079637,0.95564234,0.21208766,-0.07567180,-0.08850790,-0.01030481,0.00000000,0.21128692
20,3.304738,1787143152.694490,2363,50000,0,2363,23,1584,0.009733,0.224620,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.012539,0.015618,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.472075,,0,1.000000,SAFE,1,current,50000,149.8424,0.97922778,-0.22605690,1.30858731,-0.03364682,1.57079637,0.97929746,0.14926029,-0.07704792,-0.08948253,-0.01128317,0.00000000,0.14850033
21,3.456709,1787143152.844351,2497,50000,0,2497,23,1692,0.009211,0.224057,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.002860,0.003430,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.499882,,0,1.000000,SAFE,1,current,50000,177.6751,0.99142033,-0.23583220,1.29806018,-0.03537813,1.57079637,0.99146432,0.08022967,-0.06432362,-0.06927088,-0.01139240,0.00000000,0.08006062
22,3.635067,1787143153.022043,2623,50000,0,2623,30,1697,0.011437,0.224421,1,0,0,,,,,,,,,,1.200,,no_stable_track,REFERENCE_ARMED,1,0,0,0,0.000000,0.400001,0.000076,0.000121,1.040070,26,0.025430,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.399974,0.483379,,0,1.000000,SAFE,1,current,50000,173.1994,0.99474722,-0.23912975,1.29475152,-0.03686368,1.57079637,0.99474722,0.01865293,-0.01848842,-0.01855067,-0.00832904,0.00000000,0.01840630
23,3.807059,1787143153.195261,2417,50000,0,2417,23,1555,0.009516,0.226302,1,0,0,,,,,,,,,,1.200,,no_stable_track,RUNNING,1,5,5,0,0.170685,0.399973,0.000003,0.000022,1.206104,30,0.031431,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.399885,0.496868,,0,1.000000,SAFE,1,current,50000,176.6268,0.99480957,-0.23918477,1.29467821,-0.03695171,1.57079637,0.99482787,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
24,3.984183,1787143153.371917,2533,50000,0,2533,23,1702,0.009080,0.223869,1,0,0,,,,,,,,,,1.200,,no_stable_track,RUNNING,1,9,4,0,0.337103,0.399066,0.000009,0.000103,1.372008,34,0.035624,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.398575,0.493863,,0,1.000000,SAFE,1,current,50000,167.7685,0.99405026,-0.23787162,1.29631782,-0.03680132,1.57079637,0.99410897,-0.00428685,0.00741375,0.00925683,0.00084907,0.00000000,-0.00405870
25,4.150883,1787143153.539703,2538,50000,0,2538,40,1719,0.015760,0.222729,1,0,0,,,,,,,,,,1.200,,no_stable_track,RUNNING,1,13,4,0,0.502686,0.396713,0.000005,0.000194,1.537629,38,0.037161,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.395443,0.487274,,0,1.000000,SAFE,1,current,50000,169.4698,0.99197417,-0.23460340,1.30067909,-0.03562022,1.57079637,0.99195212,-0.01245405,0.01960536,0.02616241,0.00708521,0.00000000,-0.01293854
26,4.319030,1787143153.709191,2451,50000,0,2451,17,1607,0.006936,0.225064,1,0,0,,,,,,,,,,1.200,,no_stable_track,RUNNING,1,17,4,0,0.667772,0.393634,0.000093,0.000015,1.703766,42,0.036875,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.392454,0.505156,,0,1.000000,SAFE,1,current,50000,176.1345,0.98894435,-0.22995968,1.30665433,-0.03414200,1.57079637,0.98894435,-0.01801885,0.02761697,0.03553575,0.00879120,0.00000000,-0.01788769
