frame,t_s,cluster_index,dynamic_tracker_input,radius_in_legacy_band,point_count,center_x,center_y,center_z,raw_radius_m,bbox_dx_m,bbox_dy_m,bbox_dz_m,raw_centroid_speed_m_s
1,0.189133,0,1,0,191,0.605813,-0.616637,0.370861,0.134596,0.132385,0.149811,0.259199,
2,0.354522,0,1,0,191,0.610647,-0.620197,0.363789,0.134315,0.140409,0.137487,0.273508,0.051107
3,0.492649,0,1,0,177,0.605930,-0.619417,0.380294,0.129518,0.113803,0.139446,0.256373,0.121877
4,0.642732,0,1,0,185,0.608238,-0.618150,0.379454,0.127191,0.135996,0.140452,0.254584,0.018761
5,0.795865,0,1,0,182,0.605972,-0.617511,0.375715,0.127430,0.117713,0.139192,0.265832,0.029371
6,0.947133,0,1,0,187,0.607087,-0.617316,0.366844,0.130158,0.134038,0.133986,0.255679,0.058851
7,1.113515,0,1,0,185,0.604948,-0.617412,0.375359,0.132131,0.142049,0.137637,0.257493,0.055096
8,1.253400,0,1,0,190,0.609829,-0.618572,0.368987,0.139059,0.143962,0.164811,0.270087,0.054234
9,1.410238,0,1,0,191,0.605394,-0.621067,0.363834,0.134171,0.120405,0.147149,0.266569,0.046181
10,1.556351,0,1,0,205,0.607899,-0.622112,0.364595,0.140322,0.185368,0.139659,0.273534,0.019010
11,1.704692,0,1,0,190,0.605401,-0.618632,0.376811,0.135023,0.122522,0.146751,0.264311,0.086807
12,1.860585,0,1,0,201,0.612977,-0.624451,0.366946,0.134284,0.135364,0.140248,0.260779,0.091940
13,2.005678,0,1,0,188,0.611325,-0.620305,0.373068,0.131856,0.131924,0.145802,0.260611,0.051088
14,2.155000,0,1,0,172,0.608508,-0.618367,0.383554,0.125969,0.117983,0.150058,0.248808,0.072264
15,2.310040,0,1,0,179,0.608266,-0.619898,0.376253,0.129558,0.112143,0.139232,0.262617,0.049924
16,2.457425,0,1,0,198,0.606585,-0.617894,0.370868,0.136229,0.122539,0.137649,0.269753,0.039998
17,2.604030,0,1,0,180,0.606474,-0.615827,0.377023,0.129015,0.114608,0.135855,0.252646,0.043788
18,2.753775,0,1,0,182,0.610746,-0.620876,0.371329,0.135710,0.131189,0.139719,0.259478,0.058229
