frame,t_s,track_id,age,center_x,center_y,center_z,instant_speed_m_s,window_speed_m_s,median_speed_m_s,raw_cluster_speed_m_s,window_velocity_x_m_s,window_velocity_y_m_s,window_velocity_z_m_s,cluster_radius_raw_m,tracked_radius_m,risk_radius_m,raw_radius_m,association_error_m,valid_streak,dynamic_state,prediction_ready,dynamic_valid,block_reason
1,0.189133,1,1,0.587137,-0.618861,0.372922,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.134596,0.159549,0.214549,0.134596,0.018921,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
2,0.354522,1,2,0.596529,-0.608750,0.373122,0.000000,0.076040,0.076040,0.051107,0.051744,0.055708,0.001106,0.134315,0.165496,0.220496,0.134315,0.020432,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
3,0.492649,1,3,0.595491,-0.617131,0.378536,0.000000,0.031668,0.031668,0.121877,0.025904,0.005365,0.017409,0.129518,0.158172,0.213172,0.129518,0.010830,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
4,0.642732,1,4,0.597916,-0.616600,0.377163,0.000000,0.025120,0.025120,0.018761,0.022943,0.004812,0.009026,0.127191,0.155816,0.210816,0.127191,0.010686,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
5,0.795865,1,5,0.593158,-0.610029,0.381307,0.000000,0.021903,0.021903,0.029371,0.009707,0.014240,0.013518,0.127430,0.158459,0.213459,0.127430,0.015857,0,0,0,0,"speed_ok,valid_streak_not_ready"
6,0.947133,1,6,0.591188,-0.615147,0.374513,0.000000,0.014302,0.014302,0.058851,-0.009041,-0.010829,0.002353,0.130158,0.157696,0.212696,0.130158,0.017784,0,0,0,0,"speed_ok,valid_streak_not_ready"
7,1.113515,1,7,0.585114,-0.616683,0.378709,0.000000,0.017056,0.017056,0.055096,-0.017038,0.000736,0.000285,0.132131,0.156110,0.211110,0.132131,0.020128,0,0,0,0,"speed_ok,valid_streak_not_ready"
8,1.253400,1,8,0.588112,-0.605121,0.369420,0.000000,0.027754,0.027754,0.054234,-0.016039,0.018779,-0.012666,0.139059,0.164568,0.219568,0.139059,0.025549,0,0,0,0,"speed_ok,valid_streak_not_ready"
9,1.410238,1,9,0.588570,-0.613160,0.373358,0.000000,0.015699,0.015699,0.046181,-0.007427,-0.005070,-0.012868,0.134171,0.161570,0.216570,0.134171,0.020887,0,0,0,0,"speed_ok,valid_streak_not_ready"
10,1.556351,1,10,0.593848,-0.604622,0.365333,0.000000,0.023153,0.023153,0.019010,0.004332,0.017141,-0.014949,0.140322,0.165400,0.220400,0.140322,0.022448,0,0,0,0,"speed_ok,valid_streak_not_ready"
11,1.704692,1,11,0.586073,-0.618564,0.377069,0.000000,0.004429,0.004429,0.086807,0.001589,-0.003116,-0.002717,0.135023,0.160876,0.215876,0.135023,0.019330,0,0,0,0,"speed_ok,valid_streak_not_ready"
12,1.860585,1,12,0.592046,-0.622890,0.369281,0.000000,0.030153,0.030153,0.091940,0.006518,-0.029439,-0.000231,0.134284,0.156180,0.211180,0.134284,0.021118,0,0,0,0,"speed_ok,valid_streak_not_ready"
13,2.005678,1,13,0.597220,-0.611219,0.372864,0.000000,0.014920,0.014920,0.051088,0.014535,0.003263,-0.000830,0.131856,0.161842,0.216842,0.131856,0.016779,0,0,0,0,"speed_ok,valid_streak_not_ready"
14,2.155000,1,14,0.596713,-0.620870,0.377830,0.000000,0.034529,0.034529,0.072264,0.004779,-0.027107,0.020848,0.125969,0.157045,0.212045,0.125969,0.013348,0,0,0,0,"speed_ok,valid_streak_not_ready"
15,2.310040,1,15,0.594857,-0.613602,0.373343,0.000000,0.017931,0.017931,0.049924,0.014645,0.008273,-0.006213,0.129558,0.159206,0.214206,0.129558,0.015097,0,0,0,0,"speed_ok,valid_streak_not_ready"
16,2.457425,1,16,0.590859,-0.610521,0.369769,0.000000,0.020722,0.020722,0.039998,-0.001979,0.020611,0.000814,0.136229,0.163395,0.218395,0.136229,0.017403,0,0,0,0,"speed_ok,valid_streak_not_ready"
17,2.604030,1,17,0.595029,-0.615323,0.374050,0.000000,0.008000,0.008000,0.043788,-0.003650,-0.006838,0.001976,0.129015,0.158736,0.213736,0.129015,0.011835,0,0,0,0,"speed_ok,valid_streak_not_ready"
18,2.753775,1,18,0.591031,-0.618770,0.374552,0.000000,0.011530,0.011530,0.058229,-0.009511,0.003516,-0.005487,0.135710,0.157233,0.212233,0.135710,0.020087,0,0,0,0,"speed_ok,valid_streak_not_ready"
