frame,t_s,timestamp,scene_points,robot_points,cluster_count,raw_point_count,roi_point_count,safety_roi_point_count,rho_retain,table_z_m,table_plane_valid,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_tau_s,trigger_horizon_s,predicted_object_id,trigger_block_reason,reference_state,reference_armed,reference_index,reference_index_step,reference_step_clamped,reference_time_s,reference_tcp_y_m,reference_actual_y_error_m,reference_joint_match_max_rad,reference_future_time_s,reference_future_index,reference_future_delta_q_max_rad,predicted_object_speed_m_s,predicted_object_velocity_x_m_s,predicted_object_velocity_y_m_s,predicted_object_velocity_z_m_s,predicted_object_raw_speed_m_s,predicted_object_filtered_speed_m_s,predicted_object_raw_velocity_x_m_s,predicted_object_raw_velocity_y_m_s,predicted_object_raw_velocity_z_m_s,predicted_object_velocity_ema_alpha,predicted_object_radius_m,predicted_object_age,predicted_object_association_error_m,dynamic_object_prediction_ready,dynamic_object_valid,dynamic_object_block_reason,risk_state_current,risk_state_predicted,max_track_speed_m_s,motion_y_m,guard_distance_m,guard_object_id,guard_in_motion_direction,guard_speed_scale,guard_decision,guard_cluster_count,guard_robot_points_source,guard_robot_points_count,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s
0,0.101843,1787133588.075577,0,50000,0,0,0,0,0.000000,,0,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.591001,0.994846,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,102.9355,0.00000000,0.00000000,1.57079637,0.00000000,1.57079637,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1,0.203336,1787133588.178549,2499,50000,0,2499,36,1709,0.014406,0.223970,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.590999,0.994843,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.354651,,0,1.000000,SAFE,1,current,50000,193.3619,0.00000367,0.00000367,1.57080364,-0.00000367,1.57079637,0.00000367,0.00003614,0.00003614,0.00007165,-0.00003614,0.00000000,0.00003614
2,0.376532,1787133588.371927,2480,50000,0,2480,18,1577,0.007258,0.224540,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.589600,0.992011,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.349233,,0,1.000000,SAFE,1,current,50000,165.3405,0.00286473,-0.00285373,1.56799400,-0.00133883,1.57079637,0.00283172,0.01651926,-0.01649808,-0.01622238,-0.00770899,0.00000000,0.01632866
3,0.540524,1787133588.537297,2610,50000,0,2610,26,1696,0.009962,0.224059,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.583467,0.979624,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.371946,,0,1.000000,SAFE,1,current,50000,182.6527,0.01522232,-0.01303984,1.55693126,-0.00330123,1.57079637,0.01534703,0.07535478,-0.06211345,-0.06745900,-0.01196640,0.00000000,0.07631657
4,0.723173,1787133588.719968,2632,50000,0,2632,21,1639,0.007979,0.225937,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.569860,0.952902,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.370625,,0,1.000000,SAFE,1,current,50000,162.2375,0.04194390,-0.02687564,1.54095697,-0.00527462,1.57079637,0.04207228,0.14630040,-0.07575087,-0.08745904,-0.01080434,0.00000000,0.14632048
5,0.885200,1787133588.882223,2527,50000,0,2527,31,1682,0.012268,0.224544,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.550642,0.916215,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.395319,,0,1.000000,SAFE,1,current,50000,180.4042,0.07863152,-0.03955235,1.52608681,-0.00706095,1.57079637,0.07887361,0.22642920,-0.07823827,-0.09177592,-0.01102490,0.00000000,0.22713100
6,1.068960,1787133589.062644,2457,50000,0,2457,24,1712,0.009768,0.224016,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.520937,0.862911,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.416171,,0,1.000000,SAFE,1,current,50000,180.3938,0.13193530,-0.05340282,1.50999141,-0.00906737,1.57079637,0.13232778,0.29007260,-0.07537259,-0.08758919,-0.01091865,0.00000000,0.29089101
7,1.247700,1787133589.243056,2587,50000,0,2587,17,1656,0.006571,0.225344,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.484495,0.795819,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.449099,,0,1.000000,SAFE,1,current,50000,172.3542,0.19902720,-0.06724596,1.49374580,-0.01104076,1.57079637,0.19962142,0.37535956,-0.07744831,-0.09088940,-0.01104059,0.00000000,0.37648827
8,1.419219,1787133589.415428,2565,50000,0,2565,21,1651,0.008187,0.224006,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.441792,0.721321,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.440930,,0,1.000000,SAFE,1,current,50000,182.1545,0.27352485,-0.08072229,1.47810149,-0.01292613,1.57079637,0.27430981,0.43434021,-0.07857045,-0.09121030,-0.01099216,0.00000000,0.43545224
9,1.613363,1787133589.597610,2514,50000,0,2514,10,1730,0.003978,0.223724,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.393034,0.638501,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.447583,,0,1.000000,SAFE,1,current,50000,166.5714,0.35634527,-0.09531737,1.46102321,-0.01502058,1.57079637,0.35718158,0.42659207,-0.07517644,-0.08796695,-0.01078808,0.00000000,0.42685656
10,1.770386,1787133589.764202,2400,50000,0,2400,19,1629,0.007917,0.225132,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.351118,0.568691,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.453416,,0,1.000000,SAFE,1,current,50000,176.2232,0.42615518,-0.10762728,1.44666660,-0.01678856,1.57079637,0.42701715,0.44458451,-0.07839567,-0.09143011,-0.01125944,0.00000000,0.44474793
11,1.950949,1787133589.940443,2501,50000,0,2501,46,1724,0.018393,0.223107,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.303358,0.490148,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.451220,,0,1.000000,SAFE,1,current,50000,188.7372,0.50469863,-0.12148143,1.43046117,-0.01872895,1.57079637,0.50553495,0.43499270,-0.07672762,-0.08974960,-0.01074633,0.00000000,0.43485059
12,2.140685,1787133590.129198,2499,50000,0,2499,11,1674,0.004402,0.224870,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.252636,0.407258,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.444642,,0,1.000000,SAFE,1,current,50000,153.9180,0.58758873,-0.13609485,1.41345620,-0.02079405,1.57079637,0.58846539,0.43687052,-0.07701976,-0.08962432,-0.01088407,0.00000000,0.43708319
13,2.294162,1787133590.283136,2511,50000,0,2511,7,1648,0.002788,0.223226,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.211271,0.339612,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.448529,,0,1.000000,SAFE,1,current,50000,158.4898,0.65523452,-0.14801961,1.39951408,-0.02256204,1.57079637,0.65608919,0.44075497,-0.07769732,-0.09084172,-0.01151957,0.00000000,0.44061167
14,2.456847,1787133590.441644,2606,50000,0,2606,10,1664,0.003837,0.225515,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.168868,0.269813,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.453957,,0,1.000000,SAFE,1,current,50000,169.9489,0.72503340,-0.16031484,1.38521254,-0.02429702,1.57079256,0.72587705,0.42904298,-0.07557689,-0.08790935,-0.01066464,-0.00002345,0.42897520
15,2.621695,1787133590.611613,2581,50000,0,2581,11,1684,0.004262,0.223613,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.126390,0.199159,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.432800,,0,1.000000,SAFE,1,current,50000,165.5496,0.79568696,-0.17300622,1.37034965,-0.02606134,1.57079637,0.79631054,0.42859829,-0.07698838,-0.09016123,-0.01070272,0.00002314,0.42726336
16,2.784244,1787133590.777181,2547,50000,0,2547,17,1699,0.006675,0.224784,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.088706,0.136205,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.446072,,0,1.000000,SAFE,1,current,50000,169.6068,0.85864133,-0.18569760,1.35554540,-0.02790269,1.57079637,0.85908884,0.38729407,-0.07807712,-0.09107543,-0.01132796,0.00000000,0.38621087
17,2.949696,1787133590.946807,2609,50000,0,2609,19,1671,0.007282,0.224176,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.057780,0.085117,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.452121,,0,1.000000,SAFE,1,current,50000,175.6491,0.90972966,-0.19839263,1.34074128,-0.02975504,1.57079637,0.91002309,0.30878042,-0.07672939,-0.08947686,-0.01119571,0.00000000,0.30784916
18,3.129050,1787133591.122475,2529,50000,0,2529,7,1646,0.002768,0.224028,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.031456,0.044130,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.453551,,0,1.000000,SAFE,1,current,50000,175.4139,0.95071620,-0.21186531,1.32506418,-0.03157439,1.57079637,0.95083725,0.22852420,-0.07511814,-0.08740908,-0.01014392,0.00000000,0.22756309
19,3.302979,1787133591.297905,2544,50000,0,2544,14,1678,0.005503,0.225071,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.013394,0.016770,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.446772,,0,1.000000,SAFE,1,current,50000,172.1837,0.97807598,-0.22529761,1.30942369,-0.03352211,1.57079637,0.97810900,0.15730421,-0.07722864,-0.08992454,-0.01119835,0.00000000,0.15679805
20,3.474900,1787133591.470109,2541,50000,0,2541,28,1630,0.011019,0.224058,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.002492,0.002993,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.453388,,0,1.000000,SAFE,1,current,50000,187.4839,0.99185312,-0.23625036,1.29761636,-0.03547717,1.57079637,0.99187142,0.08013652,-0.06370805,-0.06867884,-0.01137188,0.00000000,0.08005089
