frame,t_s,timestamp,scene_points,robot_points,cluster_count,raw_point_count,roi_point_count,safety_roi_point_count,rho_retain,table_z_m,table_plane_valid,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_tau_s,trigger_horizon_s,predicted_object_id,trigger_block_reason,reference_state,reference_armed,reference_index,reference_index_step,reference_step_clamped,reference_time_s,reference_tcp_y_m,reference_actual_y_error_m,reference_joint_match_max_rad,reference_future_time_s,reference_future_index,reference_future_delta_q_max_rad,predicted_object_speed_m_s,predicted_object_velocity_x_m_s,predicted_object_velocity_y_m_s,predicted_object_velocity_z_m_s,predicted_object_raw_speed_m_s,predicted_object_filtered_speed_m_s,predicted_object_raw_velocity_x_m_s,predicted_object_raw_velocity_y_m_s,predicted_object_raw_velocity_z_m_s,predicted_object_velocity_ema_alpha,predicted_object_radius_m,predicted_object_age,predicted_object_association_error_m,dynamic_object_prediction_ready,dynamic_object_valid,dynamic_object_block_reason,risk_state_current,risk_state_predicted,max_track_speed_m_s,motion_y_m,guard_distance_m,guard_object_id,guard_in_motion_direction,guard_speed_scale,guard_decision,guard_cluster_count,guard_robot_points_source,guard_robot_points_count,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s
0,0.084395,1787127927.935596,0,50000,0,0,0,0,0.000000,,0,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.591001,0.994846,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,85.6117,0.00000000,0.00000367,1.57079256,0.00000000,1.57079637,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1,0.187770,1787127928.021264,2571,50000,0,2571,10,1644,0.003890,0.225557,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.591001,0.994846,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.373802,,0,1.000000,SAFE,1,current,50000,185.2415,0.00000000,0.00000367,1.57079637,0.00000000,1.57079637,0.00000000,0.00000000,0.00000000,0.00003690,0.00000000,0.00000000,0.00000000
2,0.352946,1787127928.206513,2549,50000,0,2549,29,1652,0.011377,0.223353,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.590266,0.993416,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.376286,,0,1.000000,SAFE,1,current,50000,166.8170,0.00150389,-0.00157725,1.56920803,-0.00083631,1.57079637,0.00142686,0.00910478,-0.00957112,-0.00961607,-0.00506314,0.00000000,0.00863844
3,0.518059,1787127928.373348,2672,50000,0,2672,17,1632,0.006362,0.223167,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.585480,0.983651,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.377085,,0,1.000000,SAFE,1,current,50000,161.0576,0.01119482,-0.01009808,1.56013346,-0.00283905,1.57079637,0.01125718,0.05869278,-0.05160611,-0.05495981,-0.01212955,0.00000000,0.05953696
4,0.680631,1787127928.534449,2596,50000,0,2596,19,1699,0.007319,0.223977,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.575199,0.963298,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.388999,,0,1.000000,SAFE,1,current,50000,182.8221,0.03154871,-0.02225759,1.54634535,-0.00464006,1.57079637,0.03159640,0.12519933,-0.07479470,-0.08481237,-0.01107819,0.00000000,0.12510910
5,0.861823,1787127928.717302,2561,50000,0,2561,19,1583,0.007419,0.227420,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.555885,0.926122,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.403862,,0,1.000000,SAFE,1,current,50000,182.0023,0.06872418,-0.03650054,1.52966297,-0.00661345,1.57079637,0.06885989,0.20517137,-0.07860682,-0.09207007,-0.01089119,0.00000000,0.20565718
6,1.039970,1787127928.899321,2561,50000,0,2561,55,1696,0.021476,0.223442,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.529808,0.877462,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.432464,,0,1.000000,SAFE,1,current,50000,177.1869,0.11738423,-0.04995121,1.51399326,-0.00856485,1.57079637,0.11771069,0.27314557,-0.07550319,-0.08795942,-0.01095383,0.00000000,0.27421627
7,1.221928,1787127929.076525,2518,50000,0,2518,19,1711,0.007546,0.223338,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.493466,0.811746,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.460365,,0,1.000000,SAFE,1,current,50000,168.0785,0.18310063,-0.06420516,1.49739552,-0.01060060,1.57079637,0.18358113,0.36116248,-0.07833653,-0.09121748,-0.01118805,0.00000000,0.36200910
8,1.396373,1787127929.244622,2526,50000,0,2526,11,1716,0.004355,0.224038,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.451782,0.740718,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.443316,,0,1.000000,SAFE,1,current,50000,168.4080,0.25412831,-0.07726335,1.48209977,-0.01244562,1.57079256,0.25468218,0.40716508,-0.07485585,-0.08768261,-0.01057654,-0.00002187,0.40758569
9,1.562700,1787127929.413045,2477,50000,0,2477,22,1722,0.008882,0.221951,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.409806,0.666763,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.449860,,0,1.000000,SAFE,1,current,50000,175.0190,0.32808310,-0.09033986,1.46682608,-0.01431265,1.57079637,0.32882404,0.44463388,-0.07861913,-0.09182908,-0.01122501,0.00002293,0.44575859
