frame,t_s,timestamp,scene_points,robot_points,cluster_count,raw_point_count,roi_point_count,safety_roi_point_count,rho_retain,table_z_m,table_plane_valid,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_tau_s,predicted_object_id,trigger_block_reason,reference_state,reference_armed,reference_index,reference_index_step,reference_step_clamped,reference_time_s,reference_tcp_y_m,reference_actual_y_error_m,reference_joint_match_max_rad,reference_future_time_s,reference_future_index,reference_future_delta_q_max_rad,predicted_object_speed_m_s,predicted_object_velocity_x_m_s,predicted_object_velocity_y_m_s,predicted_object_velocity_z_m_s,predicted_object_raw_speed_m_s,predicted_object_filtered_speed_m_s,predicted_object_raw_velocity_x_m_s,predicted_object_raw_velocity_y_m_s,predicted_object_raw_velocity_z_m_s,predicted_object_velocity_ema_alpha,predicted_object_radius_m,predicted_object_age,predicted_object_association_error_m,dynamic_object_prediction_ready,dynamic_object_valid,dynamic_object_block_reason,risk_state_current,risk_state_predicted,max_track_speed_m_s,motion_y_m,guard_distance_m,guard_object_id,guard_in_motion_direction,guard_speed_scale,guard_decision,guard_cluster_count,guard_robot_points_source,guard_robot_points_count,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s
10,1.714422,1786966698.215579,2328,50000,0,2328,8,1647,0.003436,0.223378,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.366851,0.594771,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.496087,,0,1.000000,SAFE,1,current,50000,177.7850,0.40007547,-0.10302757,1.45208788,-0.01613566,1.57079637,0.40095216,0.42276070,-0.07430900,-0.08687019,-0.01071714,0.00000000,0.42294534
11,1.890445,1786966698.393391,2266,50000,0,2266,49,1611,0.021624,0.222749,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.319274,0.518413,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.493444,,0,1.000000,SAFE,1,current,50000,170.1286,0.47643283,-0.11648557,1.43634474,-0.01805037,1.57079256,0.47726548,0.43379151,-0.07645579,-0.08943785,-0.01087761,-0.00002167,0.43354127
12,2.067337,1786966698.563540,2425,50000,0,2425,20,1684,0.008247,0.223988,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.272612,0.439877,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.479144,,0,1.000000,SAFE,1,current,50000,174.8205,0.55496895,-0.13035072,1.42018712,-0.01997975,1.57079637,0.55585665,0.44397922,-0.07838230,-0.09134205,-0.01090715,0.00002157,0.44429040
13,2.239019,1786966698.738377,2463,50000,0,2463,11,1731,0.004466,0.224251,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.227198,0.365688,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.491265,,0,1.000000,SAFE,1,current,50000,146.2375,0.62915850,-0.14341989,1.40490973,-0.02186878,1.57079637,0.63000953,0.43213233,-0.07612407,-0.08898629,-0.01100306,0.00000000,0.43191882
14,2.392715,1786966698.884632,2458,50000,0,2458,8,1642,0.003255,0.223221,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.185984,0.298060,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.492068,,0,1.000000,SAFE,1,current,50000,153.9794,0.69678593,-0.15534098,1.39107752,-0.02360376,1.57079637,0.69762224,0.44000817,-0.07756288,-0.08999730,-0.01128839,0.00000000,0.43991239
15,2.544436,1786966699.038628,2464,50000,0,2464,6,1670,0.002435,0.224287,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.146568,0.232802,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.487236,,0,1.000000,SAFE,1,current,50000,155.6162,0.76204383,-0.16687694,1.37761235,-0.02519568,1.57079637,0.76273704,0.43011846,-0.07603413,-0.08874965,-0.01049245,0.00000000,0.42917521
16,2.696165,1786966699.194260,2395,50000,0,2395,26,1732,0.010856,0.222484,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.108395,0.169063,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.488323,,0,1.000000,SAFE,1,current,50000,170.2336,0.82578313,-0.17878334,1.36362982,-0.02689765,1.57079637,0.82631505,0.42008690,-0.07847157,-0.09215475,-0.01121715,0.00000000,0.41902388
17,2.863902,1786966699.364512,2452,50000,0,2452,23,1644,0.009380,0.224041,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.073782,0.111409,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.497306,,0,1.000000,SAFE,1,current,50000,163.1248,0.88343722,-0.19147840,1.34887695,-0.02876834,1.57079637,0.88380039,0.34371591,-0.07568404,-0.08795204,-0.01115250,0.00000000,0.34270993
18,3.032372,1786966699.527653,2453,50000,0,2453,31,1759,0.012638,0.223472,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.045115,0.064627,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.484626,,0,1.000000,SAFE,1,current,50000,161.3334,0.93021929,-0.20455125,1.33358860,-0.03059502,1.57079637,0.93046135,0.27768847,-0.07759765,-0.09074842,-0.01084277,0.00000000,0.27696955
19,3.195626,1786966699.689002,2484,50000,0,2484,21,1745,0.008454,0.223679,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.023756,0.031508,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.481649,,0,1.000000,SAFE,1,current,50000,174.2836,0.96333790,-0.21725731,1.31878817,-0.03233733,1.57079637,0.96344793,0.20286538,-0.07782994,-0.09065885,-0.01067240,0.00000000,0.20205668
20,3.363727,1786966699.863305,2455,50000,0,2455,17,1680,0.006925,0.222698,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.008634,0.010505,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.500057,,0,1.000000,SAFE,1,current,50000,167.2590,0.98434103,-0.22970292,1.30453050,-0.03420436,1.57079637,0.98438871,0.12494340,-0.07403647,-0.08481602,-0.01110656,0.00000000,0.12457251
21,3.531362,1786966700.030579,2551,50000,0,2551,20,1726,0.007840,0.224098,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.001030,0.001269,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.399595,0.504208,,0,1.000000,SAFE,1,current,50000,160.8615,0.99358445,-0.23794498,1.29584467,-0.03606038,1.57079637,0.99357706,0.05514039,-0.04916684,-0.05181409,-0.01107184,0.00000000,0.05481185
22,3.699163,1786966700.191482,2399,50000,0,2399,26,1660,0.010838,0.222745,1,0,0,,,,,,,,,,,no_stable_track,REFERENCE_ARMED,1,0,0,0,0.000000,0.400001,0.000020,0.000048,1.040070,26,0.025504,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.399986,0.492285,,0,1.000000,SAFE,1,current,50000,174.2321,0.99480593,-0.23921777,1.29467821,-0.03692970,1.57079637,0.99479854,0.00727932,-0.00758516,-0.00695146,-0.00518067,0.00000000,0.00727932
23,3.867885,1786966700.365731,2406,50000,0,2406,21,1632,0.008728,0.224440,1,0,0,,,,,,,,,,,reference_step_jump,RUNNING,1,5,5,1,0.170685,0.399973,0.000073,0.000121,1.206104,30,0.031365,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.399647,0.509379,,0,1.000000,SAFE,1,current,50000,162.4390,0.99476558,-0.23904540,1.29474425,-0.03694805,1.57079637,0.99479854,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
24,4.035446,1786966700.528187,2576,50000,0,2576,29,1736,0.011258,0.224004,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,10,5,0,0.378524,0.398570,0.000004,0.000150,1.413500,35,0.036145,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.398061,0.502424,,0,1.000000,SAFE,1,current,50000,171.3663,0.99359542,-0.23715636,1.29727149,-0.03658124,1.57079637,0.99362117,-0.00698348,0.01127372,0.01508249,0.00218907,0.00000000,-0.00702652
25,4.200087,1786966700.699572,2521,50000,0,2521,26,1662,0.010313,0.222349,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,14,4,0,0.544079,0.396003,0.000006,0.000033,1.579134,39,0.037080,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.394841,0.506893,,0,1.000000,SAFE,1,current,50000,167.4909,0.99122226,-0.23346998,1.30208027,-0.03523874,1.57079637,0.99121857,-0.01441416,0.02239046,0.02920772,0.00815412,0.00000000,-0.01459300
26,4.370421,1786966700.867090,2447,50000,0,2447,48,1707,0.019616,0.222709,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,18,4,0,0.709186,0.392744,0.000099,0.000165,1.745168,43,0.036658,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.391852,0.499566,,0,1.000000,SAFE,1,current,50000,174.6868,0.98810440,-0.22868322,1.30823886,-0.03373852,1.57079637,0.98810804,-0.01830439,0.02810221,0.03615598,0.00880752,0.00000000,-0.01826135
27,4.551055,1786966701.041798,2459,50000,0,2459,31,1766,0.012607,0.222508,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,22,4,0,0.874339,0.389446,0.000401,0.000700,1.911397,47,0.035730,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.388135,0.507910,,0,1.000000,SAFE,1,current,50000,175.1644,0.98478121,-0.22358465,1.31486690,-0.03228965,1.57079637,0.98477387,-0.01839740,0.02822593,0.03669316,0.00802104,0.00000000,-0.01845811
28,4.721077,1786966701.216980,2378,50000,0,2378,24,1581,0.010093,0.224359,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,27,5,0,1.081442,0.385326,0.000295,0.000558,2.119122,52,0.036614,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.384437,0.506051,,0,1.000000,SAFE,1,current,50000,174.0947,0.98157901,-0.21879053,1.32106960,-0.03097283,1.57079637,0.98157901,-0.01883403,0.02819705,0.03648173,0.00774501,0.00000000,-0.01879091
29,4.892424,1786966701.391093,2360,50000,0,2360,49,1641,0.020763,0.224191,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,31,4,0,1.247735,0.382031,0.000198,0.000517,2.285482,56,0.036046,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.380726,0.490516,,0,1.000000,SAFE,1,current,50000,187.8811,0.97838414,-0.21404411,1.32713294,-0.02963767,1.57079637,0.97837681,-0.01864564,0.02770069,0.03538640,0.00779216,0.00000000,-0.01868842
30,5.082074,1786966701.579003,2462,50000,0,2462,46,1636,0.018684,0.222210,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,35,4,0,1.413500,0.378642,0.000201,0.000323,2.451738,60,0.034842,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.377733,0.492620,,0,1.000000,SAFE,1,current,50000,161.2140,0.97476012,-0.20877682,1.33373904,-0.02812277,1.57079637,0.97474182,-0.01910897,0.02777370,0.03483306,0.00798783,0.00000000,-0.01916679
31,5.241241,1786966701.740236,2537,50000,0,2537,50,1766,0.019708,0.221869,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,39,4,0,1.579134,0.375341,0.000102,0.000165,2.617346,64,0.034773,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.374535,0.478205,,0,1.000000,SAFE,1,current,50000,156.8938,0.97168261,-0.20437519,1.33932543,-0.02695267,1.57079637,0.97167528,-0.01933517,0.02765425,0.03509779,0.00735145,0.00000000,-0.01926626
32,5.400539,1786966701.897147,2395,50000,0,2395,16,1640,0.006681,0.223921,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,43,4,0,1.745168,0.372034,0.000002,0.000011,2.783472,68,0.034560,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.370635,0.471724,,0,1.000000,SAFE,1,current,50000,182.4566,0.96858680,-0.19999190,1.34488606,-0.02585593,1.57079637,0.96857953,-0.01943397,0.02751620,0.03490698,0.00688479,0.00000000,-0.01943359
33,5.582580,1786966702.079633,2433,50000,0,2433,47,1741,0.019318,0.222824,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,47,4,0,1.911397,0.368727,0.000302,0.000469,2.949602,72,0.033603,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.366920,0.478837,,0,1.000000,SAFE,1,current,50000,178.5096,0.96506554,-0.19510241,1.35106671,-0.02464181,1.57079637,0.96507651,-0.01934329,0.02685933,0.03395201,0.00666949,0.00000000,-0.01924310
34,5.760758,1786966702.258163,2464,50000,0,2464,29,1725,0.011769,0.223103,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,52,5,0,2.119122,0.364538,0.000297,0.000528,3.157439,77,0.034091,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.363938,0.459068,,0,1.000000,SAFE,1,current,50000,181.9288,0.96152586,-0.19025694,1.35715568,-0.02339835,1.57079637,0.96151853,-0.01986599,0.02719456,0.03417355,0.00697876,0.00000000,-0.01996869
35,5.941123,1786966702.440108,2414,50000,0,2414,34,1651,0.014085,0.223070,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,56,4,0,2.285482,0.361226,0.000002,0.000018,3.323727,81,0.033126,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.360241,0.440391,,0,1.000000,SAFE,1,current,50000,162.9916,0.95792019,-0.18543716,1.36316025,-0.02220257,1.57079637,0.95796055,-0.01999093,0.02672237,0.03329123,0.00662976,0.00000000,-0.01972656
36,6.107952,1786966702.603120,2466,50000,0,2466,20,1770,0.008110,0.224423,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,60,4,0,2.451738,0.357947,0.000001,0.000037,3.489532,85,0.032792,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.357148,0.416515,,0,1.000000,SAFE,1,current,50000,185.3970,0.95464832,-0.18105020,1.36854494,-0.02115352,1.57079637,0.95462263,-0.01961212,0.02629610,0.03227659,0.00628820,0.00000000,-0.02000799
37,6.290887,1786966702.788551,2564,50000,1,2564,72,1833,0.028081,0.222842,1,0,0,0.419702,upperArm_Link,0,0.550797,-0.492050,0.356314,,,,,no_stable_track,RUNNING,1,64,4,0,2.617346,0.354623,0.000392,0.000429,3.654886,89,0.031824,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000,0.090650,1,0.010849,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready",SAFE,SAFE,,0.352833,0.417664,,0,1.000000,SAFE,1,current,50000,184.0697,0.95087761,-0.17614971,1.37452745,-0.02006411,1.57079637,0.95088124,-0.02061236,0.02678821,0.03270308,0.00595516,0.00000000,-0.02045205
38,6.475540,1786966702.972637,2505,50000,0,2505,85,1764,0.033932,0.225552,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,69,5,0,2.824971,0.350435,0.000100,0.000194,3.861701,94,0.032059,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.349724,0.406067,,0,1.000000,SAFE,1,current,50000,163.8755,0.94711047,-0.17130424,1.38049531,-0.01899305,1.57079637,0.94710320,-0.02040113,0.02624093,0.03231927,0.00580041,0.00000000,-0.02046020
39,6.635414,1786966703.136530,2540,50000,1,2540,99,1805,0.038976,0.223786,1,0,0,0.419357,upperArm_Link,0,0.580560,-0.484736,0.368676,,,,,no_stable_track,RUNNING,1,73,4,0,2.991158,0.347128,0.000198,0.000348,4.027953,98,0.031978,0.069855,0.067323,0.014150,0.012125,0.107469,0.069855,0.103575,0.021769,0.018654,0.650,0.093878,2,0.007446,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready",SAFE,SAFE,,0.345942,0.418809,,0,1.000000,SAFE,1,current,50000,183.8934,0.94380933,-0.16712636,1.38560128,-0.01807971,1.57079637,0.94379824,-0.02064840,0.02613234,0.03193747,0.00571288,0.00000000,-0.02067226
40,6.823994,1786966703.320443,2506,50000,1,2506,104,1852,0.041500,0.224326,1,1,0,0.410916,upperArm_Link,0,0.576685,-0.478881,0.372533,,,,,predicted_track_not_dynamic,RUNNING,1,77,4,0,3.157439,0.343830,0.000204,0.000136,4.194579,102,0.030984,0.067706,0.065211,0.012972,0.012776,0.054585,0.067706,0.052173,0.007591,0.014141,0.250,0.097528,3,0.009554,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready",SAFE,SAFE,0.000000,0.342338,0.396993,,0,1.000000,SAFE,1,current,50000,175.3188,0.93995786,-0.16233960,1.39138210,-0.01702699,1.57079637,0.93996519,-0.02042353,0.02538315,0.03065442,0.00558237,0.00000000,-0.02032587
41,6.995492,1786966703.495796,2470,50000,1,2470,120,1756,0.048583,0.225817,1,1,0,0.381149,upperArm_Link,0,0.581510,-0.474822,0.379993,,,,,predicted_track_not_dynamic,RUNNING,1,81,4,0,3.323727,0.340448,0.000307,0.000466,4.360403,106,0.030257,0.059464,0.056714,0.011527,0.013664,0.035513,0.059464,0.029958,0.008186,0.017224,0.250,0.098388,4,0.020871,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready",SAFE,SAFE,0.000000,0.339232,0.366907,,0,1.000000,SAFE,1,current,50000,169.3073,0.93630821,-0.15784992,1.39675212,-0.01607697,1.57080007,0.93628979,-0.02128099,0.02617914,0.03131241,0.00553952,0.00002155,-0.02143114
42,7.172570,1786966703.665118,2478,50000,1,2478,119,1781,0.048023,0.225217,1,1,0,0.385403,upperArm_Link,0,0.583253,-0.463254,0.375407,,,,,predicted_track_not_dynamic,RUNNING,1,86,5,0,3.530943,0.336339,0.000297,0.000477,4.567094,111,0.030775,0.052063,0.048762,0.013308,0.012478,0.041374,0.052063,0.032719,0.024524,0.006308,0.250,0.101693,5,0.016537,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.011183,0.335529,0.363861,,0,1.000000,SAFE,1,current,50000,166.7993,0.93257779,-0.15341528,1.40207803,-0.01518564,1.57080007,0.93261445,-0.02106654,0.02504349,0.03007669,0.00503356,0.00000000,-0.02075552
43,7.331631,1786966703.831938,2625,50000,1,2625,120,1828,0.045714,0.225572,1,1,0,0.408019,upperArm_Link,0,0.593325,-0.461539,0.391086,,,,,predicted_track_not_dynamic,RUNNING,1,89,3,0,3.654886,0.333847,0.000409,0.000594,4.691469,114,0.029476,0.045621,0.040754,0.016730,0.011853,0.033160,0.045621,0.021075,0.021470,0.013946,0.250,0.108870,6,0.016039,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.025131,0.332438,0.408075,,0,1.000000,SAFE,1,current,50000,175.7156,0.92918116,-0.14936210,1.40694547,-0.01440801,1.57080007,0.92918491,-0.02135418,0.02548180,0.03060094,0.00488880,0.00000000,-0.02156103
44,7.508326,1786966704.007671,2515,50000,1,2515,156,1839,0.062028,0.225515,1,1,0,0.357021,upperArm_Link,0,0.584261,-0.448633,0.382321,,,,,predicted_track_not_dynamic,RUNNING,1,94,5,0,3.861701,0.329729,0.000202,0.000337,4.899172,119,0.030041,0.041914,0.017007,0.038181,0.003118,0.052370,0.041914,-0.015760,0.049712,-0.004792,0.650,0.106298,7,0.031595,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.023862,0.328828,0.356761,,0,1.000000,SAFE,1,current,50000,181.4645,0.92540681,-0.14497513,1.41221654,-0.01357904,1.57080007,0.92542511,-0.02136084,0.02482801,0.02983156,0.00469157,0.00000000,-0.02127853
45,7.688633,1786966704.189153,2537,50000,1,2537,155,1819,0.061096,0.224252,1,1,0,0.351288,upperArm_Link,0,0.589479,-0.442442,0.372822,,,,,predicted_track_not_dynamic,RUNNING,1,98,4,0,4.027953,0.326325,0.000002,0.000040,5.065326,123,0.029234,0.050081,0.001983,0.049886,-0.003939,0.058638,0.050081,0.001519,0.057987,-0.008584,0.650,0.102849,8,0.026287,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.028612,0.325124,0.342806,,0,1.000000,SAFE,1,current,50000,173.2757,0.92150033,-0.14048913,1.41753876,-0.01276841,1.57080007,0.92150766,-0.02166575,0.02487975,0.02951752,0.00449585,0.00000000,-0.02172658
