tau,distance_m,nearest_link,surface_density,forecast_radius
0.000000,0.194844990,left_link,medium,0.206656319
0.040000,0.194510468,left_link,medium,0.206855738
0.080000,0.193884124,left_link,medium,0.207055157
0.120000,0.192906532,left_link,medium,0.207254576
0.160000,0.191687766,left_link,medium,0.207453995
0.200000,0.190411611,left_link,medium,0.207653414
0.240000,0.189240709,left_link,medium,0.207852833
0.280000,0.188249607,left_link,medium,0.208052252
0.320000,0.187428584,left_link,medium,0.208251671
0.360000,0.186715324,left_link,medium,0.208451090
0.400000,0.186027679,left_link,medium,0.208650509
0.440000,0.185296111,left_link,medium,0.208849928
0.480000,0.184486610,left_link,medium,0.209049347
0.520000,0.183599220,left_link,medium,0.209248766
0.560000,0.182656930,left_link,medium,0.209448185
0.600000,0.181694171,left_link,medium,0.209647604
0.640000,0.180745391,left_link,medium,0.209847023
0.680000,0.179835984,left_link,medium,0.210046442
0.720000,0.178979229,left_link,medium,0.210245861
0.760000,0.178175587,left_link,medium,0.210445280
0.800000,0.177412085,left_link,medium,0.210644699
0.840000,0.176661830,left_link,medium,0.210844118
0.880000,0.175887351,left_link,medium,0.211043537
0.920000,0.175053638,left_link,medium,0.211242956
0.960000,0.174145055,left_link,medium,0.211442375
1.000000,0.173182428,left_link,medium,0.211641794
