frame,t_s,track_id,age,center_x,center_y,center_z,instant_speed_m_s,window_speed_m_s,median_speed_m_s,raw_cluster_speed_m_s,window_velocity_x_m_s,window_velocity_y_m_s,window_velocity_z_m_s,cluster_radius_raw_m,tracked_radius_m,risk_radius_m,raw_radius_m,association_error_m,valid_streak,dynamic_state,prediction_ready,dynamic_valid,block_reason
33,5.818678,1,1,0.578889,-0.471253,0.365681,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.095287,0.103868,0.158868,0.095287,0.022435,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
34,6.003950,1,2,0.584414,-0.477446,0.371072,0.000000,0.052553,0.052553,0.101223,0.029341,-0.032884,0.028628,0.094285,0.103563,0.158563,0.094285,0.012319,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
35,6.174062,1,3,0.561014,-0.465420,0.362190,0.011468,0.053438,0.053438,0.056141,-0.049948,0.016300,-0.009753,0.101242,0.125843,0.180843,0.101242,0.029759,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
36,6.348661,1,4,0.602041,-0.463895,0.373907,0.000000,0.047950,0.047950,0.092290,0.043283,0.013756,0.015379,0.106638,0.116740,0.171740,0.106638,0.008682,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
37,6.529281,1,5,0.582237,-0.452703,0.368453,0.000000,0.026745,0.026745,0.051092,0.004700,0.026040,0.003891,0.101096,0.118073,0.173073,0.101096,0.019968,0,0,0,0,"speed_ok,valid_streak_not_ready"
38,6.699534,1,6,0.582947,-0.451325,0.370506,0.000000,0.037550,0.037550,0.089401,-0.002105,0.037482,-0.000812,0.107791,0.115634,0.170634,0.107791,0.022172,0,0,0,0,"speed_ok,valid_streak_not_ready"
39,6.901830,1,7,0.576345,-0.443009,0.363912,0.000000,0.037466,0.037466,0.051663,0.021112,0.030861,0.002371,0.106363,0.117710,0.172710,0.106363,0.024968,0,0,0,0,"speed_ok,valid_streak_not_ready"
40,7.086079,1,8,0.585315,-0.439709,0.367877,0.000000,0.041123,0.041123,0.046221,-0.022914,0.033133,-0.008261,0.106460,0.120745,0.175745,0.106460,0.023761,0,0,0,0,"speed_ok,valid_streak_not_ready"
41,7.243856,1,9,0.605251,-0.443768,0.385228,0.016321,0.041639,0.041639,0.060729,0.032106,0.012465,0.023402,0.105661,0.117740,0.172740,0.105661,0.010342,0,0,0,0,"speed_ok,valid_streak_not_ready"
42,7.430852,1,10,0.591189,-0.423257,0.373049,0.018801,0.040018,0.040018,0.079331,0.011234,0.038253,0.003466,0.113101,0.132063,0.187063,0.113101,0.017324,0,0,0,0,"speed_ok,valid_streak_not_ready"
43,7.626783,1,11,0.592577,-0.420260,0.374251,0.022056,0.040925,0.040925,0.039749,0.022293,0.031245,0.014200,0.116196,0.139630,0.194630,0.116196,0.012217,0,0,0,0,"speed_ok,valid_streak_not_ready"
44,7.800110,1,12,0.604338,-0.426622,0.383648,0.023898,0.038737,0.038737,0.068011,0.026354,0.018131,0.021848,0.112510,0.136263,0.191263,0.112510,0.008595,0,0,0,0,"speed_ok,valid_streak_not_ready"
45,7.978102,1,13,0.591891,-0.412926,0.371285,0.023948,0.049531,0.049531,0.104421,-0.018185,0.041981,-0.018979,0.121273,0.146371,0.201371,0.121273,0.018653,0,0,0,0,"speed_ok,valid_streak_not_ready"
46,8.157209,1,14,0.602272,-0.404860,0.369557,0.028199,0.030055,0.030055,0.060710,0.015307,0.025411,-0.004823,0.114577,0.135251,0.190251,0.114577,0.017350,0,0,0,0,"speed_ok,valid_streak_not_ready"
47,8.352085,1,15,0.602995,-0.407415,0.373021,0.000000,0.022927,0.022927,0.038455,0.014403,0.017757,-0.001701,0.119181,0.134552,0.189552,0.119181,0.018889,0,0,0,0,"speed_ok,valid_streak_not_ready"
48,8.568854,1,16,0.601863,-0.382656,0.370832,0.016009,0.062064,0.062064,0.078666,-0.003348,0.059498,-0.017343,0.119803,0.141439,0.196439,0.119803,0.018283,0,0,0,0,"speed_ok,valid_streak_not_ready"
49,8.749451,1,17,0.594004,-0.374037,0.365623,0.025465,0.051264,0.051264,0.079168,0.002752,0.050656,-0.007375,0.122000,0.139686,0.194686,0.122000,0.025121,0,0,0,0,"speed_ok,valid_streak_not_ready"
50,8.926540,1,18,0.611664,-0.371572,0.369889,0.030891,0.045052,0.045052,0.031465,0.012233,0.043357,0.000433,0.122906,0.144582,0.199582,0.122906,0.015147,0,0,0,0,"speed_ok,valid_streak_not_ready"
51,9.090048,1,19,0.593460,-0.352083,0.362697,0.041662,0.077085,0.077085,0.082511,-0.012875,0.074713,-0.013940,0.123521,0.153664,0.208664,0.123521,0.031950,0,0,0,0,"speed_ok,valid_streak_not_ready"
52,9.266935,1,20,0.599732,-0.329483,0.367249,0.054071,0.073593,0.073593,0.116126,-0.002941,0.073368,-0.004944,0.117128,0.142859,0.197859,0.117128,0.023794,0,0,0,0,"speed_ok,valid_streak_not_ready"
53,9.457442,1,21,0.595785,-0.319407,0.362902,0.059116,0.077472,0.077472,0.069011,0.002521,0.077335,-0.003852,0.122290,0.163669,0.218669,0.122290,0.028661,0,0,0,0,"speed_ok,valid_streak_not_ready"
54,9.637134,1,22,0.610205,-0.307012,0.370048,0.062256,0.090524,0.090524,0.160671,-0.002046,0.090500,0.000222,0.113508,0.145611,0.200611,0.113508,0.021554,1,1,1,0,valid_streak_not_ready
55,9.824171,1,23,0.604929,-0.288419,0.366882,0.067421,0.088481,0.088481,0.042404,0.015655,0.086898,0.005712,0.118078,0.143679,0.198679,0.118078,0.020749,2,1,1,1,
56,10.011479,1,24,0.612475,-0.283359,0.373035,0.067047,0.065168,0.065168,0.036342,0.017229,0.062361,0.007823,0.116431,0.140845,0.195845,0.116431,0.016077,3,1,1,1,
57,10.197092,1,25,0.609456,-0.291680,0.370762,0.056180,0.042993,0.042993,0.042727,0.018426,0.037371,0.010594,0.121535,0.140752,0.195752,0.121535,0.020754,4,1,1,1,
58,10.382427,1,26,0.605197,-0.277048,0.367637,0.052424,0.040858,0.040858,0.048136,-0.006714,0.040173,-0.003232,0.119508,0.140012,0.195012,0.119508,0.024799,5,1,1,1,
59,10.562278,1,27,0.606274,-0.261519,0.370234,0.054330,0.036664,0.036664,0.082708,0.001816,0.036338,0.004528,0.119182,0.138075,0.193075,0.119182,0.020242,6,1,1,1,
60,10.741474,1,28,0.608746,-0.257635,0.369538,0.052570,0.035638,0.035638,0.022350,-0.005067,0.034955,-0.004751,0.122986,0.145258,0.200258,0.122986,0.017075,7,1,1,1,
61,10.923428,1,29,0.604260,-0.251060,0.363851,0.049826,0.056972,0.056972,0.058635,-0.007128,0.055723,-0.009481,0.119901,0.140251,0.195251,0.119901,0.028950,8,1,1,1,
62,11.088832,1,30,0.611991,-0.243999,0.362208,0.049099,0.048488,0.048488,0.064536,0.009639,0.046892,-0.007702,0.120910,0.140691,0.195691,0.120910,0.024403,9,1,1,1,
63,11.274172,1,31,0.607701,-0.215291,0.369731,0.056805,0.065017,0.065017,0.146745,0.002006,0.064982,-0.000706,0.119964,0.143989,0.198989,0.119964,0.023681,10,1,1,1,
64,11.455215,1,32,0.618147,-0.208443,0.369538,0.059964,0.070188,0.070188,0.074249,0.013175,0.068940,-0.000001,0.117966,0.141695,0.196695,0.117966,0.020456,11,1,1,1,
65,11.637118,1,33,0.603938,-0.197309,0.358798,0.061219,0.075936,0.075936,0.066107,-0.000453,0.075601,-0.007107,0.122678,0.143628,0.198628,0.122678,0.035040,12,1,1,1,
66,11.845016,1,34,0.609238,-0.182232,0.368183,0.060873,0.082271,0.082271,0.051657,-0.003646,0.081808,0.007914,0.117963,0.140918,0.195918,0.117963,0.028861,13,1,1,1,
