frame,t_s,cluster_index,dynamic_tracker_input,radius_in_legacy_band,point_count,center_x,center_y,center_z,raw_radius_m,bbox_dx_m,bbox_dy_m,bbox_dz_m,raw_centroid_speed_m_s
33,5.818678,0,1,1,64,0.596633,-0.484916,0.367023,0.095287,0.122498,0.057312,0.180276,
34,6.003950,0,1,1,93,0.591312,-0.471202,0.379145,0.094285,0.132993,0.046339,0.173034,0.101223
35,6.174062,0,1,0,114,0.587355,-0.463193,0.375858,0.101242,0.160713,0.057121,0.185505,0.056141
36,6.348661,0,1,0,100,0.602302,-0.460966,0.382076,0.106638,0.145461,0.089142,0.182490,0.092290
37,6.529281,0,1,0,128,0.600533,-0.454195,0.376309,0.101096,0.136991,0.076537,0.184434,0.051092
38,6.699534,0,1,0,140,0.594726,-0.447296,0.388854,0.107791,0.137832,0.103450,0.182808,0.089401
39,6.901830,0,1,0,143,0.595279,-0.441869,0.380149,0.106363,0.147077,0.093711,0.179444,0.051663
40,7.086079,0,1,0,145,0.602617,-0.441196,0.384095,0.106460,0.145004,0.092503,0.183520,0.046221
41,7.243856,0,1,0,136,0.601617,-0.439371,0.393855,0.105661,0.139471,0.111509,0.175690,0.060729
42,7.430852,0,1,0,178,0.597965,-0.425670,0.388809,0.113101,0.156319,0.126401,0.184398,0.079331
43,7.626783,0,1,0,214,0.597952,-0.418924,0.385140,0.116196,0.158821,0.139130,0.184985,0.039749
44,7.800110,0,1,0,159,0.605086,-0.425357,0.392116,0.112510,0.153371,0.148038,0.188367,0.068011
45,7.978102,0,1,0,243,0.600201,-0.408178,0.387296,0.121273,0.169584,0.167890,0.181050,0.104421
46,8.157209,0,1,0,229,0.606446,-0.399460,0.385508,0.114577,0.132933,0.182569,0.180706,0.060710
47,8.352085,0,1,0,223,0.613820,-0.399185,0.386131,0.119181,0.152326,0.182437,0.188371,0.038455
48,8.568854,0,1,0,224,0.613879,-0.384314,0.384513,0.119803,0.147450,0.206951,0.187838,0.078666
49,8.749451,0,1,0,252,0.614562,-0.368942,0.379132,0.122000,0.161936,0.194013,0.194284,0.079168
50,8.926540,0,1,0,243,0.617577,-0.370085,0.383755,0.122906,0.151240,0.203528,0.182938,0.031465
51,9.090048,0,1,0,231,0.616139,-0.356551,0.384753,0.123521,0.140130,0.212423,0.189030,0.082511
52,9.266935,0,1,0,236,0.617458,-0.336630,0.381421,0.117128,0.141204,0.206055,0.187235,0.116126
53,9.457442,0,1,0,238,0.619673,-0.324360,0.377946,0.122290,0.160231,0.209276,0.182669,0.069011
54,9.637134,0,1,0,235,0.620504,-0.295293,0.384919,0.113508,0.167917,0.185838,0.192420,0.160671
55,9.824171,0,1,0,227,0.617804,-0.288160,0.383151,0.118078,0.164587,0.190209,0.183493,0.042404
56,10.011479,0,1,0,238,0.619674,-0.283494,0.387410,0.116431,0.143341,0.188530,0.189912,0.036342
57,10.197092,0,1,0,226,0.621255,-0.278306,0.381375,0.121535,0.150287,0.194008,0.186899,0.042727
58,10.382427,0,1,0,222,0.621101,-0.270060,0.385334,0.119508,0.156896,0.190222,0.185792,0.048136
59,10.562278,0,1,0,233,0.621706,-0.255655,0.381949,0.119182,0.130368,0.190315,0.184378,0.082708
60,10.741474,0,1,0,249,0.618261,-0.254269,0.383312,0.122986,0.146585,0.199135,0.196410,0.022350
61,10.923428,0,1,0,227,0.622751,-0.244715,0.385203,0.119901,0.145140,0.191651,0.191434,0.058635
62,11.088832,0,1,0,208,0.628298,-0.237754,0.379255,0.120910,0.140503,0.196353,0.185522,0.064536
63,11.274172,0,1,0,227,0.629022,-0.210522,0.378868,0.119964,0.147321,0.207352,0.186582,0.146745
64,11.455215,0,1,0,183,0.633426,-0.197990,0.378240,0.117966,0.120064,0.190598,0.193597,0.074249
65,11.637118,0,1,0,200,0.632345,-0.186309,0.376112,0.122678,0.144439,0.190762,0.195739,0.066107
66,11.845016,0,1,0,173,0.635202,-0.176357,0.379335,0.117963,0.134005,0.179731,0.186050,0.051657
