frame,t_s,timestamp,scene_points,robot_points,cluster_count,raw_point_count,roi_point_count,safety_roi_point_count,rho_retain,table_z_m,table_plane_valid,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_tau_s,predicted_object_id,trigger_block_reason,reference_state,reference_armed,reference_index,reference_index_step,reference_step_clamped,reference_time_s,reference_tcp_y_m,reference_actual_y_error_m,reference_joint_match_max_rad,reference_future_time_s,reference_future_index,reference_future_delta_q_max_rad,predicted_object_speed_m_s,predicted_object_velocity_x_m_s,predicted_object_velocity_y_m_s,predicted_object_velocity_z_m_s,predicted_object_radius_m,predicted_object_age,predicted_object_association_error_m,dynamic_object_prediction_ready,dynamic_object_valid,dynamic_object_block_reason,risk_state_current,risk_state_predicted,max_track_speed_m_s,motion_y_m,guard_distance_m,guard_object_id,guard_in_motion_direction,guard_speed_scale,guard_decision,guard_cluster_count,guard_robot_points_source,guard_robot_points_count,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s
19,3.323155,1786956692.243396,2424,50000,0,2424,21,1648,0.008663,0.224209,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.009732,0.011914,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.460874,,0,1.000000,SAFE,1,current,50000,176.5275,0.98293245,-0.22862452,1.30564916,-0.03403563,1.57079637,0.98296553,0.13755329,-0.07679464,-0.08855804,-0.01133936,0.00000000,0.13710948
20,3.500056,1786956692.419942,2449,50000,0,2449,25,1743,0.010208,0.224280,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.001229,0.001519,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.399638,0.456189,,0,1.000000,SAFE,1,current,50000,159.7391,0.99334967,-0.23770289,1.29607940,-0.03595768,1.57079637,0.99332398,0.05888717,-0.05131880,-0.05409660,-0.01086508,0.00000000,0.05855495
21,3.663721,1786956692.579703,2464,50000,0,2464,35,1721,0.014205,0.222213,1,0,0,,,,,,,,,,,no_stable_track,REFERENCE_ARMED,1,0,0,0,0.000000,0.400001,0.000025,0.000055,1.040070,26,0.025500,,,,,,,,0,0,,SAFE,SAFE,,0.399985,0.458452,,0,1.000000,SAFE,1,current,50000,186.2049,0.99480218,-0.23920678,1.29468179,-0.03692604,1.57079637,0.99478751,0.00887485,-0.00918878,-0.00853944,-0.00591670,0.00000000,0.00894223
22,3.845936,1786956692.765928,2475,50000,0,2475,26,1731,0.010505,0.224669,1,0,0,,,,,,,,,,,reference_step_jump,RUNNING,1,5,5,1,0.170685,0.399973,0.000072,0.000117,1.206104,30,0.031358,,,,,,,,0,0,,SAFE,SAFE,,0.399648,0.460309,,0,1.000000,SAFE,1,current,50000,176.8548,0.99476558,-0.23904905,1.29475152,-0.03694438,1.57079637,0.99479485,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
23,4.022274,1786956692.942800,2473,50000,0,2473,30,1706,0.012131,0.224878,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,10,5,0,0.378524,0.398570,0.000054,0.000092,1.413500,35,0.036009,,,,,,,,0,0,,SAFE,SAFE,,0.397631,0.449565,,0,1.000000,SAFE,1,current,50000,196.7731,0.99354410,-0.23706464,1.29740715,-0.03651155,1.57079637,0.99356240,-0.00692689,0.01125337,0.01505982,0.00245452,0.00000000,-0.00698909
24,4.221243,1786956693.139603,2530,50000,0,2530,33,1734,0.013043,0.223346,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,15,5,0,0.585013,0.395238,0.000003,0.000018,1.620678,40,0.037043,,,,,,,,0,0,,SAFE,SAFE,,0.394341,0.458419,,0,1.000000,SAFE,1,current,50000,176.4553,0.99051428,-0.23237692,1.30352175,-0.03488295,1.57079637,0.99052531,-0.01522763,0.02356010,0.03073146,0.00818522,0.00000000,-0.01526417
25,4.394440,1786956693.316083,2578,50000,0,2578,30,1768,0.011637,0.223706,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,19,4,0,0.750702,0.391954,0.000202,0.000396,1.786746,44,0.036310,,,,,,,,0,0,,SAFE,SAFE,,0.390644,0.447775,,0,1.000000,SAFE,1,current,50000,172.2202,0.98728275,-0.22742875,1.30995560,-0.03336439,1.57079637,0.98727912,-0.01865807,0.02856957,0.03714751,0.00876782,0.00000000,-0.01874273
26,4.567612,1786956693.488321,2482,50000,0,2482,48,1776,0.019339,0.223760,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,23,4,0,0.915797,0.388643,0.000405,0.000572,1.953083,48,0.035899,,,,,,,,0,0,,SAFE,SAFE,,0.386929,0.454744,,0,1.000000,SAFE,1,current,50000,173.9494,0.98411357,-0.22262362,1.31620944,-0.03201088,1.57079637,0.98411727,-0.01830078,0.02774778,0.03611349,0.00781597,0.00000000,-0.01825844
27,4.742546,1786956693.662289,2334,50000,0,2334,33,1708,0.014139,0.222039,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,28,5,0,1.122782,0.384437,0.000393,0.000734,2.160510,53,0.036442,,,,,,,,0,0,,SAFE,SAFE,,0.383935,0.457189,,0,1.000000,SAFE,1,current,50000,173.9986,0.98083436,-0.21769379,1.32250023,-0.03066838,1.57079637,0.98082340,-0.01874538,0.02818103,0.03596091,0.00767429,0.00000000,-0.01882920
28,4.918071,1786956693.836309,2478,50000,0,2478,33,1785,0.013317,0.223187,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,32,4,0,1.289189,0.381129,0.000103,0.000385,2.327031,57,0.035704,,,,,,,,0,0,,SAFE,SAFE,,0.380128,0.457388,,0,1.000000,SAFE,1,current,50000,174.0500,0.97751480,-0.21280798,1.32868814,-0.02926720,1.57079637,0.97751850,-0.01891220,0.02783542,0.03525379,0.00798285,0.00000000,-0.01882867
29,5.091266,1786956694.010377,2515,50000,0,2515,33,1832,0.013121,0.222481,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,36,4,0,1.454941,0.377838,0.000000,0.000015,2.493019,61,0.035107,,,,,,,,0,0,,SAFE,SAFE,,0.377043,0.413615,,0,1.000000,SAFE,1,current,50000,166.5148,0.97418791,-0.20795518,1.33485770,-0.02791003,1.57079637,0.97417688,-0.01920893,0.02801927,0.03562200,0.00783607,0.00000000,-0.01929393
30,5.258337,1786956694.176911,2453,50000,0,2453,23,1739,0.009376,0.223581,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,40,4,0,1.620678,0.374536,0.000102,0.000180,2.658917,65,0.034601,,,,,,,,0,0,,SAFE,SAFE,,0.373435,0.446949,,0,1.000000,SAFE,1,current,50000,165.3632,0.97089767,-0.20328945,1.34074485,-0.02667757,1.57079637,0.97091603,-0.01969366,0.02792668,0.03523746,0.00737686,0.00000000,-0.01951778
31,5.424126,1786956694.342292,2507,50000,0,2507,37,1765,0.014759,0.224518,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,44,4,0,1.786746,0.371240,0.000102,0.000176,2.824971,69,0.034248,,,,,,,,0,0,,SAFE,SAFE,,0.369744,0.433732,,0,1.000000,SAFE,1,current,50000,186.9167,0.96772480,-0.19876310,1.34644139,-0.02554415,1.57079637,0.96771020,-0.01913807,0.02730191,0.03436022,0.00683654,0.00000000,-0.01933688
32,5.621004,1786956694.529229,2611,50000,0,2611,71,1789,0.027193,0.223034,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,49,5,0,1.994676,0.367024,0.000201,0.000521,3.032850,74,0.034410,,,,,,,,0,0,,SAFE,SAFE,,0.366033,0.398919,,0,1.000000,SAFE,1,current,50000,204.4772,0.96398342,-0.19362053,1.35293746,-0.02426767,1.57079637,0.96399444,-0.01900353,0.02612055,0.03299536,0.00648356,0.00000000,-0.01887335
33,5.818678,1786956694.733725,2556,50000,1,2556,106,1762,0.041471,0.224007,1,0,0,0.415914,upperArm_Link,0,0.596633,-0.484916,0.367023,,,,,no_stable_track,RUNNING,1,54,5,0,2.202386,0.362933,0.000304,0.000726,3.240574,79,0.033988,0.000000,0.000000,0.000000,0.000000,0.095287,1,0.022435,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready",SAFE,SAFE,,0.361831,0.413015,,0,1.000000,SAFE,1,current,50000,188.2885,0.95994127,-0.18809648,1.35978198,-0.02285548,1.57079637,0.95995224,-0.02044864,0.02794538,0.03462543,0.00714407,0.00000000,-0.02044894
34,6.003950,1786956694.922037,2477,50000,1,2477,116,1726,0.046831,0.224329,1,0,0,0.405904,upperArm_Link,0,0.591312,-0.471202,0.379145,,,,,no_stable_track,RUNNING,1,58,4,0,2.368578,0.359538,0.000001,0.000018,3.406729,83,0.032954,0.052553,0.029341,-0.032884,0.028628,0.094285,2,0.012319,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready",SAFE,SAFE,,0.358737,0.405212,,0,1.000000,SAFE,1,current,50000,169.5262,0.95624024,-0.18315932,1.36590385,-0.02164870,1.57079637,0.95626223,-0.01997616,0.02664809,0.03304255,0.00651355,0.00000000,-0.01991664
35,6.174062,1786956695.091582,2579,50000,1,2579,159,1803,0.061652,0.223910,1,1,0,0.376419,upperArm_Link,0,0.587355,-0.463193,0.375858,,,,,predicted_track_not_dynamic,RUNNING,1,62,4,0,2.534425,0.356242,0.000101,0.000158,3.572092,87,0.032591,0.053438,-0.049948,0.016300,-0.009753,0.101242,3,0.029759,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready",SAFE,SAFE,0.011468,0.355122,0.374889,,0,1.000000,SAFE,1,current,50000,177.0435,0.95281065,-0.17866598,1.37142432,-0.02061798,1.57079637,0.95282531,-0.02016077,0.02641400,0.03245191,0.00605905,0.00000000,-0.02020387
36,6.348661,1786956695.268644,2520,50000,1,2520,126,1771,0.050000,0.224051,1,1,0,0.424214,upperArm_Link,0,0.602302,-0.460966,0.382076,,,,,predicted_track_not_dynamic,RUNNING,1,66,4,0,2.700459,0.352932,0.000293,0.000458,3.737831,91,0.031853,0.047950,0.043283,0.013756,0.015379,0.106638,4,0.008682,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready",SAFE,SAFE,0.000000,0.351433,0.403822,,0,1.000000,SAFE,1,current,50000,177.4581,0.94926733,-0.17404059,1.37709141,-0.01959827,1.57079637,0.94923431,-0.02029406,0.02649158,0.03245780,0.00584031,0.00000000,-0.02056717
37,6.529281,1786956695.446120,2603,50000,1,2603,154,1764,0.059163,0.224087,1,1,0,0.379491,upperArm_Link,0,0.600533,-0.454195,0.376309,,,,,predicted_track_not_dynamic,RUNNING,1,71,5,0,2.908046,0.348719,0.000301,0.000499,3.945146,96,0.032147,0.026745,0.004700,0.026040,0.003891,0.101096,5,0.019968,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.000000,0.347626,0.379420,,0,1.000000,SAFE,1,current,50000,172.7896,0.94554794,-0.16933818,1.38290524,-0.01856389,1.57079637,0.94555527,-0.02059228,0.02603471,0.03218812,0.00572684,0.00000000,-0.02036887
38,6.699534,1786956695.618931,2503,50000,1,2503,179,1701,0.071514,0.225327,1,1,0,0.391630,upperArm_Link,0,0.594726,-0.447296,0.388854,,,,,predicted_track_not_dynamic,RUNNING,1,75,4,0,3.074448,0.345436,0.000199,0.000334,4.111125,100,0.031611,0.037550,-0.002105,0.037482,-0.000812,0.107791,6,0.022172,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.000000,0.344541,0.372861,,0,1.000000,SAFE,1,current,50000,198.8077,0.94205964,-0.16493654,1.38830090,-0.01759553,1.57079637,0.94204861,-0.02048897,0.02585357,0.03169201,0.00568778,0.00000000,-0.02059680
39,6.901830,1786956695.817775,2470,50000,1,2470,159,1732,0.064372,0.226185,1,1,0,0.363604,upperArm_Link,0,0.595279,-0.441869,0.380149,,,,,predicted_track_not_dynamic,RUNNING,1,80,5,0,3.282155,0.341339,0.000299,0.000451,4.319016,105,0.031442,0.037466,0.021112,0.030861,0.002371,0.106363,7,0.024968,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.000000,0.340146,0.363409,,0,1.000000,SAFE,1,current,50000,180.8067,0.93787074,-0.15980498,1.39450359,-0.01648779,1.57079637,0.93786341,-0.02070678,0.02536660,0.03066152,0.00547586,0.00000000,-0.02068851
40,7.086079,1786956695.998609,2578,50000,1,2578,160,1819,0.062064,0.226103,1,1,0,0.375721,upperArm_Link,0,0.602617,-0.441196,0.384095,,,,,predicted_track_not_dynamic,RUNNING,1,84,4,0,3.448258,0.337942,0.000002,0.000022,4.484676,109,0.030533,0.041123,-0.022914,0.033133,-0.008261,0.106460,8,0.023761,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.000000,0.337140,0.374682,,0,1.000000,SAFE,1,current,50000,164.3143,0.93397164,-0.15506954,1.40014493,-0.01551576,1.57080007,0.93397897,-0.02116207,0.02570126,0.03061798,0.00527561,0.00002006,-0.02108249
41,7.243856,1786956696.162941,2433,50000,1,2433,154,1694,0.063296,0.224642,1,1,0,0.396115,upperArm_Link,0,0.601617,-0.439371,0.393855,,,,,predicted_track_not_dynamic,RUNNING,1,88,4,0,3.613459,0.334639,0.000095,0.000158,4.649933,113,0.030320,0.041639,0.032106,0.012465,0.023402,0.105661,9,0.010342,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.016321,0.333338,0.392994,,0,1.000000,SAFE,1,current,50000,189.7036,0.93057507,-0.15099438,1.40503812,-0.01472713,1.57080007,0.93058240,-0.02152769,0.02582870,0.03101332,0.00499837,0.00000000,-0.02152769
42,7.430852,1786956696.352664,2601,50000,1,2601,212,1842,0.081507,0.224158,1,1,0,0.370620,upperArm_Link,0,0.597965,-0.425670,0.388809,,,,,predicted_track_not_dynamic,RUNNING,1,92,4,0,3.779311,0.331318,0.000299,0.000411,4.816150,117,0.029282,0.040018,0.011234,0.038253,0.003466,0.113101,10,0.017324,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.018801,0.329631,0.362420,,0,1.000000,SAFE,1,current,50000,193.1713,0.92658424,-0.14633965,1.41061354,-0.01384314,1.57080007,0.92662823,-0.02134181,0.02489211,0.02981574,0.00472735,0.00000000,-0.02114578
43,7.626783,1786956696.545866,2642,50000,1,2642,238,1819,0.090083,0.224451,1,1,0,0.348182,upperArm_Link,0,0.597952,-0.418924,0.385140,,,,,predicted_track_not_dynamic,RUNNING,1,97,5,0,3.986601,0.327240,0.000101,0.000132,5.023778,122,0.029341,0.040925,0.022293,0.031245,0.014200,0.116196,11,0.012217,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.022056,0.325927,0.345760,,0,1.000000,SAFE,1,current,50000,174.5359,0.92238796,-0.14148684,1.41634667,-0.01294447,1.57080007,0.92239904,-0.02141717,0.02476800,0.02926099,0.00458665,0.00000000,-0.02158510
44,7.800110,1786956696.720431,2509,50000,1,2509,175,1642,0.069749,0.226252,1,1,0,0.380885,upperArm_Link,0,0.605086,-0.425357,0.392116,,,,,predicted_track_not_dynamic,RUNNING,1,101,4,0,4.153028,0.323933,0.000297,0.000257,5.190214,126,0.028768,0.038737,0.026354,0.018131,0.021848,0.112510,12,0.008595,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.023898,0.322339,0.373844,,0,1.000000,SAFE,1,current,50000,177.1348,0.91855490,-0.13714758,1.42140126,-0.01217052,1.57080007,0.91854388,-0.02211459,0.02503512,0.02916218,0.00446528,0.00000000,-0.02224217
45,7.978102,1786956696.897591,2643,50000,1,2643,258,1852,0.097616,0.225500,1,1,0,0.320399,upperArm_Link,0,0.600201,-0.408178,0.387296,,,,,predicted_track_not_dynamic,RUNNING,1,106,5,0,4.360403,0.319730,0.000302,0.000440,5.397969,131,0.029220,0.049531,-0.018185,0.041981,-0.018979,0.121273,13,0.018653,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.023948,0.318627,0.305591,,0,1.000000,SAFE,1,current,50000,179.0626,0.91457146,-0.13273126,1.42656946,-0.01138556,1.57080007,0.91457880,-0.02237982,0.02481183,0.02903607,0.00441006,0.00000000,-0.02227668
46,8.157209,1786956697.076673,2424,50000,1,2424,245,1717,0.101073,0.225448,1,1,0,0.356404,upperArm_Link,0,0.606446,-0.399460,0.385508,,,,,predicted_track_not_dynamic,RUNNING,1,110,4,0,4.525761,0.316448,0.000100,0.000158,5.563859,135,0.028545,0.030055,0.015307,0.025411,-0.004823,0.114577,14,0.017350,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.028199,0.314934,0.338468,,0,1.000000,SAFE,1,current,50000,192.5448,0.91070533,-0.12848368,1.43157637,-0.01065195,1.57080007,0.91069067,-0.02158564,0.02371532,0.02795488,0.00409591,0.00000000,-0.02170844
