frame,t_s,timestamp,scene_points,robot_points,cluster_count,raw_point_count,roi_point_count,safety_roi_point_count,rho_retain,table_z_m,table_plane_valid,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_tau_s,predicted_object_id,trigger_block_reason,reference_state,reference_armed,reference_index,reference_index_step,reference_step_clamped,reference_time_s,reference_tcp_y_m,reference_actual_y_error_m,reference_joint_match_max_rad,reference_future_time_s,reference_future_index,reference_future_delta_q_max_rad,predicted_object_speed_m_s,predicted_object_velocity_x_m_s,predicted_object_velocity_y_m_s,predicted_object_velocity_z_m_s,predicted_object_radius_m,predicted_object_age,predicted_object_association_error_m,dynamic_object_prediction_ready,dynamic_object_valid,dynamic_object_block_reason,risk_state_current,risk_state_predicted,max_track_speed_m_s,motion_y_m,guard_distance_m,guard_object_id,guard_in_motion_direction,guard_speed_scale,guard_decision,guard_cluster_count,guard_robot_points_source,guard_robot_points_count,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s
10,1.788329,1786950839.933594,2296,50000,0,2296,19,1695,0.008275,0.221980,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.347156,0.562144,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.525926,,0,1.000000,SAFE,1,current,50000,170.7262,0.43270260,-0.10880105,1.44536448,-0.01697197,1.57079637,0.43356824,0.43440615,-0.07654267,-0.08887821,-0.01117152,0.00002053,0.43458384
11,1.955991,1786950840.104336,2360,50000,0,2360,31,1684,0.013136,0.222515,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.302028,0.487969,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.495628,,0,1.000000,SAFE,1,current,50000,171.8795,0.50687748,-0.12187023,1.43003571,-0.01878397,1.57079256,0.50771010,0.44240691,-0.07794948,-0.09142652,-0.01080748,-0.00002275,0.44220996
12,2.130630,1786950840.276232,2330,50000,0,2330,14,1645,0.006009,0.224252,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.255306,0.411619,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.519471,,0,1.000000,SAFE,1,current,50000,154.8881,0.58322746,-0.13533556,1.41436219,-0.02068401,1.57079256,0.58409315,0.43718831,-0.07710400,-0.08974828,-0.01087983,0.00000000,0.43737773
13,2.283999,1786950840.431148,2378,50000,0,2378,17,1683,0.007149,0.223682,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.215274,0.346174,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.520270,,0,1.000000,SAFE,1,current,50000,177.4129,0.64867240,-0.14686418,1.40086031,-0.02237497,1.57079256,0.64954537,0.42671508,-0.07516902,-0.08803517,-0.01102542,0.00000000,0.42676249
14,2.460211,1786950840.608577,2445,50000,0,2445,13,1671,0.005317,0.223911,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.167547,0.267634,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.524740,,0,1.000000,SAFE,1,current,50000,144.7299,0.72721225,-0.16072565,1.38479793,-0.02434470,1.57079256,0.72805220,0.44571227,-0.07866364,-0.09115372,-0.01117820,0.00000000,0.44552488
15,2.603217,1786950840.753323,2340,50000,0,2340,26,1640,0.011111,0.223790,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.131354,0.207449,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.518146,,0,1.000000,SAFE,1,current,50000,177.8426,0.78739727,-0.17148031,1.37220931,-0.02582292,1.57079637,0.78804284,0.42085662,-0.07520426,-0.08802863,-0.01033673,0.00002668,0.41949744
16,2.783726,1786950840.931190,2434,50000,0,2434,24,1716,0.009860,0.224533,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.089745,0.137936,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.520694,,0,1.000000,SAFE,1,current,50000,176.4546,0.85691005,-0.18532346,1.35602593,-0.02784033,1.57079637,0.85735387,0.38509270,-0.07668943,-0.08965401,-0.01117625,0.00000000,0.38397496
17,2.960086,1786950841.107659,2349,50000,0,2349,24,1656,0.010217,0.222510,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.056122,0.082413,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.509424,,0,1.000000,SAFE,1,current,50000,161.5633,0.91243303,-0.19915558,1.33984637,-0.02985775,1.57079637,0.91270804,0.31482712,-0.07843108,-0.09174156,-0.01143917,0.00000000,0.31386999
18,3.120073,1786950841.269242,2532,50000,0,2532,17,1705,0.006714,0.224786,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.032717,0.045109,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.523566,,0,1.000000,SAFE,1,current,50000,175.7697,0.94973683,-0.21148016,1.32552266,-0.03150836,1.57079637,0.94985056,0.23316868,-0.07703515,-0.08953084,-0.01031721,0.00000000,0.23216053
19,3.300590,1786950841.445035,2385,50000,0,2385,38,1618,0.015933,0.222814,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.013393,0.016767,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.518258,,0,1.000000,SAFE,1,current,50000,169.2176,0.97807968,-0.22530496,1.30945659,-0.03353311,1.57079637,0.97812003,0.15700887,-0.07658431,-0.08900011,-0.01121637,0.00000000,0.15660241
20,3.477347,1786950841.614271,2403,50000,0,2403,22,1608,0.009155,0.224004,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.002487,0.002997,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.515058,,0,1.000000,SAFE,1,current,50000,177.9926,0.99186045,-0.23625769,1.29762721,-0.03547717,1.57079637,0.99187875,0.07796457,-0.06196493,-0.06692456,-0.01099848,0.00000000,0.07783980
21,3.654053,1786950841.792280,2481,50000,0,2481,26,1667,0.010480,0.224840,1,0,0,,,,,,,,,,,no_stable_track,REFERENCE_ARMED,1,0,0,0,0.000000,0.400001,0.000051,0.000099,1.040070,26,0.025467,,,,,,,,0,0,,SAFE,SAFE,,0.399984,0.520385,,0,1.000000,SAFE,1,current,50000,180.7255,0.99476922,-0.23915176,1.29471481,-0.03687469,1.57079637,0.99474353,0.01646107,-0.01637792,-0.01648164,-0.00790872,0.00000000,0.01621213
22,3.824695,1786950841.973024,2578,50000,0,2578,23,1740,0.008922,0.223785,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,5,5,0,0.170685,0.399973,0.000005,0.000018,1.206104,30,0.031435,,,,,,,,0,0,,SAFE,SAFE,,0.399893,0.521475,,0,1.000000,SAFE,1,current,50000,175.2807,0.99480593,-0.23918112,1.29467452,-0.03694805,1.57079637,0.99481326,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
23,4.000370,1786950842.148324,2497,50000,0,2497,44,1712,0.017621,0.223445,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,9,4,0,0.337103,0.399066,0.000086,0.000147,1.372008,34,0.035437,,,,,,,,0,0,,SAFE,SAFE,,0.398328,0.515919,,0,1.000000,SAFE,1,current,50000,175.3630,0.99396223,-0.23774324,1.29650486,-0.03677565,1.57079637,0.99406499,-0.00480266,0.00818487,0.01041893,0.00098136,0.00000000,-0.00425945
24,4.174586,1786950842.323705,2426,50000,0,2426,39,1676,0.016076,0.223955,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,13,4,0,0.502686,0.396713,0.000257,0.000436,1.537629,38,0.036530,,,,,,,,0,0,,SAFE,SAFE,,0.395825,0.518609,,0,1.000000,SAFE,1,current,50000,165.5660,0.99164772,-0.23410822,1.30130994,-0.03545883,1.57079637,0.99162936,-0.01328527,0.02086500,0.02758120,0.00755854,0.00000000,-0.01398048
25,4.340653,1786950842.489293,2473,50000,0,2473,26,1667,0.010514,0.224335,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,17,4,0,0.667772,0.393634,0.000394,0.000510,1.703766,42,0.036354,,,,,,,,0,0,,SAFE,SAFE,,0.392253,0.506349,,0,1.000000,SAFE,1,current,50000,169.8111,0.98866928,-0.22951952,1.30717516,-0.03401362,1.57079637,0.98867291,-0.01793513,0.02763156,0.03531824,0.00870252,0.00000000,-0.01780269
26,4.517196,1786950842.659123,2427,50000,0,2427,28,1603,0.011537,0.223226,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,22,5,0,0.874339,0.389446,0.000305,0.000569,1.911397,47,0.036999,,,,,,,,0,0,,SAFE,SAFE,,0.388547,0.511433,,0,1.000000,SAFE,1,current,50000,185.9091,0.98544878,-0.22456402,1.31359780,-0.03255742,1.57079637,0.98541939,-0.01824204,0.02806970,0.03638009,0.00824846,0.00000000,-0.01842908
27,4.700353,1786950842.845064,2413,50000,0,2413,50,1667,0.020721,0.222605,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,26,4,0,1.040070,0.386124,0.000097,0.000150,2.077656,51,0.035998,,,,,,,,0,0,,SAFE,SAFE,,0.384732,0.505496,,0,1.000000,SAFE,1,current,50000,181.6090,0.98196411,-0.21935174,1.32033241,-0.03112322,1.57079637,0.98196042,-0.01902562,0.02845805,0.03676970,0.00783046,0.00000000,-0.01888536
28,4.876709,1786950843.026692,2386,50000,0,2386,33,1676,0.013831,0.223683,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,30,4,0,1.206104,0.382833,0.000301,0.000514,2.243925,55,0.035213,,,,,,,,0,0,,SAFE,SAFE,,0.381028,,,1,1.000000,SAFE,0,current,50000,156.0173,0.97867757,-0.21446593,1.32662308,-0.02975871,1.57079637,0.97867024,-0.01863579,0.02770418,0.03567024,0.00773721,0.00000000,-0.01865641
29,5.035461,1786950843.182727,2397,50000,0,2397,16,1697,0.006675,0.224774,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,34,4,0,1.372008,0.379525,0.000195,0.000323,2.410167,59,0.035008,,,,,,,,0,0,,SAFE,SAFE,,0.378042,0.512153,,0,1.000000,SAFE,1,current,50000,178.8141,0.97561109,-0.21003497,1.33226442,-0.02849324,1.57079637,0.97560745,-0.01931623,0.02791132,0.03553567,0.00797138,0.00000000,-0.01929295
30,5.215508,1786950843.361558,2395,50000,0,2395,36,1687,0.015031,0.224372,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,38,4,0,1.537629,0.376238,0.000494,0.000631,2.575769,63,0.034179,,,,,,,,0,0,,SAFE,SAFE,,0.374940,0.495534,,0,1.000000,SAFE,1,current,50000,166.2748,0.97218150,-0.20505376,1.33847082,-0.02714341,1.57079637,0.97217417,-0.01904824,0.02766603,0.03447082,0.00749709,0.00000000,-0.01906876
31,5.381056,1786950843.527853,2278,50000,0,2278,28,1647,0.012291,0.224646,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,42,4,0,1.703766,0.372836,0.000399,0.000649,2.741887,67,0.033782,,,,,,,,0,0,,SAFE,SAFE,,0.371240,0.505101,,0,1.000000,SAFE,1,current,50000,175.8812,0.96898299,-0.20053476,1.34417820,-0.02600632,1.57079637,0.96897930,-0.01932073,0.02729726,0.03447574,0.00686864,0.00000000,-0.01929877
32,5.558638,1786950843.703755,2363,50000,0,2363,49,1649,0.020736,0.222900,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,47,5,0,1.911397,0.368727,0.000203,0.000356,2.949602,72,0.034428,,,,,,,,0,0,,SAFE,SAFE,,0.368230,0.493423,,0,1.000000,SAFE,1,current,50000,168.0895,0.96556801,-0.19578099,1.35024142,-0.02481788,1.57079637,0.96558273,-0.01923054,0.02676951,0.03414333,0.00669237,0.00000000,-0.01912683
33,5.726114,1786950843.871865,2531,50000,0,2531,47,1761,0.018570,0.223421,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,51,4,0,2.077656,0.365443,0.000100,0.000348,3.115937,76,0.033830,,,,,,,,0,0,,SAFE,SAFE,,0.364534,0.500394,,0,1.000000,SAFE,1,current,50000,183.1801,0.96222645,-0.19121796,1.35598195,-0.02365144,1.57079637,0.96221548,-0.01995234,0.02724575,0.03427651,0.00696475,0.00000000,-0.02010573
34,5.908484,1786950844.055064,2461,50000,0,2461,20,1734,0.008127,0.224636,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,55,4,0,2.243925,0.362031,0.000098,0.000158,3.282155,80,0.032961,,,,,,,,0,0,,SAFE,SAFE,,0.360832,0.477392,,0,1.000000,SAFE,1,current,50000,194.9526,0.95863914,-0.18636882,1.36199379,-0.02242999,1.57079637,0.95867950,-0.01967051,0.02658959,0.03296514,0.00669767,0.00000000,-0.01938911
35,6.106056,1786950844.250046,2500,50000,0,2500,45,1798,0.018000,0.221601,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,60,5,0,2.451738,0.357947,0.000001,0.000015,3.489532,85,0.032770,,,,,,,,0,0,,SAFE,SAFE,,0.356544,0.458302,,0,1.000000,SAFE,1,current,50000,192.5014,0.95465928,-0.18104285,1.36856687,-0.02116819,1.57079637,0.95463365,-0.02014385,0.02695711,0.03326928,0.00638654,0.00000000,-0.02047781
36,6.297219,1786950844.442567,2501,50000,0,2501,38,1661,0.015194,0.224264,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,64,4,0,2.617346,0.354623,0.000489,0.000583,3.654886,89,0.031670,,,,,,,,0,0,,SAFE,SAFE,,0.352934,0.469384,,0,1.000000,SAFE,1,current,50000,178.1492,0.95078218,-0.17601766,1.37468159,-0.02004211,1.57079637,0.95078218,-0.02028164,0.02628745,0.03198692,0.00589069,0.00000000,-0.02014757
37,6.470358,1786950844.620734,2416,50000,0,2416,21,1654,0.008692,0.224466,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,69,5,0,2.824971,0.350435,0.000204,0.000352,3.861701,94,0.032216,,,,,,,,0,0,,SAFE,SAFE,,0.349831,0.470466,,0,1.000000,SAFE,1,current,50000,174.6958,0.94722420,-0.17143263,1.38033772,-0.01902606,1.57079637,0.94721687,-0.02054989,0.02648183,0.03266818,0.00586839,0.00000000,-0.02059224
38,6.647310,1786950844.795463,2538,50000,0,2538,31,1793,0.012214,0.224209,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,73,4,0,2.991158,0.347128,0.000003,0.000022,4.027953,98,0.031651,,,,,,,,0,0,,SAFE,SAFE,,0.346144,0.459922,,0,1.000000,SAFE,1,current,50000,177.1452,0.94361490,-0.16686593,1.38592768,-0.01802836,1.57079637,0.94360018,-0.02039704,0.02580754,0.03159025,0.00563827,0.00000000,-0.02043881
39,6.824650,1786950844.972626,2449,50000,0,2449,30,1757,0.012250,0.224525,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,77,4,0,3.157439,0.343830,0.000306,0.000136,4.194579,102,0.030984,,,,,,,,0,0,,SAFE,SAFE,,0.342538,0.453051,,0,1.000000,SAFE,1,current,50000,188.4295,0.93996519,-0.16232857,1.39138210,-0.01703065,1.57079637,0.93997622,-0.02058028,0.02558561,0.03075682,0.00562593,0.00000000,-0.02043508
40,7.012767,1786950845.161073,2449,50000,0,2449,24,1659,0.009800,0.223289,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,82,5,0,3.365223,0.339639,0.000204,0.000348,4.402245,107,0.031138,,,,,,,,0,0,,SAFE,SAFE,,0.338838,0.443855,,0,1.000000,SAFE,1,current,50000,163.3873,0.93600374,-0.15746477,1.39724362,-0.01601094,1.57079637,0.93598539,-0.02105847,0.02585526,0.03115901,0.00542065,0.00000000,-0.02121468
41,7.175156,1786950845.324478,2329,50000,0,2329,31,1696,0.013310,0.223869,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,86,4,0,3.530943,0.336339,0.000202,0.000312,4.567094,111,0.030610,,,,,,,,0,0,,SAFE,SAFE,,0.335732,0.434794,,0,1.000000,SAFE,1,current,50000,167.7280,0.93248606,-0.15328689,1.40224314,-0.01517096,1.57079637,0.93251908,-0.02166201,0.02572752,0.03078717,0.00517261,0.00000000,-0.02134562
42,7.346854,1786950845.492223,2438,50000,0,2438,52,1759,0.021329,0.223179,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,90,4,0,3.696357,0.333039,0.000099,0.000165,4.733031,115,0.030246,,,,,,,,0,0,,SAFE,SAFE,,0.332033,0.412005,,0,1.000000,SAFE,1,current,50000,167.1769,0.92887312,-0.14896962,1.40740407,-0.01434933,1.57079637,0.92887676,-0.02104244,0.02514461,0.03005825,0.00478538,0.00000000,-0.02121359
43,7.511681,1786950845.659418,2544,50000,1,2544,76,1745,0.029874,0.223567,1,0,0,0.441451,upperArm_Link,0,0.619207,-0.484224,0.354208,,,,,no_stable_track,RUNNING,1,94,4,0,3.861701,0.329729,0.000105,0.000176,4.899172,119,0.029880,0.000000,0.000000,0.000000,0.000000,0.096163,1,0.019115,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready",SAFE,SAFE,,0.328933,0.429120,,0,1.000000,SAFE,1,current,50000,167.9058,0.92531514,-0.14484309,1.41237795,-0.01357170,1.57079637,0.92532611,-0.02158609,0.02503547,0.03017633,0.00471779,0.00000000,-0.02154161
44,7.680918,1786950845.827341,2419,50000,1,2419,144,1789,0.059529,0.223972,1,0,0,0.422031,upperArm_Link,0,0.615901,-0.469037,0.379731,,,,,no_stable_track,RUNNING,1,98,4,0,4.027953,0.326325,0.000103,0.000169,5.065326,123,0.029363,0.058322,-0.055791,-0.001044,-0.016961,0.101461,2,0.020031,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready",SAFE,SAFE,,0.325226,0.413691,,0,1.000000,SAFE,1,current,50000,180.7437,0.92162138,-0.14060286,1.41741037,-0.01279408,1.57079637,0.92162871,-0.02182607,0.02505511,0.02973609,0.00459489,0.00000000,-0.02184756
45,7.860573,1786950846.008103,2488,50000,1,2488,153,1755,0.061495,0.224259,1,1,0,0.402149,upperArm_Link,0,0.615090,-0.459548,0.381089,,,,,predicted_track_not_dynamic,RUNNING,1,102,4,0,4.194579,0.323035,0.000201,0.000279,5.231745,127,0.028600,0.075344,-0.048570,0.056965,0.008526,0.105179,3,0.023102,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready",SAFE,SAFE,0.012305,0.322042,0.395350,,0,1.000000,SAFE,1,current,50000,171.2763,0.91769660,-0.13614987,1.42264473,-0.01200912,1.57079637,0.91767091,-0.02184623,0.02478632,0.02913561,0.00436925,0.00000000,-0.02203003
46,8.032361,1786950846.179397,2445,50000,1,2445,128,1666,0.052352,0.223971,1,1,0,0.416439,upperArm_Link,0,0.620362,-0.455595,0.380929,,,,,predicted_track_not_dynamic,RUNNING,1,106,4,0,4.360403,0.319730,0.000298,0.000429,5.397969,131,0.028350,0.039464,0.002348,0.035923,0.016171,0.101252,4,0.008345,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready",SAFE,SAFE,0.014759,0.317736,0.395595,,0,1.000000,SAFE,1,current,50000,185.1702,0.91391486,-0.13198665,1.42743874,-0.01126085,1.57079637,0.91391486,-0.02201389,0.02423455,0.02790639,0.00435580,0.00000000,-0.02186435
47,8.215244,1786950846.364585,2549,50000,1,2549,166,1769,0.065124,0.224696,1,1,0,0.401432,upperArm_Link,0,0.620699,-0.447761,0.374398,,,,,predicted_track_not_dynamic,RUNNING,1,111,5,0,4.567094,0.315644,0.000102,0.000169,5.605631,136,0.028515,0.050265,-0.003237,0.050102,0.002426,0.104562,5,0.015307,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.022259,0.314733,0.375995,,0,1.000000,SAFE,1,current,50000,188.4148,0.90981400,-0.12750065,1.43268418,-0.01049423,1.57079256,0.90981030,-0.02242347,0.02452939,0.02868207,0.00419186,-0.00002086,-0.02244368
48,8.409901,1786950846.553031,2598,50000,1,2598,162,1763,0.062356,0.224716,1,1,0,0.416153,upperArm_Link,0,0.626656,-0.435745,0.379056,,,,,predicted_track_not_dynamic,RUNNING,1,115,4,0,4.733031,0.312244,0.000397,0.000547,5.771748,140,0.027187,0.055472,0.018214,0.051210,0.011088,0.108322,6,0.012161,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.025358,0.310441,0.382931,,0,1.000000,SAFE,1,current,50000,195.4339,0.90543437,-0.12280191,1.43819714,-0.00973495,1.57079637,0.90541607,-0.02249925,0.02413859,0.02832141,0.00390062,0.00001960,-0.02257427
