frame,t_s,track_id,age,center_x,center_y,center_z,instant_speed_m_s,window_speed_m_s,median_speed_m_s,raw_cluster_speed_m_s,window_velocity_x_m_s,window_velocity_y_m_s,window_velocity_z_m_s,cluster_radius_raw_m,tracked_radius_m,risk_radius_m,raw_radius_m,association_error_m,valid_streak,dynamic_state,prediction_ready,dynamic_valid,block_reason
43,7.511681,1,1,0.612056,-0.473351,0.368209,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.096163,0.103781,0.158781,0.096163,0.019115,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
44,7.680918,1,2,0.602687,-0.473526,0.365361,0.000000,0.058322,0.058322,0.177956,-0.055791,-0.001044,-0.016961,0.101461,0.114388,0.169388,0.101461,0.020031,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
45,7.860573,1,3,0.595120,-0.453488,0.371182,0.012305,0.075344,0.075344,0.053216,-0.048570,0.056965,0.008526,0.105179,0.118995,0.173995,0.105179,0.023102,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
46,8.032361,1,4,0.613277,-0.454672,0.376618,0.014759,0.039464,0.039464,0.038477,0.002348,0.035923,0.016171,0.101252,0.111578,0.166578,0.101252,0.008345,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
47,8.215244,1,5,0.609773,-0.438020,0.369920,0.022259,0.050265,0.050265,0.055107,-0.003237,0.050102,0.002426,0.104562,0.123279,0.178279,0.104562,0.015307,0,0,0,0,"speed_ok,valid_streak_not_ready"
48,8.409901,1,6,0.615904,-0.436363,0.373407,0.025358,0.055472,0.055472,0.075335,0.018214,0.051210,0.011088,0.108322,0.121910,0.176910,0.108322,0.012161,0,0,0,0,"speed_ok,valid_streak_not_ready"
49,8.602521,1,7,0.605318,-0.431209,0.371976,0.026152,0.033112,0.033112,0.024815,0.013774,0.030092,0.001072,0.109947,0.123399,0.178399,0.109947,0.022706,0,0,0,0,"speed_ok,valid_streak_not_ready"
50,8.787831,1,8,0.610924,-0.428206,0.371624,0.000000,0.035779,0.035779,0.071073,-0.003114,0.035025,-0.006610,0.116758,0.135515,0.190515,0.116758,0.018128,0,0,0,0,"speed_ok,valid_streak_not_ready"
51,8.962384,1,9,0.614292,-0.433559,0.367025,0.000000,0.009361,0.009361,0.072079,0.006061,0.005984,-0.003883,0.118285,0.136578,0.191578,0.118285,0.027914,0,0,0,0,"speed_ok,valid_streak_not_ready"
52,9.156138,1,10,0.615605,-0.415632,0.372890,0.010714,0.027721,0.027721,0.103481,-0.000400,0.027710,-0.000691,0.118728,0.134908,0.189908,0.118728,0.022035,0,0,0,0,"speed_ok,valid_streak_not_ready"
53,9.343177,1,11,0.621414,-0.407498,0.376748,0.020625,0.039832,0.039832,0.055565,0.022068,0.032508,0.006542,0.116690,0.134456,0.189456,0.116690,0.019071,0,0,0,0,"speed_ok,valid_streak_not_ready"
54,9.513817,1,12,0.616695,-0.405311,0.363457,0.023396,0.034441,0.034441,0.051308,0.007955,0.031561,-0.011258,0.124190,0.144073,0.199073,0.124190,0.025745,0,0,0,0,"speed_ok,valid_streak_not_ready"
55,9.703470,1,13,0.615922,-0.393644,0.366097,0.028118,0.054002,0.054002,0.078185,0.002204,0.053943,-0.001254,0.119825,0.137480,0.192480,0.119825,0.023650,0,0,0,0,"speed_ok,valid_streak_not_ready"
56,9.876451,1,14,0.614213,-0.390057,0.369640,0.030297,0.035705,0.035705,0.031935,-0.001924,0.035368,-0.004495,0.123459,0.139347,0.194347,0.123459,0.020238,0,0,0,0,"speed_ok,valid_streak_not_ready"
