frame,t_s,cluster_index,dynamic_tracker_input,radius_in_legacy_band,point_count,center_x,center_y,center_z,raw_radius_m,bbox_dx_m,bbox_dy_m,bbox_dz_m,raw_centroid_speed_m_s
29,5.199527,0,1,1,53,0.474552,-0.490818,0.357613,0.089824,0.133967,0.046175,0.174662,
30,5.375006,0,1,1,56,0.519350,-0.473730,0.329266,0.095945,0.148848,0.079371,0.167504,0.313845
31,5.560425,0,1,1,110,0.504875,-0.466124,0.371503,0.099325,0.137615,0.082263,0.181573,0.242708
32,5.736319,0,1,1,104,0.505681,-0.461766,0.364346,0.099846,0.151567,0.084708,0.182043,0.046892
33,5.917842,0,1,0,126,0.510817,-0.455250,0.374838,0.100935,0.143413,0.077319,0.179070,0.075754
34,6.108789,0,1,0,134,0.506387,-0.447536,0.378915,0.101481,0.153744,0.085485,0.168192,0.051072
35,6.310608,0,1,0,133,0.512119,-0.440583,0.375959,0.101271,0.151471,0.098963,0.166593,0.046442
36,6.510993,0,1,0,133,0.523261,-0.437222,0.377576,0.103029,0.125963,0.120165,0.184971,0.058712
37,6.710880,0,1,0,180,0.521482,-0.417751,0.374284,0.107507,0.153236,0.165692,0.177592,0.099574
38,6.895856,0,1,0,178,0.521959,-0.417046,0.382025,0.112073,0.152926,0.148371,0.180956,0.042250
39,7.084403,0,1,0,218,0.519193,-0.408837,0.376852,0.115336,0.194891,0.168354,0.176542,0.054488
40,7.275053,0,1,0,228,0.517903,-0.398034,0.386188,0.113297,0.168863,0.194784,0.193399,0.074060
41,7.455483,0,1,0,216,0.521839,-0.396447,0.383257,0.117161,0.165752,0.212847,0.175482,0.028174
42,7.635360,0,1,0,213,0.526085,-0.382887,0.380216,0.108540,0.138679,0.186178,0.173127,0.081103
43,7.819070,0,1,0,226,0.528453,-0.378957,0.378511,0.112262,0.134187,0.193326,0.177647,0.026670
44,8.023853,0,1,0,225,0.530419,-0.364616,0.375248,0.119399,0.160494,0.184965,0.181421,0.073344
45,8.223721,0,1,0,168,0.541110,-0.350433,0.369169,0.112754,0.113786,0.183433,0.185273,0.093457
46,8.401783,0,1,0,205,0.533447,-0.331085,0.365267,0.118577,0.167344,0.201882,0.184267,0.117499
