frame,t_s,track_id,age,center_x,center_y,center_z,instant_speed_m_s,window_speed_m_s,median_speed_m_s,raw_cluster_speed_m_s,window_velocity_x_m_s,window_velocity_y_m_s,window_velocity_z_m_s,raw_window_speed_m_s,filtered_speed_m_s,raw_window_velocity_x_m_s,raw_window_velocity_y_m_s,raw_window_velocity_z_m_s,velocity_ema_alpha,cluster_radius_raw_m,tracked_radius_m,risk_radius_m,raw_radius_m,association_error_m,valid_streak,dynamic_state,prediction_ready,dynamic_valid,block_reason
29,5.199527,1,1,0.468095,-0.478118,0.357720,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000,0.089824,0.105509,0.160509,0.089824,0.014248,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
30,5.375006,1,2,0.519816,-0.481907,0.352953,0.026410,0.190738,0.190738,0.313845,0.189430,-0.013877,-0.017459,0.293443,0.190738,0.291430,-0.021350,-0.026860,0.650,0.095945,0.117723,0.172723,0.095945,0.025062,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
31,5.560425,1,3,0.492591,-0.453144,0.364883,0.025444,0.158793,0.158793,0.242708,0.158436,0.006924,-0.008081,0.098077,0.158793,0.067282,0.068594,0.019675,0.250,0.099325,0.113075,0.168075,0.099325,0.019058,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
32,5.736319,1,4,0.493058,-0.449896,0.360697,0.026956,0.126979,0.126979,0.046892,0.125213,0.020871,-0.003150,0.069529,0.126979,0.045923,0.051917,0.005477,0.250,0.099846,0.113847,0.168847,0.099846,0.017707,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
33,5.917842,1,5,0.489129,-0.449821,0.359968,0.000000,0.099965,0.099965,0.075754,0.095969,0.027974,-0.000641,0.049058,0.099965,0.029208,0.039292,0.003122,0.250,0.100935,0.123797,0.178797,0.100935,0.026850,1,1,1,0,valid_streak_not_ready
34,6.108789,1,6,0.488677,-0.447460,0.364989,0.000000,0.070162,0.070162,0.051072,0.062956,0.030896,0.002174,0.065326,0.070162,-0.042406,0.046911,0.016391,0.250,0.101481,0.117934,0.172934,0.101481,0.022530,2,1,1,1,
35,6.310608,1,7,0.499081,-0.436063,0.364120,0.010217,0.056067,0.056067,0.046442,0.048458,0.028129,0.002032,0.024323,0.056067,0.008632,0.022717,-0.001015,0.250,0.101271,0.117202,0.172202,0.101271,0.018182,3,1,1,1,
36,6.510993,1,8,0.514051,-0.430954,0.372730,0.020857,0.051611,0.051611,0.058712,0.043166,0.027812,0.005184,0.039779,0.051611,0.027176,0.024520,0.015576,0.250,0.103029,0.115452,0.170452,0.103029,0.012149,4,1,1,1,
37,6.710880,1,9,0.513622,-0.411048,0.365810,0.030634,0.057030,0.057030,0.099574,0.039398,0.040425,0.008129,0.058149,0.057030,0.030806,0.048768,0.007347,0.650,0.107507,0.130844,0.185844,0.107507,0.013361,5,1,1,1,
38,6.895856,1,10,0.510039,-0.424099,0.367719,0.000000,0.054484,0.054484,0.042250,0.036877,0.039490,0.007013,0.040334,0.054484,0.027118,0.029656,0.003466,0.250,0.112073,0.126682,0.181682,0.112073,0.019912,6,1,1,1,
39,7.084403,1,11,0.506325,-0.418224,0.369093,0.000000,0.046093,0.046093,0.054488,0.029108,0.035248,0.005906,0.025869,0.046093,0.009424,0.023207,0.006470,0.250,0.115336,0.128544,0.183544,0.115336,0.017717,7,1,1,1,
40,7.275053,1,12,0.520990,-0.399016,0.371493,0.015199,0.041131,0.041131,0.074060,0.022718,0.033990,0.004514,0.042913,0.041131,0.009104,0.041905,-0.001622,0.250,0.113297,0.144575,0.199575,0.113297,0.015047,8,1,1,1,
41,7.455483,1,13,0.517137,-0.394376,0.356408,0.023365,0.038643,0.038643,0.028174,0.019476,0.033347,0.001387,0.026083,0.038643,0.004712,0.022346,-0.012601,0.250,0.117161,0.145290,0.200290,0.117161,0.027337,9,1,1,1,
42,7.635360,1,14,0.516423,-0.392654,0.371405,0.025707,0.044808,0.044808,0.081103,0.015175,0.042136,-0.001424,0.043590,0.044808,0.008616,0.042439,0.004975,0.650,0.108540,0.133334,0.188334,0.108540,0.016320,10,1,1,1,
43,7.819070,1,15,0.522012,-0.380105,0.365195,0.031313,0.046604,0.046604,0.026670,0.014894,0.044034,-0.003339,0.056004,0.046604,0.021218,0.051560,-0.005273,0.650,0.112262,0.132121,0.187121,0.112262,0.014837,11,1,1,1,
44,8.023853,1,16,0.513023,-0.369296,0.361845,0.034181,0.044231,0.044231,0.073344,0.009645,0.042986,-0.003952,0.043109,0.044231,-0.010651,0.039731,-0.012898,0.250,0.119399,0.138759,0.193759,0.119399,0.022454,12,1,1,1,
45,8.223721,1,17,0.518000,-0.361485,0.355605,0.036935,0.045733,0.045733,0.093457,0.002732,0.045323,-0.005469,0.042974,0.045733,0.001126,0.042946,-0.001048,0.650,0.112754,0.132740,0.187740,0.112754,0.028987,13,1,1,1,
46,8.401783,1,18,0.507314,-0.329544,0.358254,0.051378,0.066063,0.066063,0.117499,-0.006476,0.064235,-0.014009,0.084895,0.066063,-0.011879,0.082292,-0.017148,0.650,0.118577,0.146043,0.201043,0.118577,0.027101,14,1,1,1,
