frame,t_s,track_id,age,center_x,center_y,center_z,instant_speed_m_s,window_speed_m_s,median_speed_m_s,raw_cluster_speed_m_s,window_velocity_x_m_s,window_velocity_y_m_s,window_velocity_z_m_s,cluster_radius_raw_m,tracked_radius_m,risk_radius_m,raw_radius_m,association_error_m,valid_streak,dynamic_state,prediction_ready,dynamic_valid,block_reason
62,8.218200,1,1,0.696986,-0.525437,0.370317,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.122678,0.140150,0.195150,0.122678,0.032798,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
63,8.370142,1,2,0.686948,-0.525529,0.371760,0.000000,0.068080,0.068080,0.035477,-0.067384,-0.000618,0.009691,0.123602,0.140590,0.195590,0.123602,0.036586,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
65,8.644843,1,3,0.688200,-0.506110,0.369439,0.000000,0.050144,0.050144,0.048559,-0.020734,0.045610,-0.002072,0.131192,0.154258,0.209258,0.131192,0.026173,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
66,8.806290,1,4,0.691313,-0.501502,0.374526,0.010427,0.042679,0.042679,0.107207,-0.009703,0.040933,0.007199,0.124250,0.145083,0.200083,0.124250,0.031495,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
67,8.965032,1,5,0.702985,-0.484379,0.377180,0.025001,0.056443,0.056443,0.042283,0.008050,0.055102,0.009210,0.122004,0.146077,0.201077,0.122004,0.013293,0,0,0,0,"speed_ok,valid_streak_not_ready"
68,9.144991,1,6,0.691409,-0.492570,0.370703,0.000000,0.042968,0.042968,0.030629,0.005760,0.042558,-0.001365,0.126115,0.143137,0.198137,0.126115,0.029639,0,0,0,0,"speed_ok,valid_streak_not_ready"
69,9.306155,1,7,0.698052,-0.480386,0.373559,0.012043,0.042198,0.042198,0.018328,0.014925,0.038973,0.006243,0.124956,0.155187,0.210187,0.124956,0.017692,0,0,0,0,"speed_ok,valid_streak_not_ready"
70,9.484952,1,8,0.691678,-0.478323,0.366189,0.016959,0.036306,0.036306,0.030733,0.000539,0.034160,-0.012286,0.128559,0.157116,0.212116,0.128559,0.027941,0,0,0,0,"speed_ok,valid_streak_not_ready"
71,9.640497,1,9,0.689865,-0.466771,0.372413,0.025107,0.033210,0.033210,0.192519,-0.019391,0.026024,-0.007045,0.121556,0.148288,0.203288,0.121556,0.034335,0,0,0,0,"speed_ok,valid_streak_not_ready"
72,9.802153,1,10,0.694909,-0.430290,0.361109,0.047798,0.096009,0.096009,0.126516,0.005325,0.094743,-0.014596,0.125570,0.164945,0.219945,0.125570,0.026934,1,1,1,0,valid_streak_not_ready
73,9.957816,1,11,0.691286,-0.444505,0.374675,0.046053,0.055683,0.055683,0.070849,-0.010313,0.054694,0.001701,0.122997,0.149367,0.204367,0.122997,0.027529,2,1,1,1,
74,10.119019,1,12,0.685990,-0.449698,0.361092,0.000000,0.046576,0.046576,0.064824,-0.008943,0.045002,-0.008013,0.128153,0.151907,0.206907,0.128153,0.037756,3,1,1,1,
75,10.277014,1,13,0.694834,-0.423964,0.374305,0.019534,0.067914,0.067914,0.134021,0.007823,0.067396,0.002979,0.121134,0.147908,0.202908,0.121134,0.024109,4,1,1,1,
76,10.433389,1,14,0.694899,-0.407481,0.372415,0.037262,0.040534,0.040534,0.105123,-0.000016,0.036317,0.018002,0.123777,0.146276,0.201276,0.123777,0.021134,5,1,1,1,
77,10.593113,1,15,0.707240,-0.411345,0.383934,0.041497,0.059822,0.059822,0.084761,0.025153,0.052278,0.014597,0.118198,0.147530,0.202530,0.118198,0.018787,6,1,1,1,
78,10.773225,1,16,0.688081,-0.387058,0.372624,0.051358,0.101094,0.101094,0.202973,0.003318,0.099370,0.018294,0.121587,0.146214,0.201214,0.121587,0.030461,7,1,1,1,
79,10.951984,1,17,0.683119,-0.381366,0.362240,0.051138,0.067856,0.067856,0.046054,-0.017358,0.063116,-0.017876,0.126295,0.157128,0.212128,0.126295,0.036390,8,1,1,1,
80,11.126228,1,18,0.694663,-0.356014,0.368466,0.061400,0.074135,0.074135,0.051341,-0.000338,0.073916,-0.005672,0.124214,0.164568,0.219568,0.124214,0.023316,9,1,1,1,
81,11.282895,1,19,0.676767,-0.368339,0.362979,0.056488,0.082108,0.082108,0.116369,-0.044113,0.062255,-0.030333,0.128560,0.154651,0.209651,0.128560,0.033623,10,1,1,1,
82,11.443989,1,20,0.677890,-0.336980,0.361948,0.067170,0.075401,0.075401,0.134800,-0.014718,0.072325,-0.015419,0.132314,0.170798,0.225798,0.132314,0.028127,11,1,1,1,
83,11.612932,1,21,0.683422,-0.315378,0.370115,0.075910,0.101050,0.101050,0.102609,0.000461,0.100337,0.011974,0.124459,0.154893,0.209893,0.124459,0.023670,12,1,1,1,
84,11.771036,1,22,0.691380,-0.320722,0.364293,0.071289,0.055382,0.055382,0.097399,-0.005095,0.054766,-0.006475,0.122856,0.151136,0.206136,0.122856,0.026344,13,1,1,1,
85,11.924498,1,23,0.675354,-0.300599,0.369706,0.075168,0.106361,0.106361,0.170937,-0.002207,0.105818,0.010507,0.127121,0.149754,0.204754,0.127121,0.035030,14,1,1,1,
86,12.081278,1,24,0.670638,-0.286617,0.366881,0.078650,0.079877,0.079877,0.154196,-0.011331,0.078692,0.007708,0.132026,0.158106,0.213106,0.132026,0.033114,15,1,1,1,
87,12.242961,1,25,0.694794,-0.287865,0.377702,0.071128,0.048497,0.048497,0.101240,0.017952,0.043431,0.011977,0.120898,0.146814,0.201814,0.120898,0.016597,16,1,1,1,
88,12.408784,1,26,0.680923,-0.270887,0.372192,0.071169,0.081459,0.081459,0.047356,-0.016531,0.078780,0.012486,0.125257,0.156307,0.211307,0.125257,0.025467,17,1,1,1,
89,12.568103,1,27,0.692450,-0.265163,0.357794,0.068371,0.064855,0.064855,0.051837,0.026972,0.055906,-0.018793,0.122237,0.145025,0.200025,0.122237,0.030678,18,1,1,1,
90,12.713271,1,28,0.671454,-0.262840,0.367513,0.062368,0.037650,0.037650,0.110470,0.001290,0.037615,0.001001,0.128447,0.151736,0.206736,0.128447,0.033027,19,1,1,1,
91,12.876440,1,29,0.673657,-0.253118,0.369781,0.059049,0.065389,0.065389,0.020412,-0.033358,0.054834,-0.012500,0.128133,0.147765,0.202765,0.128133,0.029568,20,1,1,1,
92,13.034925,1,30,0.679858,-0.264397,0.370339,0.000000,0.010739,0.010739,0.045067,-0.001673,0.010200,-0.002913,0.129351,0.147180,0.202180,0.129351,0.027068,21,1,1,1,
93,13.202895,1,31,0.677933,-0.259990,0.376400,0.000000,0.037681,0.037681,0.085800,-0.022641,0.008068,0.029020,0.122422,0.149080,0.204080,0.122422,0.029786,22,1,1,1,
94,13.377021,1,32,0.684304,-0.232814,0.365186,0.017961,0.049545,0.049545,0.048171,0.019444,0.045434,-0.003522,0.126452,0.156599,0.211599,0.126452,0.027599,23,1,1,1,
95,13.534318,1,33,0.665737,-0.253037,0.368586,0.000000,0.012159,0.012159,0.065575,-0.012022,0.000124,-0.001814,0.126061,0.153775,0.208775,0.126061,0.036189,24,1,1,1,
96,13.693227,1,34,0.663530,-0.223348,0.366065,0.019569,0.067598,0.067598,0.092405,-0.024868,0.062520,-0.006510,0.129951,0.163452,0.218452,0.129951,0.036337,25,1,1,1,
97,13.850710,1,35,0.681938,-0.199736,0.372599,0.039310,0.092921,0.092921,0.116888,0.006150,0.092533,-0.005837,0.122477,0.153774,0.208774,0.122477,0.025156,26,1,1,1,
98,14.017435,1,36,0.670822,-0.196964,0.347965,0.047404,0.065100,0.065100,0.084395,-0.020900,0.055574,-0.026695,0.136807,0.186220,0.241220,0.136807,0.040627,27,1,1,1,
99,14.191678,1,37,0.664895,-0.179154,0.350936,0.056671,0.115845,0.115845,0.068745,-0.001284,0.112667,-0.026916,0.140201,0.194589,0.249589,0.140201,0.035475,28,1,1,1,
