frame,t_s,cluster_index,dynamic_tracker_input,radius_in_legacy_band,point_count,center_x,center_y,center_z,raw_radius_m,bbox_dx_m,bbox_dy_m,bbox_dz_m,raw_centroid_speed_m_s
62,8.218200,0,1,0,192,0.710652,-0.498459,0.383011,0.122678,0.149031,0.177954,0.211722,
63,8.370142,0,1,0,195,0.708173,-0.500142,0.387365,0.123602,0.151374,0.182900,0.193355,0.035477
65,8.644843,0,1,0,225,0.710479,-0.493929,0.375785,0.131192,0.149803,0.222546,0.208795,
66,8.806290,0,1,0,214,0.711860,-0.481772,0.387959,0.124250,0.140602,0.200099,0.204057,0.107207
67,8.965032,0,1,0,229,0.708169,-0.476306,0.386381,0.122004,0.133440,0.205406,0.199928,0.042283
68,9.144991,0,1,0,240,0.709563,-0.472476,0.382748,0.126115,0.150716,0.203710,0.210199,0.030629
69,9.306155,0,1,0,241,0.710285,-0.470110,0.381159,0.124956,0.146029,0.221557,0.196401,0.018328
70,9.484952,0,1,0,212,0.715325,-0.470779,0.379019,0.128559,0.141627,0.217922,0.210144,0.030733
71,9.640497,0,1,0,237,0.705601,-0.447344,0.395947,0.121556,0.139221,0.197930,0.201000,0.192519
72,9.802153,0,1,0,230,0.711326,-0.433850,0.382162,0.125570,0.136791,0.215557,0.209272,0.126516
73,9.957816,0,1,0,224,0.706865,-0.429130,0.391371,0.122997,0.134126,0.202347,0.198040,0.070849
74,10.119019,0,1,0,227,0.709812,-0.428655,0.381469,0.128153,0.139127,0.208272,0.205271,0.064824
75,10.277014,0,1,0,234,0.704560,-0.411403,0.392440,0.121134,0.141637,0.192631,0.198944,0.134021
76,10.433389,0,1,0,244,0.704850,-0.396275,0.387317,0.123777,0.138538,0.204106,0.203312,0.105123
77,10.593113,0,1,0,188,0.716580,-0.398934,0.394502,0.118198,0.131699,0.181975,0.206504,0.084761
78,10.773225,0,1,0,242,0.701760,-0.371043,0.394631,0.121587,0.136249,0.194865,0.199306,0.202973
79,10.951984,0,1,0,241,0.704784,-0.366237,0.387259,0.126295,0.157769,0.190337,0.213030,0.046054
80,11.126228,0,1,0,239,0.700813,-0.359077,0.390747,0.124214,0.146202,0.208200,0.202285,0.051341
81,11.282895,0,1,0,212,0.705184,-0.353748,0.373472,0.128560,0.133015,0.218476,0.209572,0.116369
82,11.443989,0,1,0,265,0.701202,-0.333278,0.377243,0.132314,0.157985,0.216818,0.210273,0.134800
83,11.612932,0,1,0,221,0.702217,-0.317670,0.384320,0.124459,0.144032,0.197330,0.197547,0.102609
84,11.771036,0,1,0,193,0.708496,-0.305347,0.377125,0.122856,0.133757,0.202736,0.201319,0.097399
85,11.924498,0,1,0,234,0.696177,-0.291952,0.396515,0.127121,0.165956,0.193760,0.198381,0.170937
86,12.081278,0,1,0,223,0.702996,-0.286556,0.373914,0.132026,0.150588,0.204172,0.203806,0.154196
87,12.242961,0,1,0,202,0.704672,-0.280946,0.389104,0.120898,0.134783,0.192449,0.198781,0.101240
88,12.408784,0,1,0,223,0.701947,-0.274605,0.386073,0.125257,0.133287,0.201635,0.199011,0.047356
89,12.568103,0,1,0,190,0.705769,-0.267469,0.385333,0.122237,0.147228,0.196148,0.224149,0.051837
90,12.713271,0,1,0,233,0.697782,-0.252308,0.384447,0.128447,0.143878,0.221471,0.204273,0.110470
91,12.876440,0,1,0,226,0.699571,-0.255041,0.383889,0.128133,0.147025,0.204966,0.200208,0.020412
92,13.034925,0,1,0,233,0.697019,-0.257709,0.390174,0.129351,0.173527,0.201444,0.203099,0.045067
93,13.202895,0,1,0,210,0.704363,-0.248128,0.383327,0.122422,0.134169,0.204450,0.206875,0.085800
94,13.377021,0,1,0,203,0.701912,-0.240256,0.385093,0.126452,0.134136,0.216444,0.206684,0.048171
95,13.534318,0,1,0,199,0.696467,-0.235973,0.377197,0.126061,0.168256,0.205809,0.209922,0.065575
96,13.693227,0,1,0,222,0.697820,-0.221304,0.377915,0.129951,0.154903,0.201817,0.211515,0.092405
97,13.850710,0,1,0,209,0.703421,-0.205200,0.384493,0.122477,0.131373,0.189034,0.204598,0.116888
98,14.017435,0,1,0,214,0.699223,-0.193917,0.376855,0.136807,0.147588,0.272444,0.206228,0.084395
99,14.191678,0,1,0,227,0.689162,-0.188077,0.375225,0.140201,0.208867,0.232579,0.214509,0.068745
