frame,t_s,timestamp,scene_points,robot_points,cluster_count,raw_point_count,roi_point_count,safety_roi_point_count,rho_retain,table_z_m,table_plane_valid,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_tau_s,predicted_object_id,trigger_block_reason,reference_state,reference_armed,reference_index,reference_index_step,reference_step_clamped,reference_time_s,reference_tcp_y_m,reference_actual_y_error_m,reference_joint_match_max_rad,reference_future_time_s,reference_future_index,reference_future_delta_q_max_rad,predicted_object_speed_m_s,predicted_object_velocity_x_m_s,predicted_object_velocity_y_m_s,predicted_object_velocity_z_m_s,predicted_object_radius_m,predicted_object_age,predicted_object_association_error_m,dynamic_object_prediction_ready,dynamic_object_valid,dynamic_object_block_reason,risk_state_current,risk_state_predicted,max_track_speed_m_s,motion_y_m,guard_distance_m,guard_object_id,guard_in_motion_direction,guard_speed_scale,guard_decision,guard_cluster_count,guard_robot_points_source,guard_robot_points_count,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s
0,0.112276,1786955295.911732,0,50000,0,0,0,0,0.000000,,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.591001,0.994846,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,113.9156,0.00000000,0.00000000,1.57079256,0.00000000,1.57079637,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1,0.224962,1786955296.025681,2509,50000,0,2509,33,1702,0.013153,0.223290,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.590986,0.994821,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.342131,,0,1.000000,SAFE,1,current,50000,206.1879,0.00002934,-0.00002934,1.57078171,-0.00002201,1.57079637,0.00002201,0.00026041,-0.00026041,-0.00009627,-0.00019531,0.00000000,0.00019531
2,0.399640,1786955296.231887,2287,50000,0,2287,37,1609,0.016178,0.223790,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.589029,0.990833,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.344430,,0,1.000000,SAFE,1,current,50000,156.9503,0.00402749,-0.00401649,1.56671381,-0.00164328,1.57079637,0.00400915,0.02288881,-0.02282581,-0.02328810,-0.00928152,0.00000000,0.02282581
3,0.554052,1786955296.388854,2410,50000,0,2410,27,1660,0.011203,0.223907,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.582596,0.977889,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.353043,,0,1.000000,SAFE,1,current,50000,170.0285,0.01695729,-0.01419160,1.55559611,-0.00346629,1.57079637,0.01708201,0.08373562,-0.06589577,-0.07200013,-0.01180613,0.00000000,0.08466205
4,0.725053,1786955296.558900,2358,50000,0,2358,28,1603,0.011874,0.223348,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.569351,0.951916,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.361408,,0,1.000000,SAFE,1,current,50000,170.7957,0.04293060,-0.02725712,1.54048371,-0.00532598,1.57079637,0.04307365,0.15188991,-0.07640613,-0.08837615,-0.01087533,0.00000000,0.15199714
5,0.895162,1786955296.729713,2335,50000,0,2335,34,1719,0.014561,0.222438,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.549234,0.913563,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.379227,,0,1.000000,SAFE,1,current,50000,168.0311,0.08128350,-0.04031897,1.52518809,-0.00717100,1.57079256,0.08156961,0.22546084,-0.07678521,-0.08991665,-0.01084610,-0.00002243,0.22630184
6,1.063850,1786955296.897763,2467,50000,0,2467,36,1730,0.014593,0.222654,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.521819,0.862830,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.407330,,0,1.000000,SAFE,1,current,50000,174.5248,0.13201600,-0.05339915,1.50998771,-0.00907103,1.57079637,0.13241215,0.30074712,-0.07754060,-0.09010929,-0.01126361,0.00002261,0.30139943
7,1.245161,1786955297.072308,2438,50000,0,2438,34,1715,0.013946,0.224774,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.484439,0.795716,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.447342,,0,1.000000,SAFE,1,current,50000,177.0175,0.19912991,-0.06725696,1.49374938,-0.01105177,1.57079637,0.19972414,0.37015799,-0.07643095,-0.08956040,-0.01092449,0.00000000,0.37125048
8,1.418312,1786955297.249343,2223,50000,0,2223,25,1641,0.011246,0.223859,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.441728,0.721208,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.486672,,0,1.000000,SAFE,1,current,50000,171.5761,0.27363855,-0.08072229,1.47809422,-0.01292980,1.57079637,0.27441618,0.43031191,-0.07776671,-0.09041370,-0.01084624,0.00000000,0.43137112
9,1.604914,1786955297.420937,2270,50000,0,2270,9,1671,0.003965,0.223914,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.394275,0.640584,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.501059,,0,1.000000,SAFE,1,current,50000,154.3821,0.35426182,-0.09493957,1.46143770,-0.01495455,1.57079256,0.35510179,0.43205889,-0.07619015,-0.08926203,-0.01085061,-0.00002044,0.43239300
