frame,t_s,track_id,age,center_x,center_y,center_z,instant_speed_m_s,window_speed_m_s,median_speed_m_s,raw_cluster_speed_m_s,window_velocity_x_m_s,window_velocity_y_m_s,window_velocity_z_m_s,raw_window_speed_m_s,filtered_speed_m_s,raw_window_velocity_x_m_s,raw_window_velocity_y_m_s,raw_window_velocity_z_m_s,velocity_ema_alpha,cluster_radius_raw_m,tracked_radius_m,risk_radius_m,raw_radius_m,association_error_m,valid_streak,dynamic_state,prediction_ready,dynamic_valid,block_reason
35,6.063261,1,1,0.508362,-0.476701,0.359846,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000,0.087232,0.098643,0.153643,0.087232,0.011976,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
37,6.389609,1,2,0.521025,-0.485043,0.368603,0.000000,0.034713,0.034713,0.089317,0.025104,-0.016536,0.017358,0.053404,0.034713,0.038621,-0.025441,0.026705,0.650,0.091518,0.100843,0.155843,0.091518,0.012088,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
38,6.563694,1,3,0.507238,-0.464844,0.362731,0.000000,0.026057,0.026057,0.067770,0.019602,-0.008090,0.015143,0.024461,0.026057,-0.002244,0.023667,0.005758,0.250,0.097626,0.111823,0.166823,0.097626,0.019305,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
39,6.730439,1,4,0.513403,-0.447068,0.365961,0.015107,0.028615,0.028615,0.059413,0.008858,0.025320,0.009963,0.045866,0.028615,0.007539,0.044308,0.009143,0.650,0.102219,0.112736,0.167736,0.102219,0.021787,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
40,6.917265,1,5,0.523840,-0.440340,0.367996,0.024564,0.043488,0.043488,0.100324,0.010829,0.041290,0.008313,0.047321,0.043488,0.018153,0.042643,0.009558,0.650,0.098194,0.122129,0.177129,0.098194,0.012925,0,0,0,0,"speed_ok,valid_streak_not_ready"
41,7.090535,1,6,0.523142,-0.436201,0.370264,0.029922,0.061240,0.061240,0.038392,0.011654,0.059807,0.006133,0.070161,0.061240,0.003037,0.070055,0.002382,0.650,0.099380,0.121271,0.176271,0.099380,0.018758,0,0,0,0,"speed_ok,valid_streak_not_ready"
42,7.270056,1,7,0.511984,-0.426670,0.368234,0.032961,0.058758,0.058758,0.069802,0.011477,0.057227,0.006771,0.055415,0.058758,0.006768,0.054437,0.007847,0.250,0.107897,0.123749,0.178749,0.107897,0.028657,0,0,0,0,"speed_ok,valid_streak_not_ready"
43,7.458075,1,8,0.530309,-0.424094,0.367584,0.033782,0.052824,0.052824,0.060999,0.011740,0.051202,0.005555,0.039473,0.052824,0.023358,0.031741,0.002242,0.250,0.103774,0.125432,0.180432,0.103774,0.019736,0,0,0,0,"speed_ok,valid_streak_not_ready"
44,7.640509,1,9,0.534556,-0.429497,0.372549,0.000000,0.045197,0.045197,0.034405,0.012853,0.043035,0.005055,0.022061,0.045197,0.014859,0.015036,0.006312,0.250,0.111818,0.130869,0.185869,0.111818,0.012369,0,0,0,0,"speed_ok,valid_streak_not_ready"
45,7.821998,1,10,0.531301,-0.415685,0.360576,0.010930,0.040371,0.040371,0.083107,0.014960,0.037457,0.001741,0.032799,0.040371,0.011099,0.027909,-0.013178,0.250,0.114054,0.140381,0.195381,0.114054,0.021374,0,0,0,0,"speed_ok,valid_streak_not_ready"
46,8.003204,1,11,0.537554,-0.406031,0.370059,0.020099,0.039345,0.039345,0.043131,0.018311,0.034814,0.000836,0.044554,0.039345,0.034617,0.027940,0.002470,0.250,0.114221,0.135873,0.190873,0.114221,0.013304,0,0,0,0,"speed_ok,valid_streak_not_ready"
47,8.182801,1,12,0.548910,-0.407303,0.374384,0.025780,0.039093,0.039093,0.067057,0.019231,0.033970,0.002124,0.035771,0.039093,0.025626,0.023133,0.009368,0.250,0.109447,0.129306,0.184306,0.109447,0.016020,0,0,0,0,"speed_ok,valid_streak_not_ready"
48,8.328482,1,13,0.520122,-0.400563,0.374185,0.025412,0.037501,0.037501,0.126311,0.003335,0.036696,0.006973,0.046589,0.037501,-0.020771,0.041636,0.002355,0.650,0.118473,0.156172,0.211172,0.118473,0.021058,0,0,0,0,"speed_ok,valid_streak_not_ready"
49,8.519097,1,14,0.531671,-0.374793,0.363627,0.035814,0.046614,0.046614,0.153049,-0.004422,0.045966,0.006358,0.059015,0.046614,0.000532,0.058849,0.004391,0.650,0.119415,0.137633,0.192633,0.119415,0.026735,0,0,0,0,"speed_ok,valid_streak_not_ready"
50,8.703707,1,15,0.532395,-0.351200,0.353175,0.050151,0.072302,0.072302,0.146928,-0.011149,0.069892,-0.014777,0.082455,0.072302,-0.007386,0.078487,-0.024167,0.650,0.119639,0.145177,0.200177,0.119639,0.029351,0,0,0,0,"speed_ok,valid_streak_not_ready"
51,8.872924,1,16,0.533479,-0.330090,0.359398,0.064632,0.103552,0.103552,0.120251,-0.010011,0.100184,-0.024206,0.115675,0.103552,-0.022269,0.111432,-0.021627,0.650,0.119114,0.146815,0.201815,0.119114,0.031035,1,1,1,0,valid_streak_not_ready
