frame,t_s,cluster_index,dynamic_tracker_input,radius_in_legacy_band,point_count,center_x,center_y,center_z,raw_radius_m,bbox_dx_m,bbox_dy_m,bbox_dz_m,raw_centroid_speed_m_s
35,6.063261,0,1,1,48,0.507097,-0.487939,0.355906,0.087232,0.113820,0.042596,0.167750,
37,6.389609,0,1,1,87,0.525129,-0.476237,0.375796,0.091518,0.122529,0.042747,0.170479,
38,6.563694,0,1,1,107,0.524631,-0.465508,0.371081,0.097626,0.134309,0.058343,0.182208,0.067770
39,6.730439,0,1,0,102,0.530552,-0.457969,0.373819,0.102219,0.137145,0.090615,0.179589,0.059413
40,6.917265,0,1,1,142,0.532285,-0.440034,0.377776,0.098194,0.141396,0.115263,0.188553,0.100324
41,7.090535,0,1,1,137,0.537615,-0.439664,0.381683,0.099380,0.128437,0.096971,0.198762,0.038392
42,7.270056,0,1,0,151,0.536419,-0.427450,0.383186,0.107897,0.139869,0.119691,0.192812,0.069802
43,7.458075,0,1,0,174,0.543444,-0.418424,0.381181,0.103774,0.148398,0.130497,0.176527,0.060999
44,7.640509,0,1,0,167,0.541599,-0.424380,0.381336,0.111818,0.146620,0.138386,0.182009,0.034405
45,7.821998,0,1,0,198,0.538596,-0.409287,0.379621,0.114054,0.151707,0.173888,0.184254,0.083107
46,8.003204,0,1,0,241,0.542605,-0.403039,0.381998,0.114221,0.139858,0.185933,0.179591,0.043131
47,8.182801,0,1,0,184,0.552250,-0.400466,0.388482,0.109447,0.128135,0.173478,0.177830,0.067057
48,8.328482,0,1,0,236,0.535790,-0.391635,0.385059,0.118473,0.208871,0.201714,0.182122,0.126311
49,8.519097,0,1,0,235,0.546845,-0.365403,0.383536,0.119415,0.162913,0.193965,0.181835,0.153049
50,8.703707,0,1,0,223,0.551705,-0.341002,0.372787,0.119639,0.141203,0.200891,0.191910,0.146928
51,8.872924,0,1,0,217,0.555084,-0.321994,0.380156,0.119114,0.153918,0.205913,0.181718,0.120251
