frame,t_s,track_id,age,center_x,center_y,center_z,instant_speed_m_s,window_speed_m_s,median_speed_m_s,raw_cluster_speed_m_s,window_velocity_x_m_s,window_velocity_y_m_s,window_velocity_z_m_s,cluster_radius_raw_m,tracked_radius_m,risk_radius_m,raw_radius_m,association_error_m,valid_streak,dynamic_state,prediction_ready,dynamic_valid,block_reason
131,16.971535,1,1,0.768809,-0.349634,0.390809,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.135033,0.172330,0.227330,0.135033,0.019770,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
132,17.119749,1,2,0.759039,-0.372633,0.403259,0.016929,0.188102,0.188102,0.158958,-0.065831,-0.154959,0.083882,0.132298,0.164905,0.219905,0.132298,0.019747,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
133,17.270523,1,3,0.741595,-0.371030,0.390727,0.026290,0.115388,0.115388,0.108217,-0.090710,-0.071317,-0.000273,0.138367,0.183261,0.238261,0.138367,0.024299,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
134,17.419594,1,4,0.721660,-0.387421,0.397056,0.046060,0.135674,0.135674,0.099333,-0.105307,-0.084398,0.013954,0.140183,0.168937,0.223937,0.140183,0.030856,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
135,17.587084,1,5,0.686255,-0.390877,0.389649,0.067221,0.151293,0.151293,0.124511,-0.135332,-0.067610,-0.001902,0.142262,0.168341,0.223341,0.142262,0.047142,1,1,1,0,valid_streak_not_ready
136,17.737780,1,6,0.679115,-0.381388,0.390557,0.074635,0.131625,0.131625,0.096557,-0.129240,-0.014157,-0.020539,0.143297,0.184059,0.239059,0.143297,0.035850,2,1,1,1,
137,17.889469,1,7,0.660820,-0.386837,0.385874,0.083835,0.132949,0.132949,0.104255,-0.130248,-0.025488,-0.007826,0.144430,0.173192,0.228192,0.144430,0.039401,3,1,1,1,
138,18.041764,1,8,0.663765,-0.384478,0.383223,0.079422,0.095624,0.095624,0.096483,-0.092892,0.004723,-0.022196,0.144433,0.188613,0.243613,0.144433,0.026766,4,1,1,1,
139,18.229479,1,9,0.632824,-0.392198,0.388736,0.085584,0.085060,0.085060,0.108186,-0.085022,-0.002102,-0.001453,0.142847,0.176346,0.231346,0.142847,0.035639,5,1,1,1,
140,18.364856,1,10,0.624106,-0.383620,0.384321,0.086823,0.088408,0.088408,0.135908,-0.087774,-0.003562,-0.009950,0.143004,0.174535,0.229535,0.143004,0.030619,6,1,1,1,
141,18.516332,1,11,0.612043,-0.389963,0.385175,0.088485,0.078701,0.078701,0.090151,-0.078531,-0.005033,-0.001125,0.139422,0.173173,0.228173,0.139422,0.031995,7,1,1,1,
142,18.683606,1,12,0.597246,-0.394818,0.385033,0.086890,0.105140,0.105140,0.109575,-0.103855,-0.016144,0.002826,0.139888,0.183096,0.238096,0.139888,0.033223,8,1,1,1,
143,18.837874,1,13,0.598748,-0.394512,0.381968,0.079476,0.055625,0.055625,0.115204,-0.054439,-0.003696,-0.010811,0.143810,0.185793,0.240793,0.143810,0.017999,9,1,1,1,
144,18.996764,1,14,0.579790,-0.392817,0.374892,0.079599,0.073844,0.073844,0.085582,-0.070783,-0.014691,-0.015060,0.139786,0.191151,0.246151,0.139786,0.023133,10,1,1,1,
145,19.144336,1,15,0.564971,-0.386159,0.378439,0.080569,0.075338,0.075338,0.081671,-0.074341,0.006008,-0.010638,0.140671,0.184770,0.239770,0.140671,0.023369,11,1,1,1,
146,19.310479,1,16,0.541098,-0.399701,0.383212,0.086537,0.090149,0.090149,0.066347,-0.089764,-0.007807,-0.002911,0.147199,0.186301,0.241301,0.147199,0.037721,12,1,1,1,
147,19.465599,1,17,0.544488,-0.387698,0.371637,0.080623,0.088483,0.088483,0.061691,-0.086268,0.010834,-0.016426,0.138008,0.184375,0.239375,0.138008,0.027724,13,1,1,1,
