frame,t_s,timestamp,scene_points,robot_points,cluster_count,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_tau_s,predicted_object_id,trigger_block_reason,reference_state,reference_armed,reference_index,reference_index_step,reference_step_clamped,reference_time_s,reference_tcp_y_m,reference_actual_y_error_m,reference_joint_match_max_rad,reference_future_time_s,reference_future_index,reference_future_delta_q_max_rad,predicted_object_speed_m_s,predicted_object_velocity_x_m_s,predicted_object_velocity_y_m_s,predicted_object_velocity_z_m_s,predicted_object_radius_m,predicted_object_age,predicted_object_association_error_m,dynamic_object_prediction_ready,dynamic_object_valid,dynamic_object_block_reason,risk_state_current,risk_state_predicted,max_track_speed_m_s,motion_y_m,guard_distance_m,guard_object_id,guard_in_motion_direction,guard_speed_scale,guard_decision,guard_cluster_count,guard_robot_points_source,guard_robot_points_count,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s
0,0.089712,1786430500.252667,0,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,90.6322,0.00000000,0.00000000,1.57079637,0.00000000,1.57079637,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1,0.195887,1786430500.343335,2691,50000,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,161.5942,0.00000000,0.00000367,1.57080364,-0.00000367,1.57079637,0.00000000,0.00000000,0.00003455,0.00006849,-0.00003455,0.00000000,0.00000000
2,0.327734,1786430500.504943,2703,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,126.5475,0.00000000,-0.00158459,1.56943548,-0.00115910,1.57079637,0.00000000,0.00000000,-0.01204618,-0.01037689,-0.00876339,0.00000000,0.00000000
3,0.459872,1786430500.631506,2643,50000,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590998,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,131.8542,0.00000000,-0.00857952,1.56218374,-0.00382942,1.57079256,0.00000000,0.00000000,-0.05293672,-0.05488023,-0.02020867,-0.00002887,0.00000000
4,0.588186,1786430500.763376,2652,50000,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,130.6387,0.00000000,-0.02260606,1.54814255,-0.00620997,1.57079637,0.00000000,0.00000000,-0.10931364,-0.10942777,-0.01855244,0.00002973,0.00000000
5,0.720540,1786430500.894030,2692,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590998,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,129.3990,0.00000000,-0.04354316,1.52682400,-0.00863087,1.57079256,0.00000000,0.00000000,-0.15818980,-0.16107183,-0.01829104,-0.00002882,0.00000000
6,0.863844,1786430501.023457,2683,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,130.4671,0.00000000,-0.07189702,1.49471402,-0.01135255,1.57079637,0.00000000,0.00000000,-0.19785890,-0.22406983,-0.01899241,0.00002662,0.00000000
7,0.980333,1786430501.153940,2768,50000,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,132.2371,0.00000000,-0.09520733,1.46470225,-0.01342865,1.57079637,0.00000000,0.00000000,-0.20010646,-0.25763490,-0.01782223,0.00000000,0.00000000
8,1.111048,1786430501.286202,2744,50000,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590998,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,115.5940,0.00000000,-0.12161714,1.42949283,-0.01584955,1.57079256,0.00000000,0.00000000,-0.20204229,-0.26936175,-0.01852054,-0.00002918,0.00000000
9,1.226449,1786430501.401811,2753,50000,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590998,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,121.2962,0.00000000,-0.14493847,1.40009367,-0.01800635,1.57079256,0.00000000,0.00000000,-0.20208927,-0.25475622,-0.01868960,0.00000000,0.00000000
