frame,t_s,cluster_index,dynamic_tracker_input,radius_in_legacy_band,point_count,center_x,center_y,center_z,raw_radius_m,bbox_dx_m,bbox_dy_m,bbox_dz_m,raw_centroid_speed_m_s
36,6.373447,0,1,1,79,0.530610,-0.473231,0.371725,0.091953,0.134282,0.040234,0.169982,
37,6.551259,0,1,0,106,0.536947,-0.464139,0.375342,0.101724,0.153990,0.051910,0.180342,0.065582
38,6.725999,0,1,0,111,0.545522,-0.463282,0.383362,0.100279,0.134817,0.086548,0.178291,0.065457
39,6.900976,0,1,0,128,0.544983,-0.450860,0.371272,0.103730,0.155650,0.108636,0.175162,0.100056
40,7.075564,0,1,0,159,0.548207,-0.439443,0.381352,0.106442,0.149191,0.099555,0.179643,0.088459
41,7.247576,0,1,0,118,0.558371,-0.444244,0.395268,0.108005,0.156035,0.117049,0.189834,0.105329
42,7.439607,0,1,0,178,0.550624,-0.417487,0.379355,0.104749,0.137586,0.130537,0.182537,0.169953
43,7.621113,0,1,0,166,0.556397,-0.421017,0.386029,0.112906,0.144951,0.149705,0.182738,0.052274
44,7.792913,0,1,0,220,0.553091,-0.409413,0.384670,0.110718,0.150325,0.160971,0.189336,0.071785
45,7.964671,0,1,0,223,0.549214,-0.394015,0.385015,0.114159,0.135928,0.196165,0.190615,0.089861
46,8.157863,0,1,0,225,0.557997,-0.381454,0.374422,0.115530,0.169515,0.190904,0.184948,0.100618
47,8.315384,0,1,0,201,0.562845,-0.361923,0.382777,0.115396,0.182556,0.220934,0.178598,0.130309
48,8.490847,0,1,0,230,0.563326,-0.324371,0.384323,0.114159,0.156130,0.190568,0.189129,0.219717
49,8.701738,0,1,0,185,0.577194,-0.311293,0.375901,0.109704,0.141676,0.185358,0.181279,0.098247
50,8.889627,0,1,0,210,0.569610,-0.281108,0.376120,0.115426,0.129887,0.199290,0.183798,0.165633
