frame,t_s,track_id,age,center_x,center_y,center_z,instant_speed_m_s,window_speed_m_s,median_speed_m_s,raw_cluster_speed_m_s,window_velocity_x_m_s,window_velocity_y_m_s,window_velocity_z_m_s,raw_window_speed_m_s,filtered_speed_m_s,raw_window_velocity_x_m_s,raw_window_velocity_y_m_s,raw_window_velocity_z_m_s,velocity_ema_alpha,cluster_radius_raw_m,tracked_radius_m,risk_radius_m,raw_radius_m,association_error_m,valid_streak,dynamic_state,prediction_ready,dynamic_valid,block_reason
36,6.373447,1,1,0.520128,-0.475651,0.363992,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000,0.091953,0.108540,0.163540,0.091953,0.013248,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
37,6.551259,1,2,0.522299,-0.463744,0.362818,0.000000,0.044463,0.044463,0.065582,0.007941,0.043537,-0.004296,0.068404,0.044463,0.012217,0.066979,-0.006609,0.650,0.101724,0.112680,0.167680,0.101724,0.019276,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
38,6.725999,1,3,0.543269,-0.461893,0.371968,0.013039,0.061670,0.061670,0.065457,0.044907,0.040209,0.013029,0.078517,0.061670,0.064711,0.038472,0.022302,0.650,0.100279,0.113323,0.168323,0.100279,0.011697,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
39,6.900976,1,4,0.526379,-0.433348,0.360033,0.023264,0.068413,0.068413,0.100056,0.030471,0.061143,0.003665,0.080886,0.068413,0.011774,0.079676,-0.007458,0.650,0.103730,0.122868,0.177868,0.103730,0.027912,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
40,7.075564,1,5,0.526022,-0.438351,0.362572,0.026092,0.065727,0.065727,0.088459,0.025145,0.060695,0.001974,0.053457,0.065727,0.008339,0.052764,-0.002009,0.250,0.106442,0.121755,0.176755,0.106442,0.029087,0,0,0,0,"speed_ok,valid_streak_not_ready"
41,7.247576,1,6,0.546347,-0.443923,0.381907,0.027634,0.059603,0.059603,0.105329,0.023269,0.054590,0.005571,0.052283,0.059603,0.034404,0.028357,0.027310,0.250,0.108005,0.129214,0.184214,0.108005,0.017977,0,0,0,0,"speed_ok,valid_streak_not_ready"
42,7.439607,1,7,0.545060,-0.413302,0.372389,0.037295,0.057711,0.057711,0.169953,0.020799,0.053327,0.007357,0.068690,0.057711,0.002530,0.068641,0.000595,0.250,0.104749,0.125734,0.180734,0.104749,0.009849,0,0,0,0,"speed_ok,valid_streak_not_ready"
43,7.621113,1,8,0.550190,-0.428117,0.371773,0.000000,0.052417,0.052417,0.052274,0.024842,0.045048,0.010057,0.037772,0.052417,0.033238,0.007302,0.016389,0.250,0.112906,0.136920,0.191920,0.112906,0.017092,0,0,0,0,"speed_ok,valid_streak_not_ready"
44,7.792913,1,9,0.541872,-0.411662,0.369124,0.012801,0.050106,0.050106,0.071785,0.023587,0.043496,0.007896,0.044711,0.050106,0.022338,0.037615,0.009234,0.250,0.110718,0.130622,0.185622,0.110718,0.019303,0,0,0,0,"speed_ok,valid_streak_not_ready"
45,7.964671,1,10,0.543449,-0.393247,0.363282,0.027219,0.054356,0.054356,0.089861,0.005067,0.052761,-0.012050,0.075466,0.054356,-0.004045,0.070732,-0.025996,0.650,0.114159,0.133361,0.188361,0.114159,0.022498,0,0,0,0,"speed_ok,valid_streak_not_ready"
46,8.157863,1,11,0.543503,-0.396213,0.357387,0.030495,0.051385,0.051385,0.100618,0.002437,0.049243,-0.014477,0.031974,0.051385,-0.002185,0.023973,-0.021045,0.250,0.115530,0.141138,0.196138,0.115530,0.026797,0,0,0,0,"speed_ok,valid_streak_not_ready"
47,8.315384,1,12,0.560129,-0.359186,0.370538,0.049947,0.074882,0.074882,0.130309,0.008775,0.073631,-0.010429,0.099752,0.074882,0.014234,0.098716,-0.001770,0.650,0.115396,0.151948,0.206948,0.115396,0.012832,0,0,0,0,"speed_ok,valid_streak_not_ready"
48,8.490847,1,13,0.545125,-0.335908,0.366228,0.065857,0.094948,0.094948,0.219717,0.011673,0.094171,-0.003270,0.108369,0.094948,0.004646,0.108190,-0.004136,0.650,0.114159,0.141709,0.196709,0.114159,0.028139,1,1,1,0,valid_streak_not_ready
49,8.701738,1,14,0.558142,-0.315031,0.368692,0.073077,0.111698,0.111698,0.098247,0.015339,0.110489,0.005782,0.108443,0.111698,0.019975,0.106334,0.007354,0.650,0.109704,0.135297,0.190297,0.109704,0.020711,2,1,1,1,
50,8.889627,1,15,0.547597,-0.285799,0.358981,0.086039,0.131012,0.131012,0.165633,0.007503,0.130779,0.002152,0.149669,0.131012,0.005545,0.149551,0.002159,0.650,0.115426,0.139591,0.194591,0.115426,0.028290,3,1,1,1,
