frame,t_s,track_id,age,center_x,center_y,center_z,instant_speed_m_s,window_speed_m_s,median_speed_m_s,raw_cluster_speed_m_s,window_velocity_x_m_s,window_velocity_y_m_s,window_velocity_z_m_s,cluster_radius_raw_m,tracked_radius_m,risk_radius_m,raw_radius_m,association_error_m,valid_streak,dynamic_state,prediction_ready,dynamic_valid,block_reason
9,1.249080,1,1,0.693844,-0.545469,0.388711,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.118957,0.144180,0.199180,0.118957,0.039218,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
20,2.685965,2,1,0.696643,-0.541245,0.389423,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.120575,0.154560,0.209560,0.120575,0.033612,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
40,5.295923,1,1,0.694190,-0.527026,0.358242,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.122184,0.179935,0.234935,0.122184,0.030234,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
63,8.277425,2,1,0.696583,-0.535227,0.386268,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.139761,0.149229,0.204229,0.139761,0.025627,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
66,8.708096,2,2,0.695850,-0.533755,0.389429,0.000000,0.008307,0.008307,0.027185,-0.001709,0.003433,0.007369,0.140723,0.160474,0.215474,0.140723,0.025556,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
67,8.863004,2,3,0.685694,-0.524624,0.384174,0.000000,0.026332,0.026332,0.055189,-0.018689,0.018199,-0.003594,0.149631,0.169559,0.224559,0.149631,0.029524,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
68,9.015697,2,4,0.691360,-0.513351,0.388293,0.010715,0.030570,0.030570,0.081573,-0.007071,0.029614,0.002742,0.137103,0.160434,0.215434,0.137103,0.017484,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
69,9.186473,2,5,0.688867,-0.522525,0.386414,0.000000,0.016443,0.016443,0.039403,-0.008536,0.014053,0.000161,0.146259,0.171515,0.226515,0.146259,0.023351,0,0,0,0,"speed_ok,valid_streak_not_ready"
70,9.338760,2,6,0.688966,-0.508621,0.391587,0.010139,0.041567,0.041567,0.038744,-0.010943,0.039953,0.003431,0.135793,0.164326,0.219326,0.135793,0.023141,0,0,0,0,"speed_ok,valid_streak_not_ready"
71,9.489789,2,7,0.692926,-0.513042,0.388192,0.000000,0.022651,0.022651,0.021708,0.011509,0.018432,0.006394,0.140835,0.171999,0.226999,0.140835,0.018528,0,0,0,0,"speed_ok,valid_streak_not_ready"
72,9.654641,2,8,0.695202,-0.511530,0.386464,0.000000,0.007310,0.007310,0.049051,0.006067,0.002876,-0.002889,0.134624,0.177768,0.232768,0.134624,0.014355,0,0,0,0,"speed_ok,valid_streak_not_ready"
73,9.799070,2,9,0.688923,-0.508583,0.351356,0.022955,0.061421,0.061421,0.119361,0.000091,0.022698,-0.057073,0.152998,0.214064,0.269064,0.152998,0.024450,0,0,0,0,"speed_ok,valid_streak_not_ready"
74,9.950210,2,10,0.676565,-0.515199,0.374166,0.000000,0.036474,0.036474,0.050762,-0.020217,-0.010725,-0.028401,0.150443,0.187555,0.242555,0.150443,0.024898,0,0,0,0,"speed_ok,valid_streak_not_ready"
75,10.105063,2,11,0.682484,-0.500749,0.366598,0.000000,0.043819,0.043819,0.034568,-0.016978,0.019985,-0.035106,0.146213,0.192848,0.247848,0.146213,0.022623,0,0,0,0,"speed_ok,valid_streak_not_ready"
