frame,t_s,track_id,age,center_x,center_y,center_z,instant_speed_m_s,window_speed_m_s,median_speed_m_s,raw_cluster_speed_m_s,window_velocity_x_m_s,window_velocity_y_m_s,window_velocity_z_m_s,cluster_radius_raw_m,tracked_radius_m,risk_radius_m,raw_radius_m,association_error_m,valid_streak,dynamic_state,prediction_ready,dynamic_valid,block_reason
50,6.520414,1,1,0.639716,-0.589337,0.358070,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.114878,0.136231,0.191231,0.114878,0.022968,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
52,6.804553,1,2,0.651386,-0.567046,0.351578,0.000000,0.091337,0.091337,0.091060,0.041020,0.078353,-0.022819,0.121641,0.151174,0.206174,0.121641,0.027177,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
53,6.959852,1,3,0.639475,-0.575585,0.358833,0.000000,0.031391,0.031391,0.047506,-0.000550,0.031338,0.001738,0.116592,0.139147,0.194147,0.116592,0.044570,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
54,7.114406,1,4,0.646740,-0.559510,0.355965,0.012351,0.051549,0.051549,0.047490,0.011788,0.050058,-0.003532,0.115864,0.135431,0.190431,0.115864,0.034204,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
56,7.419755,1,5,0.633369,-0.569344,0.358618,0.000000,0.023524,0.023524,0.017407,-0.007116,0.022414,0.000615,0.114719,0.139534,0.194534,0.114719,0.046405,0,0,0,0,"speed_ok,valid_streak_not_ready"
58,7.701935,1,6,0.644035,-0.553601,0.354232,0.000000,0.017417,0.017417,0.021835,-0.008233,0.015057,0.002972,0.122703,0.149710,0.204710,0.122703,0.038795,0,0,0,0,"speed_ok,valid_streak_not_ready"
59,7.843427,1,7,0.666788,-0.545815,0.366719,0.021064,0.046444,0.046444,0.071244,0.030816,0.033588,0.008898,0.123649,0.148308,0.203308,0.123649,0.019859,0,0,0,0,"speed_ok,valid_streak_not_ready"
60,8.004091,1,8,0.679391,-0.545862,0.367835,0.034536,0.042162,0.042162,0.041370,0.036881,0.015416,0.013408,0.121528,0.147269,0.202269,0.121528,0.015125,0,0,0,0,"speed_ok,valid_streak_not_ready"
61,8.155949,1,9,0.671441,-0.526406,0.366694,0.041183,0.077651,0.077651,0.099124,0.051014,0.057534,0.010822,0.117801,0.156203,0.211203,0.117801,0.017952,0,0,0,0,"speed_ok,valid_streak_not_ready"
62,8.309479,1,10,0.667714,-0.548434,0.370743,0.000000,0.047954,0.047954,0.041506,0.038720,0.008449,0.026999,0.121969,0.144494,0.199494,0.121969,0.032334,0,0,0,0,"speed_ok,valid_streak_not_ready"
63,8.474311,1,11,0.662142,-0.534594,0.364206,0.000000,0.019817,0.019817,0.077325,-0.007424,0.017930,-0.004016,0.133414,0.147558,0.202558,0.133414,0.032081,0,0,0,0,"speed_ok,valid_streak_not_ready"
64,8.652436,1,12,0.663268,-0.525627,0.363713,0.000000,0.041090,0.041090,0.022836,-0.025287,0.031736,-0.006466,0.128904,0.155018,0.210018,0.128904,0.030524,0,0,0,0,"speed_ok,valid_streak_not_ready"
65,8.816308,1,13,0.665300,-0.533435,0.367538,0.000000,0.014270,0.014270,0.045077,-0.009351,-0.010703,0.001284,0.128748,0.151027,0.206027,0.128748,0.033717,0,0,0,0,"speed_ok,valid_streak_not_ready"
66,8.972972,1,14,0.668495,-0.528384,0.368735,0.000000,0.030365,0.030365,0.040664,0.001176,0.030191,-0.003024,0.124542,0.148069,0.203069,0.124542,0.033164,0,0,0,0,"speed_ok,valid_streak_not_ready"
67,9.150556,1,15,0.668919,-0.508132,0.364222,0.013636,0.040340,0.040340,0.033000,0.010007,0.039079,0.000024,0.128841,0.155222,0.210222,0.128841,0.021622,0,0,0,0,"speed_ok,valid_streak_not_ready"
68,9.319028,1,16,0.670521,-0.501966,0.368101,0.022647,0.036990,0.036990,0.093148,0.010675,0.034822,0.006458,0.125577,0.148991,0.203991,0.125577,0.026106,0,0,0,0,"speed_ok,valid_streak_not_ready"
69,9.478424,1,17,0.669409,-0.493722,0.359349,0.030410,0.061494,0.061494,0.036574,0.006200,0.059921,-0.012355,0.128791,0.172654,0.227654,0.128791,0.025722,0,0,0,0,"speed_ok,valid_streak_not_ready"
70,9.638202,1,18,0.669319,-0.499781,0.377467,0.028177,0.045062,0.045062,0.069079,0.001240,0.043082,0.013153,0.121816,0.152854,0.207854,0.121816,0.022425,0,0,0,0,"speed_ok,valid_streak_not_ready"
71,9.787717,1,19,0.668181,-0.492786,0.367816,0.028642,0.024682,0.024682,0.081667,-0.001154,0.024005,0.005621,0.125837,0.153039,0.208039,0.125837,0.027018,0,0,0,0,"speed_ok,valid_streak_not_ready"
72,9.946610,1,20,0.683785,-0.479887,0.376356,0.035501,0.043154,0.043154,0.084197,0.021163,0.035227,0.013171,0.121830,0.150469,0.205469,0.121830,0.017356,0,0,0,0,"speed_ok,valid_streak_not_ready"
73,10.103754,1,21,0.674424,-0.460214,0.369782,0.044594,0.056536,0.056536,0.206221,0.007998,0.053437,0.016638,0.125446,0.147487,0.202487,0.125446,0.021093,0,0,0,0,"speed_ok,valid_streak_not_ready"
74,10.268675,1,22,0.667025,-0.438182,0.356410,0.057102,0.103421,0.103421,0.090414,-0.003641,0.097801,-0.033432,0.127988,0.150907,0.205907,0.127988,0.028093,1,1,1,0,valid_streak_not_ready
75,10.425185,1,23,0.680274,-0.438398,0.374278,0.058576,0.087593,0.087593,0.076591,0.018885,0.084936,0.010092,0.120785,0.143188,0.198188,0.120785,0.016886,2,1,1,1,
76,10.589774,1,24,0.659507,-0.422376,0.363650,0.062599,0.098806,0.098806,0.183527,-0.037655,0.089199,-0.019707,0.130354,0.164716,0.219716,0.130354,0.031342,3,1,1,1,
77,10.757790,1,25,0.677649,-0.392803,0.371769,0.074787,0.103885,0.103885,0.103919,0.004962,0.103721,0.003056,0.120932,0.153502,0.208502,0.120932,0.020641,4,1,1,1,
78,10.928282,1,26,0.659063,-0.399732,0.364557,0.070142,0.061074,0.061074,0.079395,-0.012126,0.058558,0.012407,0.125445,0.147923,0.202923,0.125445,0.034280,5,1,1,1,
79,11.085647,1,27,0.675260,-0.388697,0.370302,0.068013,0.076339,0.076339,0.088576,-0.007637,0.075714,-0.006057,0.124607,0.146775,0.201775,0.124607,0.021479,6,1,1,1,
80,11.252121,1,28,0.663262,-0.394403,0.364894,0.057420,0.042595,0.042595,0.049690,0.005662,0.042175,0.001875,0.128285,0.156627,0.211627,0.128285,0.025764,7,1,1,1,
81,11.405362,1,29,0.668082,-0.379255,0.368865,0.056743,0.025929,0.025929,0.040499,-0.014733,0.020863,-0.004472,0.122926,0.154819,0.209819,0.122926,0.020085,8,1,1,1,
82,11.568758,1,30,0.671610,-0.384431,0.371169,0.000000,0.032298,0.032298,0.057603,0.019423,0.023688,0.010236,0.123674,0.154894,0.209894,0.123674,0.022163,9,1,1,1,
83,11.745223,1,31,0.672671,-0.371132,0.369309,0.012240,0.026998,0.026998,0.117169,-0.003931,0.026667,-0.001508,0.125836,0.154308,0.209308,0.125836,0.027597,0,0,0,0,"speed_ok,valid_streak_not_ready"
84,11.897054,1,32,0.673838,-0.360109,0.370074,0.024883,0.056470,0.056470,0.059366,0.016470,0.053409,0.008068,0.124334,0.156526,0.211526,0.124334,0.019076,0,0,0,0,"speed_ok,valid_streak_not_ready"
85,12.053040,1,33,0.657650,-0.353166,0.368234,0.032501,0.043271,0.043271,0.064461,-0.016062,0.040167,-0.000972,0.126324,0.151939,0.206939,0.126324,0.028728,0,0,0,0,"speed_ok,valid_streak_not_ready"
86,12.221231,1,34,0.660957,-0.337494,0.365007,0.041443,0.074550,0.074550,0.101489,-0.016366,0.072113,-0.009467,0.127601,0.163316,0.218316,0.127601,0.028244,0,0,0,0,"speed_ok,valid_streak_not_ready"
87,12.393315,1,35,0.671867,-0.327603,0.372229,0.045934,0.066936,0.066936,0.062351,-0.001233,0.066775,0.004480,0.121545,0.150719,0.205719,0.121545,0.019099,0,0,0,0,"speed_ok,valid_streak_not_ready"
88,12.550092,1,36,0.649260,-0.330071,0.362071,0.046081,0.060617,0.060617,0.078763,-0.037595,0.045947,-0.012243,0.127687,0.150468,0.205468,0.127687,0.039161,0,0,0,0,"speed_ok,valid_streak_not_ready"
89,12.705265,1,37,0.664028,-0.301382,0.370011,0.056023,0.079712,0.079712,0.185134,0.009738,0.079068,0.002714,0.122167,0.153096,0.208096,0.122167,0.027912,0,0,0,0,"speed_ok,valid_streak_not_ready"
90,12.862937,1,38,0.666260,-0.287654,0.369882,0.064709,0.078360,0.078360,0.058527,0.008252,0.077554,0.007586,0.125288,0.152923,0.207923,0.125288,0.022794,0,0,0,0,"speed_ok,valid_streak_not_ready"
91,13.016873,1,39,0.662558,-0.296921,0.363477,0.057901,0.053305,0.053305,0.066953,-0.014930,0.049208,-0.014037,0.122716,0.156599,0.211599,0.122716,0.030467,0,0,0,0,"speed_ok,valid_streak_not_ready"
92,13.172120,1,40,0.668295,-0.297717,0.371657,0.048774,0.061991,0.061991,0.063276,0.030458,0.051768,0.015338,0.126965,0.152108,0.207108,0.126965,0.026168,0,0,0,0,"speed_ok,valid_streak_not_ready"
93,13.331011,1,41,0.663561,-0.287537,0.373141,0.045779,0.022791,0.022791,0.019745,-0.000749,0.022218,0.005022,0.124985,0.148875,0.203875,0.124985,0.021737,0,0,0,0,"speed_ok,valid_streak_not_ready"
94,13.471950,1,42,0.665197,-0.281696,0.370965,0.044761,0.010070,0.010070,0.037555,-0.001741,0.009759,0.001773,0.124310,0.146534,0.201534,0.124310,0.020619,0,0,0,0,"speed_ok,valid_streak_not_ready"
95,13.639618,1,43,0.667830,-0.268546,0.368839,0.045872,0.047100,0.047100,0.054708,0.008459,0.045528,0.008603,0.123341,0.145943,0.200943,0.123341,0.024219,0,0,0,0,"speed_ok,valid_streak_not_ready"
96,13.799525,1,44,0.665360,-0.256928,0.367345,0.049391,0.065603,0.065603,0.134500,-0.004683,0.065073,-0.006878,0.128504,0.145997,0.200997,0.128504,0.023112,0,0,0,0,"speed_ok,valid_streak_not_ready"
97,13.959413,1,45,0.667537,-0.265930,0.374490,0.000000,0.035216,0.035216,0.039855,0.006360,0.034570,0.002158,0.123604,0.148770,0.203770,0.123604,0.021910,0,0,0,0,"speed_ok,valid_streak_not_ready"
98,14.122174,1,46,0.660396,-0.258483,0.370877,0.000000,0.036400,0.036400,0.062014,-0.007372,0.035646,-0.000135,0.122917,0.145752,0.200752,0.122917,0.026548,0,0,0,0,"speed_ok,valid_streak_not_ready"
99,14.306281,1,47,0.661406,-0.266694,0.366227,0.000000,0.010974,0.010974,0.051784,-0.009822,0.002831,-0.003994,0.126250,0.154157,0.209157,0.126250,0.030515,0,0,0,0,"speed_ok,valid_streak_not_ready"
100,14.453264,1,48,0.662486,-0.262250,0.371796,0.000000,0.011472,0.011472,0.059374,-0.004390,-0.008130,0.006799,0.124133,0.152314,0.207314,0.124133,0.024584,0,0,0,0,"speed_ok,valid_streak_not_ready"
101,14.633315,1,49,0.663040,-0.230109,0.363798,0.018983,0.055744,0.055744,0.059486,-0.006657,0.053033,-0.015829,0.128809,0.162430,0.217430,0.128809,0.027906,0,0,0,0,"speed_ok,valid_streak_not_ready"
102,14.803313,1,50,0.679927,-0.215552,0.381576,0.035868,0.071387,0.071387,0.197316,0.028829,0.063369,0.015792,0.114971,0.150885,0.205885,0.114971,0.009135,0,0,0,0,"speed_ok,valid_streak_not_ready"
103,14.974062,1,51,0.652904,-0.199391,0.367697,0.047950,0.100617,0.100617,0.122727,-0.012607,0.099801,0.002180,0.127560,0.150203,0.205203,0.127560,0.032594,1,1,1,0,valid_streak_not_ready
104,15.128687,1,52,0.675271,-0.189669,0.369842,0.056919,0.109516,0.109516,0.071106,0.018993,0.107817,-0.002903,0.125106,0.147992,0.202992,0.125106,0.015818,2,1,1,1,
105,15.286569,1,53,0.659428,-0.166206,0.368355,0.068995,0.097810,0.097810,0.108348,-0.005506,0.097407,0.006946,0.127570,0.146756,0.201756,0.127570,0.024205,3,1,1,1,
