frame,t_s,timestamp,scene_points,robot_points,cluster_count,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_tau_s,predicted_object_id,trigger_block_reason,reference_state,reference_armed,reference_index,reference_index_step,reference_step_clamped,reference_time_s,reference_tcp_y_m,reference_actual_y_error_m,reference_joint_match_max_rad,reference_future_time_s,reference_future_index,reference_future_delta_q_max_rad,predicted_object_speed_m_s,predicted_object_velocity_x_m_s,predicted_object_velocity_y_m_s,predicted_object_velocity_z_m_s,predicted_object_radius_m,predicted_object_age,predicted_object_association_error_m,dynamic_object_prediction_ready,dynamic_object_valid,dynamic_object_block_reason,risk_state_current,risk_state_predicted,max_track_speed_m_s,motion_y_m,guard_distance_m,guard_object_id,guard_in_motion_direction,guard_speed_scale,guard_decision,guard_cluster_count,guard_robot_points_source,guard_robot_points_count,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s
0,0.084943,1786692254.512713,0,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,85.8750,0.00000000,0.00000000,1.57079637,0.00000000,1.57079637,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1,0.189948,1786692254.598624,2601,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,154.9837,0.00000000,0.00001100,1.57080007,0.00000000,1.57079637,0.00000000,0.00000000,0.00010480,0.00003519,0.00000000,0.00000000,0.00000000
2,0.318344,1786692254.753623,2608,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,117.8535,0.00000000,-0.00141586,1.56970692,-0.00096469,1.57079637,0.00000000,0.00000000,-0.01111305,-0.00851394,-0.00751345,0.00000000,0.00000000
3,0.438338,1786692254.871492,2663,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,129.0188,0.00000000,-0.00674184,1.56410956,-0.00334157,1.57079637,0.00000000,0.00000000,-0.04438535,-0.04664694,-0.01980834,0.00000000,0.00000000
4,0.568580,1786692255.000527,2619,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,132.5237,0.00000000,-0.01936352,1.55139244,-0.00578081,1.57079637,0.00000000,0.00000000,-0.09690893,-0.09764175,-0.01872840,0.00000000,0.00000000
5,0.702503,1786692255.133066,2692,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,131.6026,0.00000000,-0.03998518,1.53059113,-0.00826407,1.57079637,0.00000000,0.00000000,-0.15398180,-0.15532324,-0.01854246,0.00000000,0.00000000
6,0.827250,1786692255.264684,2624,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,125.4922,0.00000000,-0.06391172,1.50436831,-0.01061527,1.57079637,0.00000000,0.00000000,-0.19180112,-0.21020867,-0.01884784,0.00000000,0.00000000
7,0.959950,1786692255.390202,2661,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590998,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,131.7702,0.00000000,-0.09016380,1.47142577,-0.01297382,1.57079256,0.00000000,0.00000000,-0.19782937,-0.24824706,-0.01777341,-0.00002875,0.00000000
8,1.086368,1786692255.521988,2619,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,119.3739,0.00000000,-0.11554655,1.43754053,-0.01528467,1.57079637,0.00000000,0.00000000,-0.20078473,-0.26804176,-0.01827954,0.00003018,0.00000000
9,1.206085,1786692255.641379,2556,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,131.2585,0.00000000,-0.13993527,1.40623760,-0.01755885,1.57079637,0.00000000,0.00000000,-0.20371991,-0.26147461,-0.01899628,0.00000000,0.00000000
