frame,t_s,cluster_index,dynamic_tracker_input,radius_in_legacy_band,point_count,center_x,center_y,center_z,raw_radius_m,bbox_dx_m,bbox_dy_m,bbox_dz_m,raw_centroid_speed_m_s
50,6.520414,0,1,0,111,0.658346,-0.575993,0.359610,0.114878,0.199011,0.093462,0.207940,
52,6.804553,0,1,0,135,0.676933,-0.558502,0.355171,0.121641,0.191068,0.088589,0.215495,
53,6.959852,0,1,0,134,0.678421,-0.553999,0.360762,0.116592,0.175225,0.114425,0.213178,0.047506
54,7.114406,0,1,0,130,0.677660,-0.547423,0.364196,0.115864,0.153071,0.097322,0.208698,0.047490
56,7.419755,0,1,0,146,0.675135,-0.550937,0.366998,0.114719,0.187787,0.120068,0.201236,
58,7.701935,0,1,0,178,0.679918,-0.546960,0.367397,0.122703,0.158687,0.153246,0.217712,
59,7.843427,0,1,0,180,0.684353,-0.540023,0.373952,0.123649,0.149395,0.161191,0.212975,0.071244
60,8.004091,0,1,0,195,0.682835,-0.535742,0.378535,0.121528,0.143610,0.158820,0.199516,0.041370
61,8.155949,0,1,0,173,0.686543,-0.521078,0.374808,0.117801,0.155842,0.173030,0.208258,0.099124
62,8.309479,0,1,0,191,0.690561,-0.525860,0.374475,0.121969,0.139677,0.190991,0.199287,0.041506
63,8.474311,0,1,0,234,0.683723,-0.517088,0.380238,0.133414,0.147394,0.206476,0.199141,0.077325
64,8.652436,0,1,0,255,0.686536,-0.514495,0.380033,0.128904,0.143408,0.221216,0.199525,0.022836
65,8.816308,0,1,0,230,0.683716,-0.507290,0.378220,0.128748,0.160853,0.198885,0.207043,0.045077
66,8.972972,0,1,0,237,0.689680,-0.505201,0.379396,0.124542,0.150530,0.199291,0.208495,0.040664
67,9.150556,0,1,0,237,0.685660,-0.502187,0.376548,0.128841,0.131862,0.226262,0.204189,0.033000
68,9.319028,0,1,0,249,0.687159,-0.487362,0.381938,0.125577,0.155151,0.206614,0.205111,0.093148
69,9.478424,0,1,0,253,0.683261,-0.491583,0.380917,0.128791,0.157341,0.229820,0.211702,0.036574
70,9.638202,0,1,0,266,0.680789,-0.483917,0.388406,0.121816,0.170894,0.187213,0.199549,0.069079
71,9.787717,0,1,0,238,0.687244,-0.477905,0.379863,0.125837,0.150190,0.187650,0.211762,0.081667
72,9.946610,0,1,0,210,0.688854,-0.479401,0.392949,0.121830,0.151523,0.202562,0.200143,0.084197
73,10.103754,0,1,0,249,0.688269,-0.448751,0.380820,0.125446,0.150695,0.213334,0.202864,0.206221
74,10.268675,0,1,0,234,0.688437,-0.435582,0.374410,0.127988,0.150711,0.205956,0.211629,0.090414
75,10.425185,0,1,0,213,0.690927,-0.432922,0.386180,0.120785,0.142466,0.191456,0.192944,0.076591
76,10.589774,0,1,0,261,0.679870,-0.405848,0.380810,0.130354,0.161547,0.208897,0.209594,0.183527
77,10.757790,0,1,0,223,0.683347,-0.392982,0.391607,0.120932,0.135667,0.200697,0.202123,0.103919
