frame,t_s,timestamp,scene_points,robot_points,cluster_count,raw_point_count,roi_point_count,safety_roi_point_count,rho_retain,table_z_m,table_plane_valid,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_tau_s,trigger_horizon_s,predicted_object_id,trigger_block_reason,reference_state,reference_armed,reference_index,reference_index_step,reference_step_clamped,reference_time_s,reference_tcp_y_m,reference_actual_y_error_m,reference_joint_match_max_rad,reference_future_time_s,reference_future_index,reference_future_delta_q_max_rad,predicted_object_speed_m_s,predicted_object_velocity_x_m_s,predicted_object_velocity_y_m_s,predicted_object_velocity_z_m_s,predicted_object_raw_speed_m_s,predicted_object_filtered_speed_m_s,predicted_object_raw_velocity_x_m_s,predicted_object_raw_velocity_y_m_s,predicted_object_raw_velocity_z_m_s,predicted_object_velocity_ema_alpha,predicted_object_radius_m,predicted_object_age,predicted_object_association_error_m,dynamic_object_prediction_ready,dynamic_object_valid,dynamic_object_block_reason,risk_state_current,risk_state_predicted,max_track_speed_m_s,motion_y_m,guard_distance_m,guard_object_id,guard_in_motion_direction,guard_speed_scale,guard_decision,guard_cluster_count,guard_robot_points_source,guard_robot_points_count,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s
0,0.094673,1787149717.398451,0,50000,0,0,0,0,0.000000,,0,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.591001,0.994846,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,95.9252,0.00000000,0.00000000,1.57080007,0.00000000,1.57079637,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1,0.196880,1787149717.494411,2519,50000,0,2519,26,1735,0.010322,0.224805,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.590986,0.994835,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.367428,,0,1.000000,SAFE,1,current,50000,195.9758,0.00002934,-0.00001100,1.57079637,-0.00001467,1.57079637,0.00000734,0.00028711,-0.00010766,-0.00003616,-0.00014355,0.00000000,0.00007178
2,0.370857,1787149717.690404,2538,50000,0,2538,24,1729,0.009456,0.225771,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.589232,0.991233,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.374219,,0,1.000000,SAFE,1,current,50000,168.2468,0.00361301,-0.00353598,1.56730795,-0.00153690,1.57079637,0.00361668,0.02059844,-0.02026111,-0.02005100,-0.00874959,0.00000000,0.02074603
3,0.537387,1787149717.858669,2497,50000,0,2497,26,1712,0.010412,0.224411,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.582594,0.977885,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.382217,,0,1.000000,SAFE,1,current,50000,161.8850,0.01696096,-0.01420261,1.55563271,-0.00346995,1.57079637,0.01708568,0.08015355,-0.06405236,-0.07010901,-0.01160784,0.00000000,0.08088042
4,0.703670,1787149718.020570,2590,50000,0,2590,31,1725,0.011969,0.224353,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.569850,0.952884,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.392952,,0,1.000000,SAFE,1,current,50000,192.7943,0.04196224,-0.02690132,1.54094958,-0.00527462,1.57079637,0.04212363,0.15035360,-0.07636798,-0.08830193,-0.01085299,0.00000000,0.15057419
5,0.896525,1787149718.213384,2429,50000,0,2429,27,1688,0.011116,0.224803,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.546423,0.908292,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.418229,,0,1.000000,SAFE,1,current,50000,181.4795,0.08655446,-0.04188155,1.52341998,-0.00737640,1.57079637,0.08691759,0.23122159,-0.07767616,-0.09089531,-0.01089825,0.00000000,0.23226762
6,1.113334,1787149718.394880,2488,50000,0,2488,24,1785,0.009646,0.223971,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.509360,0.840235,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.448856,,0,1.000000,SAFE,1,current,50000,183.8386,0.15461105,-0.05842802,1.50413728,-0.00978263,1.57079637,0.15519427,0.31390090,-0.07631814,-0.08893858,-0.01109836,0.00000000,0.31491603
7,1.261616,1787149718.578736,2424,50000,0,2424,24,1747,0.009901,0.224546,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.476301,0.781360,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.481127,,0,1.000000,SAFE,1,current,50000,168.8328,0.21348657,-0.06996396,1.49067926,-0.01143324,1.57079637,0.21423851,0.39705131,-0.07779738,-0.09075966,-0.01113158,0.00000000,0.39818919
8,1.437089,1787149718.747586,2428,50000,0,2428,22,1693,0.009061,0.222560,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.432937,0.706125,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.503281,,0,1.000000,SAFE,1,current,50000,175.0471,0.28872147,-0.08342197,1.47495449,-0.01330394,1.57079256,0.28964582,0.42875428,-0.07669549,-0.08961354,-0.01066085,-0.00002174,0.42973680
9,1.607265,1787149718.922660,2320,50000,0,2320,10,1695,0.004310,0.224582,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.389134,0.631965,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.514647,,0,1.000000,SAFE,1,current,50000,155.7988,0.36288169,-0.09649482,1.45969534,-0.01517463,1.57079637,0.36385739,0.43578705,-0.07681987,-0.08966719,-0.01099275,0.00002242,0.43608879
