frame,t_s,track_id,age,center_x,center_y,center_z,instant_speed_m_s,window_speed_m_s,median_speed_m_s,raw_cluster_speed_m_s,window_velocity_x_m_s,window_velocity_y_m_s,window_velocity_z_m_s,raw_window_speed_m_s,filtered_speed_m_s,raw_window_velocity_x_m_s,raw_window_velocity_y_m_s,raw_window_velocity_z_m_s,velocity_ema_alpha,cluster_radius_raw_m,tracked_radius_m,risk_radius_m,raw_radius_m,association_error_m,valid_streak,dynamic_state,prediction_ready,dynamic_valid,block_reason
29,5.100097,1,1,0.553222,-0.480732,0.439963,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000,0.143254,0.167838,0.222838,0.143254,0.027645,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
30,5.272188,1,2,0.577550,-0.481632,0.423798,0.015040,0.108624,0.108624,0.181835,0.090428,-0.003347,-0.060089,0.167114,0.108624,0.139120,-0.005149,-0.092445,0.650,0.136583,0.158487,0.213487,0.136583,0.019696,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
31,5.450477,1,3,0.550436,-0.469163,0.445543,0.000000,0.077596,0.077596,0.250732,0.065644,0.005663,-0.040988,0.036884,0.077596,-0.007819,0.032466,0.015661,0.250,0.163023,0.176074,0.231074,0.163023,0.019541,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
32,5.632846,1,4,0.575413,-0.462716,0.446662,0.012400,0.061564,0.061564,0.157483,0.054679,0.013574,-0.024820,0.054827,0.061564,0.041442,0.033645,0.012511,0.250,0.162577,0.177024,0.232024,0.162577,0.024813,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
33,5.826273,1,5,0.571719,-0.447962,0.445819,0.021040,0.052621,0.052621,0.190944,0.045804,0.021927,-0.013793,0.052830,0.052621,0.025660,0.045460,0.008124,0.250,0.165181,0.178851,0.233851,0.165181,0.011203,0,0,0,0,"speed_ok,valid_streak_not_ready"
34,6.003382,1,6,0.569925,-0.439863,0.443541,0.026658,0.049278,0.049278,0.085554,0.018147,0.044882,0.009197,0.063900,0.049278,-0.010405,0.057001,0.026942,0.650,0.166568,0.183817,0.238817,0.166568,0.015802,0,0,0,0,"speed_ok,valid_streak_not_ready"
35,6.198463,1,7,0.580018,-0.442883,0.447463,0.027912,0.049029,0.049029,0.104006,0.025021,0.042021,0.003483,0.053355,0.049029,0.039842,0.035394,0.002586,0.650,0.164192,0.185730,0.240730,0.164192,0.017608,0,0,0,0,"speed_ok,valid_streak_not_ready"
36,6.394842,1,8,0.588494,-0.417769,0.446644,0.037631,0.051628,0.051628,0.186956,0.020679,0.047272,0.001790,0.061555,0.051628,0.017200,0.059103,-0.000024,0.650,0.169235,0.189151,0.244151,0.169235,0.030651,0,0,0,0,"speed_ok,valid_streak_not_ready"
37,6.573599,1,9,0.576292,-0.420132,0.445020,0.036530,0.049592,0.049592,0.152541,0.019192,0.045701,0.001546,0.037222,0.049592,0.006033,0.036715,-0.001053,0.250,0.168387,0.194111,0.249111,0.168387,0.021972,0,0,0,0,"speed_ok,valid_streak_not_ready"
38,6.754655,1,10,0.581532,-0.404837,0.448125,0.041228,0.050036,0.050036,0.051892,0.013600,0.048067,0.002860,0.049457,0.050036,0.015439,0.046588,0.006098,0.650,0.169400,0.192563,0.247563,0.169400,0.013816,0,0,0,0,"speed_ok,valid_streak_not_ready"
39,6.939555,1,11,0.588745,-0.386012,0.448872,0.049313,0.061920,0.061920,0.063781,0.008471,0.061288,0.002475,0.077148,0.061920,0.011698,0.076233,0.001889,0.650,0.169160,0.195311,0.250311,0.169160,0.014526,0,0,0,0,"speed_ok,valid_streak_not_ready"
40,7.118401,1,12,0.569173,-0.392871,0.446291,0.044483,0.057697,0.057697,0.132662,0.002783,0.057584,0.002298,0.043608,0.057697,-0.026733,0.034450,-0.000488,0.250,0.171847,0.200159,0.255159,0.171847,0.027423,0,0,0,0,"speed_ok,valid_streak_not_ready"
41,7.315418,1,13,0.571975,-0.376714,0.445577,0.045239,0.056717,0.056717,0.096769,-0.000739,0.056689,0.001621,0.059151,0.056717,-0.005852,0.058856,0.000755,0.250,0.168999,0.190528,0.245528,0.168999,0.021789,0,0,0,0,"speed_ok,valid_streak_not_ready"
42,7.499798,1,14,0.583080,-0.349028,0.443400,0.055913,0.062736,0.062736,0.097166,-0.004845,0.062428,-0.003893,0.075552,0.062736,0.002087,0.075254,-0.006371,0.650,0.170715,0.196440,0.251440,0.170715,0.022763,0,0,0,0,"speed_ok,valid_streak_not_ready"
43,7.673369,1,15,0.570514,-0.332684,0.446609,0.064822,0.075498,0.075498,0.183880,-0.009381,0.074807,-0.003978,0.076769,0.075498,-0.024813,0.072583,-0.003080,0.650,0.173067,0.192032,0.247032,0.173067,0.026554,0,0,0,0,"speed_ok,valid_streak_not_ready"
44,7.862939,1,16,0.578307,-0.321093,0.446659,0.068593,0.092104,0.092104,0.063347,0.002729,0.092060,-0.000812,0.097227,0.092104,0.012273,0.096448,0.000496,0.650,0.168681,0.195073,0.250073,0.168681,0.023870,1,1,1,0,valid_streak_not_ready
