frame,t_s,timestamp,scene_points,robot_points,cluster_count,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_tau_s,predicted_object_id,trigger_block_reason,reference_state,reference_armed,reference_index,reference_index_step,reference_step_clamped,reference_time_s,reference_tcp_y_m,reference_actual_y_error_m,reference_joint_match_max_rad,reference_future_time_s,reference_future_index,reference_future_delta_q_max_rad,predicted_object_speed_m_s,predicted_object_velocity_x_m_s,predicted_object_velocity_y_m_s,predicted_object_velocity_z_m_s,predicted_object_radius_m,predicted_object_age,predicted_object_association_error_m,dynamic_object_prediction_ready,dynamic_object_valid,dynamic_object_block_reason,risk_state_current,risk_state_predicted,max_track_speed_m_s,motion_y_m,guard_distance_m,guard_object_id,guard_in_motion_direction,guard_speed_scale,guard_decision,guard_cluster_count,guard_robot_points_source,guard_robot_points_count,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s
0,0.093761,1786695933.816903,0,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,94.3941,0.00000000,0.00000000,1.57080007,0.00000000,1.57079637,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1,0.190354,1786695933.911325,3057,50000,2,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,148.6191,0.00000000,0.00001100,1.57080364,0.00000000,1.57079637,0.00000000,0.00000000,0.00011392,0.00003702,0.00000000,0.00000000,0.00000000
2,0.329582,1786695934.059969,3029,50000,2,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,135.2558,0.00000000,-0.00154424,1.56954920,-0.00106740,1.57079637,0.00000000,0.00000000,-0.01117049,-0.00900997,-0.00766654,0.00000000,0.00000000
3,0.455520,1786695934.195249,2953,50000,2,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590998,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,127.7888,0.00000000,-0.00780923,1.56296146,-0.00364969,1.57079256,0.00000000,0.00000000,-0.04974663,-0.05230942,-0.02050447,-0.00003029,0.00000000
4,0.584216,1786695934.323052,3018,50000,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,129.0949,0.00000000,-0.02061065,1.55008292,-0.00596055,1.57079637,0.00000000,0.00000000,-0.09947021,-0.10006944,-0.01795594,0.00002964,0.00000000
5,0.715129,1786695934.452163,3004,50000,2,0,0,0.329115,left_link,0,0.657951,-0.575895,0.349929,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,0.000000,0.000000,0.000000,0.000000,0.123993,1,0.032837,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready",SAFE,SAFE,,0.000000,0.333097,,0,1.000000,SAFE,1,current,50000,143.6915,0.00000000,-0.04172382,1.52868009,-0.00845480,1.57079637,0.00000000,0.00000000,-0.16127693,-0.16348958,-0.01905286,0.00000000,0.00000000
6,0.859636,1786695934.595871,3070,50000,3,0,0,0.325302,left_link,0,0.667530,-0.572728,0.352603,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,0.085061,0.045975,0.070037,-0.014710,0.111402,2,0.030017,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready",SAFE,SAFE,,0.000000,0.329834,,0,1.000000,SAFE,1,current,50000,146.7641,0.00000000,-0.06888924,1.49833441,-0.01108845,1.57079637,0.00000000,0.00000000,-0.18798630,-0.20999390,-0.01822497,0.00000000,0.00000000
7,1.004475,1786695934.742652,3065,50000,2,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,129.8029,0.00000000,-0.09825546,1.46057582,-0.01371476,1.57079637,0.00000000,0.00000000,-0.20275143,-0.26069431,-0.01813265,0.00000000,0.00000000
8,1.139505,1786695934.872469,3044,50000,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,128.5493,0.00000000,-0.12568131,1.42414486,-0.01624570,1.57079637,0.00000000,0.00000000,-0.20310954,-0.26979929,-0.01874357,0.00000000,0.00000000
9,1.258646,1786695935.001034,2907,50000,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,125.7548,0.00000000,-0.14998567,1.39415872,-0.01845385,1.57079637,0.00000000,0.00000000,-0.20399579,-0.25168517,-0.01853386,0.00000000,0.00000000
