frame,t_s,track_id,age,center_x,center_y,center_z,instant_speed_m_s,window_speed_m_s,median_speed_m_s,raw_cluster_speed_m_s,window_velocity_x_m_s,window_velocity_y_m_s,window_velocity_z_m_s,cluster_radius_raw_m,tracked_radius_m,risk_radius_m,raw_radius_m,association_error_m,valid_streak,dynamic_state,prediction_ready,dynamic_valid,block_reason
5,0.715129,1,1,0.635151,-0.597156,0.360243,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.123993,0.150829,0.205829,0.123993,0.032837,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
6,0.859636,1,2,0.641758,-0.587091,0.358129,0.000000,0.085061,0.085061,0.072630,0.045975,0.070037,-0.014710,0.111402,0.141294,0.196294,0.111402,0.030017,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
10,1.389602,2,1,0.634440,-0.575451,0.356362,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.125436,0.148199,0.203199,0.125436,0.034943,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
11,1.534223,2,2,0.642259,-0.586652,0.367249,0.010538,0.117087,0.117087,0.128449,0.052409,-0.075081,0.072976,0.112298,0.141215,0.196215,0.112298,0.025370,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
15,2.076859,3,1,0.640605,-0.583472,0.364126,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.114459,0.126900,0.181900,0.114459,0.024261,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
19,2.604569,4,1,0.635842,-0.590658,0.361436,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.112269,0.134472,0.189472,0.112269,0.028787,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
21,2.878820,4,2,0.641563,-0.577603,0.363512,0.000000,0.053834,0.053834,0.029516,0.021383,0.048792,0.007756,0.114473,0.131871,0.186871,0.114473,0.028034,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
25,3.418300,5,1,0.645194,-0.585948,0.362584,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.113508,0.130954,0.185954,0.113508,0.025594,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
26,3.578388,5,2,0.626836,-0.587864,0.350869,0.012559,0.139547,0.139547,0.044924,-0.117181,-0.012231,-0.074781,0.117531,0.144537,0.199537,0.117531,0.035155,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
27,3.727195,5,3,0.637214,-0.585236,0.365057,0.000000,0.027008,0.027008,0.053429,-0.025705,0.002294,0.007963,0.116010,0.141877,0.196877,0.116010,0.026760,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
30,4.145668,5,4,0.646716,-0.590791,0.351158,0.000000,0.017273,0.017273,0.032894,0.002102,-0.006691,-0.015785,0.122979,0.148069,0.203069,0.122979,0.017008,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
32,4.422746,5,5,0.641124,-0.584331,0.361520,0.000000,0.004478,0.004478,0.037003,-0.004044,0.001606,-0.001057,0.109984,0.136648,0.191648,0.109984,0.024146,0,0,0,0,"speed_ok,valid_streak_not_ready"
34,4.703585,5,6,0.636601,-0.586934,0.360968,0.000000,0.012452,0.012452,0.020944,0.008636,0.000823,0.008932,0.116695,0.134950,0.189950,0.116695,0.033300,0,0,0,0,"speed_ok,valid_streak_not_ready"
35,4.852407,5,7,0.639851,-0.584926,0.357305,0.000000,0.007271,0.007271,0.009892,0.002341,0.000275,-0.006879,0.114353,0.134854,0.189854,0.114353,0.030169,0,0,0,0,"speed_ok,valid_streak_not_ready"
36,5.013225,5,8,0.641772,-0.585625,0.358336,0.000000,0.011729,0.011729,0.011879,-0.005723,0.005981,0.008310,0.117530,0.142533,0.197533,0.117530,0.029215,0,0,0,0,"speed_ok,valid_streak_not_ready"
39,5.433174,1,1,0.639929,-0.585385,0.363444,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.109101,0.130752,0.185752,0.109101,0.027662,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
40,5.578763,1,2,0.634053,-0.588351,0.359816,0.000000,0.051495,0.051495,0.012690,-0.040260,-0.020319,-0.024859,0.111421,0.130809,0.185809,0.111421,0.033746,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
41,5.721165,1,3,0.637229,-0.588597,0.364126,0.000000,0.014905,0.014905,0.042393,-0.009466,-0.011262,0.002392,0.114783,0.132103,0.187103,0.114783,0.035467,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
42,5.890624,1,4,0.636640,-0.586257,0.357015,0.000000,0.015987,0.015987,0.023991,-0.007228,-0.001915,-0.014130,0.114790,0.141974,0.196974,0.114790,0.031020,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
43,6.046017,1,5,0.637802,-0.585853,0.357204,0.000000,0.010789,0.010789,0.013096,-0.003472,-0.000764,-0.010187,0.117190,0.132383,0.187383,0.117190,0.030513,0,0,0,0,"speed_ok,valid_streak_not_ready"
44,6.216071,1,6,0.644783,-0.576975,0.355880,0.000000,0.025430,0.025430,0.106421,0.016922,0.017940,-0.006207,0.130123,0.156314,0.211314,0.130123,0.028194,0,0,0,0,"speed_ok,valid_streak_not_ready"
