frame,t_s,timestamp,scene_points,robot_points,cluster_count,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_tau_s,predicted_object_id,trigger_block_reason,reference_state,reference_armed,reference_index,reference_index_step,reference_step_clamped,reference_time_s,reference_tcp_y_m,reference_actual_y_error_m,reference_joint_match_max_rad,reference_future_time_s,reference_future_index,reference_future_delta_q_max_rad,predicted_object_speed_m_s,predicted_object_velocity_x_m_s,predicted_object_velocity_y_m_s,predicted_object_velocity_z_m_s,predicted_object_radius_m,predicted_object_age,predicted_object_association_error_m,dynamic_object_prediction_ready,dynamic_object_valid,dynamic_object_block_reason,risk_state_current,risk_state_predicted,max_track_speed_m_s,motion_y_m,guard_distance_m,guard_object_id,guard_in_motion_direction,guard_speed_scale,guard_decision,guard_cluster_count,guard_robot_points_source,guard_robot_points_count,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s
0,0.116423,1786695691.539052,0,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,118.5779,0.00000000,0.00000000,1.57080007,0.00000000,1.57079256,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1,0.222773,1786695691.657665,2612,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,165.0743,0.00000000,-0.00001467,1.57079256,-0.00001834,1.57079637,0.00000000,0.00000000,-0.00013796,-0.00007062,-0.00017245,0.00003587,0.00000000
2,0.368550,1786695691.822766,2665,50000,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,135.3952,0.00000000,-0.00249793,1.56837916,-0.00174231,1.57079637,0.00000000,0.00000000,-0.01703459,-0.01655535,-0.01182608,0.00000000,0.00000000
3,0.509658,1786695691.958186,2602,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869858,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,140.3898,0.00000000,-0.01164599,1.55908430,-0.00450067,1.57079637,-0.00000367,0.00000000,-0.06483010,-0.06587048,-0.01954781,0.00000000,-0.00002599
4,0.649971,1786695692.098606,2622,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590998,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,138.4336,0.00000000,-0.02912781,1.54153645,-0.00703161,1.57079256,0.00000000,0.00000000,-0.12459240,-0.12506295,-0.01803793,-0.00002719,0.00002614
5,0.787909,1786695692.237054,2722,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590998,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,134.5821,0.00000000,-0.05391635,1.51557422,-0.00967259,1.57079256,0.00000000,0.00000000,-0.17970683,-0.18821566,-0.01914603,0.00000000,0.00000000
6,0.923608,1786695692.371652,2562,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,145.0183,0.00000000,-0.08098639,1.48318183,-0.01216318,1.57079637,0.00000000,0.00000000,-0.19948645,-0.23870821,-0.01835384,0.00002811,0.00000000
7,1.062792,1786695692.516695,2539,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,128.8322,0.00000000,-0.10839389,1.44695270,-0.01463176,1.57079637,0.00000000,0.00000000,-0.19691553,-0.26029655,-0.01773610,0.00000000,0.00000000
8,1.186429,1786695692.645554,2597,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,133.8005,0.00000000,-0.13379133,1.41372776,-0.01699764,1.57079637,0.00000000,0.00000000,-0.20542000,-0.26873057,-0.01913574,0.00000000,0.00000000
9,1.322548,1786695692.779371,2580,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,133.6632,0.00000000,-0.16076967,1.38210928,-0.01943321,1.57079637,0.00000000,0.00000000,-0.19819560,-0.23228420,-0.01789285,0.00000000,0.00000000
10,1.456406,1786695692.913078,2579,50000,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,136.6402,0.00000000,-0.18408732,1.35805440,-0.02194581,1.57079637,0.00000000,0.00000000,-0.17419697,-0.17970456,-0.01877063,0.00000000,0.00000000
11,1.589839,1786695693.049743,2632,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,130.6429,0.00000000,-0.20010194,1.34209108,-0.02446575,1.57079637,0.00000000,0.00000000,-0.12002019,-0.11963569,-0.01888544,0.00000000,0.00000000
12,1.728208,1786695693.180419,2548,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,138.9217,0.00000000,-0.20828897,1.33394432,-0.02698935,1.57079637,0.00000000,0.00000000,-0.05916827,-0.05887729,-0.01823828,0.00000000,0.00000000
13,1.863202,1786695693.319340,2610,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,131.0626,0.00000000,-0.21014866,1.33215809,-0.02852625,1.57079637,0.00000000,0.00000000,-0.01377607,-0.01323188,-0.01138493,0.00000000,0.00000000
14,1.996755,1786695693.450418,2677,50000,1,0,0,0.335519,left_link,0,0.659147,-0.597135,0.331717,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,0.000000,0.000000,0.000000,0.000000,0.124253,1,0.031610,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready",SAFE,SAFE,,0.000000,0.348790,,0,1.000000,SAFE,1,current,50000,145.8805,0.00000000,-0.21020369,1.33206642,-0.02858861,1.57079637,0.00000000,0.00000000,-0.00041205,-0.00068641,-0.00046690,0.00000000,0.00000000
15,2.137702,1786695693.596318,2719,50000,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590961,0.869818,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,142.2867,0.00004402,-0.21031739,1.33193433,-0.02865097,1.57079637,0.00003668,0.00031229,-0.00080666,-0.00093712,-0.00044242,0.00000000,0.00026024
16,2.285795,1786695693.738620,2691,50000,2,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.589059,0.866590,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,136.6697,0.00329022,-0.21354891,1.32860374,-0.03138731,1.57079637,0.00326454,0.02191993,-0.02182081,-0.02248973,-0.01847713,0.00000000,0.02179609
