frame,t_s,cluster_index,dynamic_tracker_input,radius_in_legacy_band,point_count,center_x,center_y,center_z,raw_radius_m,bbox_dx_m,bbox_dy_m,bbox_dz_m,raw_centroid_speed_m_s
14,1.996755,0,1,0,97,0.659147,-0.597135,0.331717,0.124253,0.175155,0.082162,0.222204,
27,3.751492,0,1,0,113,0.658331,-0.598666,0.331119,0.128370,0.218249,0.074018,0.218446,
28,3.906895,0,1,0,98,0.647409,-0.601532,0.340696,0.122214,0.195582,0.079001,0.216918,0.093804
64,8.638226,0,1,0,109,0.657620,-0.588221,0.349507,0.116435,0.190999,0.056659,0.215385,
65,8.789040,0,1,0,101,0.659193,-0.579366,0.353023,0.117301,0.178336,0.068271,0.208737,0.067095
67,9.062151,0,1,0,158,0.663674,-0.563430,0.356141,0.121651,0.179883,0.120507,0.221741,
68,9.220785,0,1,0,153,0.660735,-0.564530,0.374487,0.115849,0.173763,0.141219,0.194613,0.117591
69,9.374482,0,1,0,170,0.678473,-0.553904,0.340922,0.128900,0.224443,0.146254,0.224301,0.255535
70,9.539975,0,1,0,167,0.670933,-0.555721,0.366093,0.118491,0.177324,0.128384,0.205268,0.160017
72,9.829277,0,1,0,173,0.672692,-0.550672,0.363355,0.116732,0.180793,0.121254,0.211205,
73,9.995740,0,1,0,156,0.672178,-0.550554,0.376936,0.114631,0.156496,0.124967,0.195971,0.083546
74,10.138685,0,1,0,181,0.673823,-0.544928,0.365167,0.123972,0.169421,0.159259,0.214191,0.089328
75,10.301483,0,1,0,218,0.674359,-0.540444,0.379729,0.125289,0.149483,0.198230,0.202625,0.094039
76,10.463205,0,1,0,193,0.680620,-0.538077,0.370988,0.131418,0.141502,0.212938,0.208419,0.069327
77,10.628594,0,1,0,231,0.680683,-0.514920,0.381297,0.125147,0.152107,0.196087,0.205021,0.157870
78,10.787232,0,1,0,242,0.673039,-0.508019,0.379724,0.126449,0.147362,0.202846,0.201556,0.062996
79,10.952478,0,1,0,274,0.674519,-0.530008,0.368341,0.148593,0.185383,0.282714,0.220362,0.158201
80,11.131033,0,1,0,262,0.676887,-0.496158,0.372019,0.132257,0.135730,0.225875,0.211161,0.183465
81,11.283095,0,1,0,260,0.673620,-0.490494,0.381718,0.128285,0.137974,0.213936,0.207610,0.074646
82,11.453711,0,1,0,266,0.672622,-0.484627,0.385909,0.129657,0.136901,0.207009,0.210349,0.047260
83,11.612078,0,1,0,250,0.674042,-0.485780,0.384004,0.125149,0.142211,0.202523,0.211735,0.015678
84,11.764994,0,1,0,245,0.675774,-0.476808,0.383351,0.124557,0.161940,0.202478,0.216873,0.058546
85,11.938083,0,1,0,264,0.671189,-0.483282,0.386224,0.125615,0.165409,0.213082,0.204053,0.049428
86,12.113181,0,1,0,258,0.673506,-0.473216,0.373007,0.132307,0.170142,0.239118,0.213734,0.094602
87,12.288100,0,1,0,255,0.673615,-0.473619,0.380487,0.122949,0.150966,0.205239,0.203670,0.042854
88,12.451786,0,1,0,264,0.673482,-0.453454,0.387158,0.126804,0.157232,0.212370,0.218193,0.134354
89,12.617200,0,1,0,214,0.680165,-0.437879,0.384081,0.123080,0.146920,0.209667,0.205538,0.101510
90,12.778065,0,1,0,238,0.675622,-0.419318,0.381733,0.123038,0.144049,0.189409,0.215534,0.119281
91,12.930841,0,1,0,243,0.676140,-0.398328,0.378630,0.129726,0.164901,0.207181,0.208707,0.135615
92,13.092184,0,1,0,246,0.673687,-0.389457,0.383156,0.125289,0.138863,0.219215,0.200013,0.064834
93,13.250424,0,1,0,263,0.669498,-0.381733,0.389304,0.120817,0.147404,0.203438,0.197992,0.067757
94,13.401157,0,1,0,237,0.673633,-0.381234,0.383523,0.121970,0.147604,0.201173,0.202946,0.048038
95,13.569654,0,1,0,263,0.674904,-0.380925,0.382916,0.128597,0.148696,0.198306,0.204995,0.008564
96,13.746233,0,1,0,262,0.670541,-0.366645,0.388163,0.125005,0.149312,0.202481,0.214622,0.089103
97,13.915806,0,1,0,238,0.673923,-0.348012,0.386376,0.125158,0.145261,0.205477,0.207758,0.109616
98,14.092568,0,1,0,262,0.674785,-0.338382,0.382965,0.125488,0.149382,0.199213,0.203549,0.059991
99,14.258394,0,1,0,225,0.674992,-0.319302,0.383596,0.124777,0.143222,0.201628,0.212008,0.113305
100,14.426315,0,1,0,213,0.677690,-0.314785,0.377758,0.125737,0.148625,0.200461,0.200151,0.049384
101,14.583139,0,1,0,228,0.674688,-0.286818,0.386779,0.124649,0.128603,0.198640,0.212726,0.185576
102,14.738315,0,1,0,245,0.672711,-0.284448,0.385289,0.123540,0.149109,0.196327,0.203078,0.021780
103,14.898761,0,1,0,231,0.674038,-0.283542,0.380321,0.127002,0.130636,0.200734,0.199250,0.032209
104,15.051473,0,1,0,238,0.673842,-0.280278,0.375750,0.128581,0.141360,0.207901,0.216381,0.035643
105,15.208141,0,1,0,214,0.675567,-0.263519,0.382945,0.123021,0.122092,0.190681,0.201037,0.116735
106,15.366478,0,1,0,237,0.669578,-0.265496,0.381775,0.126274,0.148185,0.203550,0.206477,0.040696
107,15.532089,0,1,0,208,0.672237,-0.252988,0.388934,0.121360,0.131605,0.192365,0.198049,0.088757
108,15.693924,0,1,0,225,0.675506,-0.253910,0.377850,0.126168,0.134835,0.206165,0.218292,0.073526
109,15.864578,0,1,0,240,0.669844,-0.248609,0.379350,0.125583,0.177740,0.196191,0.206438,0.045574
110,16.028810,0,1,0,215,0.671504,-0.248009,0.382596,0.122965,0.155985,0.191131,0.202527,0.022272
111,16.191630,0,1,0,194,0.673586,-0.234279,0.380159,0.125074,0.142975,0.200084,0.206694,0.086714
112,16.351211,0,1,0,193,0.676184,-0.206321,0.381906,0.123592,0.133748,0.203433,0.204272,0.175449
113,16.514776,0,1,0,206,0.676385,-0.194197,0.382666,0.124606,0.150779,0.200845,0.209262,0.073762
