frame,t_s,timestamp,scene_points,robot_points,cluster_count,raw_point_count,roi_point_count,safety_roi_point_count,rho_retain,table_z_m,table_plane_valid,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_tau_s,trigger_horizon_s,predicted_object_id,trigger_block_reason,reference_state,reference_armed,reference_index,reference_index_step,reference_step_clamped,reference_time_s,reference_tcp_y_m,reference_actual_y_error_m,reference_joint_match_max_rad,reference_future_time_s,reference_future_index,reference_future_delta_q_max_rad,predicted_object_speed_m_s,predicted_object_velocity_x_m_s,predicted_object_velocity_y_m_s,predicted_object_velocity_z_m_s,predicted_object_raw_speed_m_s,predicted_object_filtered_speed_m_s,predicted_object_raw_velocity_x_m_s,predicted_object_raw_velocity_y_m_s,predicted_object_raw_velocity_z_m_s,predicted_object_velocity_ema_alpha,predicted_object_radius_m,predicted_object_age,predicted_object_association_error_m,dynamic_object_prediction_ready,dynamic_object_valid,dynamic_object_block_reason,risk_state_current,risk_state_predicted,max_track_speed_m_s,motion_y_m,guard_distance_m,guard_object_id,guard_in_motion_direction,guard_speed_scale,guard_decision,guard_cluster_count,guard_robot_points_source,guard_robot_points_count,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s
0,0.090837,1786973755.563966,0,50000,0,0,0,0,0.000000,,0,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.591001,0.994846,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,91.9185,0.00000000,0.00000367,1.57080007,0.00000000,1.57079637,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1,0.195205,1786973755.655921,2524,50000,0,2524,29,1677,0.011490,0.223730,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.590999,0.994843,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.351378,,0,1.000000,SAFE,1,current,50000,214.8963,0.00000367,0.00000367,1.57080007,-0.00000367,1.57079637,0.00000000,0.00003515,0.00000000,0.00000000,-0.00003515,0.00000000,0.00000000
2,0.385023,1786973755.870834,2396,50000,0,2396,38,1611,0.015860,0.223430,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.589380,0.991571,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.352730,,0,1.000000,SAFE,1,current,50000,172.9374,0.00331223,-0.00331223,1.56753910,-0.00147088,1.57079637,0.00327188,0.01743017,-0.01746882,-0.01717945,-0.00772957,0.00000000,0.01723693
3,0.559290,1786973756.043790,2582,50000,0,2582,32,1694,0.012393,0.223058,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.582299,0.977298,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.365805,,0,1.000000,SAFE,1,current,50000,167.1394,0.01754785,-0.01458408,1.55518889,-0.00352497,1.57079637,0.01763955,0.08168844,-0.06468142,-0.07086934,-0.01178705,0.00000000,0.08244619
4,0.726066,1786973756.210948,2539,50000,0,2539,24,1631,0.009453,0.225796,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.569351,0.951916,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.368634,,0,1.000000,SAFE,1,current,50000,175.8332,0.04293060,-0.02727546,1.54050577,-0.00532231,1.57079637,0.04302597,0.15219666,-0.07609833,-0.08804099,-0.01077693,0.00000000,0.15221862
5,0.900866,1786973756.386799,2517,50000,0,2517,34,1620,0.013508,0.223928,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.548531,0.912246,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.381671,,0,1.000000,SAFE,1,current,50000,166.2239,0.08260032,-0.04072978,1.52473319,-0.00721501,1.57079637,0.08282407,0.22694463,-0.07697023,-0.09023263,-0.01082787,0.00000000,0.22767915
6,1.070347,1786973756.553056,2555,50000,0,2555,25,1651,0.009785,0.223732,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.520896,0.861147,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.411245,,0,1.000000,SAFE,1,current,50000,175.1973,0.13369963,-0.05379163,1.50955498,-0.00912239,1.57079637,0.13401508,0.30150437,-0.07706962,-0.08955688,-0.01125420,0.00000000,0.30204545
7,1.245790,1786973756.728270,2494,50000,0,2494,19,1700,0.007618,0.223248,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.484438,0.795716,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.448055,,0,1.000000,SAFE,1,current,50000,182.3675,0.19912991,-0.06726430,1.49376774,-0.01104810,1.57079637,0.19961776,0.37294197,-0.07679204,-0.08998472,-0.01097626,0.00000000,0.37392458
8,1.423201,1786973756.910656,2598,50000,0,2598,28,1683,0.010778,0.222835,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.440467,0.721211,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.474223,,0,1.000000,SAFE,1,current,50000,162.9899,0.27363488,-0.08072963,1.47810531,-0.01292246,1.57079637,0.27431348,0.41995804,-0.07589924,-0.08828356,-0.01056511,0.00000000,0.42103323
9,1.591138,1786973757.073663,2446,50000,0,2446,26,1672,0.010630,0.223683,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.398154,0.647106,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.466712,,0,1.000000,SAFE,1,current,50000,170.6866,0.34774005,-0.09380981,1.46279860,-0.01480049,1.57079256,0.34845898,0.44126808,-0.07788753,-0.09114564,-0.01118295,-0.00002272,0.44150819
10,1.763009,1786973757.244368,2486,50000,0,2486,29,1749,0.011665,0.222904,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.352374,0.572942,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.465877,,0,1.000000,SAFE,1,current,50000,178.4723,0.42190391,-0.10687166,1.44760931,-0.01670053,1.57079637,0.42263755,0.43150784,-0.07599782,-0.08837591,-0.01105500,0.00002220,0.43159350
11,1.942235,1786973757.422869,2475,50000,0,2475,34,1712,0.013737,0.223356,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.304622,0.494392,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.467869,,0,1.000000,SAFE,1,current,50000,179.6664,0.50045472,-0.12072948,1.43137097,-0.01864092,1.57079637,0.50118470,0.43827824,-0.07732036,-0.09060259,-0.01082649,0.00000000,0.43825778
12,2.118181,1786973757.602553,2481,50000,0,2481,0,1673,0.000000,0.224238,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.257914,0.415866,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.473091,,0,1.000000,SAFE,1,current,50000,158.6192,0.57897985,-0.13456161,1.41525722,-0.02058497,1.57079637,0.57970983,0.44630301,-0.07861591,-0.09158366,-0.01104918,0.00000000,0.44630301
13,2.281820,1786973757.761189,2539,50000,0,2539,12,1690,0.004726,0.223235,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.215212,0.346064,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.455348,,0,1.000000,SAFE,1,current,50000,176.4643,0.64878243,-0.14686784,1.40084922,-0.02238598,1.57079637,0.64955270,0.42656469,-0.07520356,-0.08804747,-0.01100595,0.00000000,0.42681092
14,2.454247,1786973757.937682,2538,50000,0,2538,12,1734,0.004728,0.223621,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.168803,0.269703,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.470260,,0,1.000000,SAFE,1,current,50000,156.9984,0.72514349,-0.16034050,1.38522708,-0.02430069,1.57079256,0.72587705,0.44285824,-0.07813510,-0.09060106,-0.01110442,-0.00002212,0.44264530
15,2.613744,1786973758.094711,2555,50000,0,2555,19,1721,0.007436,0.224326,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.127570,0.201125,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.471507,,0,1.000000,SAFE,1,current,50000,185.3554,0.79372096,-0.17263573,1.37081540,-0.02599898,1.57079637,0.79424912,0.42996269,-0.07708787,-0.09035749,-0.01064788,0.00002392,0.42867490
16,2.798476,1786973758.280084,2457,50000,0,2457,16,1661,0.006512,0.224738,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.085568,0.132684,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.471238,,0,1.000000,SAFE,1,current,50000,188.0226,0.86216265,-0.18648255,1.35466886,-0.02802740,1.57079637,0.86252576,0.37049194,-0.07495626,-0.08740525,-0.01098034,0.00000000,0.36959851
17,2.987961,1786973758.468125,2531,50000,0,2531,20,1657,0.007902,0.223549,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.051232,0.075756,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.470173,,0,1.000000,SAFE,1,current,50000,183.7801,0.91909045,-0.20109230,1.33756483,-0.03011818,1.57079637,0.91925550,0.30043392,-0.07710232,-0.09026575,-0.01103398,0.00000000,0.29938863
18,3.183077,1786973758.651923,2509,50000,0,2509,32,1676,0.012754,0.223840,1,0,0,,,,,,,,,,1.200,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.024876,0.034032,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.482064,,0,1.000000,SAFE,1,current,50000,177.8100,0.96081424,-0.21610187,1.32010853,-0.03218328,1.57079637,0.96092796,0.21384032,-0.07692616,-0.08946597,-0.01058393,0.00000000,0.21357730
