frame,t_s,cluster_index,dynamic_prefilter_ok,point_count,center_x,center_y,center_z,raw_radius_m,bbox_dx_m,bbox_dy_m,bbox_dz_m,raw_centroid_speed_m_s
32,4.309491,1,1,78,0.378546,0.754469,0.151345,0.097328,0.193387,0.092354,0.111432,0.070322
32,4.309491,2,0,81,0.536493,0.624486,0.462172,0.151821,0.216142,0.096112,0.268137,0.213523
33,4.441097,0,1,53,0.389437,0.738794,0.299739,0.085036,0.136097,0.089767,0.135569,
33,4.441097,1,1,57,0.373844,0.762598,0.140048,0.084385,0.166525,0.070639,0.108065,0.110739
33,4.441097,2,0,199,0.658610,-0.545127,0.392408,0.127741,0.093987,0.200711,0.245195,0.057803
34,4.577108,0,0,140,0.402953,0.765674,0.114048,0.126996,0.196269,0.087829,0.274763,0.291799
34,4.577108,1,0,258,0.659611,-0.545038,0.388960,0.136213,0.141173,0.221932,0.255532,0.026773
35,4.707947,0,0,145,0.399390,0.770227,0.114708,0.118423,0.205841,0.086274,0.220016,0.044609
35,4.707947,1,0,275,0.655775,-0.531236,0.385099,0.141363,0.129512,0.247182,0.259541,0.113731
35,4.707947,2,1,50,0.369034,0.764123,0.306756,0.087253,0.145656,0.054524,0.139208,
36,4.846904,0,0,303,0.656382,-0.533235,0.387162,0.145031,0.148353,0.231794,0.260903,0.021781
36,4.846904,1,0,134,0.401401,0.773330,0.107502,0.109750,0.171739,0.058824,0.227978,0.060094
36,4.846904,2,1,74,0.364128,0.769595,0.332639,0.089407,0.162565,0.080949,0.178217,0.199636
37,4.983275,0,0,261,0.662666,-0.518984,0.396853,0.131601,0.112231,0.214954,0.244848,0.132426
37,4.983275,1,0,137,0.405606,0.773734,0.090929,0.113447,0.173200,0.078275,0.235428,0.123475
37,4.983275,2,1,74,0.390150,0.759260,0.307727,0.086308,0.151754,0.080813,0.171114,0.270560
38,5.117502,0,0,270,0.657210,-0.513058,0.394070,0.144256,0.151256,0.220686,0.247816,0.061952
38,5.117502,1,0,165,0.406580,0.779345,0.100668,0.118244,0.196351,0.077958,0.300713,0.082016
39,5.252009,0,0,175,0.408688,0.790289,0.068867,0.152462,0.181775,0.161517,0.379399,0.249942
39,5.252009,1,1,55,0.383242,0.774384,0.308427,0.072743,0.159768,0.073464,0.126406,
39,5.252009,2,0,311,0.658039,-0.506291,0.397266,0.143344,0.113172,0.238758,0.251130,0.055845
40,5.388739,0,0,302,0.659138,-0.496262,0.403014,0.141306,0.124017,0.229399,0.253826,0.086022
40,5.388739,1,0,203,0.410458,0.790098,0.084072,0.145738,0.170863,0.181827,0.324678,0.113410
40,5.388739,2,1,64,0.384816,0.771572,0.309456,0.074141,0.156558,0.067709,0.128914,0.025056
41,5.521174,0,0,125,0.401517,0.781316,0.092872,0.106319,0.169719,0.075245,0.224067,0.113240
41,5.521174,1,0,283,0.658299,-0.502726,0.409837,0.138349,0.130190,0.243089,0.256433,0.069776
41,5.521174,2,1,64,0.391847,0.772448,0.307701,0.082170,0.176176,0.083992,0.138239,0.053981
42,5.663529,0,0,317,0.656309,-0.477819,0.403234,0.141197,0.160378,0.240963,0.259120,0.195150
42,5.663529,1,0,137,0.407614,0.781090,0.092073,0.111690,0.165616,0.077333,0.239374,0.046469
42,5.663529,2,1,80,0.387505,0.774563,0.308416,0.086058,0.161604,0.082742,0.154611,0.036868
43,5.794149,0,0,313,0.657153,-0.468771,0.401893,0.143876,0.135212,0.231207,0.247810,0.066376
43,5.794149,1,0,161,0.408818,0.782002,0.100721,0.111967,0.167518,0.105824,0.303513,0.063434
43,5.794149,2,1,68,0.390049,0.776458,0.315697,0.085566,0.172242,0.072233,0.160040,0.057395
44,5.927414,0,0,303,0.658362,-0.457487,0.400929,0.142030,0.116799,0.226476,0.247782,0.085561
44,5.927414,1,0,141,0.408293,0.781998,0.091442,0.106057,0.173286,0.077733,0.227509,0.069812
44,5.927414,2,1,76,0.387945,0.774499,0.310348,0.084523,0.171891,0.076148,0.159590,0.045622
45,6.061302,0,0,172,0.417551,0.788256,0.070427,0.137171,0.183543,0.166161,0.305640,0.178718
45,6.061302,1,1,92,0.395006,0.770901,0.316135,0.095392,0.174241,0.075318,0.198863,0.073676
45,6.061302,2,0,276,0.665249,-0.456933,0.397398,0.140179,0.110269,0.221915,0.249347,0.058255
46,6.201555,0,0,279,0.663384,-0.433748,0.392093,0.143492,0.097212,0.222852,0.257301,0.171051
46,6.201555,1,0,201,0.415788,0.784501,0.093778,0.138269,0.195415,0.168553,0.324860,0.170041
46,6.201555,2,0,91,0.396634,0.764773,0.324373,0.100387,0.199195,0.096240,0.165918,0.074534
47,6.339065,0,0,150,0.409977,0.781316,0.101648,0.112690,0.188364,0.107195,0.257803,0.075452
47,6.339065,1,0,298,0.659635,-0.426344,0.401563,0.143656,0.130302,0.227079,0.253426,0.092348
47,6.339065,2,0,91,0.396633,0.763479,0.331693,0.108223,0.195660,0.106920,0.209121,0.054520
48,6.474785,0,0,160,0.410296,0.777579,0.106766,0.116284,0.195852,0.078373,0.264823,0.046137
48,6.474785,1,0,293,0.660421,-0.419538,0.404249,0.139278,0.115811,0.214724,0.251934,0.053502
48,6.474785,2,1,68,0.382641,0.775258,0.314101,0.086712,0.175867,0.086271,0.126224,0.184511
49,6.612890,0,0,283,0.662572,-0.412252,0.408921,0.137269,0.119112,0.217862,0.245307,0.064341
49,6.612890,1,0,171,0.416307,0.781332,0.093914,0.118645,0.189654,0.126392,0.281627,0.105875
49,6.612890,2,1,72,0.386170,0.771044,0.300450,0.088324,0.195087,0.096167,0.123037,0.106165
50,6.755914,0,1,67,0.387245,0.770748,0.307490,0.083368,0.170086,0.085759,0.143426,0.051371
50,6.755914,1,0,158,0.409654,0.783570,0.091966,0.123481,0.176277,0.117341,0.275744,0.052506
50,6.755914,2,0,290,0.663729,-0.410041,0.403355,0.140439,0.147524,0.218018,0.249808,0.043966
51,6.882231,0,1,51,0.380608,0.774480,0.308066,0.074876,0.146035,0.072912,0.130884,0.056986
51,6.882231,1,0,152,0.412375,0.777893,0.103780,0.116289,0.174418,0.113241,0.239115,0.099901
51,6.882231,2,0,285,0.665904,-0.401827,0.406682,0.137710,0.126207,0.218533,0.245694,0.068100
52,7.019174,0,0,320,0.661981,-0.398683,0.402611,0.141159,0.136547,0.224628,0.256250,0.049113
52,7.019174,1,0,176,0.406848,0.784509,0.093171,0.133953,0.196922,0.126477,0.303306,0.103786
53,7.150655,0,1,54,0.381147,0.768749,0.314233,0.075696,0.166994,0.085175,0.125865,
53,7.150655,1,0,290,0.665626,-0.385480,0.399820,0.140309,0.110768,0.225594,0.254611,0.102309
53,7.150655,2,0,127,0.402329,0.779390,0.099082,0.117131,0.168967,0.101864,0.274946,0.066105
54,7.283442,0,0,133,0.393254,0.774519,0.107167,0.112623,0.189630,0.096192,0.220063,0.098938
54,7.283442,1,0,292,0.665992,-0.380608,0.401191,0.144543,0.132641,0.234164,0.259477,0.038340
55,7.415890,0,1,53,0.380808,0.766105,0.309294,0.083642,0.145976,0.086198,0.143253,
55,7.415890,1,0,135,0.398860,0.770646,0.116488,0.119471,0.217518,0.097119,0.225389,0.087984
55,7.415890,2,0,286,0.667636,-0.377379,0.408566,0.138859,0.117533,0.215094,0.250611,0.062622
56,7.543536,0,0,294,0.667328,-0.361097,0.399839,0.142008,0.154800,0.219048,0.253526,0.148421
56,7.543536,1,0,124,0.392563,0.778639,0.111324,0.114276,0.194245,0.076290,0.221982,0.091664
57,7.673594,0,0,142,0.397993,0.774789,0.101284,0.115291,0.206513,0.086926,0.223543,0.090404
57,7.673594,1,0,293,0.669127,-0.349514,0.403934,0.137924,0.122146,0.216593,0.252874,0.093175
57,7.673594,2,1,77,0.366715,0.771957,0.324705,0.098198,0.154724,0.101491,0.206808,
58,7.805640,0,0,135,0.398594,0.782855,0.110050,0.112313,0.178942,0.049214,0.237234,0.089455
58,7.805640,1,0,303,0.666605,-0.343263,0.400130,0.146176,0.168029,0.231845,0.251735,0.058045
59,7.937255,0,0,275,0.670733,-0.335566,0.404497,0.140800,0.133203,0.220647,0.257476,0.074540
59,7.937255,1,1,71,0.399879,0.766819,0.309155,0.095661,0.209303,0.117443,0.097442,
59,7.937255,2,0,150,0.409638,0.783683,0.101010,0.128069,0.201029,0.087239,0.270190,0.109121
60,8.070082,0,0,158,0.411748,0.786363,0.090309,0.130578,0.176214,0.142653,0.294950,0.084741
60,8.070082,1,0,290,0.670166,-0.320626,0.398943,0.144674,0.128748,0.240116,0.250209,0.120342
61,8.200408,0,0,202,0.417863,0.792859,0.074821,0.142366,0.195934,0.148013,0.361137,0.135862
61,8.200408,1,0,299,0.671678,-0.315892,0.396631,0.142634,0.136843,0.231157,0.257404,0.041659
61,8.200408,2,0,80,0.385162,0.779892,0.318283,0.100136,0.185838,0.088197,0.164643,
62,8.334215,0,0,188,0.413382,0.801568,0.067325,0.133513,0.179526,0.162845,0.302636,0.093339
62,8.334215,1,0,308,0.675983,-0.304884,0.405671,0.139036,0.142212,0.219572,0.246799,0.112615
62,8.334215,2,1,77,0.382779,0.782675,0.328729,0.090117,0.172406,0.071291,0.179204,0.083773
63,8.473687,0,0,193,0.414853,0.800030,0.073140,0.147502,0.184815,0.170707,0.309511,0.046058
63,8.473687,1,1,78,0.378916,0.782507,0.321554,0.095021,0.168697,0.077211,0.173758,0.060618
63,8.473687,2,0,292,0.679041,-0.298530,0.400845,0.138728,0.172243,0.216367,0.247192,0.063555
64,8.595831,0,0,201,0.409056,0.805014,0.060784,0.151283,0.187093,0.174060,0.308179,0.112742
64,8.595831,1,0,272,0.682433,-0.289992,0.400531,0.139829,0.144472,0.218191,0.250258,0.071327
64,8.595831,2,1,84,0.379366,0.783354,0.317979,0.093453,0.170981,0.073729,0.175348,0.028724
65,8.727628,0,0,304,0.682938,-0.287202,0.398377,0.140516,0.189237,0.216917,0.252368,0.027507
65,8.727628,1,1,68,0.382344,0.783772,0.327487,0.095124,0.160270,0.065350,0.161879,0.077041
65,8.727628,2,0,197,0.415591,0.804051,0.067348,0.149222,0.154346,0.175405,0.336604,0.071934
66,8.867644,0,0,294,0.681941,-0.275731,0.400401,0.141848,0.155600,0.220878,0.251029,0.084830
66,8.867644,1,0,185,0.416229,0.799064,0.064931,0.152607,0.155494,0.177994,0.332425,0.040474
66,8.867644,2,1,82,0.385360,0.779562,0.325640,0.096545,0.171534,0.084443,0.175987,0.039897
67,9.007800,0,0,307,0.683758,-0.269025,0.399811,0.142289,0.152771,0.221202,0.253774,0.049478
67,9.007800,1,0,171,0.422596,0.788722,0.079712,0.130965,0.176027,0.141588,0.307102,0.135743
67,9.007800,2,1,84,0.382934,0.780338,0.319923,0.087670,0.157975,0.078942,0.179896,0.044408
68,9.139712,0,0,291,0.689911,-0.259128,0.392100,0.141921,0.145000,0.220143,0.247751,0.110732
68,9.139712,1,0,172,0.419056,0.785241,0.090897,0.127916,0.203697,0.098352,0.296039,0.096968
68,9.139712,2,1,76,0.386165,0.776698,0.325115,0.088370,0.170053,0.077988,0.170711,0.056391
69,9.269044,0,1,83,0.384077,0.774790,0.327016,0.091280,0.172195,0.090601,0.180256,0.025325
69,9.269044,1,0,158,0.418956,0.781004,0.093999,0.119343,0.169420,0.106032,0.277329,0.039034
69,9.269044,2,0,299,0.688180,-0.259679,0.399730,0.139141,0.174001,0.214678,0.250870,0.058282
70,9.397023,0,0,298,0.689633,-0.246032,0.404379,0.142332,0.167485,0.212210,0.248843,0.110661
70,9.397023,1,0,172,0.414555,0.779502,0.108251,0.119759,0.172026,0.099029,0.254292,0.114487
70,9.397023,2,1,67,0.384237,0.776573,0.325957,0.084453,0.152107,0.074565,0.155306,0.015886
71,9.536508,0,0,319,0.690301,-0.233221,0.403472,0.143386,0.177446,0.227532,0.254216,0.096514
71,9.536508,1,1,69,0.373269,0.780168,0.318363,0.080787,0.128749,0.063874,0.143615,0.103681
71,9.536508,2,0,164,0.417352,0.781431,0.111859,0.114848,0.192431,0.091301,0.251956,0.037191
72,9.670438,0,0,198,0.420708,0.784971,0.074334,0.136877,0.176813,0.125029,0.295148,0.272815
72,9.670438,1,1,85,0.387163,0.772842,0.314507,0.091240,0.168535,0.091392,0.168335,0.116607
72,9.670438,2,0,265,0.693048,-0.216510,0.408482,0.140091,0.166633,0.202388,0.245421,0.127326
73,9.801588,0,0,173,0.418042,0.786884,0.080448,0.125054,0.160179,0.113464,0.284345,0.052014
73,9.801588,1,1,82,0.387994,0.775266,0.314525,0.088332,0.188117,0.087279,0.148936,0.019209
73,9.801588,2,0,295,0.693637,-0.205736,0.400594,0.140093,0.154636,0.219387,0.256152,0.100185
74,9.938530,0,0,287,0.695315,-0.194746,0.395548,0.140591,0.133863,0.225987,0.255600,0.089822
74,9.938530,1,0,176,0.416090,0.789406,0.077846,0.132255,0.166396,0.134974,0.295245,0.030281
74,9.938530,2,1,64,0.371028,0.784883,0.319344,0.085348,0.153898,0.068040,0.154334,0.147790
75,10.071194,0,1,59,0.384125,0.776833,0.324243,0.086991,0.173467,0.069277,0.137166,0.123968
75,10.071194,1,0,196,0.413303,0.792283,0.084741,0.139170,0.171332,0.131772,0.299506,0.061263
75,10.071194,2,0,305,0.695770,-0.180793,0.402848,0.141333,0.144480,0.227312,0.257144,0.121045
76,10.211293,0,0,191,0.419905,0.791678,0.076155,0.139136,0.192644,0.138517,0.283581,0.079770
76,10.211293,1,0,302,0.698497,-0.177027,0.399225,0.145683,0.143180,0.214540,0.265518,0.043349
76,10.211293,2,1,67,0.382157,0.779934,0.313957,0.091693,0.162347,0.067378,0.155268,0.080323
77,10.342206,0,0,155,0.413212,0.789717,0.085309,0.120508,0.178571,0.094078,0.285168,0.086395
77,10.342206,1,0,291,0.698777,-0.172199,0.400174,0.143244,0.167806,0.211953,0.252586,0.036992
77,10.342206,2,1,63,0.382251,0.781528,0.313020,0.084508,0.154067,0.075910,0.127422,0.013902
78,10.477725,0,0,268,0.698647,-0.161039,0.404415,0.139663,0.133659,0.218954,0.252758,0.089189
78,10.477725,1,0,165,0.418325,0.789439,0.088233,0.124001,0.200627,0.116858,0.272513,0.044047
78,10.477725,2,1,70,0.381545,0.782461,0.318379,0.086665,0.162055,0.063770,0.152678,0.040976
79,10.613450,0,0,171,0.413610,0.787035,0.106201,0.121525,0.167540,0.113792,0.263509,0.133656
79,10.613450,1,0,300,0.700341,-0.158524,0.400685,0.142992,0.133652,0.220194,0.256989,0.034302
79,10.613450,2,1,65,0.389847,0.775609,0.316878,0.084143,0.159230,0.083400,0.118937,0.077549
80,10.746457,0,0,292,0.700297,-0.149218,0.401393,0.142149,0.136128,0.220451,0.248148,0.069575
80,10.746457,1,1,73,0.386375,0.777178,0.319335,0.091837,0.171498,0.084491,0.146052,0.033798
80,10.746457,2,0,185,0.422989,0.789649,0.088574,0.126196,0.194907,0.128390,0.263264,0.150126
81,10.878304,0,0,159,0.416373,0.787626,0.086364,0.120295,0.174239,0.113687,0.258897,0.054960
81,10.878304,1,0,275,0.705270,-0.136324,0.406799,0.137989,0.119599,0.214981,0.244710,0.112287
81,10.878304,2,1,59,0.376090,0.783451,0.314765,0.076364,0.134811,0.065738,0.144943,0.097493
82,11.013524,0,0,174,0.412314,0.790715,0.097062,0.134804,0.191987,0.127842,0.307985,0.088893
82,11.013524,1,0,278,0.705873,-0.134601,0.402406,0.136625,0.128577,0.208106,0.247393,0.035680
82,11.013524,2,1,65,0.393512,0.768502,0.345524,0.090435,0.152707,0.079066,0.183086,0.287874
83,11.140286,0,0,158,0.413211,0.793545,0.082055,0.126135,0.181252,0.107325,0.296769,0.120902
83,11.140286,1,0,272,0.704649,-0.124391,0.406392,0.134073,0.144271,0.206991,0.248248,0.087162
83,11.140286,2,1,64,0.382070,0.779687,0.300556,0.082340,0.160359,0.076319,0.141234,0.377223
84,11.272952,0,0,280,0.706659,-0.110093,0.406933,0.138800,0.153967,0.209049,0.243113,0.106702
84,11.272952,1,1,45,0.370289,0.786729,0.309208,0.065624,0.130592,0.065264,0.106306,0.119807
84,11.272952,2,0,166,0.414645,0.787848,0.096564,0.128431,0.175838,0.094393,0.294135,0.115591
85,11.405624,0,0,262,0.709814,-0.102330,0.403241,0.142301,0.163693,0.205002,0.254395,0.068992
85,11.405624,1,0,132,0.401090,0.786756,0.106599,0.121769,0.180898,0.086428,0.248959,0.127350
86,11.543846,0,0,154,0.418416,0.779966,0.101959,0.121847,0.213485,0.071741,0.239074,0.144986
86,11.543846,1,0,255,0.712938,-0.095393,0.400252,0.140265,0.143798,0.203570,0.250349,0.061797
87,11.674190,0,0,166,0.416397,0.790461,0.090235,0.155582,0.197915,0.140537,0.374575,0.118336
87,11.674190,1,0,243,0.710406,-0.086139,0.408209,0.136414,0.127631,0.203459,0.246905,0.092969
88,11.806186,0,0,249,0.714351,-0.074477,0.402622,0.138467,0.127501,0.207874,0.245453,0.100666
88,11.806186,1,0,159,0.415992,0.783790,0.098801,0.122868,0.175985,0.093804,0.278258,0.080899
88,11.806186,2,1,46,0.383188,0.778489,0.304709,0.069824,0.153508,0.085565,0.083438,
89,11.937257,0,0,277,0.712752,-0.069356,0.411537,0.139037,0.151013,0.197020,0.248661,0.081061
89,11.937257,1,0,162,0.416185,0.791238,0.089565,0.116693,0.189057,0.097727,0.276502,0.092453
90,12.057472,0,0,260,0.715433,-0.057206,0.406078,0.140408,0.149581,0.209465,0.242932,0.109608
90,12.057472,1,0,177,0.408290,0.798361,0.081243,0.142678,0.200598,0.154051,0.346878,0.108922
91,12.197030,0,0,230,0.718319,-0.050407,0.409892,0.135612,0.134719,0.201261,0.238208,0.059504
91,12.197030,1,0,170,0.418188,0.795779,0.086895,0.128389,0.149410,0.127431,0.294921,0.083662
92,12.323582,0,0,159,0.414892,0.794233,0.093226,0.129129,0.174002,0.106555,0.285020,0.058677
92,12.323582,1,0,239,0.717259,-0.040930,0.392701,0.141877,0.155371,0.207425,0.264860,0.157939
93,12.449672,0,0,194,0.416500,0.801289,0.079090,0.157968,0.198707,0.162763,0.350834,0.128026
93,12.449672,1,0,235,0.723584,-0.023806,0.405091,0.135199,0.118114,0.197889,0.252378,0.177851
93,12.449672,2,1,56,0.384160,0.786240,0.319840,0.082226,0.146921,0.063228,0.145013,
94,12.582824,0,0,152,0.417038,0.799864,0.081143,0.127000,0.141660,0.132727,0.305157,0.018792
94,12.582824,1,0,228,0.725404,-0.011029,0.404299,0.136691,0.126333,0.205004,0.242032,0.095023
95,12.712378,0,0,191,0.407567,0.799809,0.068283,0.152127,0.177248,0.174312,0.329672,0.122407
95,12.712378,1,0,231,0.725790,-0.003805,0.403399,0.137553,0.126452,0.207191,0.257943,0.055865
96,12.850957,0,0,135,0.407550,0.786416,0.102033,0.120892,0.163338,0.086505,0.266715,0.276576
96,12.850957,1,0,233,0.726351,0.005322,0.405149,0.136370,0.118067,0.202808,0.253795,0.070921
97,12.984235,0,0,244,0.728681,0.017528,0.405885,0.131886,0.105768,0.206288,0.250423,0.089231
97,12.984235,1,0,123,0.407651,0.777935,0.116534,0.117344,0.164916,0.078994,0.244930,0.120426
97,12.984235,2,1,62,0.411820,0.755988,0.341885,0.090441,0.128605,0.082689,0.169050,
98,13.118717,0,0,242,0.720988,0.018033,0.393023,0.142843,0.170253,0.202942,0.258986,0.112628
98,13.118717,1,0,110,0.401816,0.783452,0.120806,0.116668,0.160357,0.071463,0.239037,0.068312
99,13.247280,0,0,117,0.399244,0.780652,0.124426,0.117924,0.185064,0.080547,0.220557,0.039996
99,13.247280,1,0,212,0.726467,0.032514,0.404911,0.133860,0.114711,0.207015,0.243613,0.148705
100,13.379695,0,0,103,0.398747,0.781208,0.114354,0.105378,0.157187,0.057975,0.212111,0.079979
100,13.379695,1,0,226,0.727880,0.049118,0.408152,0.134452,0.131739,0.201423,0.250985,0.134431
101,13.505745,0,1,67,0.396178,0.772761,0.303749,0.085078,0.169688,0.104985,0.137869,
101,13.505745,1,0,113,0.408558,0.776504,0.112195,0.110050,0.180957,0.062130,0.219896,0.087256
101,13.505745,2,0,242,0.732175,0.066964,0.405578,0.135647,0.101604,0.205067,0.249377,0.145801
102,13.635435,0,0,122,0.402287,0.781499,0.113857,0.107470,0.175786,0.070401,0.234283,0.060996
102,13.635435,1,0,226,0.730813,0.072361,0.405113,0.134894,0.111489,0.208820,0.244683,0.041613
102,13.635435,2,1,60,0.378970,0.781847,0.331200,0.087799,0.150355,0.074718,0.162851,0.250678
103,13.768860,0,0,131,0.412312,0.782000,0.097129,0.104183,0.192552,0.080593,0.220172,0.148918
103,13.768860,1,1,97,0.389567,0.776521,0.314675,0.098591,0.170413,0.080174,0.198416,0.155272
103,13.768860,2,0,218,0.733708,0.090400,0.421241,0.124781,0.101878,0.212435,0.228970,0.186025
104,13.906509,0,1,73,0.379039,0.783743,0.319538,0.085535,0.151404,0.067370,0.163242,0.100263
104,13.906509,1,0,149,0.409466,0.782542,0.106734,0.108009,0.192064,0.071490,0.227487,0.073621
104,13.906509,2,0,235,0.731609,0.088682,0.399904,0.136361,0.130977,0.210972,0.262247,0.157852
105,14.040622,0,0,234,0.729714,0.096204,0.402724,0.135002,0.147731,0.200158,0.256784,0.061728
105,14.040622,1,1,71,0.384249,0.783036,0.322044,0.091355,0.160313,0.070625,0.182069,0.043557
105,14.040622,2,0,138,0.419496,0.783093,0.103565,0.105404,0.203473,0.064544,0.216478,0.078773
106,14.165210,0,0,206,0.399810,0.786876,0.189778,0.188389,0.196353,0.085216,0.440418,0.692051
106,14.165210,1,0,236,0.733485,0.107417,0.400601,0.135585,0.117089,0.215291,0.254961,0.093974
107,14.299891,0,1,76,0.381257,0.787741,0.313899,0.094702,0.160025,0.072055,0.205305,
107,14.299891,1,0,146,0.417934,0.783981,0.107693,0.108735,0.174854,0.075801,0.240954,0.629571
107,14.299891,2,0,215,0.737406,0.123810,0.411558,0.130698,0.108433,0.216125,0.227041,0.150472
108,14.432913,0,0,129,0.416575,0.780435,0.109679,0.108740,0.164899,0.065957,0.244061,0.032066
108,14.432913,1,1,70,0.386772,0.781416,0.316136,0.084779,0.171076,0.084365,0.146404,0.064976
108,14.432913,2,0,228,0.737261,0.129938,0.402890,0.133823,0.116239,0.211064,0.253109,0.079425
109,14.564338,0,0,234,0.734977,0.135566,0.403654,0.131559,0.136407,0.217657,0.247849,0.047647
109,14.564338,1,0,183,0.411242,0.796628,0.071764,0.150374,0.177217,0.156866,0.330261,0.323561
110,14.697147,0,1,68,0.379374,0.784074,0.321518,0.087390,0.155123,0.069440,0.164234,
110,14.697147,1,0,166,0.414914,0.792422,0.077032,0.146361,0.167379,0.158081,0.320195,0.056939
