tau,distance_m,nearest_link,surface_density,forecast_radius
0.000000,0.152751726,left_link,medium,0.176206941
0.040000,0.156564810,left_link,medium,0.176984033
0.080000,0.160258615,left_link,medium,0.177761124
0.120000,0.163778267,left_link,medium,0.178538216
0.160000,0.167216387,left_link,medium,0.179315308
0.200000,0.170728151,left_link,medium,0.180092399
0.240000,0.174448591,left_link,medium,0.180869491
0.280000,0.178435907,left_link,medium,0.181646582
0.320000,0.182676187,left_link,medium,0.182423674
0.360000,0.187111413,left_link,medium,0.183200765
0.400000,0.191667576,left_link,medium,0.183977857
0.440000,0.196281767,left_link,medium,0.184754949
0.480000,0.200920825,left_link,medium,0.185532040
0.520000,0.205579981,left_link,medium,0.186309132
0.560000,0.210273836,left_link,medium,0.187086223
0.600000,0.215027289,left_link,medium,0.187863315
0.640000,0.219866797,left_link,medium,0.188640407
0.680000,0.224813281,left_link,medium,0.189417498
0.720000,0.229878552,left_link,medium,0.190194590
0.760000,0.235063112,left_link,medium,0.190971681
0.800000,0.240354038,left_link,medium,0.191748773
0.840000,0.245723054,left_link,medium,0.192525864
0.880000,0.251129086,left_link,medium,0.193302956
0.920000,0.256532032,left_link,medium,0.194080048
0.960000,0.261910576,left_link,medium,0.194857139
1.000000,0.267279624,left_link,medium,0.195634231
