frame,t_s,timestamp,scene_points,robot_points,cluster_count,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_tau_s,predicted_object_id,trigger_block_reason,reference_state,reference_armed,reference_index,reference_index_step,reference_step_clamped,reference_time_s,reference_tcp_y_m,reference_actual_y_error_m,reference_joint_match_max_rad,reference_future_time_s,reference_future_index,reference_future_delta_q_max_rad,predicted_object_speed_m_s,predicted_object_velocity_x_m_s,predicted_object_velocity_y_m_s,predicted_object_velocity_z_m_s,predicted_object_radius_m,predicted_object_age,predicted_object_association_error_m,dynamic_object_prediction_ready,dynamic_object_valid,dynamic_object_block_reason,risk_state_current,risk_state_predicted,max_track_speed_m_s,motion_y_m,guard_distance_m,guard_object_id,guard_in_motion_direction,guard_speed_scale,guard_decision,guard_cluster_count,guard_robot_points_source,guard_robot_points_count,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s
0,0.088752,1786451908.496716,0,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,89.6615,0.00000000,0.00000000,1.57079637,0.00000000,1.57079637,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1,0.190275,1786451908.586429,2577,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,158.3235,0.00000000,0.00001100,1.57080364,-0.00000367,1.57079637,0.00000000,0.00000000,0.00010839,0.00007163,-0.00003613,0.00000000,0.00000000
2,0.326371,1786451908.744767,2617,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,131.3257,0.00000000,-0.00151856,1.56956756,-0.00109307,1.57079637,0.00000000,0.00000000,-0.01123896,-0.00908248,-0.00800473,0.00000000,0.00000000
3,0.458773,1786451908.876118,2547,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869858,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,130.5210,0.00000000,-0.00782024,1.56297231,-0.00364969,1.57079637,-0.00000367,0.00000000,-0.04759478,-0.04981212,-0.01930941,0.00000000,-0.00002770
4,0.589683,1786451909.006655,2572,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,131.5031,0.00000000,-0.02197516,1.54878807,-0.00613661,1.57079637,0.00000000,0.00000000,-0.10812768,-0.10835161,-0.01899729,0.00000000,0.00002802
5,0.721318,1786451909.138174,2616,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,131.2446,0.00000000,-0.04267751,1.52774835,-0.00854284,1.57079637,0.00000000,0.00000000,-0.15727016,-0.15983310,-0.01827946,0.00000000,0.00000000
6,0.856923,1786451909.269434,2549,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,129.8087,0.00000000,-0.06893325,1.49833810,-0.01108478,1.57079637,0.00000000,0.00000000,-0.19361955,-0.21688201,-0.01874523,0.00000000,0.00000000
7,0.980678,1786451909.399258,2638,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,127.0691,0.00000000,-0.09424265,1.46598613,-0.01334429,1.57079637,0.00000000,0.00000000,-0.20451158,-0.26141880,-0.01825784,0.00000000,0.00000000
8,1.105550,1786451909.526356,2579,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,129.7561,0.00000000,-0.11962906,1.43210089,-0.01566982,1.57079637,0.00000000,0.00000000,-0.20329930,-0.27135952,-0.01862330,0.00000000,0.00000000
9,1.238268,1786451909.656124,2523,50000,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,130.9049,0.00000000,-0.14599486,1.39885747,-0.01811272,1.57079637,0.00000000,0.00000000,-0.19866016,-0.25048146,-0.01840673,0.00000000,0.00000000
10,1.367249,1786451909.787044,2536,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,122.9295,0.00000000,-0.17101081,1.37135458,-0.02043825,1.57079637,0.00000000,0.00000000,-0.19395183,-0.21323342,-0.01803012,0.00000000,0.00000000
11,1.491382,1786451909.910000,2584,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,129.8749,0.00000000,-0.19035965,1.35185540,-0.02281880,1.57079637,0.00000000,0.00000000,-0.15587145,-0.15708255,-0.01917736,0.00000000,0.00000000
12,1.619143,1786451910.039890,2606,50000,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,129.5351,0.00000000,-0.20332612,1.33888519,-0.02517734,1.57079637,0.00000000,0.00000000,-0.10149038,-0.10151966,-0.01846065,0.00000000,0.00000000
13,1.750986,1786451910.169440,2449,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,128.1442,0.00000000,-0.20905192,1.33314121,-0.02752488,1.57079637,0.00000000,0.00000000,-0.04342870,-0.04356658,-0.01780546,0.00000000,0.00000000
14,1.886358,1786451910.297598,2526,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,136.9899,0.00000000,-0.21018900,1.33212149,-0.02855927,1.57079637,0.00000000,0.00000000,-0.00839965,-0.00753270,-0.00764105,0.00000000,0.00000000
15,2.017197,1786451910.434614,2507,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,130.8530,0.00000000,-0.21020369,1.33206642,-0.02858127,1.57079637,0.00000000,0.00000000,-0.00011229,-0.00042093,-0.00016819,0.00000000,0.00000000
16,2.147827,1786451910.565485,2594,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590913,0.869752,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,130.3539,0.00014305,-0.21045311,1.33178401,-0.02881236,1.57079637,0.00010270,0.00109511,-0.00190934,-0.00216189,-0.00176904,0.00000000,0.00078623
