frame,t_s,cluster_index,dynamic_tracker_input,radius_in_legacy_band,point_count,center_x,center_y,center_z,raw_radius_m,bbox_dx_m,bbox_dy_m,bbox_dz_m,raw_centroid_speed_m_s
71,9.496803,0,1,0,135,0.718587,-0.504278,0.358469,0.137475,0.144560,0.167135,0.249870,
74,9.912329,0,1,0,151,0.719616,-0.495883,0.370203,0.130579,0.133411,0.149571,0.260152,
76,10.187920,0,1,0,162,0.719642,-0.488901,0.368611,0.137094,0.139758,0.187672,0.257766,
77,10.341709,0,1,0,165,0.723310,-0.488885,0.372209,0.135083,0.126271,0.196083,0.253119,0.033567
79,10.638826,0,1,0,160,0.721687,-0.485721,0.365583,0.136828,0.127930,0.198011,0.255238,
80,10.791387,0,1,0,204,0.718324,-0.475361,0.381378,0.141657,0.137247,0.196379,0.266347,0.122718
81,10.941746,0,1,0,190,0.722066,-0.478487,0.379365,0.140757,0.107637,0.240394,0.253881,0.034689
82,11.086985,0,1,0,249,0.718402,-0.491175,0.373511,0.162939,0.131554,0.322646,0.264295,0.100823
83,11.249376,0,1,0,226,0.717692,-0.475094,0.378185,0.151059,0.138689,0.281900,0.257755,0.104496
84,11.407918,0,1,0,212,0.715492,-0.468920,0.389801,0.145283,0.137796,0.265784,0.255801,0.081953
85,11.565103,0,1,0,244,0.715449,-0.473209,0.383567,0.147639,0.132145,0.278613,0.252409,0.047898
86,11.738998,0,1,0,219,0.717373,-0.468336,0.382069,0.151687,0.130614,0.272807,0.257563,0.032179
87,11.912390,0,1,0,235,0.718158,-0.467858,0.388286,0.148130,0.116947,0.263672,0.254556,0.036562
88,12.065617,0,1,0,254,0.714429,-0.461817,0.375556,0.154859,0.193822,0.287660,0.264216,0.091743
89,12.220619,0,1,0,260,0.716462,-0.451582,0.388870,0.146094,0.143024,0.259523,0.265336,0.109611
90,12.398139,0,1,0,264,0.716644,-0.445025,0.397288,0.140911,0.147388,0.260137,0.244487,0.062004
91,12.555201,0,1,0,250,0.719060,-0.441482,0.383574,0.144963,0.144482,0.265129,0.259545,0.089438
92,12.710483,0,1,0,270,0.716212,-0.437904,0.391786,0.146222,0.134104,0.258565,0.258386,0.059548
93,12.882799,0,1,0,256,0.719125,-0.435993,0.390953,0.142053,0.111927,0.256593,0.248906,0.021041
94,13.054004,0,1,0,277,0.712565,-0.415965,0.397269,0.145428,0.144719,0.258396,0.254736,0.130109
95,13.197954,0,1,0,272,0.713590,-0.413616,0.396532,0.145336,0.113560,0.270750,0.248987,0.018342
96,13.354217,0,1,0,290,0.709052,-0.401153,0.397404,0.147149,0.168228,0.252760,0.255080,0.084953
97,13.515466,0,1,0,288,0.711483,-0.396289,0.403826,0.147950,0.137116,0.247506,0.259461,0.053668
98,13.673238,0,1,0,264,0.713750,-0.407362,0.389236,0.148694,0.148321,0.262058,0.251404,0.113582
99,13.843114,0,1,0,281,0.715717,-0.398716,0.402651,0.143189,0.130654,0.247656,0.249951,0.096440
100,13.993654,0,1,0,282,0.710886,-0.392655,0.394477,0.146045,0.149256,0.252731,0.249475,0.076768
101,14.150903,0,1,0,295,0.709077,-0.380082,0.394740,0.148234,0.170789,0.254721,0.262052,0.079554
102,14.303143,0,1,0,295,0.707768,-0.377689,0.402423,0.149412,0.154975,0.254700,0.248955,0.052110
103,14.459775,0,1,0,274,0.712000,-0.372080,0.392674,0.152763,0.133498,0.281397,0.254545,0.076839
104,14.618101,0,1,0,279,0.710319,-0.364192,0.400040,0.145461,0.135065,0.258220,0.255623,0.068624
105,14.776411,0,1,0,301,0.711763,-0.365409,0.400579,0.146596,0.128864,0.258652,0.252178,0.012626
106,14.949684,0,1,0,286,0.708114,-0.362710,0.401231,0.148799,0.163489,0.248938,0.265190,0.026772
107,15.111330,0,1,0,273,0.711086,-0.351648,0.404276,0.142501,0.096027,0.250271,0.255650,0.074808
108,15.252273,0,1,0,285,0.708918,-0.344909,0.399513,0.144993,0.129882,0.257900,0.254980,0.057220
109,15.396407,0,1,0,288,0.707252,-0.344392,0.404797,0.152169,0.112654,0.273591,0.248613,0.038569
110,15.552294,0,1,0,295,0.705464,-0.344475,0.404874,0.153076,0.129488,0.258369,0.256858,0.011698
111,15.707337,0,1,0,283,0.708455,-0.341200,0.401241,0.145423,0.110354,0.250771,0.254362,0.036308
112,15.873377,0,1,0,300,0.705926,-0.336480,0.400236,0.147318,0.127843,0.270962,0.251608,0.033182
113,16.026225,0,1,0,274,0.709694,-0.339679,0.401081,0.143998,0.095257,0.256058,0.242381,0.032692
114,16.175977,0,1,0,291,0.704715,-0.333391,0.408141,0.145088,0.127496,0.246042,0.246979,0.070611
115,16.322797,0,1,0,316,0.703191,-0.339918,0.393493,0.157194,0.160882,0.289914,0.260068,0.111431
116,16.475430,0,1,0,280,0.706663,-0.339274,0.403392,0.148441,0.124635,0.268540,0.250235,0.068030
117,16.631017,0,1,0,276,0.708635,-0.334124,0.400732,0.144551,0.111694,0.269401,0.250243,0.040318
118,16.785257,0,1,0,278,0.705970,-0.329457,0.404537,0.147295,0.110852,0.264625,0.251659,0.042019
119,16.943794,0,1,0,273,0.708936,-0.328620,0.406705,0.143267,0.126930,0.260658,0.246454,0.023721
120,17.104147,0,1,0,273,0.708410,-0.322273,0.405893,0.139815,0.123643,0.244954,0.256466,0.040644
121,17.253819,0,1,0,275,0.709430,-0.318195,0.400536,0.146320,0.122534,0.248248,0.261349,0.044530
122,17.406990,0,1,0,278,0.707537,-0.317459,0.403132,0.142435,0.128473,0.250741,0.257144,0.021588
123,17.571487,0,1,0,305,0.701890,-0.313479,0.402774,0.150183,0.151195,0.274789,0.251020,0.044262
124,17.727526,0,1,0,299,0.706138,-0.307370,0.399246,0.148997,0.132846,0.253221,0.249092,0.050658
125,17.878781,0,1,0,284,0.704404,-0.301384,0.402996,0.145868,0.118487,0.269636,0.250986,0.047840
126,18.032228,0,1,0,303,0.703020,-0.293896,0.406628,0.145210,0.124809,0.252061,0.258476,0.054779
127,18.188321,0,1,0,276,0.706557,-0.283618,0.399621,0.144707,0.107030,0.260343,0.256511,0.083569
128,18.340669,0,1,0,270,0.704135,-0.274340,0.405198,0.143567,0.099862,0.254365,0.246921,0.071913
129,18.503141,0,1,0,268,0.707383,-0.265401,0.395142,0.147612,0.131825,0.270284,0.251546,0.089850
