t_s,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz
9.766518,0.65662837,-0.22528662,1.31266987,-0.03277383,1.57079256,0.65662098,-0.02704302,0.01581112,0.02026111,0.00444794,0.00000000,-0.02699808,0.58749855,0.21164945,0.53952677,3.14153806,-0.00003731,1.57080365
9.808088,0.65542889,-0.22458969,1.31359780,-0.03257943,1.57079256,0.65542889,-0.02747544,0.01581352,0.02036162,0.00437286,0.00000000,-0.02716566,0.58749269,0.21074524,0.53951166,3.14156709,-0.00001494,1.57079619
9.849544,0.65434688,-0.22397347,1.31436086,-0.03241070,1.57079256,0.65436518,-0.02593000,0.01437923,0.01865396,0.00414480,0.00000000,-0.02570857,0.58749476,0.20993638,0.53952572,3.14154978,-0.00002824,1.57077808
9.891267,0.65327215,-0.22339390,1.31514955,-0.03223463,1.57079256,0.65329045,-0.02736460,0.01491430,0.02098620,0.00435529,0.00000000,-0.02736400,0.58750391,0.20913943,0.53950621,3.14157588,-0.00000810,1.57077808
9.932927,0.65206534,-0.22273000,1.31611049,-0.03204756,1.57079256,0.65208369,-0.02730994,0.01531081,0.02068498,0.00427983,0.00000000,-0.02748721,0.58750261,0.20823692,0.53945393,-3.14152181,0.00005866,1.57077808
9.974381,0.65100163,-0.22212110,1.31686974,-0.03187883,1.57079256,0.65100527,-0.02570234,0.01490836,0.01787103,0.00415834,0.00000000,-0.02592367,0.58749994,0.20744135,0.53946496,-3.14153673,0.00004745,1.57079260
10.015842,0.64993423,-0.22149387,1.31759226,-0.03170277,1.57079256,0.64993423,-0.02736419,0.01555789,0.01925183,0.00436321,-0.00000000,-0.02732004,0.58749475,0.20664215,0.53950545,3.14158440,-0.00000149,1.57079633
10.057591,0.64872372,-0.22082628,1.31847274,-0.03151570,1.57079256,0.64873111,-0.02781591,0.01523463,0.02001644,0.00425131,0.00000000,-0.02736731,0.58749519,0.20574183,0.53949398,-3.14158014,0.00001412,1.57078887
10.098593,0.64763069,-0.22023207,1.31925023,-0.03135063,1.57079256,0.64766741,-0.02639039,0.01454475,0.01828260,0.00403541,0.00000000,-0.02585543,0.58749796,0.20493180,0.53948645,-3.14156602,0.00002509,1.57075958
10.140303,0.64654130,-0.21962318,1.31998396,-0.03118191,1.57079256,0.64659268,-0.02752823,0.01544103,0.01932868,0.00423500,0.00000000,-0.02748632,0.58749798,0.20412344,0.53950920,3.14158466,-0.00000138,1.57074506
10.181763,0.64534187,-0.21894826,1.32085693,-0.03099850,1.57079256,0.64538223,-0.02738352,0.01504104,0.01968518,0.00415844,0.00000000,-0.02769408,0.58749081,0.20332699,0.53950519,-3.14158893,0.00000745,1.57075598
10.223218,0.64427078,-0.21837604,1.32161617,-0.03083711,1.57079256,0.64429641,-0.02584367,0.01385113,0.01805495,0.00384987,0.00000000,-0.02619825,0.58749294,0.20243818,0.53949211,-3.14156842,0.00002284,1.57077076
10.264651,0.64319974,-0.21780017,1.32235348,-0.03067939,1.57079256,0.64321071,-0.02759491,0.01480815,0.01902560,0.00412955,0.00000000,-0.02738160,0.58749463,0.20164785,0.53949178,-3.14156549,0.00002504,1.57078541
10.306626,0.64196724,-0.21713993,1.32320440,-0.03049232,1.57079256,0.64201128,-0.02790907,0.01487532,0.01944165,0.00421245,0.00000000,-0.02756165,0.58749621,0.20084215,0.53949195,-3.14156842,0.00002282,1.57075958
10.348197,0.64086688,-0.21655671,1.32397842,-0.03032726,1.57079256,0.64090723,-0.02631553,0.01402067,0.01786473,0.00402509,0.00000000,-0.02653746,0.58749727,0.19992903,0.53947585,-3.14154179,0.00004253,1.57075598
10.389559,0.63978475,-0.21597715,1.32468629,-0.03015853,1.57079256,0.63981044,-0.02623097,0.01395758,0.01750169,0.00407649,0.00000000,-0.02671821,0.58749981,0.19913431,0.53949285,-3.14157454,0.00001833,1.57077063
10.430979,0.63869542,-0.21540128,1.32542729,-0.02998980,1.57079256,0.63869542,-0.02755629,0.01483195,0.01918748,0.00418277,0.00000000,-0.02808545,0.58750137,0.19833455,0.53949136,-3.14157721,0.00001617,1.57079619
10.472844,0.63748860,-0.21474104,1.32628548,-0.02981007,1.57079256,0.63747030,-0.02757876,0.01504222,0.01855050,0.00413483,0.00000000,-0.02766359,0.58749173,0.19744131,0.53948365,-3.14156256,0.00002699,1.57081470
10.514340,0.63639551,-0.21414681,1.32697511,-0.02964500,1.57079256,0.63638818,-0.02637487,0.01396059,0.01645969,0.00399342,-0.00000000,-0.02593812,0.58748971,0.19663829,0.53951725,3.14156655,-0.00001444,1.57080365
10.556427,0.63528407,-0.21357460,1.32766104,-0.02947627,1.57079256,0.63530248,-0.02832983,0.01435886,0.01854379,0.00410575,0.00000000,-0.02802922,0.58749744,0.19583005,0.53953994,3.14152261,-0.00004706,1.57077795
10.597472,0.63404435,-0.21295470,1.32851207,-0.02930388,1.57079256,0.63406265,-0.02829101,0.01436788,0.01981156,0.00397126,0.00000000,-0.02860239,0.58750261,0.19492718,0.53951054,3.14156975,-0.00001217,1.57077808
10.638645,0.63295853,-0.21239349,1.32928967,-0.02914982,1.57079256,0.63295126,-0.02628421,0.01369754,0.01797023,0.00386880,0.00000000,-0.02695116,0.58749830,0.19413095,0.53948004,-3.14156522,0.00002473,1.57080352
10.679949,0.63187653,-0.21182495,1.32999396,-0.02898476,1.57079256,0.63183981,-0.02626410,0.01381860,0.01696463,0.00394231,0.00000000,-0.02648825,0.58749636,0.19334024,0.53949073,-3.14158893,0.00000738,1.57083295
10.721460,0.63078344,-0.21124908,1.33069456,-0.02882336,1.57079256,0.63075781,-0.02821197,0.01437050,0.01852937,0.00397957,0.00000000,-0.02763664,0.58749324,0.19254157,0.53950695,3.14156655,-0.00001425,1.57082176
10.762908,0.62953633,-0.21063285,1.33153093,-0.02865463,1.57079256,0.62954730,-0.02827314,0.01385284,0.01808530,0.00382553,-0.00000000,-0.02774192,0.58749670,0.19163671,0.53948142,-3.14157721,0.00001605,1.57078541
10.804956,0.62842494,-0.21009365,1.33220208,-0.02850424,1.57079256,0.62844324,-0.02643026,0.01339817,0.01580317,0.00364483,-0.00000000,-0.02660975,0.58750724,0.19083680,0.53948883,-3.14159212,0.00000519,1.57077808
10.846455,0.62732816,-0.20951410,1.33285141,-0.02835019,1.57079256,0.62732452,-0.02809796,0.01471198,0.01718479,0.00402015,0.00000000,-0.02854029,0.58750357,0.19003816,0.53953086,3.14152528,-0.00004428,1.57079992
10.887979,0.62609208,-0.20887218,1.33362889,-0.02817046,1.57079256,0.62607366,-0.02805408,0.01435842,0.01855592,0.00384353,-0.00000000,-0.02814292,0.58749865,0.18913871,0.53954990,3.14148932,-0.00007007,1.57081470
10.929476,0.62499899,-0.20832199,1.33439195,-0.02803107,1.57079256,0.62498796,-0.02780356,0.01367056,0.01864355,0.00360959,0.00000000,-0.02754314,0.58749115,0.18834208,0.53951723,3.14154898,-0.00002697,1.57080738
10.972157,0.62374812,-0.20772043,1.33519888,-0.02786601,1.57079256,0.62375182,-0.02817129,0.01356261,0.01800472,0.00370629,0.00000000,-0.02786665,0.58749445,0.18754097,0.53949823,3.14157854,-0.00000555,1.57079619
11.013482,0.62262940,-0.20718123,1.33590686,-0.02771929,1.57079256,0.62264407,-0.02691005,0.01312287,0.01696838,0.00353505,0.00000000,-0.02651414,0.58749844,0.18663548,0.53948446,-3.14158600,0.00000951,1.57078181
11.055169,0.62151438,-0.20663102,1.33660734,-0.02757257,1.57079256,0.62155104,-0.02690373,0.01341014,0.01632747,0.00350682,-0.00000000,-0.02673355,0.58749699,0.18583047,0.53948272,-3.14158280,0.00001157,1.57075958
11.096110,0.62040663,-0.20607349,1.33725667,-0.02742951,1.57079256,0.62043589,-0.02841208,0.01403058,0.01652374,0.00365191,0.00000000,-0.02881082,0.58749444,0.18503090,0.53950962,3.14156043,-0.00001824,1.57076703
11.137493,0.61917418,-0.20547560,1.33796823,-0.02727179,1.57079256,0.61917782,-0.02833805,0.01350521,0.01664703,0.00358654,0.00000000,-0.02855890,0.58749790,0.18414698,0.53953139,3.14152501,-0.00004377,1.57079260
11.178961,0.61805904,-0.20495473,1.33863580,-0.02713240,1.57079256,0.61807007,-0.02701195,0.01273217,0.01635751,0.00335989,0.00000000,-0.02670183,0.58750399,0.18335030,0.53952722,3.14153060,-0.00003946,1.57078541
11.220463,0.61693299,-0.20441920,1.33932543,-0.02699302,1.57079256,0.61696237,-0.02890393,0.01378934,0.01750209,0.00357990,0.00000000,-0.02850681,0.58750480,0.18254303,0.53952075,3.14154259,-0.00003088,1.57076690
11.261956,0.61566019,-0.20381030,1.34008837,-0.02683529,1.57079256,0.61570418,-0.02871492,0.01373872,0.01749220,0.00357824,0.00000000,-0.02871507,0.58750445,0.18173063,0.53952383,3.14153939,-0.00003296,1.57075252
11.303502,0.61454874,-0.20327845,1.34077787,-0.02669591,1.57079256,0.61457807,-0.02677196,0.01274362,0.01721564,0.00331856,0.00000000,-0.02703621,0.58750155,0.18083350,0.53951459,3.14155430,-0.00002234,1.57076703
11.344849,0.61344099,-0.20275392,1.34151518,-0.02656019,1.57079256,0.61346304,-0.02674706,0.01270902,0.01700801,0.00323285,0.00000000,-0.02696796,0.58749506,0.18003723,0.53947761,-3.14156789,0.00002206,1.57077436
11.386334,0.61233324,-0.20222573,1.34218645,-0.02642814,1.57079256,0.61234426,-0.02859324,0.01337096,0.01619850,0.00339776,-0.00000000,-0.02850694,0.58749112,0.17924372,0.53947438,-3.14155883,0.00002837,1.57078541
11.427957,0.61106414,-0.20164251,1.34286141,-0.02627775,1.57079256,0.61109346,-0.02898886,0.01359083,0.01548730,0.00339740,-0.00000000,-0.02863614,0.58749920,0.17834463,0.53950348,3.14157854,-0.00000531,1.57076703
11.469452,0.60992336,-0.20109598,1.34347391,-0.02614570,1.57079256,0.60996372,-0.02732262,0.01273282,0.01552001,0.00318315,0.00000000,-0.02718976,0.58749771,0.17753137,0.53953931,3.14152421,-0.00004315,1.57075598
11.510922,0.60879731,-0.20058611,1.34414899,-0.02601366,1.57079256,0.60883766,-0.02854181,0.01291029,0.01712494,0.00325057,-0.00000000,-0.02893311,0.58749901,0.17673151,0.53952313,3.14155137,-0.00002411,1.57075598
11.552932,0.60753918,-0.20001756,1.34490442,-0.02587427,1.57079256,0.60754645,-0.02849216,0.01308307,0.01659141,0.00330590,0.00000000,-0.02910543,0.58749875,0.17583776,0.53950273,3.14159026,0.00000305,1.57078914
11.594134,0.60642409,-0.19949672,1.34553182,-0.02573855,1.57079256,0.60641313,-0.02741356,0.01274425,0.01565495,0.00326394,0.00000000,-0.02745418,0.58749643,0.17504519,0.53951635,3.14156655,-0.00001356,1.57080725
11.634964,0.60529065,-0.19897220,1.34618831,-0.02560650,1.57079256,0.60529429,-0.02771668,0.01250124,0.01650699,0.00312557,-0.00000000,-0.02727186,0.58749255,0.17423948,0.53951738,3.14156655,-0.00001358,1.57079260
11.676319,0.60414624,-0.19846967,1.34688890,-0.02548179,1.57079256,0.60417193,-0.02933915,0.01274550,0.01730522,0.00327437,0.00000000,-0.02911640,0.58749225,0.17342946,0.53948312,-3.14155857,0.00002812,1.57077063
11.717834,0.60285878,-0.19791579,1.34762251,-0.02533507,1.57079256,0.60288078,-0.02902602,0.01259104,0.01594881,0.00322510,0.00000000,-0.02946760,0.58749892,0.17252417,0.53946511,-3.14153140,0.00004679,1.57077436
11.759345,0.60173631,-0.19742428,1.34821308,-0.02521402,1.57079256,0.60172534,-0.02718237,0.01205837,0.01450596,0.00302651,0.00000000,-0.02798276,0.58750414,0.17173547,0.53947739,-3.14154924,0.00003427,1.57080725
11.800290,0.60061759,-0.19692175,1.34881830,-0.02508564,1.57079256,0.60057360,-0.02743437,0.01242110,0.01519040,0.00308330,0.00000000,-0.02766087,0.58750373,0.17094647,0.53948967,-3.14157082,0.00001971,1.57084027
11.841436,0.59948415,-0.19640456,1.34946024,-0.02496093,1.57079256,0.59945482,-0.02931419,0.01332471,0.01647815,0.00324215,0.00000000,-0.02873802,0.58749705,0.17014374,0.53949203,-3.14157082,0.00001971,1.57082549
11.882843,0.59819669,-0.19582136,1.35017908,-0.02481788,1.57079256,0.59820038,-0.02947645,0.01301289,0.01597719,0.00327512,0.00000000,-0.02885698,0.58749039,0.16923373,0.53949729,-3.14157641,0.00001550,1.57079260
11.924320,0.59704125,-0.19532615,1.35078430,-0.02468950,1.57079256,0.59706324,-0.02754054,0.01175904,0.01476454,0.00305030,0.00000000,-0.02754019,0.58749511,0.16842535,0.53950494,-3.14159185,0.00000515,1.57077436
11.965819,0.59591150,-0.19484565,1.35140419,-0.02456478,1.57079256,0.59591520,-0.02886261,0.01244487,0.01588914,0.00313358,0.00000000,-0.02926079,0.58749754,0.16763439,0.53949637,-3.14157960,0.00001339,1.57079260
12.007421,0.59464240,-0.19429179,1.35210490,-0.02442907,1.57079256,0.59463131,-0.02888886,0.01270246,0.01561378,0.00313154,0.00000000,-0.02897757,0.58749390,0.16674264,0.53949215,-3.14157028,0.00001961,1.57080738
12.048979,0.59350896,-0.19378926,1.35270274,-0.02430435,1.57079256,0.59350526,-0.02756444,0.01195249,0.01446532,0.00299911,0.00000000,-0.02725500,0.58748954,0.16594645,0.53950686,3.14159079,0.00000314,1.57079992
12.090589,0.59234989,-0.19329774,1.35330796,-0.02417964,1.57079256,0.59236455,-0.02958845,0.01234670,0.01552183,0.00321895,0.00000000,-0.02905873,0.58749120,0.16513734,0.53951147,3.14158147,-0.00000300,1.57078181
12.132166,0.59104770,-0.19276221,1.35399389,-0.02403659,1.57079256,0.59108806,-0.02933973,0.01192162,0.01578874,0.00321120,0.00000000,-0.02907313,0.58749674,0.16423192,0.53950429,3.14158759,0.00000110,1.57075598
12.174014,0.58990330,-0.19230370,1.35462475,-0.02391187,1.57079256,0.58994001,-0.02748916,0.01112073,0.01491047,0.00291105,0.00000000,-0.02780130,0.58750197,0.16343742,0.53947705,-3.14155803,0.00002761,1.57075958
12.215302,0.58876252,-0.19183786,1.35523367,-0.02379450,1.57079256,0.58877718,-0.02930479,0.01221584,0.01509717,0.00305407,-0.00000000,-0.02961620,0.58750433,0.16264444,0.53946379,-3.14153673,0.00004185,1.57078181
12.256848,0.58747500,-0.19129133,1.35587549,-0.02365878,1.57079256,0.58748603,-0.02947271,0.01270173,0.01473631,0.00305326,-0.00000000,-0.02947222,0.58750396,0.16184801,0.53948111,-3.14156735,0.00002149,1.57078887
12.298165,0.58631963,-0.19078515,1.35645509,-0.02354140,1.57079256,0.58633429,-0.02800253,0.01188490,0.01439690,0.00282689,0.00000000,-0.02765209,0.58749518,0.16093991,0.53950738,3.14157854,-0.00000498,1.57078181
12.339894,0.58514947,-0.19030464,1.35707140,-0.02342403,1.57079256,0.58518982,-0.02933213,0.01178135,0.01491535,0.00295455,0.00000000,-0.02893598,0.58749370,0.16012685,0.53949867,-3.14159132,0.00000521,1.57075598
12.382499,0.58384365,-0.18979111,1.35771322,-0.02329198,1.57079256,0.58389133,-0.02888180,0.01158284,0.01400299,0.00294946,-0.00000000,-0.02901666,0.58750159,0.15922695,0.53949822,3.14159079,0.00000314,1.57074879
12.424390,0.58270657,-0.18932527,1.35825610,-0.02317460,1.57079256,0.58273596,-0.02736462,0.01135235,0.01324510,0.00281574,0.00000000,-0.02780494,0.58750294,0.15844063,0.53951659,3.14155723,-0.00001906,1.57076690
12.465877,0.58156222,-0.18884476,1.35881734,-0.02305722,1.57079256,0.58157319,-0.02947668,0.01210934,0.01506919,0.00296104,0.00000000,-0.02952220,0.58749832,0.15764624,0.53953440,3.14152634,-0.00003915,1.57078541
12.507386,0.58026004,-0.18832022,1.35950685,-0.02292884,1.57079256,0.58028567,-0.02970113,0.01177738,0.01581429,0.00285679,-0.00000000,-0.02930643,0.58749428,0.15674419,0.53951627,3.14155670,-0.00001901,1.57077076
12.549422,0.57908261,-0.18786173,1.36013770,-0.02281880,1.57079256,0.57912660,-0.02796906,0.01087140,0.01441822,0.00271884,0.00000000,-0.02792789,0.58749330,0.15593130,0.53948634,-3.14157614,0.00001514,1.57075252
12.591058,0.57791978,-0.18741056,1.36071372,-0.02270143,1.57079256,0.57794917,-0.02960682,0.01143783,0.01412370,0.00294752,0.00000000,-0.03004634,0.58749625,0.15513196,0.53947968,-3.14157002,0.00001921,1.57076690
12.632792,0.57661396,-0.18690804,1.36131525,-0.02257304,1.57079256,0.57662129,-0.02939987,0.01136494,0.01395292,0.00285236,0.00000000,-0.03005821,0.58750289,0.15423757,0.53949139,3.14159079,0.00000316,1.57078887
12.674667,0.57546222,-0.18646054,1.36188018,-0.02246301,1.57079256,0.57543653,-0.02762823,0.01085892,0.01379197,0.00253959,0.00000000,-0.02789171,0.58750325,0.15344606,0.53948695,-3.14158839,0.00000719,1.57082203
12.716563,0.57429951,-0.18599837,1.36247063,-0.02236030,1.57079256,0.57428479,-0.02986019,0.01172396,0.01417808,0.00272306,-0.00000000,-0.02946430,0.58749690,0.15264357,0.53947757,-3.14156709,0.00002107,1.57081097
12.758229,0.57296801,-0.18548118,1.36306489,-0.02223559,1.57079256,0.57297534,-0.03010836,0.01153254,0.01324953,0.00286109,0.00000000,-0.02966711,0.58749929,0.15173193,0.53950050,3.14157827,-0.00000479,1.57078887
12.799895,0.57179052,-0.18503734,1.36357474,-0.02212188,1.57079256,0.57181257,-0.02975945,0.01113773,0.01311818,0.00272938,0.00000000,-0.02997908,0.58750606,0.15092970,0.53952093,3.14153806,-0.00003058,1.57077436
12.841552,0.57048839,-0.18455316,1.36415792,-0.02200817,1.57079256,0.57047743,-0.02968144,0.01132745,0.01380700,0.00265481,0.00000000,-0.03043397,0.58751206,0.15014046,0.53952929,3.14152554,-0.00003843,1.57079992
12.882769,0.56932932,-0.18409833,1.36471915,-0.02190180,1.57079256,0.56928897,-0.02814050,0.01099045,0.01408876,0.00252645,0.00000000,-0.02832208,0.58750526,0.14924616,0.53952939,3.14152554,-0.00003835,1.57083667
12.924323,0.56815916,-0.18364350,1.36532438,-0.02179909,1.57079256,0.56813353,-0.02839540,0.01079093,0.01415210,0.00247675,0.00000000,-0.02781958,0.58749545,0.14844109,0.53950807,3.14156602,-0.00001261,1.57082176
12.965705,0.56697440,-0.18320332,1.36589301,-0.02169639,1.57079256,0.56698173,-0.03005396,0.01114499,0.01396101,0.00263207,-0.00000000,-0.02956662,0.58749430,0.14763250,0.53949607,3.14158759,0.00000124,1.57078887
13.007850,0.56564665,-0.18271181,1.36649084,-0.02157901,1.57079256,0.56566125,-0.02967888,0.01085123,0.01364214,0.00261496,0.00000000,-0.02989769,0.58749563,0.14672905,0.53950096,3.14157827,-0.00000468,1.57078181
13.049852,0.56447649,-0.18228999,1.36704111,-0.02147630,1.57079256,0.56446552,-0.02797370,0.01011665,0.01310741,0.00241856,0.00000000,-0.02845496,0.58749731,0.14593409,0.53948717,-3.14158520,0.00000911,1.57080725
13.091250,0.56331378,-0.18186817,1.36758399,-0.02137727,1.57079256,0.56328809,-0.02999484,0.01085479,0.01333498,0.00252532,0.00000000,-0.02995082,0.58749712,0.14514387,0.53947646,-3.14156655,0.00002086,1.57082203
13.132642,0.56199324,-0.18139133,1.36814511,-0.02126723,1.57079256,0.56198591,-0.03034111,0.01105659,0.01269301,0.00256512,0.00000000,-0.02985474,0.58750060,0.14424974,0.53948966,-3.14158839,0.00000710,1.57080365
13.174202,0.56079745,-0.18095116,1.36863661,-0.02116452,1.57079256,0.56081212,-0.02880066,0.01061815,0.01190097,0.00238865,0.00000000,-0.02831421,0.58750152,0.14343962,0.53951477,3.14155351,-0.00002023,1.57078181
13.215553,0.55960536,-0.18051098,1.36913180,-0.02106915,1.57079256,0.55963838,-0.03015866,0.01096525,0.01285222,0.00246488,0.00000000,-0.03019657,0.58749986,0.14263128,0.53953714,3.14151915,-0.00004160,1.57076330
13.257464,0.55828488,-0.18003781,1.36970770,-0.02095911,1.57079256,0.55829585,-0.03012570,0.01043089,0.01354619,0.00243109,0.00000000,-0.03038486,0.58749950,0.14183700,0.53954217,3.14150956,-0.00004734,1.57078168
13.298379,0.55710745,-0.17964534,1.37025416,-0.02086741,1.57079256,0.55711848,-0.02864920,0.00971081,0.01301402,0.00222778,0.00000000,-0.02860479,0.58750420,0.14094522,0.53951014,3.14156602,-0.00001235,1.57078541
13.339794,0.55592632,-0.17923820,1.37077880,-0.02077571,1.57079256,0.55594099,-0.02872803,0.01006384,0.01241315,0.00234982,-0.00000000,-0.02855066,0.58750543,0.14014879,0.53949852,3.14158759,0.00000129,1.57078181
13.381119,0.55473053,-0.17881270,1.37128127,-0.02067301,1.57079256,0.55475622,-0.03065700,0.01089554,0.01322972,0.00251555,0.00000000,-0.03034845,0.58750453,0.13934202,0.53950945,3.14156602,-0.00001226,1.57077063
13.422898,0.55337703,-0.17833219,1.37187922,-0.02056663,1.57079256,0.55341738,-0.03036862,0.01085535,0.01388877,0.00237326,0.00000000,-0.03028148,0.58749928,0.13842728,0.53950566,3.14157508,-0.00000640,1.57075598
13.464566,0.55219591,-0.17790671,1.37244034,-0.02047493,1.57079256,0.55222893,-0.02830878,0.00984743,0.01288046,0.00215402,0.00000000,-0.02857209,0.58748825,0.13762599,0.53948652,-3.14157268,0.00001667,1.57076330
13.506342,0.55101484,-0.17751056,1.37295389,-0.02038690,1.57079256,0.55103320,-0.03010563,0.01018320,0.01242595,0.00229251,0.00000000,-0.03041452,0.58748909,0.13683292,0.53947325,-3.14154765,0.00003202,1.57077808
13.547816,0.54969072,-0.17705938,1.37347472,-0.02028419,1.57079256,0.54969800,-0.03056732,0.01014374,0.01160560,0.00234789,0.00000000,-0.03038847,0.58749135,0.13594559,0.53948956,-3.14157588,0.00001469,1.57078914
13.589126,0.54848391,-0.17667058,1.37391496,-0.02019249,1.57079256,0.54851693,-0.02941307,0.00964226,0.01098310,0.00218644,0.00000000,-0.02887742,0.58750211,0.13514309,0.53950810,3.14157508,-0.00000632,1.57076330
13.630005,0.54727346,-0.17626709,1.37437713,-0.02010446,1.57079256,0.54732484,-0.02920657,0.00980898,0.01171935,0.00218412,-0.00000000,-0.02920156,0.58750541,0.13433444,0.53952384,3.14155004,-0.00002158,1.57074506
13.671401,0.54608136,-0.17586361,1.37487960,-0.02001276,1.57079256,0.54611433,-0.03040969,0.01043075,0.01303807,0.00229848,0.00000000,-0.03107263,0.58750217,0.13353494,0.53952029,3.14155617,-0.00001774,1.57076330
13.712973,0.54474986,-0.17540143,1.37545919,-0.01991373,1.57079256,0.54474616,-0.03029795,0.01034963,0.01286074,0.00224597,0.00000000,-0.03082739,0.58749175,0.13263883,0.53951345,3.14157215,-0.00000816,1.57079992
13.754713,0.54355776,-0.17500162,1.37595069,-0.01982569,1.57079256,0.54354674,-0.02890962,0.00938499,0.01145528,0.00215962,0.00000000,-0.02859818,0.58748797,0.13184082,0.53951256,3.14157508,-0.00000625,1.57080738
13.796212,0.54234362,-0.17462014,1.37641287,-0.01973399,1.57079256,0.54236561,-0.03107040,0.00965217,0.01189905,0.00229197,0.00000000,-0.03062744,0.58749465,0.13103524,0.53951585,3.14156549,-0.00001191,1.57077436
13.837919,0.54097176,-0.17419831,1.37694108,-0.01963495,1.57079256,0.54099745,-0.03081386,0.00969947,0.01243473,0.00215961,0.00000000,-0.03108026,0.58750294,0.13012648,0.53951076,3.14157161,-0.00000808,1.57077063
13.879388,0.53977966,-0.17381318,1.37744725,-0.01955426,1.57079256,0.53977966,-0.02860226,0.00911014,0.01214455,0.00197972,0.00000000,-0.02921865,0.58749863,0.12933076,0.53949326,-3.14157881,0.00001267,1.57079619
13.921280,0.53858757,-0.17343903,1.37795341,-0.01946989,1.57079256,0.53856188,-0.03044600,0.00972488,0.01235962,0.00220022,0.00000000,-0.03083992,0.58749712,0.12853754,0.53946985,-3.14153779,0.00003709,1.57082203
13.962805,0.53724140,-0.17300254,1.37847805,-0.01937086,1.57079256,0.53720838,-0.03087839,0.00993917,0.01170629,0.00216449,0.00000000,-0.03065710,0.58749382,0.12764184,0.53947463,-3.14154738,0.00003145,1.57082922
14.004312,0.53602362,-0.17261374,1.37892544,-0.01929016,1.57079256,0.53601629,-0.02937047,0.00911132,0.01056982,0.00203490,-0.00000000,-0.02879547,0.58749310,0.12683379,0.53948764,-3.14156629,0.00002010,1.57080365
14.045731,0.53480583,-0.17224693,1.37935460,-0.01920213,1.57079256,0.53482050,-0.03106032,0.00939355,0.01120938,0.00221538,0.00000000,-0.03088366,0.58750055,0.12603143,0.53949780,-3.14158839,0.00000698,1.57078181
14.087101,0.53345233,-0.17183611,1.37985337,-0.01910676,1.57079256,0.53345966,-0.03066230,0.00949743,0.01148537,0.00216493,-0.00000000,-0.03101402,0.58750337,0.12523925,0.53950206,3.14158759,0.00000142,1.57079260
14.128797,0.53226018,-0.17145830,1.38030827,-0.01902239,1.57079256,0.53224552,-0.02882109,0.00898949,0.01128255,0.00193873,0.00000000,-0.02904040,0.58750042,0.12434754,0.53950321,3.14158440,-0.00000048,1.57081097
14.170338,0.53105342,-0.17108783,1.38079238,-0.01894536,1.57079256,0.53104240,-0.03115336,0.00950066,0.01201971,0.00198850,0.00000000,-0.03088747,0.58749638,0.12354823,0.53948718,-3.14156922,0.00001806,1.57080738
14.211813,0.52967423,-0.17066967,1.38130605,-0.01885733,1.57079256,0.52968162,-0.03119338,0.00963299,0.01113892,0.00211029,-0.00000000,-0.03075336,0.58749432,0.12274118,0.53948603,-3.14156602,0.00001994,1.57079260
14.253773,0.52845281,-0.17028454,1.38172054,-0.01876930,1.57079256,0.52847850,-0.02892576,0.00897506,0.01010535,0.00200446,0.00000000,-0.02879342,0.58749288,0.12183149,0.53951249,3.14157161,-0.00000781,1.57077063
14.296017,0.52723867,-0.16991405,1.38215709,-0.01868860,1.57079256,0.52725703,-0.03079172,0.00922105,0.01133863,0.00197526,-0.00000000,-0.03105742,0.58749061,0.12103090,0.53951988,3.14155910,-0.00001515,1.57077808
14.337393,0.52588153,-0.16951425,1.38266695,-0.01860424,1.57079256,0.52588516,-0.03112954,0.00886856,0.01143981,0.00190673,0.00000000,-0.03121875,0.58748909,0.12013759,0.53950856,3.14158120,-0.00000221,1.57079260
14.378729,0.52466375,-0.16918045,1.38310337,-0.01853088,1.57079256,0.52467471,-0.02966561,0.00834924,0.01043441,0.00190985,0.00000000,-0.02939838,0.58749625,0.11934179,0.53949416,-3.14157854,0.00001247,1.57078541
14.419991,0.52343124,-0.16882466,1.38352883,-0.01844651,1.57079256,0.52345693,-0.03155764,0.00916149,0.01093173,0.00203685,-0.00000000,-0.03111492,0.58749882,0.11853445,0.53949884,-3.14159132,0.00000510,1.57077063
14.461570,0.52204841,-0.16842116,1.38400936,-0.01836215,1.57079256,0.52209610,-0.03117393,0.00908323,0.01089089,0.00194004,0.00000000,-0.03108546,0.58749897,0.11772658,0.53950037,-3.14159132,0.00000510,1.57074879
14.503183,0.52083796,-0.16806905,1.38443482,-0.01828512,1.57079256,0.52087098,-0.02913264,0.00848774,0.01030032,0.00181228,-0.00000000,-0.02957586,0.58749596,0.11683366,0.53950531,3.14158440,-0.00000038,1.57076330
14.544543,0.51963121,-0.16771692,1.38486397,-0.01821176,1.57079256,0.51964217,-0.02937280,0.00825238,0.01038237,0.00181922,-0.00000000,-0.02950574,0.58749200,0.11604193,0.53950463,3.14158759,0.00000145,1.57078541
14.585853,0.51840973,-0.16738680,1.38529313,-0.01813473,1.57079256,0.51843172,-0.03177059,0.00864471,0.01123067,0.00191555,0.00004656,-0.03132345,0.58749619,0.11524602,0.53949183,-3.14157854,0.00001236,1.57077436
