trajectory,t_s,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s,qdd1_rad_s2,qdd2_rad_s2,qdd3_rad_s2,qdd4_rad_s2,qdd5_rad_s2,qdd6_rad_s2
reference_nubs,0.000000,0.869832516,-0.429001570,1.023959204,-0.117831729,1.570781607,0.869821489,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
reference_nubs,0.040000,0.869831044,-0.429001558,1.023959222,-0.117831723,1.570781607,0.869820018,-0.000110075,0.000000893,0.000001375,0.000000483,0.000000001,-0.000110074,-0.005476085,0.000044425,0.000068408,0.000024050,0.000000068,-0.005476051
reference_nubs,0.080000,0.869820833,-0.429001475,1.023959350,-0.117831678,1.570781608,0.869809806,-0.000435885,0.000003536,0.000005445,0.000001914,0.000000005,-0.000435883,-0.010787061,0.000087511,0.000134754,0.000047375,0.000000134,-0.010786994
reference_nubs,0.120000,0.869793385,-0.429001252,1.023959693,-0.117831557,1.570781608,0.869782358,-0.000970861,0.000007876,0.000012128,0.000004264,0.000000012,-0.000970854,-0.015934597,0.000129271,0.000199058,0.000069983,0.000000198,-0.015934499
reference_nubs,0.160000,0.869740462,-0.429000823,1.023960354,-0.117831325,1.570781609,0.869729436,-0.001708496,0.000013860,0.000021343,0.000007504,0.000000021,-0.001708486,-0.020920361,0.000169719,0.000261342,0.000091880,0.000000260,-0.020920231
reference_nubs,0.200000,0.869654089,-0.429000122,1.023961433,-0.117830946,1.570781610,0.869643063,-0.002642355,0.000021436,0.000033009,0.000011605,0.000000033,-0.002642338,-0.025746020,0.000208867,0.000321625,0.000113073,0.000000320,-0.025745860
reference_nubs,0.240000,0.869526543,-0.428999088,1.023963026,-0.117830386,1.570781611,0.869515518,-0.003766065,0.000030553,0.000047046,0.000016540,0.000000047,-0.003766042,-0.030413242,0.000246731,0.000379929,0.000133571,0.000000379,-0.030413053
reference_nubs,0.280000,0.869350356,-0.428997658,1.023965227,-0.117829612,1.570781613,0.869339332,-0.005073324,0.000041158,0.000063377,0.000022281,0.000000063,-0.005073292,-0.034923694,0.000283322,0.000436274,0.000153381,0.000000435,-0.034923478
reference_nubs,0.320000,0.869118313,-0.428995776,1.023968126,-0.117828593,1.570781616,0.869107290,-0.006557893,0.000053202,0.000081923,0.000028801,0.000000082,-0.006557852,-0.039279045,0.000318655,0.000490682,0.000172509,0.000000489,-0.039278802
reference_nubs,0.360000,0.868823443,-0.428993384,1.023971809,-0.117827298,1.570781620,0.868812422,-0.008213602,0.000066634,0.000102606,0.000036073,0.000000102,-0.008213551,-0.043480963,0.000352744,0.000543174,0.000190963,0.000000541,-0.043480693
reference_nubs,0.400000,0.868459024,-0.428990427,1.023976362,-0.117825697,1.570781624,0.868448006,-0.010034346,0.000081405,0.000125351,0.000044070,0.000000125,-0.010034284,-0.047531114,0.000385601,0.000593769,0.000208751,0.000000592,-0.047530819
