frame,t_s,timestamp,scene_points,robot_points,cluster_count,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_tau_s,predicted_object_id,trigger_block_reason,reference_state,reference_armed,reference_index,reference_index_step,reference_step_clamped,reference_time_s,reference_tcp_y_m,reference_actual_y_error_m,reference_joint_match_max_rad,reference_future_time_s,reference_future_index,reference_future_delta_q_max_rad,predicted_object_speed_m_s,predicted_object_velocity_x_m_s,predicted_object_velocity_y_m_s,predicted_object_velocity_z_m_s,predicted_object_radius_m,predicted_object_age,predicted_object_association_error_m,dynamic_object_prediction_ready,dynamic_object_valid,dynamic_object_block_reason,risk_state_current,risk_state_predicted,max_track_speed_m_s,motion_y_m,guard_distance_m,guard_object_id,guard_in_motion_direction,guard_speed_scale,guard_decision,guard_cluster_count,guard_robot_points_source,guard_robot_points_count,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s
0,0.097849,1786628234.519295,0,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,98.8007,0.00000000,0.00000000,1.57079637,0.00000000,1.57079637,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1,0.194353,1786628234.618121,2588,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,147.9652,0.00000000,-0.00000734,1.57080007,-0.00001100,1.57079637,0.00000000,0.00000000,-0.00007602,0.00003829,-0.00011403,0.00000000,0.00000000
2,0.324647,1786628234.766114,2706,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,129.3705,0.00000000,-0.00178633,1.56929243,-0.00127647,1.57079637,0.00000000,0.00000000,-0.01365363,-0.01157101,-0.00971238,0.00000000,0.00000000
3,0.456120,1786628234.895499,2645,50000,1,0,0,0.365701,left_link,0,0.649842,-0.596330,0.334475,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,0.000000,0.000000,0.000000,0.000000,0.128000,1,0.006573,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready",SAFE,SAFE,,0.000000,0.369077,,0,1.000000,SAFE,1,current,50000,147.1781,0.00000000,-0.00902702,1.56174362,-0.00393579,1.57079637,0.00000000,0.00000000,-0.05507383,-0.05741746,-0.02022722,0.00000000,0.00000000
4,0.601364,1786628235.042693,2664,50000,1,0,0,0.361231,left_link,0,0.652087,-0.594913,0.333303,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,0.020449,0.005006,0.016974,0.010245,0.122655,2,0.004226,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready",SAFE,SAFE,,0.000000,0.368805,,0,1.000000,SAFE,1,current,50000,146.7120,0.00000000,-0.02544511,1.54529262,-0.00658044,1.57079637,0.00000000,0.00000000,-0.11303781,-0.11326437,-0.01820828,0.00000000,0.00000000
5,0.749931,1786628235.189432,2730,50000,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590999,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,129.2702,-0.00000367,-0.05010893,1.51978135,-0.00929845,1.57079637,0.00000000,-0.00002469,-0.16601083,-0.17171493,-0.01829477,0.00000000,0.00000000
6,0.890152,1786628235.318716,2751,50000,2,1,0,0.348754,left_link,0,0.646019,-0.594629,0.333196,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,0.028531,0.002349,0.025178,-0.013212,0.130510,3,0.011969,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready",SAFE,SAFE,0.000000,0.000000,0.359605,,0,1.000000,SAFE,1,current,50000,162.2905,0.00000000,-0.07800795,1.48706257,-0.01190275,1.57079637,0.00000000,0.00002616,-0.19896460,-0.23333718,-0.01857282,0.00000000,0.00000000
7,1.041527,1786628235.481022,2671,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,134.5739,0.00000000,-0.10947596,1.44559932,-0.01471980,1.57079637,0.00000000,0.00000000,-0.20788207,-0.27391205,-0.01860980,0.00000000,0.00000000
8,1.177449,1786628235.615620,2671,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,131.5591,0.00000000,-0.13689081,1.40991294,-0.01727641,1.57079637,0.00000000,0.00000000,-0.20169579,-0.26255081,-0.01880945,0.00000000,0.00000000
9,1.313726,1786628235.747208,2754,50000,1,1,0,0.341381,left_link,0,0.650367,-0.596553,0.339829,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,0.020090,-0.005825,-0.005070,0.018547,0.123366,4,0.011762,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready",SAFE,SAFE,0.000000,0.000000,0.351089,,0,1.000000,SAFE,1,current,50000,150.1363,0.00000000,-0.16366741,1.37903917,-0.01970465,1.57079637,0.00000000,0.00000000,-0.19648643,-0.22655149,-0.01781836,0.00000000,0.00000000
10,1.461514,1786628235.897362,2683,50000,1,1,0,0.340384,left_link,0,0.659702,-0.593008,0.334382,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,0.024504,0.007385,0.005148,0.022790,0.110128,5,0.020477,0,0,"speed_ok,valid_streak_not_ready",SAFE,SAFE,0.012729,0.000000,0.351773,,0,1.000000,SAFE,1,current,50000,152.4944,0.00000000,-0.18837892,1.35382891,-0.02252536,1.57079637,0.00000000,0.00000000,-0.16720864,-0.17058344,-0.01908616,0.00000000,0.00000000
