frame,t_s,track_id,age,center_x,center_y,center_z,instant_speed_m_s,window_speed_m_s,median_speed_m_s,raw_cluster_speed_m_s,window_velocity_x_m_s,window_velocity_y_m_s,window_velocity_z_m_s,cluster_radius_raw_m,tracked_radius_m,risk_radius_m,raw_radius_m,association_error_m,valid_streak,dynamic_state,prediction_ready,dynamic_valid,block_reason
3,0.456120,1,1,0.653703,-0.600923,0.331792,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.128000,0.152240,0.207240,0.128000,0.006573,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
4,0.601364,1,2,0.654439,-0.598425,0.333300,0.000000,0.020449,0.020449,0.019716,0.005006,0.016974,0.010245,0.122655,0.152786,0.207786,0.122655,0.004226,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
6,0.890152,1,3,0.654697,-0.590267,0.326201,0.000000,0.028531,0.028531,0.022014,0.002349,0.025178,-0.013212,0.130510,0.167733,0.222733,0.130510,0.011969,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
9,1.313726,1,4,0.648741,-0.605241,0.347588,0.000000,0.020090,0.020090,0.019048,-0.005825,-0.005070,0.018547,0.123366,0.156018,0.211018,0.123366,0.011762,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
10,1.461514,1,5,0.661101,-0.595765,0.354625,0.012729,0.024504,0.024504,0.075750,0.007385,0.005148,0.022790,0.110128,0.148573,0.203573,0.110128,0.020477,0,0,0,0,"speed_ok,valid_streak_not_ready"
11,1.606643,1,6,0.651410,-0.600144,0.336808,0.000000,0.004908,0.004908,0.055478,-0.003008,-0.001707,0.003483,0.123729,0.152233,0.207233,0.123729,0.005103,0,0,0,0,"speed_ok,valid_streak_not_ready"
12,1.751151,1,7,0.652123,-0.601688,0.355068,0.000000,0.035586,0.035586,0.037345,-0.002940,-0.013047,0.032977,0.122370,0.148109,0.203109,0.122370,0.018778,0,0,0,0,"speed_ok,valid_streak_not_ready"
13,1.890599,1,8,0.651936,-0.598932,0.353609,0.000000,0.015931,0.015931,0.079880,0.005480,0.010822,0.010327,0.115286,0.147515,0.202515,0.115286,0.026848,0,0,0,0,"speed_ok,valid_streak_not_ready"
14,2.043938,1,9,0.640116,-0.598536,0.362457,0.012234,0.038933,0.038933,0.122965,-0.036199,-0.004779,0.013511,0.114545,0.142059,0.197059,0.114545,0.022636,0,0,0,0,"speed_ok,valid_streak_not_ready"
16,2.322507,1,10,0.647679,-0.596509,0.360876,0.000000,0.034654,0.034654,0.006879,-0.005250,0.005115,0.033870,0.111254,0.138846,0.193846,0.111254,0.017556,0,0,0,0,"speed_ok,valid_streak_not_ready"
21,2.989176,2,1,0.651909,-0.593246,0.344143,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.122536,0.152426,0.207426,0.122536,0.004897,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
23,3.265034,2,2,0.645863,-0.601375,0.355276,0.000000,0.053714,0.053714,0.013209,-0.021576,-0.029006,0.039729,0.119635,0.149371,0.204371,0.119635,0.018630,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
24,3.408857,2,3,0.641327,-0.601490,0.344470,0.000000,0.031645,0.031645,0.047000,-0.024957,-0.019441,0.000773,0.122071,0.165141,0.220141,0.122071,0.009925,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
