frame,t_s,cluster_index,dynamic_tracker_input,radius_in_legacy_band,point_count,center_x,center_y,center_z,raw_radius_m,bbox_dx_m,bbox_dy_m,bbox_dz_m,raw_centroid_speed_m_s
35,6.229045,0,1,1,52,0.591637,-0.485079,0.351246,0.095651,0.127478,0.047464,0.179292,
36,6.405015,0,1,1,89,0.578612,-0.468515,0.378516,0.098324,0.134450,0.066653,0.181081,0.193977
37,6.581493,0,1,0,106,0.590310,-0.464122,0.382592,0.105591,0.145222,0.067573,0.176205,0.075532
38,6.766442,0,1,0,120,0.579289,-0.455290,0.379991,0.105861,0.135769,0.074045,0.182544,0.080822
39,6.951473,0,1,0,122,0.582850,-0.449557,0.384065,0.101183,0.147200,0.082750,0.176927,0.041970
40,7.140085,0,1,0,147,0.584213,-0.440853,0.375830,0.104424,0.147657,0.096812,0.184134,0.062233
41,7.313875,0,1,0,124,0.596662,-0.442373,0.385274,0.104754,0.130842,0.109713,0.181602,0.089622
42,7.510204,0,1,0,192,0.589912,-0.424366,0.387109,0.113683,0.152356,0.136391,0.184738,0.100068
43,7.683734,0,1,0,165,0.593122,-0.428052,0.389157,0.115480,0.157249,0.150729,0.186530,0.030119
44,7.849731,0,1,0,203,0.590523,-0.408087,0.386857,0.114137,0.140236,0.173917,0.185491,0.119868
45,8.030246,0,1,0,232,0.589715,-0.401449,0.386787,0.121992,0.157051,0.176229,0.182961,0.037910
46,8.198644,0,1,0,194,0.596348,-0.396705,0.386935,0.117789,0.149074,0.189235,0.181317,0.048149
47,8.353653,0,1,0,238,0.590811,-0.371233,0.381990,0.118927,0.161906,0.188416,0.183169,0.165500
48,8.550427,0,1,0,234,0.595069,-0.365429,0.383260,0.119215,0.148136,0.199070,0.190536,0.038341
49,8.722981,0,1,0,241,0.592057,-0.353972,0.380799,0.121997,0.152139,0.210521,0.183492,0.068747
50,8.907685,0,1,0,224,0.597282,-0.325240,0.384515,0.113863,0.140768,0.189104,0.186346,0.160942
51,9.091235,0,1,0,187,0.603098,-0.316566,0.385056,0.116135,0.167188,0.190899,0.182500,0.056710
52,9.276455,0,1,0,226,0.597731,-0.290709,0.388373,0.116739,0.142145,0.177955,0.185798,0.143775
53,9.449552,0,1,0,222,0.604749,-0.277684,0.376500,0.118257,0.145876,0.186858,0.195307,0.106905
54,9.633549,0,1,0,217,0.601152,-0.282783,0.382193,0.119038,0.137088,0.197009,0.186237,0.046488
55,9.811901,0,1,0,220,0.599349,-0.259312,0.385360,0.123311,0.163783,0.199447,0.189766,0.132761
56,9.983579,0,1,0,198,0.603909,-0.253659,0.385360,0.114083,0.128868,0.195287,0.184878,0.042036
57,10.175614,0,1,0,216,0.606961,-0.249245,0.376605,0.120272,0.129143,0.198605,0.191976,0.054408
58,10.336511,0,1,0,185,0.609831,-0.234135,0.383179,0.114200,0.134854,0.193142,0.186983,0.103082
59,10.505630,0,1,0,219,0.608424,-0.225294,0.373362,0.117355,0.131627,0.189657,0.183664,0.078652
60,10.689021,0,1,0,184,0.612739,-0.211051,0.379624,0.113790,0.132221,0.190233,0.186289,0.089241
61,10.862588,0,1,0,189,0.613755,-0.190840,0.378149,0.119079,0.133673,0.181796,0.189163,0.114282
62,11.051457,0,1,0,204,0.614261,-0.179816,0.384069,0.117462,0.133049,0.191964,0.186871,0.066696
63,11.240113,0,1,0,196,0.614579,-0.168933,0.379917,0.125658,0.138933,0.194372,0.191608,0.062130
64,11.429932,0,1,0,197,0.619463,-0.153539,0.381071,0.120429,0.146052,0.191296,0.192930,0.084574
