frame,phase,timestamp,scene_points,robot_points,plane_points,cluster_count,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_points,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_object_id,predicted_tau_s,risk_state_current,risk_state_predicted,max_track_speed_m_s,mean_track_speed_m_s,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad
0,pre_empty,1785927738.294030,0,50000,0,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,99.5435,0.01483717,0.00528563,1.58143365,0.00542868,1.57113743,-0.00782024
1,pre_empty,1785927738.393671,0,50000,0,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,96.6168,0.01483717,0.00528563,1.58143365,0.00542868,1.57113743,-0.00782024
2,pre_empty,1785927738.490364,2639,50000,2244,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,158.9988,0.01483717,0.00528563,1.58143365,0.00542868,1.57113743,-0.00782024
3,pre_empty,1785927738.649394,2673,50000,2273,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,110.6504,0.01483717,0.00528563,1.58143365,0.00542868,1.57113743,-0.00782024
4,pre_empty,1785927738.760127,2645,50000,2256,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,137.9854,0.01483717,0.00528563,1.58143365,0.00542868,1.57113743,-0.00782024
5,pre_empty,1785927738.898156,2520,50000,2137,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,133.7775,0.01483717,0.00528563,1.58143365,0.00542868,1.57113743,-0.00782024
6,pre_empty,1785927739.031984,2710,50000,2303,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,136.0886,0.01483717,0.00528563,1.58143365,0.00542868,1.57113743,-0.00782024
7,pre_empty,1785927739.168103,2651,50000,2269,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,137.3651,0.01483717,0.00528563,1.58143365,0.00542868,1.57113743,-0.00782024
8,pre_empty,1785927739.305517,2631,50000,2247,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,141.8222,0.01483717,0.00528563,1.58143365,0.00542868,1.57113743,-0.00782024
9,pre_empty,1785927739.447371,2646,50000,2283,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,137.1872,0.01483717,0.00528563,1.58143365,0.00542868,1.57113743,-0.00782024
10,pre_empty,1785927739.584588,2685,50000,2287,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,129.1250,0.01483717,0.00528563,1.58143365,0.00542868,1.57113743,-0.00782024
11,pre_empty,1785927739.713748,2672,50000,2278,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,132.4673,0.01483717,0.00528563,1.58143365,0.00542868,1.57113743,-0.00782024
12,pre_empty,1785927739.846265,2655,50000,2183,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,126.2647,0.01483717,0.00528563,1.58143365,0.00542868,1.57113743,-0.00782024
13,pre_empty,1785927739.972559,2774,50000,2358,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,123.7697,0.01483717,0.00528563,1.58143365,0.00542868,1.57113743,-0.00782024
14,pre_empty,1785927740.096360,2571,50000,2182,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,123.8197,0.01483717,0.00528563,1.58143365,0.00542868,1.57113743,-0.00782024
15,pre_empty,1785927740.220213,2642,50000,2239,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,135.9051,0.01483717,0.00528563,1.58143365,0.00542868,1.57113743,-0.00782024
16,pre_empty,1785927740.356148,2650,50000,2307,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,119.5156,0.01483717,0.00528563,1.58143365,0.00542868,1.57113743,-0.00782024
17,pre_empty,1785927740.475736,2687,50000,2288,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,132.8659,0.01483717,0.00528563,1.58143365,0.00542868,1.57113743,-0.00782024
18,pre_empty,1785927740.608633,2690,50000,2287,0,0,0,,,,0,,,,,,,,SAFE,SAFE,,,130.5267,0.01483717,0.00528563,1.58143365,0.00542868,1.57113743,-0.00782024
