frame,t_s,timestamp,scene_points,robot_points,cluster_count,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_tau_s,risk_state_current,risk_state_predicted,max_track_speed_m_s,motion_y_m,guard_distance_m,guard_object_id,guard_in_motion_direction,guard_speed_scale,guard_decision,guard_cluster_count,guard_robot_points_source,guard_robot_points_count,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s
0,0.095257,1786348102.469364,0,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,95.6271,0.00000000,0.00000000,1.57080007,0.00000000,1.57079637,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1,0.196099,1786348102.565025,2598,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,153.6056,0.00000000,0.00001467,1.57080364,0.00000000,1.57079637,0.00000000,0.00000000,0.00014550,0.00003546,0.00000000,0.00000000,0.00000000
2,0.327939,1786348102.718660,2695,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,121.1306,0.00000000,-0.00112608,1.56973624,-0.00088033,1.57079637,0.00000000,0.00000000,-0.00865262,-0.00809621,-0.00667726,0.00000000,0.00000000
3,0.455698,1786348102.839810,2635,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,136.2027,0.00000000,-0.00706829,1.56370604,-0.00343694,1.57079637,0.00000000,0.00000000,-0.04651109,-0.04719986,-0.02001125,0.00000000,0.00000000
4,0.593937,1786348102.976033,2613,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,125.4902,0.00000000,-0.02061065,1.55009019,-0.00595321,1.57079637,0.00000000,0.00000000,-0.09796278,-0.09849437,-0.01820218,0.00000000,0.00000000
5,0.716219,1786348103.101554,2629,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,136.1308,0.00000000,-0.03992648,1.53055072,-0.00825306,1.57079637,0.00000000,0.00000000,-0.15796144,-0.15979033,-0.01880779,0.00000000,0.00000000
6,0.845325,1786348103.237704,2680,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,128.9973,0.00000000,-0.06485807,1.50311387,-0.01070697,1.57079637,0.00000000,0.00000000,-0.19311047,-0.21251529,-0.01900705,0.00000000,0.00000000
7,0.975262,1786348103.366735,2653,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,128.5827,0.00000000,-0.09113583,1.47005403,-0.01306918,1.57079637,0.00000000,0.00000000,-0.20223344,-0.25442826,-0.01817955,0.00000000,0.00000000
8,1.105399,1786348103.495347,2797,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,134.7308,0.00000000,-0.11753829,1.43480051,-0.01547174,1.57079637,0.00000000,0.00000000,-0.20288243,-0.27089602,-0.01846180,0.00000000,0.00000000
9,1.239930,1786348103.630097,2702,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,130.8142,0.00000000,-0.14493112,1.40004587,-0.01801369,1.57079637,0.00000000,0.00000000,-0.20361820,-0.25834040,-0.01889494,0.00000000,0.00000000
10,1.376710,1786348103.760940,2691,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,133.3945,0.00000000,-0.17095213,1.37135458,-0.02042725,1.57079637,0.00000000,0.00000000,-0.19023864,-0.20976102,-0.01764548,0.00000000,0.00000000
11,1.506459,1786348103.894366,2572,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,132.8681,0.00000000,-0.19096488,1.35123551,-0.02290317,1.57079637,0.00000000,0.00000000,-0.15424274,-0.15506217,-0.01908245,0.00000000,0.00000000
12,1.636648,1786348104.027259,2686,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,130.7475,0.00000000,-0.20365258,1.33853316,-0.02525437,1.57079637,0.00000000,0.00000000,-0.09745567,-0.09756818,-0.01805990,0.00000000,0.00000000
13,1.764118,1786348104.158025,2661,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,127.7679,0.00000000,-0.20904458,1.33313739,-0.02750654,1.57079637,0.00000000,0.00000000,-0.04230024,-0.04232982,-0.01766827,0.00000000,0.00000000
14,1.896036,1786348104.285812,2713,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,128.2783,0.00000000,-0.21019268,1.33212507,-0.02855560,1.57079637,0.00000000,0.00000000,-0.00870318,-0.00767391,-0.00795235,0.00000000,0.00000000
15,2.027205,1786348104.414126,2697,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.191000,,,1,1.000000,SAFE,0,current,50000,130.0549,0.00000000,-0.21021101,1.33206642,-0.02858127,1.57079637,0.00000000,0.00000000,-0.00013973,-0.00044714,-0.00019572,0.00000000,0.00000000
16,2.155510,1786348104.544211,2608,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.190940,,,1,1.000000,SAFE,0,current,50000,131.7592,0.00002568,-0.21021101,1.33205533,-0.02858127,1.57079637,0.00002201,0.00020012,0.00000000,-0.00008641,0.00000000,0.00000000,0.00017153
17,2.287858,1786348104.676004,2658,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.190306,,,1,1.000000,SAFE,0,current,50000,131.7256,0.00080697,-0.20995058,1.33221674,-0.02856660,1.57079637,0.00068592,0.00590329,0.00196774,0.00121958,0.00011086,0.00000000,0.00501641
18,2.421363,1786348104.807760,2660,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.188526,,,1,1.000000,SAFE,0,current,50000,132.9847,0.00311416,-0.20897856,1.33353353,-0.02839421,1.57079637,0.00311416,0.01728171,0.00728077,0.00986321,0.00129130,0.00000000,0.01818838
19,2.552602,1786348104.940773,2717,50000,1,0,0,,,,,,,,,,SAFE,SAFE,,-0.186325,,,1,1.000000,SAFE,0,current,50000,127.0387,0.00667214,-0.20752235,1.33549964,-0.02785867,1.57079637,0.00673450,0.02711064,0.01109586,0.01498115,0.00408058,0.00000000,0.02758577
20,2.682960,1786348105.067833,2625,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.183754,,,1,1.000000,SAFE,0,current,50000,129.6103,0.01100408,-0.20575435,1.33764911,-0.02735615,1.57079637,0.01104810,0.03323105,0.01356257,0.01648889,0.00385491,0.00000000,0.03309037
21,2.807557,1786348105.197473,2659,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.181233,,,1,1.000000,SAFE,0,current,50000,129.8160,0.01529568,-0.20408909,1.33975089,-0.02691232,1.57079637,0.01531035,0.03444402,0.01336529,0.01686872,0.00356216,0.00000000,0.03420849
22,2.934027,1786348105.327308,2689,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.178635,,,1,1.000000,SAFE,0,current,50000,131.2593,0.01955793,-0.20243846,1.34194076,-0.02647949,1.57079637,0.01958360,0.03370159,0.01305154,0.01731533,0.00342237,0.00000000,0.03378859
23,3.068886,1786348105.458598,2666,50000,1,0,0,0.373031,left_link,0,0.632543,-0.621008,0.339133,,,,SAFE,SAFE,,-0.176251,0.386644,,0,1.000000,SAFE,1,current,50000,148.5962,0.02418331,-0.20065214,1.34406078,-0.02603566,1.57079637,0.02420165,0.03429789,0.01324584,0.01572025,0.00329107,0.00000000,0.03424350
24,3.216097,1786348105.607218,2670,50000,1,0,0,,,,,,,,,,SAFE,SAFE,,-0.173144,,,1,1.000000,SAFE,0,current,50000,130.5341,0.02934789,-0.19872275,1.34653318,-0.02554415,1.57079637,0.02932588,0.03508296,0.01310631,0.01679499,0.00333887,0.00000000,0.03480888
25,3.356062,1786348105.737771,2725,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.170437,,,1,1.000000,SAFE,0,current,50000,129.1047,0.03381555,-0.19711617,1.34859812,-0.02513333,1.57079637,0.03378621,0.03191984,0.01147847,0.01475328,0.00293515,0.00000000,0.03186742
26,3.476535,1786348105.866896,2676,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.167841,,,1,1.000000,SAFE,0,current,50000,131.7016,0.03826120,-0.19545454,1.35063398,-0.02471884,1.57079637,0.03828688,0.03690135,0.01379245,0.01689875,0.00344047,0.00000000,0.03735807
27,3.605618,1786348105.998635,2652,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.165250,,,1,1.000000,SAFE,0,current,50000,118.4374,0.04274720,-0.19386262,1.35263669,-0.02431536,1.57079637,0.04280589,0.03475295,0.01233258,0.01551501,0.00312579,0.00000000,0.03500871
28,3.724914,1786348106.117092,2641,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.162839,,,1,1.000000,SAFE,0,current,50000,129.0655,0.04690674,-0.19242842,1.35447073,-0.02394122,1.57079637,0.04692142,0.03486735,0.01202210,0.01537377,0.00313621,0.00000000,0.03449837
29,3.857958,1786348106.246177,2624,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.160232,,,1,1.000000,SAFE,0,current,50000,129.2979,0.05137807,-0.19085850,1.35638905,-0.02355974,1.57079256,0.05137440,0.03360788,0.01180005,0.01441865,0.00286729,-0.00002867,0.03346998
30,3.986646,1786348106.375494,2724,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.157746,,,1,1.000000,SAFE,0,current,50000,127.5810,0.05585673,-0.18932527,1.35825980,-0.02317827,1.57079256,0.05588607,0.03480242,0.01191426,0.01453708,0.00296434,0.00000000,0.03505896
31,4.111244,1786348106.503095,2635,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.155142,,,1,1.000000,SAFE,0,current,50000,128.0821,0.06020334,-0.18786539,1.36014152,-0.02282614,1.57079256,0.06017400,0.03488531,0.01171682,0.01510242,0.00282614,0.00000000,0.03441431
32,4.245148,1786348106.631210,2648,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.152637,,,1,1.000000,SAFE,0,current,50000,128.8221,0.06486908,-0.18635051,1.36203420,-0.02244466,1.57079637,0.06484340,0.03484384,0.01131319,0.01413464,0.00284887,0.00002849,0.03487125
33,4.377665,1786348106.760049,2654,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.150246,,,1,1.000000,SAFE,0,current,50000,135.7630,0.06935140,-0.18488328,1.36376905,-0.02209620,1.57079637,0.06939176,0.03382443,0.01107196,0.01309150,0.00262955,0.00000000,0.03432268
34,4.505469,1786348106.895833,2619,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.147751,,,1,1.000000,SAFE,0,current,50000,118.8545,0.07387041,-0.18343075,1.36560678,-0.02175141,1.57079637,0.07391810,0.03535895,0.01136535,0.01437931,0.00269785,0.00000000,0.03541631
35,4.625275,1786348107.014707,2649,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.145334,,,1,1.000000,SAFE,0,current,50000,126.8304,0.07805564,-0.18213959,1.36725748,-0.02144329,1.57079637,0.07806664,0.03493337,0.01077707,0.01377805,0.00257177,0.00000000,0.03462721
36,4.750796,1786348107.141556,2674,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.142231,,,1,1.000000,SAFE,0,current,50000,128.2162,0.08238024,-0.18079343,1.36882007,-0.02113518,1.57079637,0.08239492,0.03445316,0.01072452,0.01244884,0.00245468,0.00000000,0.03448242
37,4.878828,1786348107.269802,2632,50000,1,0,0,,,,,,,,,,SAFE,SAFE,,-0.139748,,,1,1.000000,SAFE,0,current,50000,120.2458,0.08671585,-0.17949128,1.37045586,-0.02083807,1.57079637,0.08673052,0.03386368,0.01017058,0.01277648,0.00232059,0.00000000,0.03386362
38,4.999213,1786348107.390067,2678,50000,1,0,0,,,,,,,,,,SAFE,SAFE,,-0.137341,,,1,1.000000,SAFE,0,current,50000,123.0097,0.09090841,-0.17823681,1.37201846,-0.02055196,1.57079637,0.09087907,0.03482597,0.01042040,0.01297989,0.00237659,0.00000000,0.03446039
39,5.120954,1786348107.513097,2613,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.134833,,,1,1.000000,SAFE,0,current,50000,128.5298,0.09525135,-0.17696768,1.37359214,-0.02026952,1.57079637,0.09524035,0.03567376,0.01042489,0.01292652,0.00232000,0.00000000,0.03582437
40,5.250413,1786348107.641647,2603,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.132450,,,1,1.000000,SAFE,0,current,50000,129.7955,0.09976303,-0.17566919,1.37513995,-0.01997975,1.57079637,0.09977770,0.03485027,0.01003011,0.01195602,0.00223834,0.00000000,0.03504859
41,5.392774,1786348107.771472,2698,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.129950,,,1,1.000000,SAFE,0,current,50000,134.2833,0.10464884,-0.17430469,1.37682366,-0.01967164,1.57079637,0.10469285,0.03431987,0.00958478,0.01182705,0.00216431,0.00000000,0.03452597
42,5.513607,1786348107.905774,2667,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.127535,,,1,1.000000,SAFE,0,current,50000,127.0127,0.10884873,-0.17316027,1.37831652,-0.01941120,1.57079637,0.10887441,0.03475786,0.00947115,0.01235476,0.00215531,0.00000000,0.03460618
43,5.645737,1786348108.032806,2712,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.124433,,,1,1.000000,SAFE,0,current,50000,132.8155,0.11354381,-0.17188379,1.37980211,-0.01912877,1.57079637,0.11354381,0.03553374,0.00966076,0.01124335,0.00213758,0.00000000,0.03533937
44,5.773683,1786348108.165640,2576,50000,0,0,0,,,,,,,,,,SAFE,SAFE,,-0.121947,,,1,1.000000,SAFE,0,current,50000,126.0075,0.11789409,-0.17072470,1.38124728,-0.01887934,1.57079637,0.11792710,0.03400088,0.00905918,0.01129517,0.00194945,0.00000000,0.03425890
