frame,t_s,timestamp,scene_points,robot_points,cluster_count,raw_point_count,roi_point_count,safety_roi_point_count,rho_retain,table_z_m,table_plane_valid,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_tau_s,predicted_object_id,trigger_block_reason,reference_state,reference_armed,reference_index,reference_index_step,reference_step_clamped,reference_time_s,reference_tcp_y_m,reference_actual_y_error_m,reference_joint_match_max_rad,reference_future_time_s,reference_future_index,reference_future_delta_q_max_rad,predicted_object_speed_m_s,predicted_object_velocity_x_m_s,predicted_object_velocity_y_m_s,predicted_object_velocity_z_m_s,predicted_object_raw_speed_m_s,predicted_object_filtered_speed_m_s,predicted_object_raw_velocity_x_m_s,predicted_object_raw_velocity_y_m_s,predicted_object_raw_velocity_z_m_s,predicted_object_velocity_ema_alpha,predicted_object_radius_m,predicted_object_age,predicted_object_association_error_m,dynamic_object_prediction_ready,dynamic_object_valid,dynamic_object_block_reason,risk_state_current,risk_state_predicted,max_track_speed_m_s,motion_y_m,guard_distance_m,guard_object_id,guard_in_motion_direction,guard_speed_scale,guard_decision,guard_cluster_count,guard_robot_points_source,guard_robot_points_count,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s
10,1.740715,1786965576.022762,2461,50000,0,2461,16,1748,0.006501,0.224016,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.359025,0.581790,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.485479,,0,1.000000,SAFE,1,current,50000,169.6603,0.41305664,-0.10534944,1.44939935,-0.01645844,1.57079256,0.41381592,0.43832335,-0.07729823,-0.09003049,-0.01115665,0.00000000,0.43815952
11,1.909429,1786965576.192439,2366,50000,0,2366,41,1621,0.017329,0.223359,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.314017,0.507611,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.483799,,0,1.000000,SAFE,1,current,50000,162.6363,0.48723519,-0.11841495,1.43412924,-0.01831079,1.57079637,0.48800912,0.43967092,-0.07744190,-0.09050899,-0.01097926,0.00002261,0.43975783
12,2.082253,1786965576.355103,2407,50000,0,2407,21,1710,0.008725,0.222330,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.268662,0.433425,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.493300,,0,1.000000,SAFE,1,current,50000,171.8166,0.56142104,-0.13149513,1.41888499,-0.02015215,1.57079637,0.56230503,0.42925654,-0.07568496,-0.08820674,-0.01065449,0.00000000,0.42989337
13,2.243857,1786965576.526936,2571,50000,0,2571,14,1743,0.005445,0.224162,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.224598,0.361433,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.484839,,0,1.000000,SAFE,1,current,50000,157.6194,0.63341343,-0.14417183,1.40404046,-0.02198616,1.57079637,0.63426811,0.44548608,-0.07844292,-0.09185740,-0.01134880,0.00000000,0.44530462
14,2.402167,1786965576.684572,2530,50000,0,2530,7,1743,0.002767,0.223623,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.182076,0.293805,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.468594,,0,1.000000,SAFE,1,current,50000,130.4853,0.70104086,-0.15610394,1.39017165,-0.02371380,1.57079637,0.70178550,0.42718465,-0.07537196,-0.08760561,-0.01091306,0.00000000,0.42648962
15,2.530144,1786965576.815073,2413,50000,0,2413,9,1668,0.003730,0.222781,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.149221,0.237230,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.457249,,0,1.000000,SAFE,1,current,50000,168.7229,0.75761652,-0.16610666,1.37849629,-0.02508198,1.57079637,0.75850415,0.44207489,-0.07815994,-0.09122974,-0.01069074,0.00000000,0.44319220
16,2.703340,1786965576.983814,2494,50000,0,2494,4,1670,0.001604,0.223522,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.106147,0.165325,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.494151,,0,1.000000,SAFE,1,current,50000,162.6387,0.82952088,-0.17956097,1.36271644,-0.02699302,1.57079637,0.83011878,0.41516234,-0.07768272,-0.09110992,-0.01103400,0.00000000,0.41348945
17,2.864044,1786965577.146482,2387,50000,0,2387,9,1620,0.003770,0.223566,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.072876,0.109924,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.499350,,0,1.000000,SAFE,1,current,50000,160.4788,0.88492274,-0.19186355,1.34842205,-0.02882336,1.57079637,0.88532621,0.34474596,-0.07655454,-0.08894885,-0.01138958,0.00000000,0.34353609
18,3.027588,1786965577.306979,2520,50000,0,2520,19,1685,0.007540,0.224326,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.045146,0.064686,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.488697,,0,1.000000,SAFE,1,current,50000,183.8574,0.93016052,-0.20454758,1.33358860,-0.03059502,1.57079637,0.93044662,0.27660929,-0.07755732,-0.09070008,-0.01083292,0.00000000,0.27589167
19,3.212386,1786965577.490881,2417,50000,0,2417,16,1609,0.006620,0.224545,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.021610,0.029139,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.494792,,0,1.000000,SAFE,1,current,50000,170.5774,0.96570742,-0.21840173,1.31744933,-0.03251707,1.57079637,0.96584308,0.19235494,-0.07496894,-0.08733443,-0.01040077,0.00000000,0.19154085
20,3.380930,1786965577.661476,2479,50000,0,2479,26,1693,0.010488,0.222894,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.007271,0.008781,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,0.484732,,0,1.000000,SAFE,1,current,50000,165.6222,0.98606497,-0.23106742,1.30305219,-0.03444278,1.57079637,0.98611265,0.12078460,-0.07514756,-0.08542057,-0.01142557,0.00000000,0.12026263
21,3.542935,1786965577.827115,2483,50000,0,2483,30,1652,0.012082,0.223742,1,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.400001,0.000778,0.000961,0.000000,0,,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.399856,0.492357,,0,1.000000,SAFE,1,current,50000,191.9853,0.99388522,-0.23825677,1.29556584,-0.03622178,1.57079637,0.99388522,0.04827188,-0.04437754,-0.04621079,-0.01098118,0.00000000,0.04797754
22,3.736467,1786965578.019130,2554,50000,0,2554,26,1713,0.010180,0.223448,1,0,0,,,,,,,,,,,no_stable_track,REFERENCE_ARMED,1,0,0,0,0.000000,0.400001,0.000015,0.000037,1.040070,26,0.025515,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.399983,0.486323,,0,1.000000,SAFE,1,current,50000,170.8427,0.99481690,-0.23921777,1.29466712,-0.03694805,1.57079637,0.99482054,0.00481408,-0.00496561,-0.00464377,-0.00375270,0.00000000,0.00483287
23,3.908386,1786965578.190003,2498,50000,0,2498,22,1678,0.008807,0.224580,1,0,0,,,,,,,,,,,reference_step_jump,RUNNING,1,5,5,1,0.170685,0.399973,0.000266,0.000470,1.206104,30,0.030984,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.399352,0.496816,,0,1.000000,SAFE,1,current,50000,172.2895,0.99460787,-0.23876663,1.29512572,-0.03693704,1.57079637,0.99470317,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
24,4.081320,1786965578.362311,2570,50000,0,2570,33,1647,0.012840,0.224277,1,0,0,,,,,,,,,,,reference_step_jump,RUNNING,1,10,5,1,0.378524,0.398570,0.000578,0.001152,1.413500,35,0.034949,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.397314,0.499541,,0,1.000000,SAFE,1,current,50000,167.0420,0.99306726,-0.23631638,1.29846716,-0.03622911,1.57079637,0.99305624,-0.00890861,0.01416866,0.01932203,0.00409363,0.00000000,-0.00952349
25,4.245951,1786965578.529374,2526,50000,0,2526,29,1656,0.011481,0.223939,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,15,5,0,0.585013,0.395238,0.000097,0.000172,1.620678,40,0.036867,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.393838,0.477003,,0,1.000000,SAFE,1,current,50000,185.4972,0.99042994,-0.23222286,1.30369794,-0.03484626,1.57079637,0.99043727,-0.01601962,0.02486486,0.03177277,0.00839969,0.00000000,-0.01590811
26,4.434299,1786965578.714890,2536,50000,0,2536,25,1677,0.009858,0.222958,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,20,5,0,0.792017,0.391138,0.000205,0.000400,1.828318,45,0.037164,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.390149,0.498130,,0,1.000000,SAFE,1,current,50000,180.2229,0.98691595,-0.22683819,1.31072581,-0.03320299,1.57079637,0.98690498,-0.01865690,0.02858892,0.03731317,0.00872466,0.00000000,-0.01875405
27,4.615404,1786965578.895131,2410,50000,0,2410,24,1613,0.009959,0.225322,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,24,4,0,0.957282,0.387835,0.000107,0.000015,1.994676,49,0.036148,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.386224,0.495758,,0,1.000000,SAFE,1,current,50000,186.5010,0.98354876,-0.22176164,1.31730986,-0.03178713,1.57079637,0.98355973,-0.01859245,0.02803094,0.03635487,0.00781790,0.00000000,-0.01847134
28,4.801832,1786965579.081650,2525,50000,0,2525,38,1650,0.015050,0.224062,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,28,4,0,1.122782,0.384437,0.000404,0.000715,2.160510,53,0.034993,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.383234,0.486305,,0,1.000000,SAFE,1,current,50000,171.8666,0.98009706,-0.21656404,1.32394898,-0.03036027,1.57079637,0.98007512,-0.01851501,0.02788002,0.03561237,0.00765373,0.00000000,-0.01869149
29,4.971941,1786965579.253536,2595,50000,0,2595,39,1734,0.015029,0.222438,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,33,5,0,1.330531,0.380324,0.000301,0.000546,2.368578,58,0.035943,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.379523,0.496743,,0,1.000000,SAFE,1,current,50000,167.1305,0.97684723,-0.21182862,1.32997203,-0.02899576,1.57079637,0.97685820,-0.01910433,0.02783755,0.03540694,0.00802134,0.00000000,-0.01891092
30,5.137124,1786965579.420684,2464,50000,0,2464,30,1669,0.012175,0.222265,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,37,4,0,1.496260,0.377040,0.000295,0.000561,2.534425,62,0.035518,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.376437,0.496422,,0,1.000000,SAFE,1,current,50000,169.4696,0.97371107,-0.20725459,1.33574903,-0.02771929,1.57079637,0.97369272,-0.01898592,0.02769063,0.03497327,0.00772762,0.00000000,-0.01916345
31,5.307157,1786965579.590171,2576,50000,0,2576,30,1705,0.011646,0.223378,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,41,4,0,1.662138,0.373729,0.000100,0.000381,2.700459,66,0.034986,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.372736,0.488818,,0,1.000000,SAFE,1,current,50000,163.7019,0.97041714,-0.20259619,1.34164727,-0.02650517,1.57079637,0.97043550,-0.01937227,0.02739699,0.03468872,0.00714046,0.00000000,-0.01915634
32,5.471746,1786965579.753891,2459,50000,0,2459,23,1739,0.009353,0.223136,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,45,4,0,1.828318,0.370337,0.000299,0.000547,2.866533,70,0.034623,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.369644,0.494928,,0,1.000000,SAFE,1,current,50000,165.3087,0.96724069,-0.19808818,1.34734368,-0.02538642,1.57079637,0.96722597,-0.01929935,0.02738954,0.03461005,0.00679724,0.00000000,-0.01950034
33,5.636105,1786965579.919218,2396,50000,0,2396,27,1671,0.011269,0.222851,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,49,4,0,1.994676,0.367024,0.000299,0.000525,3.032850,74,0.034413,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.366521,0.498599,,0,1.000000,SAFE,1,current,50000,174.5966,0.96398342,-0.19360954,1.35293376,-0.02427134,1.57079637,0.96399444,-0.01981800,0.02724911,0.03401132,0.00678441,0.00000000,-0.01966134
34,5.812324,1786965580.093837,2502,50000,0,2502,21,1698,0.008393,0.222643,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,53,4,0,2.160510,0.363737,0.000001,0.000187,3.198997,78,0.033750,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.362830,0.494838,,0,1.000000,SAFE,1,current,50000,169.9140,0.96053916,-0.18889610,1.35875487,-0.02306089,1.57079637,0.96054649,-0.01954539,0.02674768,0.03303351,0.00686903,0.00000000,-0.01956636
35,5.979539,1786965580.263768,2480,50000,0,2480,20,1707,0.008065,0.224559,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,57,4,0,2.327031,0.360436,0.000005,0.000026,3.365223,82,0.033225,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.359136,0.493325,,0,1.000000,SAFE,1,current,50000,166.5113,0.95713156,-0.18437342,1.36436701,-0.02194214,1.57079637,0.95716828,-0.02037844,0.02704697,0.03356222,0.00669044,0.00000000,-0.02020271
36,6.185860,1786965580.430300,2568,50000,0,2568,23,1766,0.008956,0.224303,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,62,5,0,2.534425,0.356242,0.000099,0.000172,3.572092,87,0.032921,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.355430,0.476066,,0,1.000000,SAFE,1,current,50000,196.1320,0.95301604,-0.17892641,1.37109423,-0.02068034,1.57079637,0.95303804,-0.01994723,0.02640075,0.03260568,0.00611574,0.00000000,-0.02001859
37,6.343800,1786965580.626452,2406,50000,0,2406,24,1638,0.009975,0.224644,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,66,4,0,2.700459,0.352932,0.000196,0.000315,3.737831,91,0.032627,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.351735,0.487143,,0,1.000000,SAFE,1,current,50000,174.7367,0.94976616,-0.17468983,1.37631750,-0.01974866,1.57079637,0.94975150,-0.02057663,0.02682389,0.03307115,0.00589892,0.00000000,-0.02080873
38,6.520909,1786965580.801206,2455,50000,0,2455,21,1644,0.008554,0.223878,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,70,4,0,2.866533,0.349627,0.000002,0.000029,3.903754,95,0.031930,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.348720,0.466397,,0,1.000000,SAFE,1,current,50000,176.7096,0.94617522,-0.17011946,1.38193691,-0.01873996,1.57079637,0.94617522,-0.02027534,0.02580541,0.03172856,0.00569542,0.00000000,-0.02019255
39,6.693595,1786965580.977935,2548,50000,0,2548,46,1691,0.018053,0.223585,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,74,4,0,3.032850,0.346340,0.000195,0.000128,4.069530,99,0.031248,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.345037,0.435707,,0,1.000000,SAFE,1,current,50000,170.8897,0.94258052,-0.16560413,1.38747561,-0.01774592,1.57079637,0.94256216,-0.02081644,0.02614774,0.03207393,0.00575634,0.00000000,-0.02092275
40,6.866432,1786965581.148842,2489,50000,0,2489,21,1666,0.008437,0.225177,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,78,4,0,3.198997,0.342927,0.000195,0.000286,4.236121,103,0.030742,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.341941,0.434777,,0,1.000000,SAFE,1,current,50000,163.3164,0.93901885,-0.16119882,1.39279068,-0.01678123,1.57079637,0.93902254,-0.02060710,0.02548816,0.03075184,0.00558150,0.00000000,-0.02047950
41,7.031747,1786965581.312178,2562,50000,0,2562,15,1833,0.005855,0.224871,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,82,4,0,3.365223,0.339639,0.000203,0.000286,4.402245,107,0.030503,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.338335,0.411125,,0,1.000000,SAFE,1,current,50000,173.3137,0.93557090,-0.15695491,1.39787817,-0.01590824,1.57079637,0.93555993,-0.02085684,0.02567165,0.03077454,0.00528077,0.00000000,-0.02094554
42,7.205054,1786965581.485512,2605,50000,0,2605,38,1787,0.014587,0.223055,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,86,4,0,3.530943,0.336339,0.000404,0.000602,4.567094,111,0.029696,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.335228,0.437318,,0,1.000000,SAFE,1,current,50000,172.5417,0.93184417,-0.15251294,1.40315652,-0.01501324,1.57079637,0.93185884,-0.02150356,0.02563066,0.03045662,0.00516424,0.00000000,-0.02135568
43,7.378463,1786965581.658083,2469,50000,0,2469,61,1769,0.024706,0.224611,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,91,5,0,3.737831,0.332136,0.000305,0.000506,4.774588,116,0.030327,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.331521,0.378891,,0,1.000000,SAFE,1,current,50000,183.0786,0.92811012,-0.14811130,1.40843844,-0.01416592,1.57079637,0.92813581,-0.02153323,0.02538302,0.03045938,0.00488622,0.00000000,-0.02146964
44,7.559206,1786965581.841179,2450,50000,0,2450,46,1752,0.018776,0.224453,1,0,0,,,,,,,,,,,no_stable_track,RUNNING,1,95,4,0,3.903754,0.328830,0.000000,0.000026,4.940674,120,0.029539,,,,,,,,,,,,,,0,0,,SAFE,SAFE,,0.327644,0.426177,,0,1.000000,SAFE,1,current,50000,185.6609,0.92422932,-0.14358129,1.41384149,-0.01333328,1.57079637,0.92422932,-0.02147136,0.02506327,0.02989350,0.00460677,0.00000000,-0.02161349
45,7.743953,1786965582.026861,2437,50000,1,2437,90,1689,0.036931,0.224944,1,0,0,0.409675,upperArm_Link,0,0.575178,-0.465850,0.389218,,,,,no_stable_track,RUNNING,1,99,4,0,4.069530,0.325528,0.000405,0.000569,5.106797,124,0.028588,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000,0.097977,1,0.018155,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready",SAFE,SAFE,,0.323932,0.378188,,0,1.000000,SAFE,1,current,50000,167.9983,0.92018354,-0.13900359,1.41929221,-0.01250431,1.57079637,0.92021286,-0.02189910,0.02477824,0.02950379,0.00448709,0.00000000,-0.02174036
46,7.921370,1786965582.194896,2471,50000,1,2471,157,1743,0.063537,0.224918,1,0,0,0.341720,upperArm_Link,0,0.557211,-0.447540,0.378261,,,,,no_stable_track,RUNNING,1,104,5,0,4.277571,0.321436,0.000203,0.000480,5.314900,129,0.029132,0.115742,-0.104620,0.029308,-0.039898,0.178064,0.115742,-0.160953,0.045089,-0.061382,0.650,0.099851,2,0.020880,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready",SAFE,SAFE,,0.320233,0.342035,,0,1.000000,SAFE,1,current,50000,179.7270,0.91636145,-0.13471200,1.42437601,-0.01173402,1.57079637,0.91636145,-0.02154289,0.02418922,0.02865442,0.00434165,0.00000000,-0.02170818
47,8.102163,1786965582.374640,2577,50000,1,2577,169,1829,0.065580,0.223696,1,1,0,0.320362,upperArm_Link,0,0.560052,-0.439019,0.371450,,,,,predicted_track_not_dynamic,RUNNING,1,108,4,0,4.443751,0.318030,0.000003,0.000180,5.480817,133,0.028427,0.115225,-0.102960,0.034692,-0.038374,0.116078,0.115225,-0.098655,0.050781,-0.034098,0.250,0.104545,3,0.028556,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready",SAFE,SAFE,0.026837,0.317048,0.310238,,0,1.000000,SAFE,1,current,50000,183.9697,0.91247702,-0.13040940,1.42937553,-0.01098574,1.57079637,0.91245866,-0.02148555,0.02379845,0.02765329,0.00413887,0.00000000,-0.02158709
