frame,t_s,track_id,age,center_x,center_y,center_z,instant_speed_m_s,window_speed_m_s,median_speed_m_s,raw_cluster_speed_m_s,window_velocity_x_m_s,window_velocity_y_m_s,window_velocity_z_m_s,raw_window_speed_m_s,filtered_speed_m_s,raw_window_velocity_x_m_s,raw_window_velocity_y_m_s,raw_window_velocity_z_m_s,velocity_ema_alpha,cluster_radius_raw_m,tracked_radius_m,risk_radius_m,raw_radius_m,association_error_m,valid_streak,dynamic_state,prediction_ready,dynamic_valid,block_reason
45,7.743953,1,1,0.566415,-0.454854,0.377733,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000,0.097977,0.110159,0.165159,0.097977,0.018155,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
46,7.921370,1,2,0.539369,-0.447278,0.367418,0.016026,0.115742,0.115742,0.166004,-0.104620,0.029308,-0.039898,0.178064,0.115742,-0.160953,0.045089,-0.061382,0.650,0.099851,0.114449,0.169449,0.099851,0.020880,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
47,8.102163,1,3,0.532105,-0.437194,0.365874,0.026837,0.115225,0.115225,0.062717,-0.102960,0.034692,-0.038374,0.116078,0.115225,-0.098655,0.050781,-0.034098,0.250,0.104545,0.126138,0.181138,0.104545,0.028556,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
48,8.280051,1,4,0.567807,-0.451928,0.377271,0.010026,0.087351,0.087351,0.126504,-0.077271,0.028550,-0.029058,0.006157,0.087351,0.002619,0.005504,-0.000868,0.250,0.110713,0.128033,0.183033,0.110713,0.013788,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
49,8.446995,1,5,0.555466,-0.416325,0.372084,0.022088,0.068612,0.068612,0.174854,-0.056841,0.031556,-0.021931,0.057620,0.068612,-0.015596,0.054883,-0.008047,0.250,0.113973,0.129523,0.184523,0.113973,0.017445,0,0,0,0,"speed_ok,valid_streak_not_ready"
50,8.623400,1,6,0.557071,-0.423280,0.371951,0.000000,0.049843,0.049843,0.031303,-0.034278,0.033254,-0.014266,0.042377,0.049843,0.024870,0.033716,0.006369,0.250,0.114301,0.136405,0.191405,0.114301,0.014919,0,0,0,0,"speed_ok,valid_streak_not_ready"
51,8.802847,1,7,0.559081,-0.421100,0.369299,0.000000,0.040116,0.040116,0.036609,-0.019489,0.033471,-0.010448,0.044609,0.040116,0.038084,0.022720,0.004835,0.250,0.120392,0.134716,0.189716,0.120392,0.020374,0,0,0,0,"speed_ok,valid_streak_not_ready"
52,8.966224,1,8,0.556884,-0.410692,0.365382,0.011215,0.044976,0.044976,0.052388,-0.013605,0.040662,-0.013575,0.064074,0.044976,-0.015805,0.059664,-0.017202,0.650,0.121234,0.145068,0.200068,0.121234,0.026883,0,0,0,0,"speed_ok,valid_streak_not_ready"
53,9.145981,1,9,0.548555,-0.389618,0.362949,0.025862,0.043958,0.043958,0.137147,-0.012211,0.039933,-0.013729,0.041407,0.043958,-0.009847,0.038055,-0.013015,0.250,0.123778,0.137873,0.192873,0.123778,0.031242,0,0,0,0,"speed_ok,valid_streak_not_ready"
54,9.325578,1,10,0.554398,-0.363776,0.367302,0.043400,0.071578,0.071578,0.081860,-0.010181,0.070055,-0.010586,0.085326,0.071578,-0.003816,0.084981,-0.006640,0.650,0.121328,0.136750,0.191750,0.121328,0.026064,0,0,0,0,"speed_ok,valid_streak_not_ready"
