frame,t_s,timestamp,scene_points,robot_points,cluster_count,stable_track_count,risk_sphere_count,nearest_distance_m,nearest_link,nearest_cluster_index,nearest_cluster_x,nearest_cluster_y,nearest_cluster_z,predicted_distance_m,predicted_nearest_link,predicted_tau_s,predicted_object_id,trigger_block_reason,reference_state,reference_armed,reference_index,reference_index_step,reference_step_clamped,reference_time_s,reference_tcp_y_m,reference_actual_y_error_m,reference_joint_match_max_rad,reference_future_time_s,reference_future_index,reference_future_delta_q_max_rad,predicted_object_speed_m_s,predicted_object_velocity_x_m_s,predicted_object_velocity_y_m_s,predicted_object_velocity_z_m_s,predicted_object_radius_m,predicted_object_age,predicted_object_association_error_m,dynamic_object_prediction_ready,dynamic_object_valid,dynamic_object_block_reason,risk_state_current,risk_state_predicted,max_track_speed_m_s,motion_y_m,guard_distance_m,guard_object_id,guard_in_motion_direction,guard_speed_scale,guard_decision,guard_cluster_count,guard_robot_points_source,guard_robot_points_count,elapsed_ms,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s
0,0.099248,1786691154.456301,0,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869858,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,100.1940,0.00000000,0.00000000,1.57080007,0.00000000,1.57079637,-0.00000367,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1,0.206382,1786691154.556529,2474,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,168.6332,0.00000000,0.00000000,1.57080007,-0.00001100,1.57079637,0.00000000,0.00000000,0.00000000,0.00000000,-0.00010271,0.00000000,0.00003424
2,0.347108,1786691154.725187,2481,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,130.0556,0.00000000,-0.00214580,1.56876063,-0.00153690,1.57079637,0.00000000,0.00000000,-0.01524798,-0.01449216,-0.01084301,0.00000000,0.00000000
3,0.480264,1786691154.855268,2567,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,133.2529,0.00000000,-0.00982665,1.56089997,-0.00411186,1.57079637,0.00000000,0.00000000,-0.05768300,-0.05903336,-0.01933785,0.00000000,0.00000000
4,0.610986,1786691154.988546,2556,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,127.9064,0.00000000,-0.02468950,1.54602242,-0.00648507,1.57079637,0.00000000,0.00000000,-0.11369865,-0.11381116,-0.01815474,0.00000000,0.00000000
5,0.737370,1786691155.116467,2676,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869858,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,130.3451,0.00000000,-0.04629785,1.52387488,-0.00890597,1.57079637,-0.00000367,0.00000000,-0.17097309,-0.17523932,-0.01915502,0.00000000,-0.00002902
6,0.871496,1786691155.246829,2571,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,132.5836,0.00000000,-0.07191169,1.49471784,-0.01135621,1.57079637,0.00000000,0.00000000,-0.19096888,-0.21738586,-0.01826826,0.00000000,0.00002735
7,1.002616,1786691155.379438,2655,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,131.3343,0.00000000,-0.09928618,1.45929563,-0.01380646,1.57079637,0.00000000,0.00000000,-0.20877471,-0.27015154,-0.01868706,0.00000000,0.00000000
8,1.131858,1786691155.510799,2563,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,128.8467,0.00000000,-0.12466894,1.42551303,-0.01613932,1.57079637,0.00000000,0.00000000,-0.19639706,-0.26139018,-0.01805036,0.00000000,0.00000000
9,1.258719,1786691155.639660,2546,50000,0,0,0,,,,,,,,,,,reference_not_armed,WAIT_REFERENCE_START,0,0,0,0,0.000000,0.399997,0.590997,0.869855,0.000000,0,,,,,,,,,0,0,,SAFE,SAFE,,0.000000,,,1,1.000000,SAFE,0,current,50000,130.0512,0.00000000,-0.15098703,1.39307666,-0.01854188,1.57079637,0.00000000,0.00000000,-0.20745541,-0.25568349,-0.01893845,0.00000000,0.00000000
