frame,t_s,track_id,age,center_x,center_y,center_z,instant_speed_m_s,window_speed_m_s,median_speed_m_s,raw_cluster_speed_m_s,window_velocity_x_m_s,window_velocity_y_m_s,window_velocity_z_m_s,cluster_radius_raw_m,tracked_radius_m,risk_radius_m,raw_radius_m,association_error_m,valid_streak,dynamic_state,prediction_ready,dynamic_valid,block_reason
38,5.080753,1,1,0.632140,-0.626118,0.313292,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.123378,0.149326,0.204326,0.123378,0.019371,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
53,7.047731,1,1,0.607879,-0.616251,0.301676,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.134550,0.162448,0.217448,0.134550,0.019591,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
70,9.282092,2,1,0.634547,-0.600896,0.353843,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.111732,0.136805,0.191805,0.111732,0.019799,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
71,9.439760,2,2,0.639798,-0.601642,0.364721,0.000000,0.078243,0.078243,0.044400,0.033951,-0.004826,0.070329,0.111674,0.133613,0.188613,0.111674,0.023208,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
72,9.580242,2,3,0.641764,-0.605175,0.316268,0.025974,0.129101,0.129101,0.152752,0.024202,-0.014350,-0.125998,0.135796,0.174081,0.229081,0.135796,0.026153,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
74,9.878542,2,4,0.631539,-0.596999,0.359116,0.000000,0.012163,0.012163,0.050799,-0.005071,0.006570,0.008892,0.120538,0.149274,0.204274,0.120538,0.027869,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
76,10.176365,2,5,0.649397,-0.580728,0.351863,0.000000,0.028112,0.028112,0.049428,0.016617,0.022567,-0.002215,0.130065,0.166734,0.221734,0.130065,0.018358,0,0,0,0,"speed_ok,valid_streak_not_ready"
81,10.865375,3,1,0.649574,-0.558522,0.358359,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.117643,0.137949,0.192949,0.117643,0.031694,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
83,11.166529,3,2,0.658043,-0.548401,0.367361,0.000000,0.053181,0.053181,0.052581,0.028194,0.033693,0.029968,0.116175,0.139731,0.194731,0.116175,0.025066,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
84,11.312587,3,3,0.658443,-0.546381,0.368538,0.000000,0.040739,0.040739,0.051436,0.019900,0.027242,0.022837,0.125088,0.146489,0.201489,0.125088,0.021373,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
85,11.472640,3,4,0.663567,-0.554315,0.371159,0.000000,0.032150,0.032150,0.072997,0.023160,0.006963,0.021184,0.124222,0.141243,0.196243,0.124222,0.029703,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
86,11.630582,3,5,0.669037,-0.551329,0.367375,0.000000,0.029724,0.029724,0.043216,0.025572,0.009451,0.011845,0.124573,0.139560,0.194560,0.124573,0.026799,0,0,0,0,"speed_ok,valid_streak_not_ready"
87,11.791012,3,6,0.662372,-0.543003,0.365850,0.000000,0.011337,0.011337,0.093496,0.006929,0.008640,-0.002419,0.126059,0.157449,0.212449,0.126059,0.034942,0,0,0,0,"speed_ok,valid_streak_not_ready"
88,11.947311,3,7,0.656098,-0.535230,0.358123,0.000000,0.024290,0.024290,0.035606,-0.003690,0.017546,-0.016387,0.133373,0.170146,0.225146,0.133373,0.036201,0,0,0,0,"speed_ok,valid_streak_not_ready"
