frame,t_s,cluster_index,dynamic_tracker_input,radius_in_legacy_band,point_count,center_x,center_y,center_z,raw_radius_m,bbox_dx_m,bbox_dy_m,bbox_dz_m,raw_centroid_speed_m_s
38,5.080753,0,1,0,92,0.632969,-0.623545,0.332474,0.123378,0.218166,0.057726,0.211410,
53,7.047731,0,1,0,113,0.619840,-0.620089,0.316709,0.134550,0.236976,0.093905,0.230711,
70,9.282092,0,1,0,112,0.652062,-0.593444,0.348394,0.111732,0.194998,0.064605,0.211763,
71,9.439760,0,1,0,97,0.655752,-0.589707,0.352819,0.111674,0.174851,0.052479,0.212192,0.044400
72,9.580242,0,1,0,122,0.638652,-0.594933,0.340130,0.135796,0.246937,0.083857,0.230310,0.152752
74,9.878542,0,1,0,112,0.652616,-0.589958,0.342298,0.120538,0.200124,0.056075,0.220114,
76,10.176365,0,1,0,119,0.659757,-0.578083,0.336940,0.130065,0.242276,0.111327,0.226896,
81,10.865375,0,1,0,158,0.679326,-0.551438,0.366672,0.117643,0.154469,0.132948,0.207069,
83,11.166529,0,1,0,168,0.678967,-0.543213,0.380151,0.116175,0.137714,0.144832,0.213990,
84,11.312587,0,1,0,179,0.678252,-0.540020,0.373432,0.125088,0.159137,0.167544,0.213166,0.051436
85,11.472640,0,1,0,176,0.679223,-0.530817,0.380379,0.124222,0.147058,0.173280,0.204598,0.072997
86,11.630582,0,1,0,195,0.682315,-0.535380,0.384330,0.124573,0.160209,0.186617,0.196482,0.043216
87,11.791012,0,1,0,238,0.682951,-0.520174,0.382473,0.126059,0.145552,0.220450,0.200510,0.093496
88,11.947311,0,1,0,257,0.681331,-0.518062,0.377594,0.133373,0.156933,0.234296,0.213307,0.035606
89,12.103544,0,1,0,245,0.677464,-0.505041,0.388032,0.128032,0.147217,0.209513,0.204070,0.111380
90,12.266445,0,1,0,223,0.684399,-0.512327,0.386290,0.124584,0.152698,0.206820,0.199148,0.063359
91,12.441123,0,1,0,230,0.682098,-0.493141,0.385135,0.124237,0.155828,0.187296,0.203231,0.109734
92,12.616826,0,1,0,234,0.682153,-0.491781,0.377905,0.125564,0.151915,0.199402,0.200152,0.041821
93,12.790100,0,1,0,237,0.680851,-0.488934,0.381469,0.124718,0.147123,0.188306,0.204221,0.027750
94,12.946022,0,1,0,249,0.678105,-0.488552,0.389947,0.123089,0.153033,0.188933,0.199219,0.055946
95,13.112629,0,1,0,235,0.677920,-0.489329,0.381800,0.126255,0.171793,0.189265,0.199460,0.049441
96,13.272322,0,1,0,259,0.677845,-0.483695,0.383430,0.125515,0.151088,0.199723,0.207095,0.037165
97,13.440320,0,1,0,234,0.681510,-0.482487,0.382923,0.122017,0.167771,0.187655,0.190784,0.023149
98,13.596168,0,1,0,249,0.681473,-0.483212,0.386567,0.123938,0.146254,0.196079,0.212391,0.023628
99,13.778886,0,1,0,224,0.684724,-0.474752,0.382465,0.126053,0.150196,0.204051,0.213074,0.055548
100,13.935010,0,1,0,222,0.682505,-0.467145,0.382759,0.123808,0.147172,0.191496,0.202970,0.049798
101,14.115489,0,1,0,228,0.679055,-0.446598,0.376076,0.125891,0.150867,0.196239,0.210020,0.121970
102,14.276858,0,1,0,235,0.683486,-0.438728,0.379329,0.124798,0.138393,0.204497,0.206186,0.059610
103,14.450357,0,1,0,205,0.683671,-0.435434,0.390121,0.122310,0.147365,0.205471,0.203269,0.064883
104,14.626576,0,1,0,247,0.677445,-0.414683,0.373953,0.133681,0.136435,0.231031,0.213223,0.152065
105,14.784822,0,1,0,226,0.678735,-0.400665,0.386476,0.124261,0.141598,0.196784,0.201588,0.117599
106,14.950015,0,1,0,225,0.682907,-0.397176,0.383466,0.121355,0.134109,0.207171,0.206458,0.039250
107,15.119986,0,1,0,217,0.677345,-0.387142,0.385739,0.122746,0.160819,0.188532,0.205347,0.067358
108,15.278517,0,1,0,241,0.675857,-0.381239,0.385088,0.126105,0.174217,0.200354,0.204468,0.038485
109,15.436354,0,1,0,256,0.683150,-0.363117,0.380279,0.126831,0.160541,0.211859,0.216184,0.126329
110,15.593076,0,1,0,253,0.674730,-0.360521,0.386254,0.124097,0.150606,0.196209,0.200847,0.067778
111,15.756788,0,1,0,242,0.680010,-0.354008,0.383698,0.131623,0.138509,0.203909,0.220045,0.053617
112,15.916108,0,1,0,267,0.677148,-0.337735,0.378456,0.128316,0.140997,0.221306,0.210496,0.111595
113,16.070076,0,1,0,218,0.677264,-0.320596,0.383079,0.124111,0.146680,0.186162,0.216546,0.111548
114,16.223756,0,1,0,225,0.677607,-0.315912,0.384979,0.123668,0.154959,0.200077,0.204438,0.032904
115,16.401273,0,1,0,212,0.678570,-0.309601,0.386360,0.118598,0.151231,0.189246,0.192116,0.037380
116,16.567124,0,1,0,273,0.675470,-0.301324,0.379270,0.127763,0.149812,0.217979,0.212367,0.068057
117,16.731398,0,1,0,239,0.674798,-0.286507,0.385317,0.126738,0.147974,0.197300,0.210715,0.099151
118,16.896941,0,1,0,231,0.679605,-0.283735,0.381930,0.125045,0.143739,0.197042,0.215982,0.039024
119,17.052202,0,1,0,225,0.679952,-0.272775,0.382399,0.125445,0.131403,0.199744,0.211901,0.068975
120,17.207666,0,1,0,206,0.680056,-0.266629,0.382020,0.123437,0.131104,0.193988,0.206423,0.039808
121,17.369803,0,1,0,217,0.677681,-0.274605,0.389725,0.120292,0.124486,0.184727,0.196292,0.072905
122,17.515276,0,1,0,230,0.674068,-0.273917,0.390327,0.121299,0.148121,0.193573,0.197417,0.024518
123,17.671402,0,1,0,207,0.681014,-0.260526,0.380534,0.121809,0.133967,0.187479,0.207590,0.115846
124,17.832689,0,1,0,221,0.681518,-0.258897,0.378413,0.124794,0.152351,0.189294,0.207229,0.016842
125,17.991024,0,1,0,218,0.680765,-0.259855,0.376334,0.124095,0.132167,0.194044,0.203850,0.015160
126,18.164729,0,1,0,214,0.682504,-0.254727,0.385456,0.122123,0.130869,0.182558,0.209669,0.061694
127,18.320147,0,1,0,231,0.675574,-0.257128,0.387771,0.125171,0.160777,0.191257,0.203715,0.049316
128,18.478132,0,1,0,198,0.678928,-0.246616,0.393862,0.117738,0.143285,0.180474,0.193439,0.079056
129,18.632086,0,1,0,226,0.676696,-0.242874,0.383973,0.125493,0.151829,0.210022,0.204487,0.070669
130,18.812097,0,1,0,204,0.678093,-0.227510,0.386918,0.121323,0.173656,0.178862,0.189348,0.088700
131,18.973933,0,1,0,231,0.674631,-0.220342,0.382600,0.130583,0.134498,0.200685,0.200829,0.055515
132,19.138914,0,1,0,217,0.675372,-0.210512,0.385258,0.126039,0.128282,0.199315,0.203097,0.061401
133,19.306273,0,1,0,219,0.676833,-0.206863,0.378999,0.126247,0.145852,0.188717,0.201995,0.044428
134,19.460370,0,1,0,196,0.677984,-0.192465,0.385526,0.125564,0.135583,0.185474,0.209091,0.101256
