trajectory,t_s,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,qd1_rad_s,qd2_rad_s,qd3_rad_s,qd4_rad_s,qd5_rad_s,qd6_rad_s,qdd1_rad_s2,qdd2_rad_s2,qdd3_rad_s2,qdd4_rad_s2,qdd5_rad_s2,qdd6_rad_s2
ccro_nubs_candidate,0.000000,0.869840087,-0.428997904,1.023977657,-0.117828064,1.570788980,0.869847178,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
ccro_nubs_candidate,0.040000,0.869839382,-0.428994636,1.023981921,-0.117829729,1.570788652,0.869845707,-0.000052977,0.000244111,0.000318411,-0.000124363,-0.000024456,-0.000110052,-0.002657812,0.012106887,0.015777328,-0.006163749,-0.001212110,-0.005474944
ccro_nubs_candidate,0.080000,0.869834417,-0.428972075,1.024011316,-0.117841213,1.570786394,0.869835498,-0.000213315,0.000960717,0.001250832,-0.000488785,-0.000096120,-0.000435796,-0.005367396,0.023626213,0.030703125,-0.012003881,-0.002360527,-0.010784901
ccro_nubs_candidate,0.120000,0.869820859,-0.428911790,1.024089724,-0.117871862,1.570780367,0.869808055,-0.000483006,0.002126492,0.002763515,-0.001080434,-0.000212464,-0.000970666,-0.008124744,0.034566863,0.044792964,-0.017526042,-0.003446363,-0.015931535
ccro_nubs_candidate,0.160000,0.869794294,-0.428796273,1.024239692,-0.117930510,1.570768834,0.869755144,-0.000863878,0.003718469,0.004823331,-0.001886704,-0.000371009,-0.001708163,-0.010925850,0.044937722,0.058062420,-0.022735874,-0.004470729,-0.020916509
ccro_nubs_candidate,0.200000,0.869750244,-0.428608931,1.024482452,-0.118025494,1.570750156,0.869668787,-0.001357604,0.005714031,0.007397778,-0.002895215,-0.000569318,-0.002641854,-0.013766709,0.054747677,0.070527066,-0.027639022,-0.005434740,-0.025741488
ccro_nubs_candidate,0.240000,0.869684161,-0.428334067,1.024837951,-0.118164661,1.570722790,0.869541264,-0.001965692,0.008090922,0.010454973,-0.004093812,-0.000804998,-0.003765371,-0.016643312,0.064005610,0.082202476,-0.032241129,-0.006339506,-0.030408136
ccro_nubs_candidate,0.280000,0.869591445,-0.427956865,1.025324870,-0.118355375,1.570685289,0.869365110,-0.002689492,0.010827238,0.013963660,-0.005470566,-0.001075703,-0.005072415,-0.019551655,0.072720409,0.093104224,-0.036547840,-0.007186140,-0.034918116
ccro_nubs_candidate,0.320000,0.869467443,-0.427463383,1.025960655,-0.118604526,1.570636298,0.869133107,-0.003530194,0.013901432,0.017893203,-0.007013776,-0.001379129,-0.006556754,-0.022487730,0.080900957,0.103247883,-0.040564799,-0.007975756,-0.039273092
ccro_nubs_candidate,0.360000,0.869307457,-0.426840529,1.026761537,-0.118918543,1.570574553,0.868838288,-0.004488827,0.017292310,0.022213591,-0.008711962,-0.001713018,-0.008212218,-0.025447531,0.088556140,0.112649028,-0.044297649,-0.008709464,-0.043474729
ccro_nubs_candidate,0.400000,0.869106753,-0.426076054,1.027742561,-0.119303399,1.570498880,0.868473929,-0.005566259,0.020979037,0.026895433,-0.010553875,-0.002075156,-0.010032710,-0.028427053,0.095694844,0.121323232,-0.047752035,-0.009388378,-0.047524691
ccro_nubs_candidate,0.440000,0.868860563,-0.425158534,1.028917607,-0.119764622,1.570408192,0.868033551,-0.006763200,0.024941130,0.031909964,-0.012528487,-0.002463373,-0.012012193,-0.031422287,0.102325952,0.129286069,-0.050933599,-0.010013610,-0.051424641
ccro_nubs_candidate,0.480000,0.868564096,-0.424077360,1.030299418,-0.120307303,1.570301490,0.867510914,-0.008080198,0.029158463,0.037229041,-0.014625000,-0.002875544,-0.014144703,-0.034429229,0.108458351,0.136553112,-0.053847987,-0.010586271,-0.055176244
ccro_nubs_candidate,0.520000,0.868212541,-0.422822718,1.031899624,-0.120936106,1.570177857,0.866900013,-0.009517641,0.033611267,0.042825144,-0.016832839,-0.003309588,-0.016424337,-0.037443871,0.114100925,0.143139937,-0.056500843,-0.011107476,-0.058781162
ccro_nubs_candidate,0.560000,0.867801076,-0.421385578,1.033728765,-0.121655277,1.570036459,0.866195083,-0.011075757,0.038280125,0.048671374,-0.019141656,-0.003763470,-0.018845262,-0.040462208,0.119262560,0.149062115,-0.058897809,-0.011578335,-0.062241062
ccro_nubs_candidate,0.600000,0.867324871,-0.419757681,1.035796318,-0.122468650,1.569876542,0.865390585,-0.012754614,0.043145978,0.054741459,-0.021541327,-0.004235199,-0.021401711,-0.043480232,0.123952141,0.154335222,-0.061044530,-0.011999962,-0.065557605
ccro_nubs_candidate,0.640000,0.866779098,-0.417931523,1.038110724,-0.123379662,1.569697431,0.864481215,-0.014554118,0.048190121,0.061009745,-0.024021957,-0.004722826,-0.024087981,-0.046493938,0.128178552,0.158974831,-0.062946651,-0.012373469,-0.068732457
ccro_nubs_candidate,0.680000,0.866158936,-0.415900339,1.040679407,-0.124391357,1.569498529,0.863461891,-0.016474018,0.053394205,0.067451206,-0.026573873,-0.005224449,-0.026898440,-0.049499319,0.131950679,0.162996515,-0.064609814,-0.012699967,-0.071767281
ccro_nubs_candidate,0.720000,0.865459577,-0.413658094,1.043508804,-0.125506397,1.569279313,0.862327758,-0.018513899,0.058740236,0.074041435,-0.029187631,-0.005738211,-0.029827519,-0.052492368,0.135277407,0.166415849,-0.066039664,-0.012980570,-0.074663742
ccro_nubs_candidate,0.760000,0.864676232,-0.411199463,1.046604388,-0.126727069,1.569039334,0.861074181,-0.020673189,0.064210577,0.080756650,-0.031854011,-0.006262298,-0.032869717,-0.055469080,0.138167621,0.169248407,-0.067241845,-0.013216390,-0.077423503
ccro_nubs_candidate,0.800000,0.863804139,-0.408519821,1.049970693,-0.128055299,1.568778215,0.859696745,-0.022951154,0.069787944,0.087573692,-0.034564019,-0.006794940,-0.036019599,-0.058425447,0.140630206,0.171509761,-0.068222001,-0.013408539,-0.080048228
ccro_nubs_candidate,0.840000,0.862838569,-0.405615226,1.053611340,-0.129492655,1.568495648,0.858191249,-0.025346900,0.075455410,0.094470023,-0.037308886,-0.007334414,-0.039271797,-0.061357464,0.142674048,0.173215487,-0.068985775,-0.013558130,-0.082539581
ccro_nubs_candidate,0.880000,0.861774831,-0.402482408,1.057529060,-0.131040361,1.568191394,0.856553708,-0.027859373,0.081196403,0.101423730,-0.040080071,-0.007879038,-0.042621009,-0.064261124,0.144308031,0.174381157,-0.069538812,-0.013666275,-0.084899226
ccro_nubs_candidate,0.920000,0.860608279,-0.399118750,1.061725719,-0.132699301,1.567865278,0.854780345,-0.030487359,0.086994706,0.108413522,-0.042869256,-0.008427178,-0.046062001,-0.067132421,0.145541041,0.175022346,-0.069886755,-0.013734086,-0.087128827
ccro_nubs_candidate,0.960000,0.859334320,-0.395522279,1.066202347,-0.134470033,1.567517194,0.852867593,-0.033229482,0.092834459,0.115418732,-0.045668352,-0.008977242,-0.049589604,-0.069967348,0.146381962,0.175154627,-0.070035249,-0.013762676,-0.089230049
ccro_nubs_candidate,1.000000,0.857948419,-0.391691648,1.070959156,-0.136352796,1.567147094,0.850812090,-0.036084208,0.098700154,0.122419315,-0.048469492,-0.009527684,-0.053198715,-0.072761898,0.146839681,0.174793575,-0.069989937,-0.013753157,-0.091204554
ccro_nubs_candidate,1.040000,0.856446105,-0.387626123,1.075995571,-0.138347518,1.566754994,0.848610676,-0.039049842,0.104576642,0.129395848,-0.051265038,-0.010077001,-0.056884301,-0.075512066,0.146923081,0.173954762,-0.069756464,-0.013706641,-0.093054008
ccro_nubs_candidate,1.080000,0.854822977,-0.383325570,1.081310252,-0.140453826,1.566340968,0.846260392,-0.042124528,0.110449128,0.136329533,-0.054047576,-0.010623736,-0.060641391,-0.078213845,0.146641048,0.172653764,-0.069340473,-0.013624241,-0.094780073
ccro_nubs_candidate,1.120000,0.853074715,-0.378790439,1.086901120,-0.142671055,1.565905148,0.843758477,-0.045306251,0.116303172,0.143202194,-0.056809917,-0.011166477,-0.064465083,-0.080863229,0.146002467,0.170906152,-0.068747608,-0.013507070,-0.096384415
ccro_nubs_candidate,1.160000,0.851197079,-0.374021750,1.092765380,-0.144998257,1.565447722,0.841102362,-0.048592835,0.122124690,0.149996278,-0.059545101,-0.011703853,-0.068350543,-0.083456211,0.145016223,0.168727502,-0.067983513,-0.013356239,-0.097868696
ccro_nubs_candidate,1.200000,0.849185921,-0.369021080,1.098899548,-0.147434211,1.564968929,0.838289673,-0.051981943,0.127899953,0.156694855,-0.062246391,-0.012234542,-0.072293001,-0.085988785,0.143691202,0.166133388,-0.067053832,-0.013172861,-0.099234581
ccro_nubs_candidate,1.240000,0.847037190,-0.363790549,1.105299477,-0.149977429,1.564469065,0.835318225,-0.055471079,0.133615588,0.163281618,-0.064907275,-0.012757263,-0.076287753,-0.088456944,0.142036289,0.163139382,-0.065964209,-0.012958049,-0.100483735
ccro_nubs_candidate,1.280000,0.844746937,-0.358332802,1.111960377,-0.152626170,1.563948471,0.832186018,-0.059057586,0.139258576,0.169740881,-0.067521470,-0.013270782,-0.080330165,-0.090856682,0.140060367,0.159761059,-0.064720288,-0.012712914,-0.101617820
ccro_nubs_candidate,1.320000,0.842311322,-0.352651001,1.118876846,-0.155378443,1.563407541,0.828891237,-0.062738648,0.144816255,0.176057586,-0.070082916,-0.013773907,-0.084415667,-0.093183993,0.137772324,0.156013993,-0.063327713,-0.012438569,-0.102638501
ccro_nubs_candidate,1.360000,0.839726624,-0.346748804,1.126042891,-0.158232022,1.562846712,0.825432250,-0.066511286,0.150276319,0.182217292,-0.072585780,-0.014265492,-0.088539755,-0.095434870,0.135181043,0.151913757,-0.061792128,-0.012136127,-0.103547441
ccro_nubs_candidate,1.400000,0.836989240,-0.340630356,1.133451952,-0.161184450,1.562266470,0.821807601,-0.070372365,0.155626814,0.188206185,-0.075024455,-0.014744437,-0.092697994,-0.097605307,0.132295411,0.147475925,-0.060119176,-0.011806700,-0.104346306
ccro_nubs_candidate,1.440000,0.834095699,-0.334300274,1.141096932,-0.164233051,1.561667340,0.818016013,-0.074318585,0.160856145,0.194011072,-0.077393558,-0.015209683,-0.096886014,-0.099691297,0.129124311,0.142716071,-0.058314503,-0.011451400,-0.105036758
ccro_nubs_candidate,1.480000,0.831042664,-0.327763630,1.148970217,-0.167374938,1.561049891,0.814056381,-0.078346489,0.165953071,0.199619385,-0.079687934,-0.015660219,-0.101099512,-0.101688835,0.125676630,0.137649769,-0.056383750,-0.011071340,-0.105620462
ccro_nubs_candidate,1.520000,0.827826939,-0.321025939,1.157063702,-0.170607023,1.560414732,0.809927769,-0.082452459,0.170906706,0.205019175,-0.081902652,-0.016095075,-0.105334250,-0.103593913,0.121961252,0.132292592,-0.054332564,-0.010667632,-0.106099082
