frame,t_s,track_id,age,center_x,center_y,center_z,instant_speed_m_s,window_speed_m_s,median_speed_m_s,raw_cluster_speed_m_s,window_velocity_x_m_s,window_velocity_y_m_s,window_velocity_z_m_s,raw_window_speed_m_s,filtered_speed_m_s,raw_window_velocity_x_m_s,raw_window_velocity_y_m_s,raw_window_velocity_z_m_s,velocity_ema_alpha,cluster_radius_raw_m,tracked_radius_m,risk_radius_m,raw_radius_m,association_error_m,valid_streak,dynamic_state,prediction_ready,dynamic_valid,block_reason
32,5.462364,1,1,0.563647,-0.471516,0.365056,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000,0.090609,0.100623,0.155623,0.090609,0.016113,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
33,5.643022,1,2,0.546072,-0.471091,0.368217,0.000000,0.063064,0.063064,0.138198,-0.062051,0.001499,0.011159,0.097022,0.063064,-0.095463,0.002307,0.017168,0.650,0.097696,0.112866,0.167866,0.097696,0.014685,0,0,0,0,"age_ok,speed_history_ready,speed_ok,valid_streak_not_ready"
34,5.826474,1,3,0.541793,-0.468558,0.361922,0.000000,0.062025,0.062025,0.038826,-0.061630,0.003155,0.006242,0.061357,0.062025,-0.060197,0.008148,-0.008633,0.250,0.098642,0.109570,0.164570,0.098642,0.025761,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
35,6.004083,1,4,0.561270,-0.461774,0.370657,0.000000,0.048691,0.048691,0.089155,-0.047830,0.006742,0.006139,0.021097,0.048691,-0.004367,0.017894,0.010287,0.250,0.101377,0.109442,0.164442,0.101377,0.021272,0,0,0,0,"speed_history_ready,speed_ok,valid_streak_not_ready"
36,6.194832,1,5,0.551802,-0.441746,0.363068,0.012763,0.040033,0.040033,0.111672,-0.037049,0.014520,0.004386,0.043819,0.040033,-0.016169,0.040636,-0.002714,0.250,0.106258,0.120137,0.175137,0.106258,0.025449,0,0,0,0,"speed_ok,valid_streak_not_ready"
37,6.370923,1,6,0.550522,-0.439068,0.364232,0.019709,0.038077,0.038077,0.053192,-0.006265,0.037547,-0.000916,0.044801,0.038077,0.006119,0.044041,-0.005480,0.650,0.106916,0.117825,0.172825,0.106916,0.024195,0,0,0,0,"speed_ok,valid_streak_not_ready"
38,6.544581,1,7,0.581993,-0.445132,0.378163,0.022772,0.045441,0.045441,0.104010,0.022555,0.038435,0.008882,0.068491,0.045441,0.055871,0.032558,0.022571,0.650,0.102458,0.117275,0.172275,0.102458,0.011543,0,0,0,0,"speed_ok,valid_streak_not_ready"
39,6.732012,1,8,0.560904,-0.429540,0.378500,0.025949,0.044177,0.044177,0.097598,0.020857,0.037396,0.010869,0.045743,0.044177,-0.000504,0.044444,0.010815,0.250,0.107275,0.125763,0.180763,0.107275,0.018083,0,0,0,0,"speed_ok,valid_streak_not_ready"
40,6.917027,1,9,0.573925,-0.427558,0.375294,0.028077,0.042723,0.042723,0.035783,0.023079,0.033348,0.013437,0.039993,0.042723,0.030525,0.019575,0.016868,0.250,0.113368,0.133881,0.188881,0.113368,0.019546,0,0,0,0,"speed_ok,valid_streak_not_ready"
41,7.102000,1,10,0.563054,-0.411749,0.359169,0.031464,0.040814,0.040814,0.119599,0.019494,0.034903,0.008216,0.041725,0.040814,0.017156,0.037398,-0.006931,0.250,0.120001,0.142881,0.197881,0.120001,0.027940,0,0,0,0,"speed_ok,valid_streak_not_ready"
